,Afghanistan,Albania,Algeria,Argentina,Armenia,Australia,Austria,Benin,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chile,China,Colombia,Congo (Brazzaville),Costa Rica,Croatia,Cyprus,Czechia,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Gabon,Georgia,Germany,Ghana,Greece,Guinea,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyzstan,Laos,Latvia,Lebanon,Lithuania,Malawi,Mali,Malta,Mauritius,Mexico,Moldova,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russia,Saudi Arabia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Taiwan Province of China,Tajikistan,Tanzania,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Venezuela,Vietnam,Zambia,Zimbabwe
Latvia,0.49991172552108765,0.25220364332199097,0.11337614059448242,0.07178187370300293,0.1920422911643982,0.03433114290237427,0.0911104679107666,0.5185622274875641,0.1562759280204773,0.09413284063339233,0.13975775241851807,0.07046538591384888,0.29654282331466675,0.24132883548736572,0.25915002822875977,0.028010010719299316,0.06262588500976562,0.09807944297790527,0.16125577688217163,0.386435329914093,0.07803410291671753,0.03634488582611084,0.0987291932106018,0.0038596391677856445,0.009159684181213379,0.09697943925857544,0.16855454444885254,0.23706406354904175,0.15798020362854004,0.00822138786315918,0.016202867031097412,0.039488911628723145,0.20021480321884155,0.28339695930480957,0.08650386333465576,0.32135677337646484,0.1037602424621582,0.3268471956253052,0.14810556173324585,0.13299787044525146,0.00619429349899292,0.025771796703338623,0.38435351848602295,0.1371617317199707,0.18261688947677612,0.2238735556602478,0.1042482852935791,0.037503182888031006,0.06855279207229614,0.39986157417297363,0.09671884775161743,0.05834871530532837,0.25116825103759766,0.048033058643341064,0.25188571214675903,0.10524779558181763,0.049813151359558105,0.3041931390762329,0.0,0.4473111629486084,0.02591121196746826,0.39617210626602173,0.38069289922714233,0.05697333812713623,0.06757652759552002,0.17548131942749023,0.0745323896408081,0.026969432830810547,0.4495224952697754,0.290063738822937,0.17451000213623047,0.14628565311431885,0.25543999671936035,0.035327017307281494,0.0042542219161987305,0.10582339763641357,0.2125263214111328,0.14522945880889893,0.006209015846252441,0.3456907868385315,0.05546516180038452,0.046544551849365234,0.1355469822883606,0.17589432001113892,0.01855158805847168,0.05914473533630371,0.11957728862762451,0.09236985445022583,0.09472531080245972,0.308907151222229,0.0639803409576416,0.34475231170654297,0.07767742872238159,0.002922534942626953,0.0011661648750305176,0.03184765577316284,0.1433456540107727,0.027669668197631836,0.141712486743927,0.022266864776611328,0.019693374633789062,0.08778887987136841,0.071197509765625,0.33510202169418335,0.07126450538635254,0.3506867289543152,0.2427648901939392,0.21789151430130005,0.16073685884475708,0.07477790117263794,0.1280258297920227,0.10005682706832886,0.03407770395278931,0.04021328687667847,0.05858266353607178,0.1416683793067932,0.15459251403808594,0.3350154161453247,0.2689359188079834
Lebanon,0.05260056257247925,0.19510751962661743,0.333935022354126,0.37552928924560547,0.2552688717842102,0.41298002004623413,0.3562006950378418,0.07125106453895569,0.2910352349281311,0.35317832231521606,0.30755341053009033,0.3768457770347595,0.15076833963394165,0.20598232746124268,0.18816113471984863,0.4193011522293091,0.3846852779388428,0.3492317199707031,0.28605538606643677,0.06087583303451538,0.36927706003189087,0.41096627712249756,0.3485819697380066,0.44345152378082275,0.438151478767395,0.35033172369003296,0.27875661849975586,0.21024709939956665,0.28933095932006836,0.4390897750854492,0.4635140299797058,0.40782225131988525,0.24709635972976685,0.16391420364379883,0.36080729961395264,0.12595438957214355,0.3435509204864502,0.12046396732330322,0.29920560121536255,0.31431329250335693,0.4411168694496155,0.473082959651947,0.06295764446258545,0.3101494312286377,0.2646942734718323,0.2234376072883606,0.3430628776550293,0.4098079800605774,0.37875837087631226,0.047449588775634766,0.35059231519699097,0.38896244764328003,0.19614291191101074,0.39927810430526733,0.19542545080184937,0.34206336736679077,0.3974980115890503,0.1431180238723755,0.4473111629486084,0.0,0.42139995098114014,0.05113905668258667,0.06661826372146606,0.39033782482147217,0.3797346353530884,0.27182984352111816,0.3727787733078003,0.42034173011779785,0.002211332321166992,0.1572474241256714,0.27280116081237793,0.30102550983428955,0.19187116622924805,0.4119841456413269,0.44305694103240967,0.3414877653121948,0.23478484153747559,0.3020817041397095,0.44110214710235596,0.1016203761100769,0.3918460011482239,0.40076661109924316,0.3117641806602478,0.2714168429374695,0.4287595748901367,0.3881664276123047,0.3277338743209839,0.35494130849838257,0.3525858521461487,0.1384040117263794,0.3833308219909668,0.10255885124206543,0.3696337342262268,0.44438862800598145,0.4484773278236389,0.41546350717544556,0.3039655089378357,0.41964149475097656,0.3055986762046814,0.42504429817199707,0.42761778831481934,0.35952228307724,0.3761136531829834,0.11220914125442505,0.37604665756225586,0.09662443399429321,0.2045462727546692,0.22941964864730835,0.2865743041038513,0.37253326177597046,0.3192853331565857,0.34725433588027954,0.4132334589958191,0.40709787607192993,0.3887284994125366,0.3056427836418152,0.29271864891052246,0.11229574680328369,0.178375244140625
Lithuania,0.4740005135536194,0.2262924313545227,0.08746492862701416,0.04587066173553467,0.16613107919692993,0.008419930934906006,0.06519925594329834,0.4926510155200958,0.13036471605300903,0.06822162866592407,0.1138465404510498,0.044554173946380615,0.2706316113471985,0.21541762351989746,0.2332388162612915,0.0020987987518310547,0.03671467304229736,0.07216823101043701,0.13534456491470337,0.36052411794662476,0.05212289094924927,0.010433673858642578,0.07281798124313354,0.022051572799682617,0.016751527786254883,0.07106822729110718,0.14264333248138428,0.2111528515815735,0.13206899166107178,0.017689824104309082,0.042114078998565674,0.013577699661254883,0.1743035912513733,0.2574857473373413,0.0605926513671875,0.2954455614089966,0.07784903049468994,0.3009359836578369,0.12219434976577759,0.1070866584777832,0.019716918468475342,0.051683008670806885,0.3584423065185547,0.11125051975250244,0.15670567750930786,0.19796234369277954,0.07833707332611084,0.011591970920562744,0.04264158010482788,0.37395036220550537,0.07080763578414917,0.03243750333786011,0.2252570390701294,0.022121846675872803,0.22597450017929077,0.07933658361434937,0.023901939392089844,0.27828192710876465,0.02591121196746826,0.42139995098114014,0.0,0.37026089429855347,0.3547816872596741,0.03106212615966797,0.04166531562805176,0.14957010746002197,0.048621177673339844,0.0010582208633422852,0.42361128330230713,0.26415252685546875,0.1485987901687622,0.12037444114685059,0.2295287847518921,0.009415805339813232,0.02165699005126953,0.07991218566894531,0.18661510944366455,0.11931824684143066,0.01970219612121582,0.31977957487106323,0.02955394983291626,0.020633339881896973,0.10963577032089233,0.14998310804367065,0.007359623908996582,0.03323352336883545,0.09366607666015625,0.06645864248275757,0.06881409883499146,0.28299593925476074,0.03806912899017334,0.3188410997390747,0.05176621675491333,0.02298867702484131,0.02707737684249878,0.00593644380569458,0.11743444204330444,0.0017584562301635742,0.11580127477645874,0.0036443471908569336,0.006217837333679199,0.061877667903900146,0.04528629779815674,0.3091908097267151,0.04535329341888428,0.3247755169868469,0.21685367822647095,0.1919803023338318,0.13482564687728882,0.04886668920516968,0.10211461782455444,0.0741456151008606,0.008166491985321045,0.014302074909210205,0.032671451568603516,0.11575716733932495,0.12868130207061768,0.30910420417785645,0.24302470684051514
Malawi,0.10373961925506592,0.14396846294403076,0.2827959656715393,0.3243902325630188,0.20412981510162354,0.36184096336364746,0.3050616383552551,0.12239012122154236,0.23989617824554443,0.3020392656326294,0.25641435384750366,0.32570672035217285,0.09962928295135498,0.154843270778656,0.13702207803726196,0.3681620955467224,0.3335462212562561,0.29809266328811646,0.2349163293838501,0.009736776351928711,0.3181380033493042,0.3598272204399109,0.2974429130554199,0.3923124670982361,0.38701242208480835,0.2991926670074463,0.2276175618171692,0.15910804271697998,0.2381919026374817,0.38795071840286255,0.41237497329711914,0.3566831946372986,0.19595730304718018,0.11277514696121216,0.30966824293136597,0.07481533288955688,0.2924118638038635,0.06932491064071655,0.24806654453277588,0.26317423582077026,0.3899778127670288,0.42194390296936035,0.01181858777999878,0.259010374546051,0.2135552167892456,0.17229855060577393,0.2919238209724426,0.3586689233779907,0.3276193141937256,0.0036894679069519043,0.2994532585144043,0.33782339096069336,0.14500385522842407,0.34813904762268066,0.1442863941192627,0.2909243106842041,0.3463589549064636,0.09197896718978882,0.39617210626602173,0.05113905668258667,0.37026089429855347,0.0,0.015479207038879395,0.3391987681388855,0.3285955786705017,0.2206907868385315,0.3216397166252136,0.3692026734352112,0.05335038900375366,0.10610836744308472,0.22166210412979126,0.24988645315170288,0.14073210954666138,0.36084508895874023,0.391917884349823,0.29034870862960815,0.18364578485488892,0.2509426474571228,0.3899630904197693,0.050481319427490234,0.3407069444656372,0.3496275544166565,0.26062512397766113,0.2202777862548828,0.37762051820755005,0.337027370929718,0.2765948176383972,0.3038022518157959,0.301446795463562,0.08726495504379272,0.3321917653083801,0.05141979455947876,0.31849467754364014,0.3932495713233948,0.39733827114105225,0.3643244504928589,0.252826452255249,0.3685024380683899,0.2544596195220947,0.3739052414894104,0.37647873163223267,0.3083832263946533,0.32497459650039673,0.06107008457183838,0.3249076008796692,0.04548537731170654,0.15340721607208252,0.17828059196472168,0.23543524742126465,0.3213942050933838,0.268146276473999,0.29611527919769287,0.3620944023132324,0.35595881938934326,0.33758944272994995,0.2545037269592285,0.2415795922279358,0.06115669012069702,0.12723618745803833
Mali,0.11921882629394531,0.12848925590515137,0.2673167586326599,0.3089110255241394,0.18865060806274414,0.34636175632476807,0.28958243131637573,0.13786932826042175,0.22441697120666504,0.28656005859375,0.24093514680862427,0.31022751331329346,0.08415007591247559,0.1393640637397766,0.12154287099838257,0.352682888507843,0.3180670142173767,0.28261345624923706,0.2194371223449707,0.005742430686950684,0.3026587963104248,0.3443480134010315,0.2819637060165405,0.3768332600593567,0.37153321504592896,0.2837134599685669,0.2121383547782898,0.14362883567810059,0.2227126955986023,0.37247151136398315,0.39689576625823975,0.3412039875984192,0.18047809600830078,0.09729593992233276,0.2941890358924866,0.05933612585067749,0.27693265676498413,0.05384570360183716,0.23258733749389648,0.24769502878189087,0.3744986057281494,0.40646469593048096,0.0036606192588806152,0.24353116750717163,0.1980760097503662,0.15681934356689453,0.27644461393356323,0.34318971633911133,0.3121401071548462,0.0191686749458313,0.2839740514755249,0.32234418392181396,0.12952464818954468,0.33265984058380127,0.1288071870803833,0.2754451036453247,0.33087974786758423,0.07649976015090942,0.38069289922714233,0.06661826372146606,0.3547816872596741,0.015479207038879395,0.0,0.3237195611000061,0.3131163716316223,0.2052115797996521,0.30616050958633423,0.3537234663963318,0.06882959604263306,0.09062916040420532,0.20618289709091187,0.2344072461128235,0.12525290250778198,0.34536588191986084,0.3764386773109436,0.27486950159072876,0.16816657781600952,0.2354634404182434,0.3744838833808899,0.03500211238861084,0.3252277374267578,0.3341483473777771,0.24514591693878174,0.20479857921600342,0.36214131116867065,0.3215481638908386,0.2611156105995178,0.2883230447769165,0.2859675884246826,0.07178574800491333,0.31671255826950073,0.035940587520599365,0.30301547050476074,0.3777703642845154,0.38185906410217285,0.3488452434539795,0.23734724521636963,0.3530232310295105,0.23898041248321533,0.358426034450531,0.36099952459335327,0.2929040193557739,0.30949538946151733,0.045590877532958984,0.3094283938407898,0.03000617027282715,0.13792800903320312,0.16280138492584229,0.21995604038238525,0.3059149980545044,0.25266706943511963,0.2806360721588135,0.346615195274353,0.34047961235046387,0.32211023569107056,0.23902451992034912,0.2261003851890564,0.04567748308181763,0.11175698041915894
Malta,0.4429383873939514,0.19523030519485474,0.05640280246734619,0.0148085355758667,0.13506895303726196,0.022642195224761963,0.03413712978363037,0.46158888936042786,0.09930258989334106,0.037159502506256104,0.08278441429138184,0.013492047786712646,0.23956948518753052,0.1843554973602295,0.20217669010162354,0.028963327407836914,0.0056525468826293945,0.04110610485076904,0.1042824387550354,0.3294619917869568,0.0210607647895813,0.02062845230102539,0.041755855083465576,0.053113698959350586,0.04781365394592285,0.04000610113143921,0.11158120632171631,0.18009072542190552,0.10100686550140381,0.04875195026397705,0.07317620515823364,0.017484426498413086,0.14324146509170532,0.22642362117767334,0.02953052520751953,0.2643834352493286,0.04678690433502197,0.26987385749816895,0.09113222360610962,0.07602453231811523,0.05077904462814331,0.08274513483047485,0.3273801803588867,0.08018839359283447,0.1256435513496399,0.16690021753311157,0.04727494716644287,0.019470155239105225,0.011579453945159912,0.3428882360458374,0.0397455096244812,0.0013753771781921387,0.19419491291046143,0.008940279483795166,0.1949123740196228,0.048274457454681396,0.007160186767578125,0.24721980094909668,0.05697333812713623,0.39033782482147217,0.03106212615966797,0.3391987681388855,0.3237195611000061,0.0,0.010603189468383789,0.118507981300354,0.017559051513671875,0.030003905296325684,0.39254915714263916,0.23309040069580078,0.11753666400909424,0.08931231498718262,0.19846665859222412,0.021646320819854736,0.0527191162109375,0.048850059509277344,0.15555298328399658,0.0882561206817627,0.05076432228088379,0.28871744871139526,0.001508176326751709,0.010428786277770996,0.07857364416122437,0.11892098188400269,0.03842175006866455,0.0021713972091674805,0.06260395050048828,0.0353965163230896,0.037751972675323486,0.2519338130950928,0.007007002830505371,0.28777897357940674,0.02070409059524536,0.05405080318450928,0.05813950300216675,0.02512568235397339,0.08637231588363647,0.029303669929504395,0.08473914861679077,0.0347064733505249,0.03727996349334717,0.030815541744232178,0.01422417163848877,0.2781286835670471,0.014291167259216309,0.29371339082717896,0.18579155206680298,0.16091817617416382,0.10376352071762085,0.01780456304550171,0.07105249166488647,0.04308348894119263,0.022895634174346924,0.016760051250457764,0.0016093254089355469,0.08469504117965698,0.09761917591094971,0.2780420780181885,0.21196258068084717
Mauritius,0.4323351979255676,0.18462711572647095,0.0457996129989624,0.00420534610748291,0.12446576356887817,0.03324538469314575,0.023533940315246582,0.45098569989204407,0.08869940042495728,0.026556313037872314,0.07218122482299805,0.0028888583183288574,0.22896629571914673,0.1737523078918457,0.19157350063323975,0.0395665168762207,0.0049506425857543945,0.030502915382385254,0.09367924928665161,0.318858802318573,0.01045757532119751,0.03123164176940918,0.031152665615081787,0.06371688842773438,0.05841684341430664,0.02940291166305542,0.10097801685333252,0.16948753595352173,0.09040367603302002,0.05935513973236084,0.08377939462661743,0.028087615966796875,0.13263827562332153,0.21582043170928955,0.018927335739135742,0.2537802457809448,0.036183714866638184,0.25927066802978516,0.08052903413772583,0.06542134284973145,0.0613822340965271,0.09334832429885864,0.31677699089050293,0.06958520412445068,0.1150403618812561,0.15629702806472778,0.03667175769805908,0.030073344707489014,0.000976264476776123,0.3322850465774536,0.029142320156097412,0.00922781229019165,0.18359172344207764,0.019543468952178955,0.184309184551239,0.03767126798629761,0.017763376235961914,0.2366166114807129,0.06757652759552002,0.3797346353530884,0.04166531562805176,0.3285955786705017,0.3131163716316223,0.010603189468383789,0.0,0.10790479183197021,0.006955862045288086,0.04060709476470947,0.38194596767425537,0.222487211227417,0.10693347454071045,0.07870912551879883,0.18786346912384033,0.032249510288238525,0.06332230567932129,0.038246870040893555,0.1449497938156128,0.0776529312133789,0.06136751174926758,0.2781142592430115,0.012111365795135498,0.021031975746154785,0.06797045469284058,0.1083177924156189,0.04902493953704834,0.008431792259216309,0.05200076103210449,0.02479332685470581,0.027148783206939697,0.24133062362670898,0.003596186637878418,0.27717578411102295,0.010100901126861572,0.06465399265289307,0.06874269247055054,0.03572887182235718,0.07576912641525269,0.039906859397888184,0.07413595914840698,0.04530966281890869,0.04788315296173096,0.02021235227584839,0.0036209821701049805,0.26752549409866333,0.0036879777908325195,0.28311020135879517,0.1751883625984192,0.15031498670578003,0.09316033124923706,0.00720137357711792,0.060449302196502686,0.03248029947280884,0.03349882364273071,0.027363240718841553,0.008993864059448242,0.0740918517112732,0.08701598644256592,0.2674388885498047,0.20135939121246338
Mexico,0.3244304060935974,0.07672232389450073,0.06210517883300781,0.1036994457244873,0.01656097173690796,0.14115017652511597,0.08437085151672363,0.34308090806007385,0.01920539140701294,0.0813484787940979,0.03572356700897217,0.10501593351364136,0.12106150388717651,0.06584751605987549,0.08366870880126953,0.14747130870819092,0.11285543441772461,0.07740187644958496,0.014225542545318604,0.21095401048660278,0.0974472165107727,0.1391364336013794,0.07675212621688843,0.1716216802597046,0.16632163524627686,0.0785018801689148,0.006926774978637695,0.061582744121551514,0.017501115798950195,0.16725993156433105,0.19168418645858765,0.1359924077987671,0.02473348379135132,0.10791563987731934,0.08897745609283447,0.1458754539489746,0.07172107696533203,0.15136587619781494,0.027375757694244385,0.04248344898223877,0.16928702592849731,0.20125311613082886,0.20887219905853271,0.03831958770751953,0.007135570049285889,0.04839223623275757,0.07123303413391113,0.13797813653945923,0.10692852735519409,0.2243802547454834,0.0787624716758728,0.11713260412216187,0.07568693161010742,0.12744826078414917,0.0764043927192688,0.07023352384567261,0.12566816806793213,0.12871181964874268,0.17548131942749023,0.27182984352111816,0.14957010746002197,0.2206907868385315,0.2052115797996521,0.118507981300354,0.10790479183197021,0.0,0.10094892978668213,0.1485118865966797,0.27404117584228516,0.11458241939544678,0.0009713172912597656,0.029195666313171387,0.07995867729187012,0.14015430212020874,0.1712270975112915,0.06965792179107666,0.03704500198364258,0.03025186061859131,0.1692723035812378,0.17020946741104126,0.12001615762710571,0.128936767578125,0.03993433713912964,0.00041300058364868164,0.15692973136901855,0.11633658409118652,0.05590403079986572,0.0831114649772644,0.08075600862503052,0.13342583179473877,0.11150097846984863,0.16927099227905273,0.09780389070510864,0.17255878448486328,0.17664748430252075,0.1436336636543274,0.03213566541671753,0.1478116512298584,0.03376883268356323,0.1532144546508789,0.15578794479370117,0.08769243955612183,0.10428380966186523,0.15962070226669312,0.1042168140411377,0.17520540952682495,0.06728357076644897,0.042410194873809814,0.014744460582733154,0.1007034182548523,0.04745548963546753,0.07542449235916138,0.14140361547470093,0.13526803255081177,0.11689865589141846,0.03381294012069702,0.020888805389404297,0.15953409671783447,0.09345459938049316
Moldova,0.42537933588027954,0.17767125368118286,0.038843750953674316,0.0027505159378051758,0.11750990152359009,0.04020124673843384,0.016578078269958496,0.444029837846756,0.08174353837966919,0.01960045099258423,0.06522536277770996,0.0040670037269592285,0.22201043367385864,0.16679644584655762,0.18461763858795166,0.04652237892150879,0.01190650463104248,0.023547053337097168,0.08672338724136353,0.3119029402732849,0.003501713275909424,0.038187503814697266,0.0241968035697937,0.07067275047302246,0.06537270545959473,0.022447049617767334,0.09402215480804443,0.16253167390823364,0.08344781398773193,0.06631100177764893,0.09073525667190552,0.03504347801208496,0.12568241357803345,0.20886456966400146,0.011971473693847656,0.24682438373565674,0.029227852821350098,0.25231480598449707,0.07357317209243774,0.05846548080444336,0.06833809614181519,0.10030418634414673,0.30982112884521484,0.0626293420791626,0.10808449983596802,0.1493411660194397,0.029715895652770996,0.0370292067527771,0.005979597568511963,0.3253291845321655,0.022186458110809326,0.016183674335479736,0.17663586139678955,0.02649933099746704,0.17735332250595093,0.03071540594100952,0.02471923828125,0.2296607494354248,0.0745323896408081,0.3727787733078003,0.048621177673339844,0.3216397166252136,0.30616050958633423,0.017559051513671875,0.006955862045288086,0.10094892978668213,0.0,0.04756295680999756,0.3749901056289673,0.2155313491821289,0.09997761249542236,0.07175326347351074,0.18090760707855225,0.03920537233352661,0.07027816772460938,0.03129100799560547,0.1379939317703247,0.07069706916809082,0.06832337379455566,0.2711583971977234,0.019067227840423584,0.02798783779144287,0.06101459264755249,0.10136193037033081,0.055980801582336426,0.015387654304504395,0.045044898986816406,0.017837464809417725,0.02019292116165161,0.2343747615814209,0.010552048683166504,0.27021992206573486,0.0031450390815734863,0.07160985469818115,0.07569855451583862,0.042684733867645264,0.0688132643699646,0.04686272144317627,0.0671800971031189,0.05226552486419678,0.05483901500701904,0.013256490230560303,0.0033348798751831055,0.26056963205337524,0.0032678842544555664,0.2761543393135071,0.1682325005531311,0.14335912466049194,0.08620446920394897,0.000245511531829834,0.0534934401512146,0.025524437427520752,0.0404546856880188,0.03431910276412964,0.015949726104736328,0.06713598966598511,0.08006012439727783,0.2604830265045166,0.1944035291671753
Mongolia,0.4729422926902771,0.22523421049118042,0.08640670776367188,0.04481244087219238,0.16507285833358765,0.007361710071563721,0.06414103507995605,0.49159279465675354,0.12930649518966675,0.06716340780258179,0.11278831958770752,0.04349595308303833,0.2695733904838562,0.21435940265655518,0.23218059539794922,0.0010405778884887695,0.03565645217895508,0.07111001014709473,0.13428634405136108,0.35946589708328247,0.05106467008590698,0.009375452995300293,0.07175976037979126,0.023109793663024902,0.017809748649597168,0.07001000642776489,0.141585111618042,0.2100946307182312,0.1310107707977295,0.018748044967651367,0.04317229986190796,0.012519478797912598,0.173245370388031,0.256427526473999,0.059534430503845215,0.2943873405456543,0.07679080963134766,0.29987776279449463,0.1211361289024353,0.10602843761444092,0.020775139331817627,0.05274122953414917,0.3573840856552124,0.11019229888916016,0.15564745664596558,0.19690412282943726,0.07727885246276855,0.010533750057220459,0.041583359241485596,0.3728921413421631,0.06974941492080688,0.03137928247451782,0.2241988182067871,0.021063625812530518,0.2249162793159485,0.07827836275100708,0.02284371852874756,0.27722370624542236,0.026969432830810547,0.42034173011779785,0.0010582208633422852,0.3692026734352112,0.3537234663963318,0.030003905296325684,0.04060709476470947,0.1485118865966797,0.04756295680999756,0.0,0.42255306243896484,0.26309430599212646,0.14754056930541992,0.1193162202835083,0.2284705638885498,0.008357584476470947,0.022715210914611816,0.07885396480560303,0.18555688858032227,0.11826002597808838,0.020760416984558105,0.31872135400772095,0.028495728969573975,0.019575119018554688,0.10857754945755005,0.14892488718032837,0.008417844772338867,0.032175302505493164,0.09260785579681396,0.06540042161941528,0.06775587797164917,0.28193771839141846,0.037010908126831055,0.3177828788757324,0.050707995891571045,0.024046897888183594,0.028135597705841064,0.004878222942352295,0.11637622117996216,0.0007002353668212891,0.11474305391311646,0.004702568054199219,0.007276058197021484,0.06081944704055786,0.04422807693481445,0.3081325888633728,0.04429507255554199,0.32371729612350464,0.21579545736312866,0.1909220814704895,0.13376742601394653,0.04780846834182739,0.10105639696121216,0.07308739423751831,0.00710827112197876,0.01324385404586792,0.03161323070526123,0.11469894647598267,0.1276230812072754,0.30804598331451416,0.24196648597717285
Morocco,0.050389230251312256,0.19731885194778442,0.33614635467529297,0.37774062156677246,0.2574802041053772,0.4151913523674011,0.3584120273590088,0.0690397322177887,0.2932465672492981,0.35538965463638306,0.3097647428512573,0.3790571093559265,0.15297967195510864,0.20819365978240967,0.19037246704101562,0.4215124845504761,0.38689661026000977,0.3514430522918701,0.28826671838760376,0.06308716535568237,0.37148839235305786,0.41317760944366455,0.3507933020591736,0.44566285610198975,0.440362811088562,0.35254305601119995,0.28096795082092285,0.21245843172073364,0.29154229164123535,0.4413011074066162,0.4657253623008728,0.41003358364105225,0.24930769205093384,0.16612553596496582,0.36301863193511963,0.12816572189331055,0.3457622528076172,0.12267529964447021,0.30141693353652954,0.3165246248245239,0.44332820177078247,0.475294291973114,0.06516897678375244,0.3123607635498047,0.26690560579299927,0.2256489396095276,0.3452742099761963,0.4120193123817444,0.38096970319747925,0.04966092109680176,0.35280364751815796,0.391173779964447,0.19835424423217773,0.4014894366264343,0.19763678312301636,0.34427469968795776,0.3997093439102173,0.14532935619354248,0.4495224952697754,0.002211332321166992,0.42361128330230713,0.05335038900375366,0.06882959604263306,0.39254915714263916,0.38194596767425537,0.27404117584228516,0.3749901056289673,0.42255306243896484,0.0,0.15945875644683838,0.2750124931335449,0.30323684215545654,0.19408249855041504,0.4141954779624939,0.44526827335357666,0.3436990976333618,0.23699617385864258,0.30429303646087646,0.44331347942352295,0.1038317084312439,0.39405733346939087,0.40297794342041016,0.3139755129814148,0.2736281752586365,0.4309709072113037,0.3903777599334717,0.3299452066421509,0.35715264081954956,0.3547971844673157,0.1406153440475464,0.3855421543121338,0.10477018356323242,0.3718450665473938,0.44659996032714844,0.4506886601448059,0.41767483949661255,0.3061768412590027,0.42185282707214355,0.3078100085258484,0.42725563049316406,0.42982912063598633,0.361733615398407,0.3783249855041504,0.11442047357559204,0.37825798988342285,0.0988357663154602,0.20675760507583618,0.23163098096847534,0.2887856364250183,0.37474459409713745,0.3214966654777527,0.34946566820144653,0.4154447913169861,0.4093092083930969,0.3909398317337036,0.3078541159629822,0.29492998123168945,0.11450707912445068,0.180586576461792
Mozambique,0.20984798669815063,0.037860095500946045,0.1766875982284546,0.21828186511993408,0.09802144765853882,0.25573259592056274,0.1989532709121704,0.22849848866462708,0.13378781080245972,0.19593089818954468,0.15030598640441895,0.21959835290908813,0.006479084491729736,0.04873490333557129,0.030913710594177246,0.2620537281036377,0.2274378538131714,0.19198429584503174,0.12880796194076538,0.096371591091156,0.21202963590621948,0.25371885299682617,0.1913345456123352,0.28620409965515137,0.28090405464172363,0.19308429956436157,0.12150919437408447,0.052999675273895264,0.13208353519439697,0.28184235095977783,0.3062666058540344,0.25057482719421387,0.08984893560409546,0.006666779518127441,0.20355987548828125,0.03129303455352783,0.1863034963607788,0.036783456802368164,0.14195817708969116,0.15706586837768555,0.2838694453239441,0.31583553552627563,0.09428977966308594,0.1529020071029663,0.10744684934616089,0.06619018316268921,0.1858154535293579,0.252560555934906,0.22151094675064087,0.10979783535003662,0.19334489107131958,0.23171502351760864,0.038895487785339355,0.24203068017959595,0.03817802667617798,0.18481594324111938,0.2402505874633789,0.014129400253295898,0.290063738822937,0.1572474241256714,0.26415252685546875,0.10610836744308472,0.09062916040420532,0.23309040069580078,0.222487211227417,0.11458241939544678,0.2155313491821289,0.26309430599212646,0.15945875644683838,0.0,0.11555373668670654,0.14377808570861816,0.03462374210357666,0.2547367215156555,0.2858095169067383,0.18424034118652344,0.0775374174118042,0.14483428001403809,0.28385472297668457,0.05562704801559448,0.2345985770225525,0.24351918697357178,0.15451675653457642,0.1141694188117981,0.27151215076446533,0.2309190034866333,0.1704864501953125,0.19769388437271118,0.1953384280204773,0.018843412399291992,0.2260833978652954,0.05468857288360596,0.21238631010055542,0.28714120388031006,0.29122990369796753,0.25821608304977417,0.1467180848121643,0.2623940706253052,0.14835125207901,0.2677968740463257,0.27037036418914795,0.2022748589515686,0.218866229057312,0.04503828287124634,0.21879923343658447,0.060622990131378174,0.0472988486289978,0.07217222452163696,0.12932687997817993,0.21528583765029907,0.1620379090309143,0.19000691175460815,0.2559860348701477,0.24985045194625854,0.23148107528686523,0.1483953595161438,0.13547122478485107,0.044951677322387695,0.021127820014953613
