"","Valence Evaluation","Equality","Formality and Regulation","Concreteness","Goods Exchange","Coercion","Activeness","Activity Intensity","Communal Sharing","Uniqueness","Service Exchange","Importance for society","Endurance","Trust","Socioemotional","Expected Reciprocity","Love Expression","Generation Gap","Importance for individuals","Synchronicity","Attachment","Intimacy","Strategic","Information Exchange","Mating","Affiliation Coalition","Spatial Distance","Visibility","Money Exchange","Conflict","Negotiation","Occupational","Morality"
"军官-部下",0.376168358899798,-1.09378449823453,1.46009713441033,-0.132695540810085,-0.326531338785096,0.81618051268081,-1.25285659768932,0.764531220326839,-0.0244027994950982,-1.18639765559763,0.783037490191272,2.11256313431142,-0.0534416359489582,1.29665999484569,-0.282366433128499,-0.297933149724228,-0.10046552021797,1.20372335567615,0.974388584975201,1.38992681390653,0.566738509852091,0.00793810993617101,1.1625162047495,0.702334101659585,-0.687122741639192,1.72261842051113,0.894359096658499,1.37373761016517,-0.675623519049415,-0.333285950514915,-0.535899703094205,1.44004289659481,0.975245618460441
"考官-考生",-0.295941262645447,-1.22694081273628,1.8564561217817,-1.1226997783795,-0.660586785705166,-0.328059745580231,-0.829956015979648,-0.857020118880084,-0.433095436942616,-0.493979864042045,-0.306774646473028,1.59669852668177,-0.761114787664986,0.121934227486479,-0.902375243048369,-0.453808932174327,-0.788251100547986,1.51458508404569,0.40344742519767,-0.115393172782766,-0.140109518567359,-0.55330322580392,-0.0516544416700051,-0.938075357719159,-0.634780225810883,-0.15579899117815,-0.364525527414109,0.638999396533782,-0.668571064440207,-0.115526819126914,-1.17970470403029,0.99072226239284,0.88516734995556
"老师-家长",0.550654350234002,0.129538084381211,1.03809138903258,-0.991734543888784,0.577626998953109,-0.40217861074278,0.192689527291235,-0.247258582831625,0.252085305285692,-0.603635669676843,0.905182051636604,0.853577409546298,-0.40241781928145,0.474866248435151,-0.844985187066862,0.524068046789963,-0.149746410976577,-0.301684506844154,-0.0297375826567935,-0.389836592015002,-0.668658306285196,-0.673880796269176,0.164673455921265,0.52979324842555,-0.55626645206842,0.654496586331892,-1.15665055714985,0.970349318129848,0.148632113401684,-0.610269611289204,1.03189466582416,1.11601359308377,0.880922824214493
"老乡之间",0.484089246674267,1.04488563284261,-0.850442609619218,-0.761719972388281,-0.242327279850698,-0.92973053337033,-0.0991445725870271,-0.171668309767766,0.292976732405577,-0.882947627425859,-0.630205369506783,0.0552398626546263,1.03761927818026,0.0332190746797087,0.775180239487988,0.422992344107477,0.532671943627254,-0.279915772820983,0.389659042984796,-0.937422750767472,0.568431559021958,0.650603059151508,-0.603389813508291,0.487293711944746,-0.119533585625968,0.192168711588526,-0.799193413767296,0.495454304145594,-0.439366289640971,-0.218877344375516,0.758169880727167,-0.884327307257688,0.125397242304454
"邻居之间",0.195327952358796,1.39779071176748,-0.921787227346064,-0.678078310024462,0.167649859551206,-0.89921100065634,0.303046960018308,0.626564973786581,0.109463986306583,-0.725705340100487,-0.695618324727093,0.257700105094013,0.0822605233636208,0.0525049774637891,0.824623980025902,1.26082467477676,0.522132664019473,-0.151196302075272,0.109295271323021,-0.843773811503392,0.774137033160792,0.456183410649389,-0.607359132730149,0.35216698056988,-0.261839800534182,0.192168711588526,0.933758817351332,0.973937945439553,-0.38999910737652,0.23663052616462,0.733946448417699,-1.04850215436995,0.0914410363759125
"旅伴之间",0.414711533104965,1.4805028396405,-1.44323244808492,0.279398614403468,-0.198844855974739,-0.767323019999452,-0.0218943696780754,-0.307730801282712,1.16964903578066,-0.950189395032103,-0.194119001371383,-1.50462427795792,-0.975458098040514,-0.156747067743484,0.179206581218493,2.00975909826746,-0.619622626823487,-0.699200519441202,-0.977688859791893,0.715741163185948,-0.121062715406356,-0.0522987469715369,-0.237220115291874,0.437166053531489,-0.55013256349479,0.678932520514945,-0.24156027009051,0.324396402383003,-0.499312153819233,-0.926062882882154,1.01372709159206,-0.770557018469369,0.100991219293315
"卖家-买家",0.326166403174175,1.07102674980001,0.867890176808408,1.46187650191536,2.50327719917417,-0.57415375540098,0.97609105590935,-1.27808593624321,-1.48718555825519,-1.35191585278223,1.40890218520041,0.716814493252015,-1.49989445154436,-0.559072428600273,-1.39288854203561,1.33659762457889,-1.138779733429,-0.626112257865819,-0.884489609649317,0.759819753425986,-0.808863940664802,-1.14694783629436,1.25954400795048,-0.31474882266736,-0.550814106669637,-0.60151043067704,1.27564671626656,0.96968475751694,2.03957150549538,0.0792655288725092,2.08023098632837,0.99520266757719,0.154637308520697
"陌生人之间",0.126158580271685,1.10370314599675,-1.42166585612501,-1.14030854940346,-1.05353906073236,-1.1457894475043,-1.38910034179682,-1.85593157922026,0.454326103371842,-1.74732043494545,-1.44584839138966,-1.34357635783568,-1.65931532638148,-1.85337079322078,-0.761107412940044,-0.557726120474392,-1.14658660721255,-0.533568847525765,-1.95181252909032,-1.63921171537607,-1.33794180624822,-1.19679902821798,-1.45282412698594,-2.07284930614679,-0.698027432436756,-1.93082525023513,-0.41472839732917,0.624113238804636,-1.07526261357116,-1.19241377356914,-0.159090756058032,-1.12658921615433,0.404592713272458
"玩伴之间",0.384502018187402,1.77765381755468,-1.88797054715015,0.322197710642264,0.676555264914287,-0.491799460775927,1.26492779341725,0.173247306582878,0.223827001991463,-0.036965730704561,-1.09859443157814,-1.94175434686114,-0.590028970766606,0.088076753709982,0.522075377210573,0.649228722802412,0.48114657665588,-1.12668797743247,-0.516799417306006,0.326259849425613,0.0418932671933379,0.722471860841394,-0.0767934634084405,0.823415402174698,-0.452671889491558,0.684362728111179,1.11042208110307,-1.94374896947295,0.562474067900305,-0.320526626410149,1.16512354352623,-0.857764905093326,-2.3637812978461
"朋友之间",0.442837633200628,1.00261054526307,-1.24388719267168,-0.243361775370402,-0.644022052800038,-0.663774605434127,0.309177928503146,0.0651812124989908,0.26205882409542,-0.6191530006629,-0.00787378164688949,-1.07899763192057,0.288729997847802,0.0795052413615019,0.655985507834089,0.097845204152975,0.482610365490294,-0.566695181908853,-0.179111723296264,-0.975142462415505,0.0455968122524218,0.363647135641169,-0.64903698455966,-0.36378674937598,-0.0839570318989142,-0.264294538950906,-1.06371169987039,-0.542855197462298,-0.358263061635088,-0.567206892435619,0.710934187723704,-0.622943669092119,-0.153680325170743
"老朋友之间",0.813164617793521,1.54483449465285,-1.19667384270538,-1.25586610924821,-0.530139514077287,-0.522076774976314,0.952929619411075,0.876516810051073,1.20455635161471,1.0308565275211,0.360074091467354,-0.877687731767773,1.24233901135525,0.932906439557061,1.04447204063198,0.335312216479297,1.30379590159658,-0.713397519891096,1.4008070719289,0.00687072014533907,1.29792412008838,1.29835698420905,-1.07573880090941,1.0910050763131,0.0632562938682044,0.444347552357635,-0.413139698914137,-1.81681789240746,-0.948906135156196,-0.811228965939263,1.19540283391307,-1.00097785652166,0.647473908455773
"挚友之间",1.1291144755348,1.86097862785638,-1.72336499121827,-1.68618045114628,-0.921481328960923,-1.15644706210283,1.95105128874261,1.86019823018875,2.03634782034602,1.72810193316123,-1.35701598306578,-0.846628490029913,1.36307116168922,1.54523385295162,1.82762557379501,-0.30767538612736,1.78333312375062,-1.07116193122844,1.67657471618639,0.545352120913801,1.79123632195836,1.96667452593508,-1.73861511095973,1.31984873428666,-0.129347807343776,1.02103559907769,0.40758190229221,-0.313183049641198,-0.887197157325632,-1.02654256020718,0.646742092103613,-1.07442449865083,1.23746298646417
"知己之间",1.37620747341225,1.61835638609553,-1.80403570276562,-1.37020083777185,-1.33882057187622,-1.38800796110739,1.65730977644684,1.76792210425598,2.20523273885741,1.83430944302135,-0.408124348697088,0.139087033765887,1.43189431985062,1.79380771105754,1.89551261437484,-0.649736130948409,1.89028729458514,-0.680797000339487,1.37271962668045,1.25696844334641,1.87038637064964,1.87320354107829,-1.77478001942555,1.7920658062956,-0.714384468633103,1.01017518388522,0.79268239809635,0.0818317786714824,-1.16145928101703,-1.22643863784851,0.756016686744103,-1.18099413625001,1.06485227299409
"乞丐-路人",0.0771983319570123,-0.72974902185514,-0.944869309551808,1.4679906585209,1.13668673450116,-0.129682782939293,-1.35844549937263,-1.60788349798108,-0.775187132116283,-1.04329338094844,0.482723382505435,-1.14226645768288,-1.50912919734285,-0.86550399505844,0.0246948920375123,-1.3634902563167,-0.0750931804214599,-0.216502504144787,-1.58093058160514,-1.22877500625572,-1.00197736160275,-1.00570279251077,0.110095316620715,-1.84582186768096,-0.574668117789309,-1.23684471943642,-0.827789985237901,0.324396402383003,1.47978292088955,-0.78252048670354,-0.845421338159632,-0.864165483928112,0.27077224893602
"前任官员-现任官员",-0.0155136276175797,0.299046889651841,1.37149924311555,-0.17671746836999,-0.616414164624826,0.10890245295976,0.19677683961446,-1.08099129832855,-0.472102977176218,-0.276047571082319,-0.408124348697088,0.681026066558184,-0.131207916357313,-0.0276386629945006,-1.19275911604881,0.773712854620199,-0.892863209247443,0.375039181267486,-0.91513045901126,-1.02066625233554,-0.872353284534812,-1.01401132449804,0.875843149837521,0.634528573371122,-0.627146942252588,-0.141028826516394,-1.17730363654529,0.597530814288305,-0.260312303173876,-0.226958249641867,-0.245218515380585,1.49764810610788,0.23952782334205
"狱警-囚犯",-1.62807669976891,-1.32251927161177,1.67926033919214,0.693938432259239,-0.653224682191776,1.6591009400196,-1.18745960051772,-0.435954301516961,-0.902072454751155,-1.27835220958907,-0.735189124798638,-0.131882482630261,-1.09550979342091,-1.82765625617534,-1.35757158450853,-1.27756914359464,-1.18952441302202,-0.184427799424655,-1.39517043234836,-0.535079159855126,-1.25752197067954,-1.20095329421162,0.320138458777376,-1.30761548689128,-0.719836814031885,-1.89607192161923,0.856230334697693,0.0446163843486185,-0.597262912280445,1.10851767332361,-1.81705012301719,1.25122582096863,-0.401867177530393
"原告-被告",-2.19893236096977,1.1976477850624,2.04297799819175,-0.0299777098369741,-0.772858864284363,0.724137477511633,-1.22560784886782,-1.23777112394248,-0.826716979299878,0.666486607329997,-1.4862267588096,0.542984992167694,-1.16549944578843,-1.6305114721603,-1.17313858408933,-1.9757627524857,-1.1934278499138,-0.63452529516946,-1.01726662355107,1.0141748971062,-1.36333754379623,-1.151102102288,1.4183167768248,-1.48197255963304,-0.648956323847717,-1.89172775554225,0.576619413651783,0.719809967063428,-0.467967911111645,2.12926360170486,0.680654897336868,-0.451328149084422,-1.06684287696432
"原配-第三者",-1.54942779024215,-1.21223643444774,-0.294374265571743,-0.645061864354533,-0.612963178602924,0.44255845544803,-1.37683840482715,-0.695760869677186,-0.266537672820159,0.591198816249501,-0.662003333849989,-1.09050105478645,0.188119872569494,-1.0487200715072,-0.487400992105165,-0.778956072128829,-0.843582318488837,-0.538301181009064,-1.24196618553865,-1.85310126801626,-0.721037014977954,-0.767351781125964,0.596336921298341,-1.18653418637617,1.16735623712159,-0.410910144049225,-0.570420842002461,-2.34913094334699,-0.812264827102805,1.41367817482926,-0.566851866600747,-0.741754413712832,-1.47478896207805
"出轨者-小三",0.809518641855194,-0.873218823906486,-1.09991561931767,1.08524445501395,-0.551995758882664,-0.264114057989013,1.52651578210364,0.567436582412185,-0.57405450278677,0.717061612025291,0.883983408741133,-1.72702378669815,0.0865376687860802,0.178077633369024,0.812459250211018,-0.877054980354802,0.96907618812723,-0.630318776517639,0.039842679435951,0.690450168785926,1.2143298173262,1.63225611344746,-0.619267090395723,0.455328248608756,3.49482617922673,0.136997802410789,1.26293712894629,-3.02831188973925,0.550719976884959,-0.911708643264293,-0.826580890807823,-0.800159695580253,-2.11854203280664
"远房亲戚之间",0.0490722318613495,0.162622935530419,-0.690966405288622,-0.638458575220547,-0.925622512187205,-0.842531868473215,-0.535669528707452,-0.869114562570302,-0.062080537220737,0.188782699344438,-0.844614500506688,-1.24234623661599,0.66317463801403,-0.202068939286072,0.690419541422993,-0.190768549289785,0.209467368988632,0.041882904043294,-0.479009036426277,-2.11323721041648,-0.121062715406356,0.0374333984909795,-0.718500070942177,-0.47602911495349,-0.0164842575889848,-0.4451204519055,-2.72088301659191,-0.0835109018200972,-0.421735153117953,-0.548067906278471,0.0750690896001619,-1.08594554055344,-0.265099125873769
"岳父岳母-女婿",0.390335579688724,-1.07989702985092,-0.984738360634457,-0.713295852072385,-0.308586211471208,-0.341139545314799,0.876905610199091,0.537872386724987,0.648034002031891,0.929476631745531,-0.830078288235508,-0.322072407346048,1.02012186508838,0.989799852770098,1.31906138540504,-0.151799603677261,1.01396571238259,1.86667069520307,1.35944192529028,-1.13512606699164,0.907464655287814,0.426272695495217,-0.595451175064574,0.631138296956699,0.753932147258936,0.626150902679551,0.2131252162921,0.351909211757406,-0.0691124226575899,0.0184460839731261,0.588605854560889,-1.10034684293171,0.469203827330932
"战友之间",1.04754878525738,1.45752724856466,-0.887164104037447,-0.749613942309307,-1.3324937641694,-0.914470767013335,0.388880518806032,1.63241954068966,1.28434450209253,-0.701912099255201,-0.443960149782289,1.10665271259553,0.809278037331227,1.13058694309389,1.40205623559368,0.828512934387811,1.11935850846041,-0.793847189107166,1.19972649799115,1.58069317166669,1.35506452957139,1.65354672666484,-1.11543199312799,0.627869101842791,-0.53786478634753,1.49020553539231,0.845109445792458,1.20361009326065,-1.04146960190204,-0.734673021310669,1.24384969853201,0.633569963411787,1.48576774231663
"政府官员-老百姓",-0.429071469764917,-1.3041387987511,1.04333731680662,0.18585201833867,0.246332340850561,1.00934977727928,-0.107727928465799,-0.55465902662465,-0.281497951034751,-1.24501868376718,0.419127453819023,1.48626566716938,0.411211889490961,-0.576215453297233,-0.597766484377294,0.828512934387811,0.104952846211468,0.0153818365368241,0.182833309791683,-0.649972534415225,0.00750320593041554,-0.33738525078474,0.68564660379015,-0.243916261866019,-0.133028140487954,-0.147002054872251,-0.556122556267159,0.677278087837298,0.71723626626902,0.75338315240763,-0.687969028148088,0.928796662166287,-0.0104275814097107
"政治对手之间",-2.01350844182059,0.749879043428845,0.906943194681763,-1.47597574704774,-0.638845573767186,1.75598834546084,-0.340704730889622,0.332266843991291,-0.755240094496827,-0.422600141506185,-0.934557313934614,0.778805160918115,0.446206715674721,-1.68997633907788,-0.681644258504112,-1.29651238104517,-0.944583748063406,-0.315881507294049,-0.483605163830568,-1.13772742641564,-1.19244539321278,-1.01037634175361,1.24631294387762,-1.01762577215759,-0.451990346316711,-1.75488652411715,-0.985071128326225,0.174870264478641,-0.300961867935279,2.05004946455444,-1.21482868087902,0.698375824113994,-0.960140215973594
"政治盟友之间",0.686597167363039,1.02099101812374,0.555466033821567,0.207862982118623,-0.374845143091718,-0.712823854438755,1.60894324728868,1.23935012075759,0.247098545880828,0.668785471179783,0.782532760598523,1.26194892128483,0.752411444782617,0.831655449940639,0.271913594727081,1.17558010624936,0.526524030522715,-0.240164171561278,1.27441356831089,0.988883902706183,1.05507737978559,0.597324597783139,0.799764531418572,1.31440007576348,-0.0594214776043944,1.69058019569335,0.101598587556743,0.115059809316896,0.0560686466558389,-0.729888274771382,1.81310035780451,0.806385591951006,0.472387221636733
"中介-客户",0.29283176602376,0.0514210747233613,1.17973143893147,1.41296324907102,1.82515844587052,-0.00433470214968892,0.781262501835627,-0.267415988981987,-0.490941846039038,-0.763981423199426,1.42757718013213,-0.101206688321263,-0.586140656746188,0.084326717057522,-1.14517932604705,1.88189224547637,-0.773320454436962,-0.112391167512227,0.291991335643604,0.364557640945646,-0.797224227621967,-0.692574993240534,1.30089108317817,0.889404710955434,-0.353848129138632,0.434573178684414,-0.170068841413999,0.258604901705084,1.64287093372747,-0.284906846617678,1.37102271815671,1.12321424427291,-0.259793468697434
"忠臣-反贼",-1.97600697502637,-0.182929954250189,0.329891139538157,-0.953215357273867,-1.16684643511812,2.04483392293253,0.204951464260909,-0.756233088128273,-0.660491665804412,0.0584371190615637,-1.12080253365911,1.0088736182356,-0.36742299309769,-1.6224756793336,-0.889131383975714,-1.32695686980496,-1.04997654414122,-0.107658834028929,-1.04663077085626,-1.26129199905575,-1.20196879479328,-1.01037634175361,1.21654304971368,-0.570835773256823,-0.5317308977739,-1.33947564300524,-1.8215208438414,0.533732995449111,-0.794633690579787,1.99741725262229,-1.329889984349,0.431951730116032,-0.180208611052416
"主人-客人",0.302207132722314,0.285772103696912,-0.0530615879662354,0.400458915193206,-0.147080065646216,-0.233231197504618,0.922274776986888,-0.0154484121024584,0.381741049812155,-0.810533416157596,0.86429895462391,-0.532585045791547,-0.944837625129724,0.619510519315754,0.735448662270022,0.737179468108457,0.548480863038926,-0.259093505494471,-0.529566437873482,0.676720771825915,-0.140109518567359,0.326258741698454,0.0952103695387473,-0.510900529501842,-0.390651460580411,0.390588497154918,-0.263007698693463,0.00141994450958083,-0.0893882296590609,-0.725103528232095,1.0985091046752,-0.208906225716906,0.705836137395453
"主人-仆人",0.22720419913388,-1.4879435273578,1.17448551115744,1.68259755537543,1.94939394265897,2.35547916662851,-1.07642094907011,1.39053066688531,-0.964683989501114,-0.148460627419188,1.73192912455997,-0.239247762711754,0.616806493320549,0.629153470707794,-0.34613316199684,0.0308673288814483,-0.927018282050438,0.900328197913585,0.516052546602809,-0.168721040974812,0.269396749394209,0.330932290941294,1.01807708862077,-0.396478700515061,0.645975708363049,0.722917202044441,1.1453734462338,-1.09311138495035,1.17564581586749,0.0595949042109956,-1.16032595818272,1.00080317405763,-0.143069010818074
"保姆-雇主",0.705347900760147,-0.624061302906284,0.141037739672977,0.93972752780204,1.63880520068783,0.420758789223751,0.60959538426018,1.25950752690796,-0.461021289609854,-0.0243219795307371,1.46391771081008,-0.831674040304276,0.214365992207313,0.257899842114246,-0.284328486324448,1.68704751741374,-0.400054301661379,0.233069176768541,0.108146239471948,-0.123197251054773,0.178924434379444,0.064539984099448,0.278791383549688,0.164733127372486,0.54169960261134,0.307506320932537,1.36699687513099,-0.776115972593103,1.1359757586907,-0.347108551628411,-0.591075298910215,1.04400708119243,0.0320176760009656
"保姆-小孩",1.06369525012711,-0.554623960988195,-1.31907882409948,0.591220601286127,-0.671629940975251,-0.787306047371708,0.0278345969211613,1.27070608588038,0.640498454486763,1.01131618479792,1.30795626665055,-0.59201939726523,0.735886110195842,0.936656476209522,1.40107520899571,-0.855405566125622,1.42187486757264,1.74215774310918,0.632232433766841,0.164397485265474,1.53177653667625,1.34145749389301,-1.47046554574975,-0.0968024817401571,0.730487062044172,0.384615268799061,1.58703160561314,-0.263739740040822,-0.319082758250603,-1.08183296466117,-0.605878507543779,0.412749993611674,0.763019331407059
"主职-副职",-0.100933635315519,-1.21683155266291,1.38956854989278,-0.254367257260378,-0.556021909241549,0.507957454120866,0.027153378200624,0.811005240062396,-0.236617116390976,-0.365703261223978,0.832500990280704,0.508474723570071,0.192494225842464,0.0746837656654818,-1.12310622759263,1.09642443547392,-0.755754988423994,0.668443857231974,0.0392043284075773,0.670217373265909,-0.430573266772657,-0.529000769741155,0.983345545429513,0.889404710955434,-0.54399867492116,0.659383773168503,0.966644874542527,0.629429723707903,0.915586552152974,0.0117474388181242,-0.215612098113457,1.23122401210992,0.207104362820006
"宗教领袖 - 信徒",0.888167551381955,-1.40063628126962,1.30563370550825,-0.964220839163843,0.525862208624586,1.19464694018565,0.701559911532741,0.579195069333229,-0.261550913415295,-0.996741387990273,0.896096918967116,1.4114934185412,0.909888162609536,1.36683925219887,0.669229366906744,-0.626733628329905,0.170823343760101,1.3735615462434,0.96417496852122,0.852312532946065,0.450341379423738,0.461791669740797,0.0158239851015839,0.867610076862714,-0.415187014874931,1.48043116171909,-0.291604270164068,0.54569508648146,-0.450826528380933,-0.820798459017837,-0.463902279285507,0.338343264657288,0.785420995040471
"祖先-后代",1.28453722124861,-1.46956305449713,-0.619621787561776,-1.62944107784685,-1.26980085143819,-0.918104044717382,1.27037754318155,-0.0417650256876536,1.55362950995519,0.988327546300056,0.536729448929611,1.66776411683095,1.67685810313693,1.30094575101993,1.28335201723877,-1.48865093232915,1.84734948877566,2.39416813414138,1.86297321647154,-2.44852353617677,1.18470145685353,0.381822049363323,-1.50574838327738,-0.0483699615341116,2.84054473137287,0.966733523115349,-1.22178719216623,1.04411554616267,-1.20847564507841,-1.13287026108023,-1.53713490521889,-0.854564615675933,1.08843297155558
"居委会-居民",0.363147016262917,-1.3179241533966,1.26891221109003,0.780148040397385,-0.0021386527263506,0.747753782587935,-1.14999257088816,-0.433714589722476,-0.451047770800126,-0.577773451366749,0.941522582314554,1.57829305009637,0.380591416580171,0.600224616531674,-0.7743512720127,0.000422840121663409,-0.3605320031322,0.630585189365588,0.148362354259498,0.455605220785725,-0.540092384948424,-0.552368515955352,0.591375272271018,0.404474102392409,-0.48265978918486,0.786450630920379,-0.17721798428165,1.2394963663577,0.153039897532439,-0.00739154733902434,0.335470986926946,1.16641815140771,0.583806022339758
"远房表兄弟姐妹之间",0.112824725411519,0.978715930544194,-0.594441334246418,-1.19753705523134,-0.917340145734641,-0.977689799063744,-0.540574303495322,-0.723981238287693,0.0137182057331951,0.681199335968628,-0.877320978116843,-1.26535308234773,0.810152907985821,-0.0979250642520382,0.95882841862881,-0.103088421661605,0.371069656307943,-0.999230462282307,-0.575527711916396,-1.81147951723222,0.271301429710309,0.542176716717634,-1.03207628946897,-0.332184529941536,0.591997488915105,-0.316098719418979,-2.32625033029757,-0.026092864864822,-0.657992382526396,-0.540412311815611,0.293079980385376,-1.10034684293171,-0.078339993266793
"君臣之间",-0.119684368712627,-1.57984589166116,1.21761869507726,-0.60715409340017,-0.667028626279382,1.75114397518877,0.278523086078958,1.2527883915245,-0.197277125530382,0.657291151930852,1.61886969578412,2.3886452830924,1.35023972542184,0.713797155149036,-0.368696773750253,-0.1085007752189,-0.00287959792370002,0.997603941736936,1.36250601022647,1.05464048814624,0.465155559660074,-0.278706243624645,0.690608252817473,1.41913540070905,-0.730741504829449,0.931980194499451,-0.217729793865007,1.36310464035864,-0.323000788589051,-0.137642980908508,0.110058491824949,1.22882379504688,1.17803962608923
"债主-欠债人",-1.84475184124661,-0.509693916217667,0.597433456013829,1.63307288687054,1.61982477756738,1.31999502097526,-0.778728368195229,-1.27808593624321,-1.49605090830828,-0.800188528833558,-0.00837851123963842,-0.755623633579886,-1.18494101589052,-1.24479341647869,-1.36541979729232,-0.525251999130622,-1.19733128680557,-0.462058030444815,-1.2164321444037,-0.824119095855375,-1.2109631185082,-1.18849049623071,1.1051815937671,-1.37057776315914,-0.719836814031885,-1.63976612307699,-0.643500969094006,0.443352752093585,2.06699771786452,1.98891103655244,0.632208032717932,-0.342518308893062,-1.8308575103565
"亲家之间",0.49158954003311,1.27280349631492,-0.674179436411716,-0.339109467813194,0.229767607945433,-0.59837560676129,1.16628732268342,0.590281642715929,0.528351776315156,1.28947871062204,-1.02631715389644,-0.409498421126693,1.19509599600718,0.812369547156559,1.20957881707109,0.325569980076166,0.936677661925532,-1.07116193122844,0.918213694478306,-0.448367179055052,0.968414425403023,0.815111992499455,-0.508126152183695,0.687804345597772,1.41148500235207,0.508858418600896,-0.11287569847279,0.332769866105648,-0.0479550588299683,-0.0236596855726005,1.12636605183108,-1.03122059151602,0.464959301589865
"律师-法官",-0.0784327552389883,-0.307917169702749,1.94458770838545,1.0035593227639,1.15739265063257,-0.123142883072009,0.528666600260325,-0.764296050588418,-0.915813747333447,-0.0222530020659297,0.910633131238296,0.957108215339166,-1.05157184499019,-0.0207814531157165,-1.19197429477044,0.900361927860904,-1.0025497859062,0.503758652013197,-0.451432272000528,0.3112297727536,-0.75722594098386,-0.871104574316999,1.25425158232133,0.434986590122217,-0.674037112682115,0.0279592338784095,-0.101437069884548,0.973937945439553,0.269405398584358,0.784005530259068,0.307614039771057,1.42564159421654,-0.0995626219721312
"律师-委托人",0.364084552932773,-0.0175056985041535,1.79770173071253,0.955135202448007,1.54252269067678,-0.354219345049366,0.567904798563285,-0.60303680138552,-0.816078559236168,0.134989285259442,1.40486434845842,0.685627435704534,-0.876597714071393,0.183649116395536,-1.22375955654481,0.837037391240551,-0.925261735449141,0.113814372989426,-0.0653575700400517,0.0614992680493858,-0.612470236960236,-0.777633589460211,1.067693578894,0.840366784246814,-0.654408669246499,1.06404284323986,0.424739845174573,0.705987106314936,1.4789013640634,-0.318400072392688,0.811461431807997,1.1923404956886,-0.192942188275619
"警察-老百姓",-0.288440969286604,-1.22602178909325,0.508252683855272,0.0702944584939202,-0.0383740059563168,0.687804700471168,0.137510810927698,-0.312770152820302,-0.795134169735739,-1.06398315559652,0.469095683501204,0.882335966710983,-0.109336149992463,-0.503893317856931,-0.92886296119368,0.0613118176412331,-0.518621197248917,-0.0650678326792451,0.223049424579233,-0.871088085455415,-0.187726526469867,-0.599104008383746,0.675723305735505,-0.38013272494552,-0.390651460580411,-0.401135770376004,0.294625444983323,0.77297481609609,0.0252141577405571,0.61941024930759,-1.13610252587325,0.896393731815183,-0.291627411755442
"嫌疑人-警察",-2.11976259773753,0.0131284229302976,1.30155353946178,1.40807192378658,-0.266714247738802,1.78021019682115,-1.93952506799111,-1.33183901931084,-1.35863798248537,-1.36111130818138,-1.54275647319753,1.69843991113995,-1.39490997299308,-1.97765772227375,-1.31440641419765,-1.93787627758464,-1.18952441302202,-1.01311197383331,-0.950878116600193,1.23384524846639,-1.33794180624822,-1.2341874221607,1.62560344729962,-2.16487109453828,-0.752550886424578,-1.93516941631212,0.017397571559963,0.916519908484278,-1.10660685627875,2.15052914187947,-2.08619937090017,1.57125476270792,-0.920642545883104
"罪犯 - 人质",-2.23226699812019,-0.61997675338169,0.140454858809196,0.659699155268201,-0.418557632702471,2.81690543504241,-2.44635179607101,-1.61852212900488,-0.893207104698064,0.110161555681752,-1.4862267588096,-0.970354193742871,-1.62043218617731,-1.85337079322078,-0.663004753142597,-1.981175106043,-1.19733128680557,-0.642938332473101,-1.36963639121341,1.19916045614636,-1.04165820152151,-1.23003315616706,0.403935197905494,-2.13581158241465,-0.703479777835538,-1.93516941631212,0.411394778488291,0.119047172994346,0.0296219418713117,2.09523873742549,-2.09158235585783,-0.432126412580064,-2.26002622417556
"罪犯-被害人亲属",-2.2614348056268,-0.0644780180369784,0.201074468642464,-0.910416261035071,-0.713041773238069,1.71238901301228,-1.39999984132542,-1.47070115056889,-0.485401002255855,-0.0691498246015672,-1.51045377926157,-0.0603056292425993,-0.442273037990731,-1.87051381791774,-0.266670007560908,-2.00823687382948,-1.18171753923848,-0.676590481687666,-1.51262702156914,-1.38485657169586,-1.36757016672089,-1.21757035818616,0.293676330631656,-2.07284930614679,-0.70893212323432,-1.91779275200417,-0.637146175433871,0.0871482635747488,-0.311246697573706,2.23133819454299,-2.02160355140826,-1.0049782182934,-1.76011541467204
"罪犯-旁观者",-1.23066532249131,-0.444851692514745,-0.645851426431939,-1.14581129034845,-0.561198388274401,0.627855618354401,-1.62820811270548,-1.22993213266179,-0.206696559961792,-0.707084542917219,-0.970897844612564,-0.244999474144691,-1.25104235423762,-1.38622337022861,-0.160719134979664,-1.10775655073451,-0.922626915547196,-0.225967171111383,-1.121317841176,-1.28730559329577,-1.10197307819802,-0.968314398568058,-0.599420494286432,-1.23012345456161,-0.48879367775849,-1.32481408249541,-0.034235126928628,-0.16006828442713,-0.618322325349606,0.408881401578957,-1.96575508247254,-0.615743017902985,-1.56498513407573
"小偷-失主",-2.16143089417555,0.805531030701431,-0.885415461446103,0.689047106974805,1.24711828720201,1.68816716165197,-1.95587431728401,-1.74842541308499,-1.26998448195445,-1.63697497015571,-1.51045377926157,-0.0909814235515972,-1.60487893009563,-1.96908620992527,-1.38896443564371,-1.99741216671488,-1.20513816058911,-0.920568563493261,-1.15515044567981,1.17603726126634,-1.34217442917289,-1.21341609219252,1.61678273791771,-2.15518459049707,-0.703479777835538,-1.89172775554225,0.405039984828157,-1.98096436379581,1.78489953349623,1.90810198388893,-2.10234832577315,-0.259310784040845,-2.24587780503867
