,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Importance for individuals,96.125,93.375,97.5,83.875,81.75,37.375,50.5,55.625,82.9090909090909,74.45454545454545,55.09090909090909,75.63636363636364,87.63636363636364,49.0,82.18181818181819,67.54545454545455,57.214285714285715,46.642857142857146,54.07142857142857,76.07142857142857,69.71428571428571,55.07142857142857,89.57142857142857,40.285714285714285,64.5,46.75,93.75,79.625,86.75,84.375,45.5,68.375,65.71428571428571,88.85714285714286,59.714285714285715,39.57142857142857,81.14285714285714,54.42857142857143,42.42857142857143,77.85714285714286,90.1,85.6,71.9,57.6,57.9,59.3,52.7,59.8,73.71428571428571,78.71428571428571,82.28571428571429,63.142857142857146,58.142857142857146,80.0,68.0,47.714285714285715,74.16666666666667,59.75,55.25,54.916666666666664,36.583333333333336,51.583333333333336,57.333333333333336,49.916666666666664,81.875,72.375,59.75,61.25,51.375,79.125,74.0,79.875,59.666666666666664,66.33333333333333,55.44444444444444,48.77777777777778,58.0,60.666666666666664,52.77777777777778,62.666666666666664,83.42857142857143,69.5,61.214285714285715,43.857142857142854,58.642857142857146,68.64285714285714,53.785714285714285,56.142857142857146,63.9,60.1,58.9,51.2,65.6,80.7,57.0,61.2,53.857142857142854,41.0,32.57142857142857,63.0,43.857142857142854,55.142857142857146,49.857142857142854,37.57142857142857,62.714285714285715,72.42857142857143,74.85714285714286,80.57142857142857,73.28571428571429,71.28571428571429,71.71428571428571,57.142857142857146,64.5,74.125,72.75,72.0,72.25,61.0,62.875,48.125,78.25,76.375,30.375,40.125,56.375,95.125,28.625,36.0,83.58333333333333,68.75,60.083333333333336,74.08333333333333,87.16666666666667,52.833333333333336,89.66666666666667,91.75,23.916666666666668,49.0,67.5,48.25,31.166666666666668,64.58333333333333,76.08333333333333,76.58333333333333,30.384615384615383,75.46153846153847,92.23076923076923,99.46153846153847,35.69230769230769,48.46153846153846,73.53846153846153,97.6923076923077,77.66666666666667,69.0,68.0,90.0,80.0,94.0,72.33333333333333
Affiliation Coalition,87.5,81.25,83.75,83.375,73.75,35.5,41.0,50.5,73.63636363636364,65.36363636363636,25.272727272727273,71.36363636363636,68.54545454545455,48.63636363636363,86.72727272727273,28.90909090909091,12.428571428571429,22.785714285714285,15.071428571428571,74.07142857142857,75.57142857142857,24.357142857142858,87.5,51.785714285714285,87.0,51.25,86.5,82.875,75.75,63.25,51.5,54.125,73.14285714285714,70.85714285714286,51.57142857142857,47.142857142857146,76.42857142857143,55.142857142857146,44.57142857142857,74.28571428571429,79.9,69.8,62.1,62.8,62.5,57.3,82.7,66.8,77.42857142857143,72.0,72.28571428571429,50.714285714285715,66.71428571428571,63.0,48.857142857142854,24.0,75.0,46.416666666666664,30.833333333333332,27.083333333333332,21.0,37.25,29.583333333333332,57.583333333333336,32.75,59.625,62.0,60.125,61.75,59.625,86.5,65.875,69.33333333333333,85.55555555555556,83.66666666666667,66.11111111111111,78.33333333333333,60.111111111111114,57.888888888888886,67.66666666666667,53.642857142857146,84.57142857142857,80.57142857142857,45.142857142857146,60.857142857142854,65.14285714285714,32.142857142857146,67.5,62.8,49.4,46.6,45.5,63.0,55.2,47.0,51.6,67.85714285714286,19.857142857142858,19.142857142857142,66.42857142857143,36.42857142857143,69.42857142857143,72.28571428571429,54.42857142857143,73.42857142857143,80.28571428571429,82.14285714285714,69.57142857142857,77.14285714285714,76.28571428571429,74.42857142857143,72.85714285714286,74.75,65.375,66.0,55.5,48.125,44.5,52.625,53.25,82.75,57.0,7.875,30.75,15.875,88.5,48.375,43.125,71.25,50.833333333333336,51.333333333333336,71.25,77.25,29.083333333333332,79.83333333333333,82.66666666666667,23.25,54.666666666666664,84.41666666666667,74.91666666666667,17.916666666666668,52.416666666666664,62.833333333333336,63.25,33.46153846153846,66.3076923076923,73.07692307692308,90.53846153846153,65.38461538461539,73.46153846153847,81.15384615384616,81.76923076923077,65.66666666666667,75.66666666666667,39.666666666666664,31.0,57.333333333333336,74.66666666666667,75.0
Occupational,22.5,19.75,24.375,21.25,19.625,17.75,13.0,15.625,94.0,83.81818181818181,65.36363636363636,66.18181818181819,63.54545454545455,76.0909090909091,91.54545454545455,81.63636363636364,76.14285714285714,81.28571428571429,20.142857142857142,80.42857142857143,78.92857142857143,54.57142857142857,7.714285714285714,12.785714285714286,63.125,11.625,9.75,7.25,13.0,12.0,18.75,9.375,11.285714285714286,19.428571428571427,21.285714285714285,13.0,15.0,10.571428571428571,13.714285714285714,19.285714285714285,6.7,5.8,4.9,96.7,95.9,96.5,87.4,97.7,90.85714285714286,91.0,88.14285714285714,73.85714285714286,94.28571428571429,88.85714285714286,91.14285714285714,19.428571428571427,51.916666666666664,21.333333333333332,65.75,61.166666666666664,26.166666666666668,50.5,73.41666666666667,50.333333333333336,75.25,86.75,72.125,81.875,82.625,80.125,72.625,56.625,54.888888888888886,84.0,72.22222222222223,63.44444444444444,63.0,59.0,54.44444444444444,81.77777777777777,85.14285714285714,73.92857142857143,28.571428571428573,89.42857142857143,89.64285714285714,90.71428571428571,53.642857142857146,69.85714285714286,74.8,61.9,76.4,26.0,83.1,86.6,66.8,20.1,69.57142857142857,33.42857142857143,12.714285714285714,28.428571428571427,58.142857142857146,66.42857142857143,62.857142857142854,59.857142857142854,42.857142857142854,58.57142857142857,75.71428571428571,76.42857142857143,17.857142857142858,17.714285714285715,21.285714285714285,15.142857142857142,31.25,36.375,32.5,50.75,70.375,82.875,40.75,74.875,73.125,31.875,11.75,5.875,1.625,27.5,9.625,41.25,17.5,21.583333333333332,23.0,83.25,20.166666666666668,17.166666666666668,16.916666666666668,18.333333333333332,17.0,8.583333333333334,23.0,11.083333333333334,10.666666666666666,94.25,9.416666666666666,11.0,15.76923076923077,12.307692307692308,16.076923076923077,18.615384615384617,68.46153846153847,87.3076923076923,26.153846153846153,12.307692307692308,20.333333333333332,12.666666666666666,85.0,4.333333333333333,6.0,5.666666666666667,44.0
Activeness,83.375,79.25,81.625,74.625,68.375,40.75,47.875,46.625,73.9090909090909,65.45454545454545,57.54545454545455,70.18181818181819,74.36363636363636,59.72727272727273,84.72727272727273,65.54545454545455,75.07142857142857,68.78571428571429,49.92857142857143,77.5,71.64285714285714,56.5,75.5,25.785714285714285,84.875,48.625,88.125,70.75,78.25,81.25,45.25,60.625,19.142857142857142,89.57142857142857,81.42857142857143,33.285714285714285,63.285714285714285,41.42857142857143,33.0,61.714285714285715,72.4,68.5,37.9,58.0,62.8,54.2,44.8,58.2,82.85714285714286,83.28571428571429,82.28571428571429,43.857142857142854,66.14285714285714,78.0,74.42857142857143,43.0,75.16666666666667,30.916666666666668,66.25,67.83333333333333,54.416666666666664,66.83333333333333,68.66666666666667,22.583333333333332,51.125,61.375,55.875,57.625,48.5,76.875,71.75,71.875,74.33333333333333,86.77777777777777,75.77777777777777,55.77777777777778,49.666666666666664,54.22222222222222,38.333333333333336,71.55555555555556,87.85714285714286,67.64285714285714,41.214285714285715,69.07142857142857,67.71428571428571,75.14285714285714,66.42857142857143,38.357142857142854,39.3,56.3,75.8,71.6,70.5,65.6,61.4,39.7,63.57142857142857,67.85714285714286,52.714285714285715,63.714285714285715,66.28571428571429,49.57142857142857,49.0,41.142857142857146,43.57142857142857,80.28571428571429,91.0,76.14285714285714,64.57142857142857,65.85714285714286,63.142857142857146,59.0,51.5,80.25,80.5,66.75,71.125,63.875,81.125,70.125,96.625,57.75,34.0,25.25,61.125,99.0,43.125,28.625,74.83333333333333,68.08333333333333,79.75,61.916666666666664,91.83333333333333,22.5,82.16666666666667,85.08333333333333,16.75,42.75,81.16666666666667,74.0,36.583333333333336,82.83333333333333,72.0,72.41666666666667,61.76923076923077,69.15384615384616,83.07692307692308,91.46153846153847,36.38461538461539,63.92307692307692,75.6923076923077,93.53846153846153,83.33333333333333,93.0,75.33333333333333,42.0,59.666666666666664,39.0,76.33333333333333
Endurance,86.75,72.625,88.0,64.625,91.125,34.5,57.75,65.375,68.72727272727273,18.181818181818183,62.90909090909091,37.27272727272727,56.09090909090909,14.909090909090908,80.63636363636364,39.0,49.285714285714285,56.785714285714285,47.92857142857143,70.28571428571429,68.5,49.642857142857146,91.07142857142857,22.357142857142858,54.25,81.875,85.75,89.75,80.875,72.375,64.0,72.625,85.0,75.71428571428571,34.857142857142854,30.142857142857142,97.57142857142857,64.14285714285714,75.14285714285714,91.28571428571429,96.6,80.5,76.6,50.9,46.1,43.8,50.2,52.3,75.71428571428571,71.14285714285714,71.14285714285714,39.57142857142857,35.142857142857146,43.285714285714285,47.285714285714285,29.857142857142858,49.333333333333336,16.833333333333332,22.583333333333332,23.333333333333332,14.583333333333334,19.666666666666668,20.0,24.666666666666668,38.875,41.125,22.0,14.125,28.0,69.25,69.5,72.0,17.555555555555557,60.0,53.55555555555556,47.111111111111114,32.111111111111114,39.44444444444444,35.111111111111114,52.0,41.642857142857146,64.71428571428571,53.285714285714285,6.571428571428571,8.142857142857142,22.071428571428573,61.5,31.785714285714285,23.4,27.2,19.9,40.2,29.4,48.3,13.0,78.9,42.42857142857143,35.142857142857146,38.42857142857143,31.428571428571427,25.857142857142858,41.57142857142857,32.714285714285715,27.142857142857142,48.42857142857143,60.0,67.42857142857143,49.857142857142854,62.142857142857146,53.285714285714285,49.0,40.57142857142857,55.75,54.375,50.5,57.375,55.0,43.625,36.0,27.75,26.0,43.875,30.5,27.625,26.125,82.5,44.75,32.625,78.41666666666667,43.916666666666664,32.25,49.833333333333336,75.16666666666667,39.75,91.75,94.16666666666667,10.666666666666666,61.166666666666664,71.25,50.333333333333336,30.333333333333332,67.33333333333333,88.58333333333333,88.25,37.07692307692308,89.15384615384616,92.76923076923077,98.84615384615384,38.30769230769231,53.76923076923077,62.30769230769231,90.15384615384616,68.0,51.0,4.666666666666667,11.666666666666666,40.0,50.333333333333336,68.66666666666667
Synchronicity,87.125,80.375,76.0,70.5,66.25,43.25,40.375,41.875,84.45454545454545,69.63636363636364,69.18181818181819,69.0,84.45454545454545,69.0,77.9090909090909,74.18181818181819,70.21428571428571,78.0,63.142857142857146,78.71428571428571,76.14285714285714,63.785714285714285,78.07142857142857,54.142857142857146,89.75,70.625,66.875,61.25,57.375,53.25,43.75,58.25,38.714285714285715,69.85714285714286,57.285714285714285,27.571428571428573,65.71428571428571,50.714285714285715,38.0,55.857142857142854,89.3,74.8,32.6,61.7,61.0,59.0,43.7,61.9,82.0,80.14285714285714,83.28571428571429,60.57142857142857,66.71428571428571,79.14285714285714,68.0,53.0,76.5,56.166666666666664,54.0,71.0,71.5,70.0,61.25,27.75,80.625,74.25,55.0,60.875,55.25,75.125,69.0,71.5,84.33333333333333,72.33333333333333,69.44444444444444,55.22222222222222,51.55555555555556,57.55555555555556,44.55555555555556,70.33333333333333,69.35714285714286,68.57142857142857,54.42857142857143,65.14285714285714,70.92857142857143,70.5,49.92857142857143,39.142857142857146,36.9,73.8,67.3,76.3,69.8,77.0,74.5,46.7,68.71428571428571,61.0,55.857142857142854,52.285714285714285,40.57142857142857,25.428571428571427,31.571428571428573,24.571428571428573,60.142857142857146,82.0,87.71428571428571,64.42857142857143,75.0,80.0,77.0,63.142857142857146,58.25,77.0,76.875,48.0,78.5,76.125,72.75,77.0,88.75,32.75,23.5,22.625,57.25,73.875,43.75,33.25,79.91666666666667,49.666666666666664,71.91666666666667,69.16666666666667,75.75,51.0,80.08333333333333,79.75,20.75,68.16666666666667,76.08333333333333,75.75,53.916666666666664,79.5,83.08333333333333,84.41666666666667,66.15384615384616,71.46153846153847,84.38461538461539,90.61538461538461,41.0,61.23076923076923,65.15384615384616,88.15384615384616,89.0,89.66666666666667,94.33333333333333,20.666666666666668,75.0,87.33333333333333,91.0
Spatial Distance,95.125,87.125,91.5,79.0,68.375,12.125,21.25,20.625,72.18181818181819,77.0,76.9090909090909,75.18181818181819,83.63636363636364,73.9090909090909,64.9090909090909,73.45454545454545,36.57142857142857,35.214285714285715,29.785714285714285,81.35714285714286,77.14285714285714,59.0,81.0,48.0,89.375,32.0,88.25,57.75,80.125,82.75,41.0,44.75,32.0,72.85714285714286,71.14285714285714,52.857142857142854,77.57142857142857,61.57142857142857,36.142857142857146,59.142857142857146,84.8,54.8,29.3,47.2,52.5,43.0,36.0,55.8,73.28571428571429,71.71428571428571,86.0,26.142857142857142,66.57142857142857,64.57142857142857,70.71428571428571,55.42857142857143,62.416666666666664,59.833333333333336,44.166666666666664,53.25,65.83333333333333,49.833333333333336,50.916666666666664,31.083333333333332,59.125,40.625,65.625,72.25,45.375,80.5,80.625,82.25,89.66666666666667,80.11111111111111,68.66666666666667,53.666666666666664,25.444444444444443,35.888888888888886,20.77777777777778,58.666666666666664,82.92857142857143,56.857142857142854,44.57142857142857,75.57142857142857,68.07142857142857,70.07142857142857,66.71428571428571,15.428571428571429,22.2,73.7,62.9,73.8,79.4,77.7,67.5,9.8,66.28571428571429,62.57142857142857,42.285714285714285,52.714285714285715,55.57142857142857,59.57142857142857,55.857142857142854,45.285714285714285,64.71428571428571,73.71428571428571,84.0,62.142857142857146,70.14285714285714,70.71428571428571,82.57142857142857,61.285714285714285,76.5,70.25,69.375,62.5,47.125,53.0,68.375,63.75,61.625,27.625,9.375,49.75,59.125,82.25,22.875,14.875,61.166666666666664,9.083333333333334,80.5,48.916666666666664,91.58333333333333,24.0,91.83333333333333,92.16666666666667,21.083333333333332,85.5,62.333333333333336,47.75,28.0,76.33333333333333,56.416666666666664,56.916666666666664,39.38461538461539,67.15384615384616,85.23076923076923,94.15384615384616,25.923076923076923,44.76923076923077,51.92307692307692,90.84615384615384,82.66666666666667,71.33333333333333,45.0,40.0,92.66666666666667,3.0,68.33333333333333
Morality,97.25,97.25,97.375,94.75,87.25,44.25,64.5,67.0,85.0,84.0909090909091,58.54545454545455,89.0909090909091,91.0909090909091,83.72727272727273,80.54545454545455,65.0909090909091,48.785714285714285,47.42857142857143,21.571428571428573,88.5,85.64285714285714,29.285714285714285,86.5,52.785714285714285,94.0,88.875,91.375,95.375,83.875,81.75,83.0,86.25,75.85714285714286,97.85714285714286,10.857142857142858,24.428571428571427,90.57142857142857,88.42857142857143,83.0,92.28571428571429,94.5,89.2,79.9,69.0,72.7,71.0,68.2,70.1,84.28571428571429,83.57142857142857,81.71428571428571,79.14285714285714,73.85714285714286,76.42857142857143,76.57142857142857,16.428571428571427,21.083333333333332,59.666666666666664,54.833333333333336,52.166666666666664,15.666666666666666,60.333333333333336,54.083333333333336,78.58333333333333,74.125,79.875,79.875,80.0,74.375,89.25,89.75,91.875,89.22222222222223,94.88888888888889,83.88888888888889,82.0,76.44444444444444,77.66666666666667,82.33333333333333,81.22222222222223,94.42857142857143,73.42857142857143,72.71428571428571,22.428571428571427,81.0,83.92857142857143,9.714285714285714,77.57142857142857,85.7,86.1,71.7,20.9,82.3,86.0,79.6,68.1,80.28571428571429,60.714285714285715,50.714285714285715,6.0,70.28571428571429,78.28571428571429,77.85714285714286,74.57142857142857,80.14285714285714,91.57142857142857,93.0,83.42857142857143,76.57142857142857,74.42857142857143,76.71428571428571,66.28571428571429,83.75,84.25,85.125,78.875,73.5,67.25,75.5,71.25,89.375,64.0,13.875,68.25,1.5,92.625,59.25,46.875,92.5,89.75,45.583333333333336,78.33333333333333,88.58333333333333,57.583333333333336,93.0,92.5,56.25,79.33333333333333,82.58333333333333,72.75,55.25,69.75,89.33333333333333,88.91666666666667,40.30769230769231,89.53846153846153,93.84615384615384,99.07692307692308,75.38461538461539,79.61538461538461,79.84615384615384,97.84615384615384,87.0,86.66666666666667,77.66666666666667,61.0,68.33333333333333,62.666666666666664,78.66666666666667
Trust,94.625,85.125,90.375,81.625,76.875,20.25,42.5,62.125,62.36363636363637,50.36363636363637,25.545454545454547,78.9090909090909,84.18181818181819,43.90909090909091,71.45454545454545,28.545454545454547,11.642857142857142,12.285714285714286,10.142857142857142,86.85714285714286,84.64285714285714,41.785714285714285,94.64285714285714,45.07142857142857,83.5,56.0,93.875,82.0,66.375,63.625,64.375,63.875,47.142857142857146,76.14285714285714,52.0,27.142857142857142,77.57142857142857,51.142857142857146,46.285714285714285,75.85714285714286,94.8,81.3,85.1,48.7,53.7,53.2,53.3,57.9,80.57142857142857,77.14285714285714,87.57142857142857,69.85714285714286,64.57142857142857,83.0,67.28571428571429,9.142857142857142,47.083333333333336,48.916666666666664,11.75,12.916666666666666,11.416666666666666,26.916666666666668,19.166666666666668,72.08333333333333,23.75,59.25,81.0,63.0,59.5,93.25,89.875,93.5,74.22222222222223,87.0,77.66666666666667,62.77777777777778,64.44444444444444,67.77777777777777,49.55555555555556,70.88888888888889,93.64285714285714,86.85714285714286,71.85714285714286,52.42857142857143,71.92857142857143,59.714285714285715,28.428571428571427,58.785714285714285,46.4,56.0,51.2,48.6,75.0,91.6,52.2,77.7,57.285714285714285,10.571428571428571,13.0,31.428571428571427,40.285714285714285,67.14285714285714,73.0,65.42857142857143,62.857142857142854,89.28571428571429,89.28571428571429,66.42857142857143,71.0,63.57142857142857,76.0,64.57142857142857,82.0,85.875,84.625,69.5,53.25,58.0,57.5,48.125,84.625,57.375,2.875,41.125,9.5,87.0,44.875,47.75,81.0,61.5,46.5,52.583333333333336,87.25,21.75,94.0,93.0,14.083333333333334,56.916666666666664,82.16666666666667,60.416666666666664,14.916666666666666,61.916666666666664,90.25,89.33333333333333,9.76923076923077,68.61538461538461,81.84615384615384,98.23076923076923,42.0,57.46153846153846,81.92307692307692,94.6923076923077,90.0,80.0,6.333333333333333,51.0,57.0,73.66666666666667,94.66666666666667
Generation Gap,82.25,71.5,19.875,23.5,16.625,16.5,78.75,27.625,62.45454545454545,61.0,45.36363636363637,46.45454545454545,53.81818181818182,55.27272727272727,44.72727272727273,51.54545454545455,37.07142857142857,36.142857142857146,30.357142857142858,78.85714285714286,74.78571428571429,52.357142857142854,21.214285714285715,39.42857142857143,9.625,32.125,66.25,91.875,66.75,67.625,62.375,91.375,88.57142857142857,7.714285714285714,15.428571428571429,16.0,16.714285714285715,17.857142857142858,56.142857142857146,46.57142857142857,4.4,40.3,17.3,63.0,56.5,58.3,66.6,62.5,41.285714285714285,49.714285714285715,57.285714285714285,49.142857142857146,70.14285714285714,49.285714285714285,47.0,50.0,24.333333333333332,47.666666666666664,46.916666666666664,54.583333333333336,41.416666666666664,44.916666666666664,48.833333333333336,49.416666666666664,38.0,39.0,35.5,38.375,39.0,40.75,42.0,45.875,49.22222222222222,65.22222222222223,40.0,51.22222222222222,65.0,57.111111111111114,53.0,60.666666666666664,79.0,48.92857142857143,37.857142857142854,33.142857142857146,43.714285714285715,37.285714285714285,49.92857142857143,46.142857142857146,33.8,44.0,39.3,87.0,48.4,49.0,53.0,92.7,43.285714285714285,19.571428571428573,27.0,37.57142857142857,24.285714285714285,43.285714285714285,47.42857142857143,60.0,59.42857142857143,68.85714285714286,69.85714285714286,43.0,30.571428571428573,24.571428571428573,21.428571428571427,22.285714285714285,22.875,21.5,21.25,79.125,59.625,52.125,38.5,40.375,40.625,25.5,36.5,36.75,17.5,23.125,32.25,27.25,11.833333333333334,27.0,20.333333333333332,39.916666666666664,21.416666666666668,19.333333333333332,18.0,16.916666666666668,44.666666666666664,43.333333333333336,51.166666666666664,51.0,45.083333333333336,50.083333333333336,86.41666666666667,86.41666666666667,13.153846153846153,20.615384615384617,78.76923076923077,77.23076923076923,18.923076923076923,47.69230769230769,32.92307692307692,11.923076923076923,29.333333333333332,30.666666666666668,22.0,27.333333333333332,24.333333333333332,29.333333333333332,41.0
