"","Australia","Brazil","Chile","CHN","Egypt","France","Germany","HK","India","Israel","Japan","Mexico","Portugal","Qatar","Russia","South_africa","Spain","UK","USA","num"
"33",0.848402724059632,0.850357974843101,0.821060451282183,0.895498176536605,0.912862142389484,0.783335684322033,0.809259848840059,0.889602689002989,0.826367328426825,0.918883882586242,0.854371127787051,0.824525818781323,0.817632090274716,0.876648142094366,0.867138286170875,0.866805268367645,0.903564048091784,0.907081939623564,0.848902047655303,37
"34",0.848327590103906,0.84089879813564,0.803116030089714,0.882660344831397,0.918710922000396,0.784745087376666,0.813994317283791,0.891612225493804,0.835239983266299,0.92169834768519,0.863984245563193,0.804771232402811,0.831672535619904,0.874395316829527,0.868322753191174,0.873128614904931,0.912557259596733,0.909084657439921,0.862759025587973,38
"35",0.849318300261697,0.830101968135732,0.810241378364517,0.839771318619382,0.921033519742557,0.788040591416957,0.80764597328649,0.88956387556189,0.830390415296076,0.926344103305375,0.867798384282992,0.794860685625333,0.829361561437033,0.884295762746607,0.875263384995262,0.874246977424733,0.900570966112178,0.909409335129296,0.877471038047006,39
"36",0.890881983192457,0.815257345666502,0.839248130054328,0.829702066723167,0.940692184923684,0.797040125615945,0.834987110558898,0.920212153284529,0.82422385511937,0.945985219466931,0.856550692251934,0.837294958381943,0.86060392806492,0.898054452372918,0.890990894512925,0.917824094941743,0.932873631638751,0.919213896447258,0.902920388656887,40
"37",0.904910205210256,0.802626641651032,0.84234188912006,0.902512499927906,0.942597997943947,0.804322520611401,0.833089586507488,0.924836505502558,0.834885536712577,0.948344542379182,0.866272257989676,0.843138868004439,0.854296594149837,0.894088298835632,0.87875665722432,0.923707428505266,0.935018787298874,0.924045903493929,0.906635487444138,41
"38",0.876598969988744,0.77819333852356,0.84959690511567,0.903869376238374,0.941991204689779,0.80522069024253,0.832345429219298,0.925130894678689,0.802105238024422,0.947855478061452,0.875204433338704,0.832765435269341,0.853645545350783,0.898210932152102,0.835037528875416,0.920179861856739,0.937445043411592,0.927806299376327,0.90829489388079,42
"39",0.879310167242041,0.751111320224959,0.854231586031766,0.899763120439863,0.942939532771577,0.809330728703379,0.836318388241147,0.928764471364575,0.801929961825604,0.950002209928472,0.869514903751096,0.827947257416836,0.8620372131094,0.900054126950156,0.8682745895449,0.925101971249678,0.93569838270394,0.930656095168516,0.911151520714364,43
"40",0.875265326614753,0.75754849997624,0.852180492793444,0.907198532880613,0.941936238549779,0.76686361097353,0.838343270911233,0.925647491129675,0.801548403164277,0.955575059693328,0.896578785004904,0.823387339312783,0.867644793506142,0.899983532752865,0.87258031840434,0.925147187316584,0.94084241928843,0.928652971034052,0.902841002332665,44
"41",0.875115708008099,0.789684622768627,0.856649954378449,0.901604794592952,0.941719826880816,0.802487547099061,0.842254203942972,0.92765691851723,0.797870784049119,0.956342592107346,0.900676700346938,0.821435874118715,0.866921050368845,0.898139257237063,0.857142755554038,0.926904428052986,0.942614962180537,0.930907041641774,0.880547948356609,45
"42",0.868218363130482,0.812483923307235,0.878434518952558,0.917237710577211,0.95704400773781,0.808684753088084,0.842345102289598,0.937996561863352,0.800242128549252,0.961675242526307,0.909576573221347,0.839126679089677,0.861302898583195,0.894786979153307,0.884226468500289,0.924077141283432,0.941381469411072,0.929368761098641,0.903323192962416,46
"43",0.865815798528286,0.814997428462916,0.875888519735098,0.920491474219367,0.95945235094727,0.808904453005468,0.840851046730538,0.940095449908794,0.817529000801575,0.961591505017015,0.910730424827046,0.859642485098479,0.877844056367485,0.898592589299404,0.891359597400078,0.926944635861039,0.939338865130432,0.929785201131818,0.904047468275668,47
"44",0.849283178668219,0.847190907541706,0.868085735124482,0.911350625207341,0.969263745873654,0.809655374240738,0.838547275366254,0.935253788581422,0.795329206459162,0.959903950371159,0.900668608062128,0.847286406018421,0.861681283875434,0.902144436605056,0.89775723390928,0.926050609911866,0.940712677824944,0.914871995671182,0.913336712595955,48
"45",0.873145868987701,0.84397337741655,0.852169535432894,0.925307782579038,0.968850721474077,0.817382129843568,0.837844206754811,0.935337004557241,0.802461685120549,0.960061498595714,0.899035316869024,0.851123151767983,0.861037197611921,0.896238064126028,0.90129597130705,0.927955173537084,0.936614183192032,0.917828557262128,0.907824930800245,49
"46",0.944033411080582,0.859046137215082,0.883113499886088,0.934662334754456,0.966800240487712,0.901113528608833,0.888107582347784,0.937986914178396,0.826724653972519,0.958261875712765,0.906002283458244,0.848248819919485,0.804566622733922,0.89768093860709,0.899901533207084,0.945275460918462,0.94334470492928,0.923420565616132,0.880091521110891,50
"47",0.94487936867537,0.849121576771533,0.88262370489551,0.934750407517721,0.966465832052618,0.890341863294631,0.870279317900297,0.9382040793168,0.881440807815772,0.957538619016452,0.907512186451624,0.871996169579479,0.806743618595256,0.899856862928436,0.89633698668761,0.94482333661702,0.941865297843275,0.922764728751399,0.880417125615619,51
"48",0.948751673325441,0.839198587210534,0.885894369809571,0.940702165217336,0.967624021667164,0.896089007949546,0.91169002990449,0.935541435581498,0.874144448574166,0.959378774612689,0.912104787504155,0.872080903029251,0.798863445385045,0.892689661189034,0.919328280346759,0.951101739923906,0.944319243890766,0.925502132740009,0.898896943097317,52
"49",0.94733104215518,0.840557493678392,0.883550734956674,0.937309509268472,0.968075866451614,0.874643218846219,0.881473548622853,0.931201960227803,0.880087169449807,0.956141738684542,0.909151374009935,0.877114979826575,0.802226602262659,0.897777109414489,0.922293265515968,0.949646012463976,0.94406514231638,0.925178816472754,0.898445894614844,53
"50",0.945663034247413,0.84555093957961,0.876846085294488,0.939114220752252,0.964703881785151,0.877260978483704,0.882096692410806,0.936497475914573,0.881200749989619,0.958568364397394,0.922308198459774,0.880818031856295,0.812698602242188,0.898213733609538,0.920095715979557,0.950456327224536,0.945386915182425,0.928847376228002,0.893298300729522,54
"51",0.942802990452753,0.844734301619951,0.878655502579421,0.938303895979307,0.963947617204429,0.872603496849922,0.888181525396792,0.931021042522096,0.880707086463962,0.959776753433271,0.921494169565476,0.871746541829581,0.806474539593715,0.892060978289679,0.918467450311834,0.947172336087748,0.944171938171278,0.926368677469518,0.884156193006087,55
"52",0.943298173592924,0.83067195450132,0.879714552606386,0.938165529319599,0.964654611377519,0.865890189063795,0.891308850788341,0.936531809929125,0.883160450632017,0.958524441860621,0.922883155555036,0.872788615525731,0.809875543281739,0.894673179648759,0.917248525452357,0.948391327823685,0.941218370160615,0.930957412080401,0.888259584717797,56
"53",0.944256725379225,0.828037346818364,0.880037845844877,0.943631277438654,0.966038010642288,0.883504102423878,0.896246758899396,0.943862197485654,0.903491460281131,0.96195584624865,0.919288063969732,0.872674477339758,0.815553823423161,0.894201160491971,0.936593430309757,0.950668974027199,0.943131356538755,0.932389525998459,0.892371478276311,57
"54",0.945382333258328,0.799073112092094,0.879541897697692,0.945212094580758,0.966550352844607,0.880002460856993,0.886652425804712,0.941784326214544,0.899328892012157,0.962717952785479,0.913691349732185,0.869299050720376,0.81617653314082,0.892874772215171,0.940802951089973,0.951089000688176,0.9407015374474,0.9340941241986,0.888360107631355,58
"55",0.945999243535627,0.800531836906128,0.877446375022532,0.947893365546795,0.966413719699381,0.883062097637184,0.902706813325311,0.942872417118327,0.901444181908312,0.963545017344346,0.914844029772153,0.872858160821796,0.820766686320941,0.885559505735723,0.940087032213174,0.951345484102222,0.941749840374901,0.935018478946976,0.891438371391809,59
"56",0.940443118365688,0.802100781286987,0.87446298573919,0.942375883935863,0.963571289343691,0.872747648072378,0.89941447040433,0.938715071400188,0.899939005428995,0.959467956036885,0.90842526579365,0.86879519251355,0.817845063964988,0.88552315716508,0.940610581174989,0.941114332936483,0.937002858580525,0.930318159158171,0.899734687168311,60
"57",0.940401695709741,0.804468115894943,0.879316182794973,0.94488628190643,0.961568260758311,0.869027275462918,0.8939348752638,0.93996407892099,0.899851667912252,0.955282855648976,0.916494829994016,0.8520769470998,0.815212192150903,0.891694125124235,0.955398677419007,0.951541805232107,0.928594749948624,0.93947455370933,0.900776415193642,61
"58",0.944725983497152,0.808053154087614,0.874385003887052,0.935131526121897,0.964981024192959,0.905573767652402,0.93063879659504,0.94092910957496,0.912009027379263,0.957962817650691,0.917940163843033,0.864460043759787,0.820681311126873,0.892604367826042,0.961852575485082,0.953583408626268,0.923051274137816,0.946197336361271,0.901681732973162,62
"59",0.944810490053688,0.80962126872024,0.876647757787992,0.942180414317394,0.964989292714066,0.906452401933035,0.913695777736212,0.94708182786188,0.914815678126047,0.959986113977479,0.918988334524514,0.860767418124609,0.816306556554834,0.894222489832953,0.963106994284988,0.954498086249921,0.929779112957546,0.946395207614008,0.90206126256832,63
"60",0.942347313286667,0.799186467197087,0.879466851272631,0.940418688577084,0.965277211233758,0.907770177349319,0.91350316589973,0.951400095525033,0.914503450260403,0.961421407343969,0.92423704607961,0.860397741142859,0.814540799693214,0.89562892420218,0.968401058801206,0.956644397019755,0.929643378675796,0.946270774395424,0.904170756474961,64
"61",0.949323003335497,0.797122008751033,0.878741042448394,0.939538232870765,0.963691171608038,0.910137482518549,0.92501842756528,0.956960816427419,0.916597138245384,0.963065017101538,0.927820309595898,0.856906461843992,0.816969883392276,0.897420943624692,0.968374860229738,0.957284352947495,0.928647664471787,0.947420474234506,0.907431910819705,65
"62",0.953299578042244,0.795434208236576,0.881873477505233,0.946581230491421,0.965019585059472,0.90158100652182,0.947107357214151,0.955819907235245,0.913296545090163,0.962864321452845,0.935874433011592,0.888028027181398,0.80395546730467,0.898820731958921,0.967585729532461,0.95877819183918,0.934431082681212,0.947576620948983,0.926363152920024,66
"63",0.954540499564449,0.795652042470815,0.885284806657096,0.948448437571697,0.965163945533135,0.908685194624448,0.9471662743409,0.955766182895244,0.916155086619962,0.963096925745707,0.936360111365946,0.888733536720334,0.806101367986655,0.912886829777062,0.968523077371612,0.957713367194258,0.934005213066348,0.948030941286184,0.928215751308404,67
"64",0.954987260190186,0.798321036479049,0.880021741715708,0.94988164180648,0.963819823187406,0.902872804933763,0.948050623601886,0.957634705058715,0.915917436429107,0.964330292750777,0.940617946458461,0.891731630055807,0.806605699153009,0.915275728264842,0.970063376058653,0.959442732678058,0.926752041070086,0.95123763968064,0.939498470016294,68
"65",0.954701029388164,0.790157447081088,0.880254054763516,0.951365176118554,0.964174848807599,0.903404914503773,0.949538436968289,0.952132052687695,0.917244725141049,0.963368644234033,0.945808746021314,0.887852709244081,0.8117764282597,0.916321652749813,0.969712138148361,0.959273774233959,0.927630930842567,0.954130034460123,0.939194152265154,69
"66",0.955189221233807,0.792010742321853,0.881963841448788,0.94986170729429,0.966150604444744,0.902204565616289,0.95051080351113,0.955239557123913,0.91628587602579,0.965226809102443,0.946935267539248,0.881310126642888,0.811817100158581,0.914238600587792,0.970301399699155,0.958764009166362,0.929812505050117,0.955572706406628,0.937337450116938,70
"67",0.953401297482174,0.787047820050763,0.882026162673649,0.948291400944913,0.966401641863493,0.914343232902375,0.946831578078699,0.954416231982902,0.932848234955221,0.965351722618602,0.942982525058513,0.875227239160279,0.801367769932602,0.913950152268248,0.970140198676093,0.959205738705438,0.934140943069621,0.952928732084854,0.936631710152403,71
"68",0.953851285173572,0.793055420110824,0.872772741653112,0.95022691889637,0.966476787734908,0.914751077651103,0.947693746997946,0.955205422285904,0.933092595930379,0.966554997927485,0.942045898051856,0.876639937233507,0.802925676627773,0.914631158805191,0.970008299799242,0.960201825758932,0.935315999155206,0.953439815367203,0.938565286497936,72
"69",0.953707743948126,0.785225031426606,0.872107146104774,0.95266515934422,0.967947662117611,0.91641547672731,0.949443470855199,0.956890532547835,0.934747556012603,0.9679674307404,0.944103327161232,0.880136426135294,0.802370631029983,0.914621844457637,0.972336740013818,0.963120033523194,0.937777527207729,0.955310140908052,0.938918297734576,73
"70",0.957574754519889,0.788668991837421,0.872292397240939,0.951352884778962,0.971416291827961,0.915557588960953,0.952076785017377,0.955062013536,0.937733093404894,0.967103442024302,0.951364803859658,0.881435980660908,0.812889491298179,0.914008699187207,0.972489516376237,0.964888469175502,0.938374336536023,0.96002301602983,0.949225804493034,74
"71",0.950154451225097,0.785885684911572,0.888344006155093,0.950282727246028,0.970180813988651,0.923466536625491,0.953739548407534,0.951422840679026,0.948990812004677,0.967849118917313,0.95595163225242,0.883728496442521,0.792155014127883,0.914551542976398,0.971803969778679,0.963715312814524,0.961034989203823,0.959970717150166,0.95711375134331,75
"72",0.95059101055372,0.78524413859901,0.888710755280195,0.950131314331503,0.970773691044695,0.929190389623479,0.954356293549559,0.952133454702083,0.9487575908791,0.968049335296285,0.955036247627213,0.899659706620884,0.795675278857173,0.911190729796206,0.971263877753568,0.963500224046293,0.961651778143129,0.959216800797779,0.957214737147171,76
"73",0.953918002591514,0.79287547137798,0.895360550118251,0.955589160927481,0.972152483123659,0.932061188351624,0.959396337992709,0.95640267068746,0.950971137482205,0.970537212653984,0.957492485038203,0.889346518956143,0.800527105163072,0.912270572527707,0.971928508679268,0.964887154873669,0.963675736151956,0.962384324538497,0.963174242308977,77
"74",0.954250972619996,0.812629243507105,0.897930090465737,0.954550782546056,0.972350498627255,0.932075039613644,0.959954566245889,0.954004751993399,0.951983061130447,0.969984036408018,0.957910600494195,0.874423136147455,0.800702738376335,0.930399405137063,0.972881059633256,0.956561488174234,0.964081659705793,0.963062532033861,0.962775987163191,78
"75",0.952877733656284,0.797989374986475,0.907464597354854,0.954601248971582,0.973123472523829,0.950066924343861,0.958816681310295,0.955597356503804,0.949298969867563,0.969654532457742,0.961621905558935,0.919553520432861,0.798319293386199,0.932024177614744,0.973475186704719,0.95703407723467,0.96391843889934,0.959718361793293,0.963521362282236,79
"76",0.952860896749561,0.841712352870762,0.910969955681278,0.95586860143622,0.974917082013859,0.94799755076653,0.958239547861483,0.954450838069626,0.952391468447382,0.969414143814837,0.962511163592512,0.921807758264068,0.798806704699995,0.92720505141226,0.974975168195415,0.95710224902477,0.964086904335744,0.960575290425108,0.964513099618558,80
"77",0.954313147648757,0.842917718613561,0.910542238524504,0.955902881538277,0.975009045895655,0.945933914842672,0.958572662045723,0.952510823700769,0.950744416960559,0.969975834650557,0.958372667107198,0.91858066253478,0.798672019086354,0.927478315473571,0.976506333954537,0.957340710851014,0.964273783691624,0.960900073612247,0.964345334444431,81
"78",0.956370594621904,0.886471218979349,0.945580096237483,0.954272890383217,0.977123210196871,0.953126733679635,0.961531474293101,0.952573876396059,0.949371911582018,0.968973836475826,0.958307222582706,0.890162544423004,0.798627390790227,0.924258872565587,0.974765062871778,0.959023797114846,0.958565852602279,0.962538385236024,0.965541206248762,82
"79",0.957835838989297,0.90006387622302,0.951487121554453,0.955448220399861,0.97692920338114,0.947107299043144,0.96304056441531,0.955032771083826,0.949603062834355,0.96975813448491,0.96068408488396,0.912183823936881,0.802502635388793,0.926452514648352,0.974879202449079,0.962786188569491,0.947603092798934,0.962919284664377,0.966727228405969,83
"80",0.959933763168582,0.910593999706076,0.952794179376697,0.958861648149483,0.975794482221768,0.950739696056794,0.963772745222425,0.958719801736816,0.95319813974464,0.969155494902804,0.960744759073327,0.932052830253762,0.800826476700225,0.930649928079155,0.975493477974686,0.964906748864623,0.94763810499322,0.964771835462073,0.968525673636491,84
"81",0.960592311078648,0.921411018484119,0.953538783957224,0.963110515328327,0.976214846307326,0.950664585576584,0.963029812617449,0.957918391078487,0.953056892299691,0.969840953887617,0.961067454147272,0.917965533379539,0.799665202287973,0.930476359353553,0.975873520625221,0.96669411626018,0.940928626761633,0.965009424455972,0.967716229189472,85
"82",0.961484568032264,0.92104264867706,0.95406886831247,0.965746233426927,0.976151233253835,0.951738517119878,0.964002240182658,0.959435510765927,0.955228323494472,0.969902573991296,0.961971118071588,0.921927495218492,0.800962447416783,0.929395579639558,0.976227033658524,0.967186427353199,0.945621009094943,0.965955085320264,0.968468139801637,86
"83",0.960047040841268,0.915769142139513,0.952781992564558,0.967491360046501,0.976299906875969,0.951866310245232,0.962748825701993,0.957707915219943,0.957980662692231,0.969716432067973,0.963546748685669,0.903134826951295,0.80245109004615,0.929269002655278,0.977836974253518,0.964721307638645,0.9459521438556,0.965701821769102,0.965831221809216,87
"84",0.959288091363839,0.914694837287805,0.951594047715263,0.96748114849077,0.97649732718809,0.951466923339866,0.960564966530701,0.957236222199163,0.955817750926958,0.967789097397119,0.962831406132199,0.905908568658868,0.801984703891021,0.92750076924546,0.978142722964241,0.964741054524853,0.94446617648646,0.965433463523203,0.966671891311732,88
"85",0.959381130650942,0.915101690595393,0.94842794816994,0.966210915923219,0.975791693745789,0.95207297716544,0.959136661031747,0.956955921146051,0.95921465733696,0.965399652037804,0.963104057037504,0.904268965166945,0.806375348288587,0.933861900977318,0.976737343394709,0.964714643172753,0.942181582933995,0.965746246220741,0.96442415789161,89
"86",0.964759716490547,0.920891873622328,0.953858369730068,0.967549992420552,0.977552024771084,0.954909933998604,0.962293480723139,0.957378497090278,0.960833823254799,0.96732340398807,0.965885885894637,0.922307314918398,0.807990630912428,0.932074818960221,0.975617388981612,0.965405854857071,0.948237392963001,0.961726366400815,0.962835298773526,90
"87",0.964674567485798,0.933014824556753,0.950223736266812,0.968318764451205,0.977858965963938,0.958289404263934,0.96292357603976,0.962711243146407,0.958968018835021,0.968078696135046,0.96712159792048,0.925592877209859,0.809458617981666,0.931040168317043,0.974805258061862,0.965040158887481,0.949486257710851,0.962599159807202,0.9632050313232,91
