,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,cl_k3
Driver and Passenger,0.4035187020186902,-0.1516091821397096,-1.5992289481443576,-0.4359813298032197,0.1413468279867295,-0.2525029356553147,0.5746607811502069,-0.2454429959918654,-0.6468869525783497,0.1476535516142145,1.315372832566117,-1.1739373200523984,-0.8313200188218075,-0.82946571831253,-0.172063159128351,-0.0863633778347036,0.5726528653200169,-0.7001124020075843,-0.549534588625377,-0.5057781068962048,0.3418453326095579,-1.4117278139172331,0.153396194303687,-0.8202772368743251,-0.431008684359047,-0.0547098483199038,-0.0031994659561528,-1.3676037764247022,0.9422524037321798,1.2613916280349842,0
Coach and athlete,0.6902812369750019,-0.8585768984916362,0.8067480482940397,-0.6517766245812217,0.6059341273748564,0.020089104463938,1.058123064879238,0.1138940215849258,-0.0393317650172405,0.7633271039876086,-0.3297509471672166,-0.090082499294463,-0.0263847000138413,1.255386568510474,-0.1188401942299149,-0.5573320084910833,1.1465921766614908,0.8451365783198744,-0.8304814555214697,-0.1588823536454371,0.0143452370913169,-0.0410666050358042,0.2005845706726411,0.4563956396893742,0.8005702316271653,1.168060777277381,0.8268531027424668,0.2354043211766473,0.5130436945457475,0.6321040807332826,0
Team Captain and Team Members,0.490112511835547,-0.5092892958471211,0.964707103173217,-0.781067520103731,0.5659752573054175,-0.1399396617972346,1.0903027664690152,0.5979126275860367,0.73923805903501,0.6237591631450001,-0.6378755924587511,-0.4394391664537788,0.1108310014014719,0.9548339905541608,-0.8655806523106336,-0.750107235273398,0.2163661718553592,0.1499773710609039,-0.6229052270929917,-0.3816533299166929,0.0733682156341697,-0.1184137062474928,-0.2984006253909615,0.6388099170534337,1.1334511435219967,0.8006079398358323,0.6625325379188721,0.0878089652275008,1.0435174564745222,0.390575276595792,0
Club Member and Club President,0.2306136070499584,-0.8053490436575568,0.2302530671997298,-0.357219248919854,0.6674159405066576,-0.1459220455826989,1.0913560524126984,0.0015166420016637,-0.1851684847554057,0.5418793045173366,0.1167297564674808,0.1613724759118666,-0.2559264540617841,0.2890160614557651,0.4120740582835714,-0.3202794760353437,0.2215911451641949,-0.2856407713572768,-0.4422438559918296,-0.6761818804787936,0.3111551045538214,-0.0867631975192233,-0.345424084321534,0.0066393743684452,0.9426537204255102,0.2812444614984385,0.3131266104192471,-0.2901836696309423,-0.2537781427379019,0.2670190093179306,0
Politician and Supporter,0.4547799772329492,-0.3972334534436971,-1.6443810396004608,-0.9801277646139208,0.953640277702521,-0.6648938389717353,1.1507395875134725,-1.0052832969873404,-1.0595041237490077,1.0988856518907977,-0.9225786325885332,-1.4581360377449195,-0.3595750107387886,-0.4712591352494809,0.927647207577576,-0.2928968806535626,0.5609688180735843,-0.9715127758969696,-0.6087294755956099,-0.0819192587731625,0.5542248081710404,0.3340842262302965,0.889729920951199,-0.2574074681554673,0.4003335659148003,0.7364838108225475,-0.8201961563812321,-0.5639127171924792,-0.6809723786632651,-1.2759734719528937,0
Leader and Follower,-0.1302268950645262,-1.247143254522899,0.1226083740911955,-0.5445431336896246,0.7048134274011242,0.0804114743007038,0.2836772401427093,0.0148519495568697,-0.6239990971667264,0.8324669146819468,-0.1659180399142778,-1.0900474435892422,-0.1094184151105523,0.3630332380580792,-0.00159283572029,-0.7493104239199302,0.1537606358125537,-0.025745371840247,-0.2698380843686709,-0.3279533582354862,0.2433704545120179,0.1964358159632634,0.5386940006487848,-0.1471498009651397,0.2803649069328003,0.400617664692767,0.1178065267238041,-0.2447189366453494,-0.0928192110869436,0.3830461379482962,0
Representative and Citizen,-0.0915704577784205,-0.6990839843762872,-1.4979830727628092,-0.6822061055379746,0.9211846015762516,-0.5565699611420765,1.138753919878453,-0.5667726184278904,-0.3842685426398073,0.9219419638157964,-0.7106384620631037,-1.4678921131283944,-0.8956894591950301,-0.905179937764632,-0.4327140290492089,-0.7023598472463647,0.9081808810441656,-1.0468687191506596,-0.6874271453434068,0.3612191683535038,0.4583184907918177,0.5114661982238956,1.1842982429123157,-0.1968216645550897,-0.0288454807487224,0.5877463870199268,-1.31328870189088,-0.3270860788977635,-0.2385562791589519,-0.9707079000568984,0
Officer and Soldier,0.222258949099788,-1.012659798381628,0.3513977548235255,-0.7401438372796321,1.2831388497334095,-0.5725407892836287,0.8137399715418469,0.0222534397857356,-0.8907752959319178,0.4072241551923877,0.1833388507725475,-0.5844446440283984,-0.967583777809066,0.3973004494480392,-0.777610983712344,-0.9074255116254576,0.6572409467252208,-0.5463134862609283,-0.6629590932276649,0.2520853064681359,-1.7614032316407844,0.8481441372235118,1.092062275588829,0.3056750180353358,0.6027752268082941,1.2327176096436014,0.0548700553108285,0.2241392830536875,0.4876739219141646,0.4517270547021716,0
Babysitter and Infant,0.6473252042167142,-1.157503113311781,0.5832864990879442,0.0662374080743189,-0.2598413907963194,0.6828774040555382,-0.7060011757728422,-0.4221673839564656,-1.095107454389311,-1.154150312602042,0.7222366155483363,0.9071987650959124,0.8373272020120444,0.0789513365742534,0.4848834211823826,0.1406959854494865,1.496286930827326,0.6375555138230002,-0.0894011373309884,-0.9455568761238562,-0.2480058797787491,-0.8525727094060279,1.123308632914218,0.6696475045014818,-0.2520587053940756,1.108555883745123,0.5924906724355649,-0.8995482697115541,0.7778350131951005,0.6663206613194275,0
Religious leader and Congregant,0.5394017648882345,-1.115769469960932,0.290698531363928,0.0790132820049021,0.9744187793494976,0.0138347941427705,1.2519821588244242,0.3320271107930037,-0.1414468122383302,-0.2091078715685712,-0.8818209074874893,-0.8587112884484942,0.1781015996506706,0.591896674129206,0.1298131034840709,-0.6037595500198082,0.5696278807727961,0.700189467725938,-0.3829890331087954,-0.1256017234599797,-0.2406085220838226,0.7044995206875185,-0.2488273229730902,0.4769125829511808,0.5494222074614056,0.4532936633006091,-0.711397170768386,0.3908828543375914,0.254813403392515,-0.3568221895407763,0
Between religious followers,0.4423658434536582,0.8013236661324874,0.0745626041374064,0.400787815850276,-0.2124122022543076,-0.2718725899231011,0.20707462605664,0.8429704455636153,0.2976948402593534,-0.5616378810782214,-1.6178494023767245,-0.5074064916253186,0.0951032569379593,-0.3748540472057268,-0.5103507524470644,-1.007477302443504,-0.31628380986728,0.5306145828826149,-0.1356111206874762,-0.2192658516134532,-0.326060757525215,0.2618793293952547,-0.7769800370788008,-0.4327962467662413,0.8198570885953702,-0.537341375453266,-0.9756854495342194,0.284929525142678,-0.3300567805834731,-0.3598717956536232,1
Prostitute and Customer,-0.0219634434435818,-0.4105609367243903,-1.123790917096196,-0.7385371606851154,0.4511368783682162,1.5250665163117876,-2.330067787985701,-1.267594320098416,-0.3630139680980744,1.3324196904258396,2.257378522754708,-0.4925715181745642,-1.2726177169443444,-2.077207573045135,2.216089725915161,1.081762066349121,1.8973508279853135,-1.2094412425880643,1.4707891227834629,-0.1559949930357399,1.525140759695137,1.0711584910319347,-2.0618359185722164,-2.144833021337346,-1.444283648394438,0.9876840387877598,-0.1746101755010072,-2.014659032087724,0.2009305851961296,0.4005760786421102,0
Guide and Tourist,0.8059750872849621,0.2638110283936094,-1.7394829746469354,-0.9342839257837152,0.7943463270597975,-0.7584041950469109,1.042599106309933,-0.808425750900191,-0.9724737599615992,1.3707697265164385,1.1077170439824915,-1.0987222206177147,-1.0058475689397457,1.0673747269085552,1.7828183652780831,1.233156223508007,1.6696200593893484,-1.247840622687186,-0.65635128267586,-1.4686142336876649,0.3650501391882859,-0.4535844781648101,-0.7277346259945477,-1.165550326635293,-0.5453027080266036,1.1245387649572107,-0.0188236279766133,-1.7741395798028,0.5610212081111203,0.192954023580827,0
Athlete and Referee,-0.8128605338568223,-0.948362253875908,-0.7373128554898908,-0.9402770845092928,1.049752980433936,-0.5925668190054708,1.8061541951033289,-0.3461087866046124,-0.4056975065361656,1.286664588831984,0.0244639807270613,-0.698788170397812,-0.7858987658260549,-0.050457779380772,-0.5304581052695306,-0.8258043138528409,-0.4448047749546002,-1.3941313784494258,-0.5978865240979329,1.3291274287991193,-0.0054782239236585,0.9698768631014716,-0.8641828812471044,-0.5935922384596354,-0.4600143688555919,1.1846312644163843,-0.1601489769966328,-1.1056296058434123,0.6608800387048156,0.1649327420161546,0
Slave and Master,-1.441791147308553,-1.2080581226979012,0.4370161410913695,-0.9572683270663824,0.5954257782348098,-0.4227432589282788,-0.6652706602166102,-0.8808237740479443,-1.9851907203968928,0.0702828110753121,0.6051308663894907,-0.1313097855923721,-1.1520792864844291,-2.229852423782229,-0.2171185237860995,0.5320848188183968,1.3244841598130164,-0.9319023384254912,-0.0174047319274085,1.9284802388477529,-0.8401027186101588,3.182849679851339,-2.118022679023538,-1.6238980619471033,-2.1061589076584,0.6480001516612647,-0.5906982961041349,0.2036573955573969,-0.8347533758171707,-0.0549111843689126,2
Reader and Writer,0.5229055533066242,-0.0507188881456781,-1.234369458058466,-0.4844144793190809,-0.0262588732208976,-0.7297029966475995,-0.2270068537644171,-0.8332363093946458,-0.8572124723836481,0.3628335746935331,0.177616992074491,-1.9343075631922,-0.2610611738252306,0.5658248377709705,1.050095830534902,2.084150749011639,0.6750340990742286,-0.4816991447479834,-0.6408372926846655,-1.139141280637648,-0.8610618987457841,-0.5234428317886424,0.5761785393390468,-0.2786083095260004,0.3537944698561476,0.665012018654565,-1.498542288965096,-0.443133302392131,-2.7558719685277624,-2.385689948655114,0
Reviewer and Writer,-0.2903618751760903,-0.0774828411357613,-0.9205622547240714,-1.073042358946508,0.7093211601964393,-0.7232220808800132,0.841727283759721,-0.7700683563141191,-0.5638682840458382,0.9814075499645356,0.6457550541972517,0.1919415121134201,-0.3916042121257982,0.4962360392559745,0.5230834019909367,0.3226285068809933,0.8141751869835205,-0.9892548306150084,-0.7530551536209716,0.0590023200555617,-0.6441343843420638,-0.4860465383989329,0.0679249832383914,-0.1282750707167653,-0.5677886548777827,0.9609212936694612,-0.6907604599489171,-0.9891199527087248,-1.044532058476105,-1.690262462383173,0
Performer and Audience,0.2256694254127805,-0.2932759699563287,-1.2707189545686948,-0.2142785878943649,0.6066450243031494,-0.398528200923933,1.6886569563098537,-0.9669344243729608,-0.8334229741830818,0.7907196385103179,0.1378818622268782,-1.6164846458920847,0.1641397773725349,-0.3601891545893784,1.398107706308355,0.1244851649290889,1.115711172251324,-0.4946220130505724,-0.7374645513335245,-1.0753306111633392,-1.718641685961779,-1.2610355132514632,0.011805557966355,-0.1612541572931502,-0.644104595706027,0.481011665255027,-0.8648037404824988,-1.1305600651342995,0.5919718760662278,0.1747476144370343,0
Dealer and Buyer,-0.3513306978791171,-0.3456828726698949,-1.1177569114505082,-0.6691822876884843,1.2472439404373816,-1.0097467779733078,0.3435230323974504,-1.364438088745154,0.0450892093664018,1.778318338534426,2.3881319344095093,-0.650137874485552,-0.8615531377398756,-0.0788506116753101,2.284571289875734,2.991961388414716,1.6852897491123426,-1.3045308317684332,-0.7495156655340919,0.5032116446243668,2.650077118974508,0.6368584669170694,-0.0787196029706278,-0.6656200319990051,-0.9894551938716416,0.8799815308116855,0.450659687104203,-1.0694757241479265,0.5736037969566227,0.428451384517353,0
Sugar-daddy and Sugar-baby,0.3881082657469673,-0.8075120589560796,0.3677398534472635,0.2301337956106483,-0.6496276972147478,2.059683149721599,-1.5734573851064242,-0.9450081013735352,0.5511595950003649,0.6154696733252574,1.3286940348475291,0.7191508547325877,-0.0919634435944388,-1.9020688224175777,1.860512374581416,2.351454397721644,1.327590900699351,0.4042188611157865,2.158784054404458,-0.3407860720563628,1.5020856615459488,0.1342285202284583,-2.463433091634126,-0.8323082055797946,-0.5315494852616279,-0.3864876997864518,0.03278789082348,-0.1152228351070735,-0.0598221390706394,0.5777600998023473,0
Director and Performer,0.3179907807106276,-0.8513739135598508,-0.1737778691302321,-0.6297139278666647,1.09022458140057,-0.5065743252206953,0.7552620831100707,-0.7915238403775569,0.1563496176173493,1.2517601644109175,0.2897607579976726,-0.4424201894876179,-0.4204356510554898,0.9912654468740127,0.6424708093743298,-0.1451361832664899,0.8077871246246455,-0.2751969839127353,-0.6219834854037001,0.186017528216139,-0.3997792531746553,-0.2231038505025387,-0.7595235262260964,0.1114045710111452,0.792815547317199,1.2499398051742738,0.7472015936249227,-0.2987722098950874,0.6300720005559531,0.7004653583329121,0
Psychologist and Client,1.0171622743586997,-0.1970098144370237,0.5284371565806855,-0.3693857492189106,1.2861306486849668,-0.0751305041213702,-1.8615505959991008,-1.102646823569405,0.0691214575486063,0.9284160397271514,1.1260772653936002,0.699082323008756,-0.8385729135117481,0.8923800654344136,1.2750146169144114,-0.2174750641780449,1.3466062975036412,-0.109218444608166,-0.7229695048824925,-0.5057781068962048,-0.4658316447597103,-0.9778467509458922,0.9993213126310434,0.6275962488905074,-0.3829950553008202,0.8387598868794746,0.7837728890161496,0.4281306070066419,0.9197784364133827,0.5978875001471384,0
Judge and Contestant,-0.5579987186812576,-1.330007815989997,-1.336456822597748,-1.1522762192866398,1.116677855436235,-0.9355967052639992,1.3898794632935068,-1.4428753302552266,-1.2038247675945226,0.9643049388009648,0.478339679330289,-0.0855491462936936,-1.021142778646932,0.2343145635495855,-0.4120096188153477,-0.2288787799120911,0.4054480708174827,-1.203459800688009,-0.7173325423737578,0.4067778385270663,-0.1903681344057801,-0.3237362372283192,-0.3082846771979722,-1.0641288115314456,-0.9772081027395108,0.7564678156105488,-0.321413251227229,-1.560060694400958,0.7982035761681273,0.5977045237803678,0
Man and God,0.3056844466022088,-1.2940716541292658,-0.1158377012824343,0.7450582692575615,-0.8758982061560575,0.8092199110738322,-1.942107465395631,0.8355656768701322,-1.17405397015694,-1.2329038493548312,-1.4717087776402276,0.0099500558975207,1.0478885114902248,-0.7139152076470303,-0.9957398558489192,-1.0175702462540963,-0.1636982892393492,1.0681077885868993,-0.0782583044648851,-0.0832762813841057,-1.2899765493783986,0.2125934535963174,0.3506946219868548,1.0636833441154316,0.1199633356815128,-0.7162608512441386,0.2507744298549326,1.4580137011357794,0.2572868191505605,-0.7569740773479284,1
Between Co-workers,0.1136483957475806,1.0039727236842355,0.437647719782142,-0.6313956344470766,0.907961918709994,-0.432251310900788,1.0018267471996052,0.3295898268890673,1.388224857771843,0.7390732973789599,-0.1048997811420369,-0.9720143505338572,-0.3587939297721798,0.5784046310239422,-0.2878433446512322,0.0361330875717493,0.241684743477424,0.175013330528939,-0.271761719198497,-0.1506644811409143,1.007449010345196,-0.3453776107177344,0.7653821724113874,-0.1205656738547533,1.109929612001021,1.128714684411153,0.3341610809710637,0.2713841702117979,0.758230271333562,0.8405000873801182,0
Between sports rivals,-2.258406089464635,1.2500701092463342,-0.4499487241190489,-0.4794414327170058,0.0591897625237274,-0.8308052826219479,1.3105484893137191,-0.7190002831350126,-0.0318625348129811,0.2984214803532645,-0.959155403953406,-0.8584858329249266,-1.0561384221667591,-1.902257882894212,-0.3935089874883106,-1.4523432104026917,-1.0086782458243495,-1.0650616105177604,-0.5805051093855761,2.225990014188427,-0.4523578861010941,0.6393048830506554,-1.5509969456819974,-1.4889836168618924,-1.5384896835609905,0.313133327344524,-0.0313128448667549,0.3083665537401877,-0.2290378930004034,-1.1870774537634006,2
Between romantic rivals,-2.051055587341348,0.3344080118907976,-0.376952675217205,0.7529699343063174,-1.0952745355280618,-0.3102313105869194,-1.1628574680946528,-0.781022285677832,-1.7960480263702816,-0.8054165510833108,-1.5422187655548163,0.5878958965831473,-0.697634663896823,-1.862703730318372,-1.3365293831903653,-1.4959757828761755,-1.2833659191911102,-0.6292413782826849,0.4265177240283548,2.2125291255651294,-0.424062992918,1.4845124559510556,-1.9310405089970069,-0.1646193702091077,-1.23991404802939,-1.063575127779362,-0.30065924028277,-0.5356932277531455,0.2089040156075929,-0.6899916573693223,2
Between criminal and their accomplice,0.5191277949291561,0.5702048212242556,0.4295129862449925,-0.8231554613296538,-0.5288027809167906,-0.2594765526216064,-2.0511535395652114,0.058294278400176,0.0441991261003943,0.6777254336041421,0.4860609375165865,0.7486131672633193,-0.6071620555345044,-0.2771290369454705,0.9723570666179154,1.0837806551112394,-0.3554859744724772,-0.2795264085261089,-0.4207365499083579,0.2604849009690732,0.898880457242658,1.756832115623301,-1.2496609017205207,0.1322135886400647,0.5706053321798742,0.3062944190653064,0.4859097613805994,-0.4469586109605741,0.8618553354588369,0.7874577930241874,0
Between diplomats,-0.8659930380458499,0.7761331212987397,-0.882430691268683,-0.858257852144635,1.0670712265882696,-0.6467919707933043,0.1265098077937057,-0.4834782358522949,1.0795439811204135,1.6621446430140072,-0.6577999218537683,-0.2361875959647242,-0.8703043277802381,0.2031195849049321,0.0704512894248608,0.3061581535197519,0.0228098371627465,-0.6241144280826372,-0.4698961066705789,1.0764955072178797,2.264999818482704,1.4280956340269253,1.194364489222682,-0.6276578984853736,-0.5608070042470671,1.0925480737967417,-0.4837562162553543,-0.2901836696309423,-0.1973099391385724,-0.9499095863672812,0
Principal and Teacher,0.5725912884885416,-0.7348014677672776,0.4224230296113093,-0.908781122696151,1.1648753684502586,-0.6657391758109856,1.1047615098777603,-0.4030560733655134,-0.0012258129924063,0.9075817707449316,0.4714913899057953,0.4708097364442461,-0.7963320548375342,0.8619343587248087,0.4475897629971666,-0.3332686558959322,0.5629299169905619,-0.1310479493027032,-0.5159831911351611,-0.2936643469061039,0.5089429720424815,-0.0931436714273093,0.8544291534629149,0.1115922998308372,1.1264252315092376,1.2800444763300718,0.5797156611085786,0.428186376748617,0.9279191614174048,0.6294204273539774,0
Professor and Teaching Assistant,0.6631497554378992,-0.6813953259350347,0.4204802626420539,-1.1023155196269043,0.8754137762699745,-0.7093344042351851,0.9105419654137064,-0.363439244554291,0.1055841789285034,0.713838638297167,0.0158245157836865,0.3139373099258573,-0.6511989122563149,0.8273100200697425,-0.0999187219181136,-0.1805519750653135,1.0248079339171705,0.0703380972779684,-0.5583833088425767,-0.7501496429423262,-0.6982090690919767,-0.5072944323703588,0.6564864602710083,0.085310265073978,0.6370002007004468,1.3177470001380314,0.2783388321989342,-0.2234830582288811,-0.2723032846301724,0.8060942748249195,0
University student and Administrator,0.1084632371902711,-0.9973438688304176,-1.0579764603559316,-0.9399455480691544,1.0908089171332964,-0.8131447871552748,0.1780066698186228,-0.5639003983390767,-0.664307153641641,0.5362965868836322,-0.2427851970689185,-0.2476600179434396,-0.846303839897162,0.3442497295924713,0.4507420444806216,-0.3804124708563766,1.0035377827650518,-0.7553661908204133,-0.52724892289317,-0.460611537358798,-0.3086377937425218,-0.1959028827891187,0.2445845432328823,-0.8252045470426549,0.5821679759494429,1.0035667302216018,-0.8332520346547735,-1.043543253770297,-1.0441097986478869,-0.050717975963748,0
Student and Dorm Resident assistant,0.3594448542815625,-0.368187013246897,-0.321164131639617,-0.307779231489823,0.6429930919225165,-0.5848354677250794,1.3336118194598912,-0.438436602641354,-0.5096304616376569,0.2176164552930093,0.2397807401368699,-1.0545235857693218,-0.5255425117530945,0.0294990471958011,-0.6611558986155608,-0.3615288985655908,0.3249500246518687,-0.8395543756650946,-0.4461941775173652,-0.19620416300782,-0.4180081186565973,-0.4344891486153262,-0.5810845070714669,-0.4687319837520715,0.269128852260088,0.1713200776792096,-0.7868524672610597,-1.0713504454743157,-0.2720315696102747,0.5824564932161318,0
Mentor and Mentee,0.8195898534681271,-0.8219691355667186,0.6788682695530417,-0.4623673060498816,0.5121078504014012,-0.215423268972653,-0.1497658845609642,-0.2737487249671236,-0.0697315319485761,0.5015835349304706,0.0495673316946028,0.1804943836634766,-0.068438796649789,1.2287726706458049,-0.5588836784560527,-0.0004257977866189,0.7930811420778617,0.4924213932610488,-0.3371653034125823,-0.8935093887698334,-0.292918408640803,-0.3082109040728691,0.4141496548780798,1.0528934831226584,0.3585934186862912,0.6628763750443292,1.114249807815169,0.3052475575389982,0.370381622432248,0.1861982989280611,0
Athletic trainer and Trainee,0.5155599120171028,-0.3889600660872065,0.2736409952428373,-0.9441640634626388,0.7593685525136562,-0.5132404100102129,0.4802803202466721,-0.863072894375682,0.1228710018700965,0.9849742862305132,0.9807167395140778,0.3219992884755019,-0.6040777620676072,0.7416675006852074,1.046293478558859,0.3983255854604363,1.338982283949245,-0.2100419917871312,-0.4762166211114358,-0.4938161843703162,-0.153689569168436,0.2584167096369485,-0.6190670920799912,0.1119208252652977,-0.0482532115470435,1.198920457956776,1.2099929151544735,-0.2663430664839192,1.1997435131646177,1.0532525817408387,0
Researcher and Research Subject,0.4882761015131665,-0.6656551212445934,-0.7179553760878375,-0.8686283760571748,1.120071236424096,-0.6829478186100119,0.2159133892204175,-0.8870639721155941,-0.647447929426674,0.6879976340501578,1.2248774445150692,-0.8893873306239231,-0.8322266306580501,0.2748171348900792,0.4344637112108865,-0.0259385168633937,0.5978174664993281,-0.9217623702520638,-0.6398846792641535,-0.9463785755859044,-0.44218651927057,-0.1938879962918283,0.7561867086538219,-0.106548588651095,-0.3311002155376141,1.3571001329206789,0.2701015570178032,-1.039763857863243,0.1807815110482432,0.1667298313326534,0
Between peers,-0.0704247330368942,1.3880265265766152,-0.1110836362282558,0.5978082209383665,-1.0403621542033137,0.1683667597179484,0.0661577338941426,0.4013636356463591,0.7802295191451253,-0.5009437201374358,-0.7576982956260083,-1.3623638977304775,0.3103581343217367,0.3421465568299132,-0.7904669779738347,0.1168766380564886,-0.8251779199945367,0.4309863865535826,0.1173371441072244,-0.1567401183543714,0.0282742220090364,-0.3302286492751437,-0.0160483377065629,0.1454085178846625,0.5671384080108198,-0.5352364404439618,0.0501957285215357,-0.0747387214114142,-0.2851493669597513,-0.0810022588899378,1
Between classmates,-0.4114383074654415,1.4058380229237095,-0.5274803091610966,0.3546585215068903,-0.5019710380875336,0.1340263229234644,0.9035200591224838,0.2392441439954346,0.6480316137599378,-0.2137126510788544,-0.3141052397897192,-0.8673306265418127,0.2590960345709912,0.1428092928586028,-0.8521159071170178,-0.1363786135600682,-0.9625949226770516,-0.0460941368091619,-0.1778883395029862,-0.1848685991327122,-0.1825084418549207,-0.373511396253974,-0.1675394233562075,-0.2905228319491098,0.517489437363416,-0.4893956335746661,-0.5476260661090494,-0.5821940386118737,0.0653899645626564,0.4165252463260408,1
Between roommates,0.1569623495582059,1.4592725119649927,0.4977338197724512,0.8156546650772281,-0.7821373640135023,0.4352974825395747,-0.4867141232118554,0.4195477600707102,1.3116776968951906,-0.4685344338744646,-0.6143538147007445,-0.3410654063370762,0.33802792756386,-0.0379325228037524,0.4162630901215853,0.4166045113478224,-0.3031802421361695,0.7060443182630297,0.1167412706919247,-0.2474665771509481,0.9603364184751172,-0.4533247816829373,-0.7052718069034849,0.3768386813769861,0.3884936928091611,-1.0096361681659372,0.1050682603958402,0.0898063519573265,0.2667113860907013,1.2585307099257752,1
Between sorority sisters,0.4442022537760388,1.1155946072627434,0.9875723083904636,0.9925803614972056,-0.7238727079611149,0.8281750659677449,0.1516745212265366,0.9156172303131958,1.1405361696104226,-0.86868735093196,-1.2632781540245737,-0.6526969681053711,0.6874701271956059,-0.2208800440268399,-0.5636212739871398,-0.1063792790338151,-0.9675942758274751,1.0664604779021738,-0.4852851853091872,-0.4582054035173837,-0.0023904875643921,-0.3832873270371238,-0.9849659943287749,0.2177911884224424,0.9087017990229448,-1.0783096728444928,0.2939054562943105,0.6790472561123257,0.6694609743331784,0.708252745371075,1
Between fraternity brothers,0.5002962418051101,1.425747508023226,0.9820105017159986,1.2775741860007366,-1.2575529161594077,0.629993131392033,0.0096313882497973,1.3276774701515306,1.382062742853329,-1.390981600662966,-1.3912642977078449,0.7091064224412269,1.1503521328372033,0.235755024323942,-1.0428089223804475,-0.2691396436840143,-1.293877059189876,1.2353871938024203,-0.7187663627793226,-0.7636733490458654,-0.1196309014480453,0.0311822879980895,-1.2807478388554736,0.1403148092436904,1.0912956714454425,-0.9481432079142827,0.5272575206367429,0.8792970946337517,0.5981551898258967,0.5267274008636194,1
Bride and Bridesmaid,1.042347330208487,0.0456073211200519,1.2296751362641405,0.9904253746363062,-0.8432708068756811,1.1922485793177535,0.2001591122849812,1.1982561471840991,0.5946266177994829,-0.9890613768624992,-0.8138738354480712,1.604635366880231,1.2746486155860597,0.1651620584422071,-0.944706809250894,-0.3997379001342622,-0.5281511339052347,1.2386155582462286,-0.509562783506302,-0.5930258949195133,-1.1282914454750046,-0.7454833237900419,-0.8916430090496463,1.0743908397571145,0.7192251758042488,-0.925539966592286,1.1812030297307663,0.4074648192859181,1.0830451989940533,0.6024548717638407,1
Groom and Groomsman,0.7867762520964405,0.2485889840366153,1.0401004825381923,1.2086818411146485,-0.5279680155843246,0.5266688171545124,0.5663335204843334,1.1467276045562722,0.1500721882676119,-0.6118823397815604,-1.6289034347629998,0.9671778450850436,1.1840780931454271,0.5027129187714394,-1.2048922311897503,-0.8674377070715346,0.2180960616670682,1.1124457495243736,-0.3891034438178853,-1.1098933870542336,-0.928014835290142,-1.250153494679053,-0.3077812450176494,0.8816559182068134,0.231280129133663,-1.1331999011640457,1.0497537691438743,0.4170672844423581,1.2389465437139413,0.4882705813462775,1
Predecessor and Successor,-0.538277268697434,-0.1268069848661768,-0.418723642820121,-0.8552889932199849,0.9423243139956607,-0.502408022227247,0.2218935841387666,-0.2784017215110019,-0.2114975212254202,0.6186195183393676,-0.6929995704516327,0.3632012854074976,-0.6450112864739592,0.5572141026011855,0.0614703066237218,-0.122902869900871,0.1566602606397993,-0.498918447187537,-0.5583833088425767,-0.0075021616798821,-0.0013324520286997,-0.4756123047522507,0.4787728029828606,-0.1471498009651397,0.2538069595245712,0.710584380062904,-0.9230530435490684,-0.2704300270234089,-2.5167800476920337,-0.4225716973337598,0
Landlord and Tenant,0.1484809528301495,-0.8977169277241422,-0.949666754177776,-1.1498463688813525,1.2818032252014642,-0.9903485220831408,0.0584489019874739,-1.5221351220232782,0.3858541643602277,1.468684867947373,2.0491416078970617,-0.7831085362121286,-1.0104211870715274,-0.9951274198278632,2.384727232911882,1.806672912980492,1.0735860671221706,-0.9424435461797918,-0.5467402559252086,0.3013629275403018,1.0677648731799394,-0.1916406228910043,0.3287584037829087,-0.4135227546112111,-0.2243669211506841,0.5607330544005206,-0.7517434612664832,-0.110555765699799,0.369827236141651,-0.5974478410986929,0
Landlord and Housekeeper,0.4827668705460255,-1.2616343477843863,-0.9986930500489896,-1.2922773256078917,0.9635180921757334,-0.7861795483365671,-0.6116158119882212,-1.3408359323631636,-0.2467896339405459,0.9872083957597516,1.60167437690063,-0.4416749337291582,-1.0752892639546834,-0.1806731826626201,2.2041418785858697,2.1099258640977285,1.5729658984811572,-1.2303288174771472,-0.7672131059684913,0.012804550300406,0.7310872494140246,-0.1885760227989719,-0.4318672088236929,-0.9258624547670988,-0.8632651465585656,0.9372407748147868,-0.1718347939698647,0.0017795095683176,-0.4539538325987139,-0.7966431600380588,0
Guest and Host,0.4066578649629301,0.1527432047422853,-0.2156730674201781,-0.0980087583378503,0.0208815550084796,-0.2954816402193089,-0.1480104079881586,-0.0418743971971993,-0.1753547461814761,-0.2824399691970742,0.2970146483746571,-0.7724790597943237,0.0150355317993358,0.0272145664364709,-0.0397429471022012,0.5266501567665397,0.4872174909458124,-0.1969304977670821,-0.5625969851364814,-0.9924546120874234,0.4462669622138331,-0.940797660461296,-0.3859316875983978,-0.1312731694964366,-0.1786379248607441,0.0772996472636137,0.584321034319457,-1.236819269914045,0.2609827277545377,0.3684351362165222,0
