,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,cl_k3
Union leader and union member,-0.1750650533133998,-0.8991801880298022,0.2230630607664763,-0.1531060966286074,0.9545468284769852,-0.3905747675282915,0.4710919360004192,0.2360295302868013,0.7589050075702859,0.7151770037052092,-0.827389620560411,-0.564487009357436,-0.542355947599523,0.4551363128588536,0.0723274527527814,-0.5741480208028098,0.2583182139740831,-0.2677540973504078,-0.5039257067438097,-0.4978764040639657,0.1835852366562609,-0.2181483027333558,0.2062459596161871,-0.2093085289463399,0.5622403004134683,0.5651252407921846,-0.4340446128533508,0.3556930822687192,0.2696678165238454,-0.1841889323342099,1
Manager and Assistant,0.7565972265304327,-1.4256474862405832,0.4990390888257197,-0.7586633175459868,1.2951999660683586,-0.795382240165685,0.7223722525299996,-0.8936806200656926,1.3543878021960536,0.5830909307707329,0.5241134910087806,1.8117136679855776,-0.8799583710843527,1.070067917661272,1.3407043902165274,-0.0995074205335044,1.1476802550840102,-0.3405943740213644,-0.5158915862752572,-0.3529687529105823,0.923061148226877,-0.2181483027333558,-0.3209747736735187,-0.108691901269754,0.7796896995678521,1.276043927757404,-0.1576684103409194,0.0331834172577254,-0.2303643613045513,0.7695573680037512,1
Chief and Deputy,-0.8707062222634613,-1.3514176143089482,0.1310710514133951,-0.7739551665590519,1.1843602245783642,-0.1073500948323372,0.0095402505988853,-0.0309336752720013,0.8318971731574656,0.6514724874547596,0.4223735438539708,1.1515841338103527,-0.6205375614591678,0.2485258267831408,0.974119875432907,-0.2051966230226211,0.3886691359246803,-0.3333103463542688,-0.3240980561967359,0.5292631232291355,0.7927626253469389,0.4535118698453719,0.533061151012145,0.0866227289259709,0.6683358109539432,0.8271323675961503,-0.591199708399635,0.241799808960641,0.0998894491681571,0.7337918817410773,1
Supervisor and Subordinate,-0.3172298160154956,-1.7161122024948074,-0.301931629973818,-1.0071558640082954,1.348616708955103,-0.9457794609024944,1.1138870881084084,-0.3784001978064072,0.4278832120411674,1.4175394550234548,1.490556768685276,-0.2461951761608208,-0.6990422398388938,0.6437806697105916,1.3028669459082702,0.9688594320564796,1.2544824481780077,-0.8173339848327744,-0.5179919800227986,0.2941433559165377,0.0866417482491376,1.060781480424817,-0.0545895610639832,-0.3922478519946777,0.4567634225875156,1.3177994782813536,0.5197242428758237,0.140310753537601,-0.5002460696867382,0.3508627421553862,1
Boss and Secretary,1.0216033861304563,-1.542493519824669,0.4946585169517631,-0.8924669964103069,0.8732076972630791,0.2598580726208539,-0.5368436696630347,-0.9217975873917306,0.9188368863090742,1.1449808918253297,0.8432579099863474,1.0114049477883114,-1.270866440382577,0.3411204927836274,1.6466941572311276,1.093512297163643,1.5311345806118148,-0.7084377712096944,-0.0240175595783062,-0.2918802333067049,0.5737639899971791,0.4446304130178846,0.3005907224153978,0.3726896115358711,0.7262398330331755,1.3081305257586553,-0.5833720599624639,0.1504596590799051,0.3152133831089904,0.1668630712901856,1
Entrepreneur and Investor,0.9098039125491963,-0.6497715422461271,0.3544802169851632,-0.3954819034856899,1.2497957346146262,-0.7575877153283975,0.2172385090295752,0.027668003997004,2.0234826534118637,1.6733251835632337,0.9043449884263334,-0.3244399060209904,-0.9391868664325684,0.7740351065844109,1.6973634304787066,2.417586625947296,0.7536933630483176,-0.1094665730462141,-0.5999073361769103,0.8531743434543458,0.4747497018376901,0.570080990706143,0.9665537539392368,0.762332434401081,0.7048827282426108,0.7245555246109008,0.54790377724964,-0.1457917265121116,-0.6356229984515194,-1.0759417231502033,1
Intern and Employee,-1.1579217048981456,-1.1708857246926077,0.1201196217285045,-0.8680000379894026,1.0086572952973234,-0.3403754281635354,0.7744777389655733,-0.2962690564066648,0.7551856615531053,0.5118063834727619,-0.6200298130118362,-1.1276558674868031,-0.1798775560684425,0.5359838943667413,0.1463572350950234,-0.2508543584979193,0.1382272687439658,-0.5649424261679103,-0.8713036676774019,0.4165141219306471,0.3917507117630299,-0.0982486355622772,0.2154954461651296,-0.8307641704781927,0.0926980700914847,0.9832537209959876,0.0211632501083003,-0.4716682506633296,-0.980994060812063,0.3316288584319036,1
Lawyer and Client,0.9419741314429494,-0.2651089153884787,0.1481066087010026,-1.044620894090305,1.1030904657578178,-0.451849336140397,-0.3767278519703859,-0.9327484062450296,1.188179527053273,1.4049598290296954,1.494666602708762,-0.0092875218619747,-0.7555785308530997,0.9806455926601236,1.5315367180320842,1.1691473337085818,1.7029368181049551,0.0640333628857988,-0.7569681843401659,-0.3771200281028128,1.464892583432582,-0.8076549996578261,0.8278114557051037,0.4309791017228414,0.713083577304347,0.967998262571286,0.6877176208735757,-1.216984542441483,0.2469919386920922,-0.2995922346751034,1
Judge and Lawyer,-1.0032093020634727,-0.3146199465681761,-0.942169057705884,-1.232710636951006,1.4848294033163008,-1.176763354432859,0.7875041105744671,-0.5701875117776977,0.2233191810962064,0.9730593365772816,-0.9338716838961654,-0.4157254241911879,-1.0139058913333945,0.3742887313509658,0.087407593600275,-0.8416377841934466,0.0245346115793874,-1.1818995695709116,-0.6125444159141837,0.9024916533006652,0.3496667167955965,-0.2408565730309085,1.3809307513318478,-0.8485200459505312,-0.8614545159561897,1.3300897912657612,-0.2497938111783965,-1.0149729940280037,0.5603841989822157,-0.0425576067340226,1
Victim and Criminal,-2.2047085829583706,-0.169387588441064,-1.467837682580633,0.5186839453266106,-0.8264159400424194,-1.3006887902113204,-1.7263443808381025,-1.275893794853539,-2.282590197979565,-0.5448822000030463,0.5810188851801151,0.433012548319816,-1.569378056937584,-2.7051058176383567,0.1266159598037589,-0.8139664293599325,-1.079375153061531,-1.654632965165419,-0.041038932285654,2.455682485621176,-2.3108308400518345,3.2012125758492584,-1.614052993215639,-0.4361891599817784,-2.066515693403666,-0.8196120041993081,-3.201600036835676,-0.5937934140223877,-0.8211000504599594,0.3165278753432196,2
Drug dealer and Addict,0.094081827530374,0.1283387457195157,-1.109427256529668,-0.8511790040750309,-0.3784437099240413,-0.2580987109446999,-3.181920793580012,-1.196455962955554,0.6171049406652565,1.0925657835179978,2.3334463647746166,-0.3505214826410466,-1.4550132168288472,-0.626681325413358,1.749239114994085,2.9816210753037584,0.9513020290724654,0.3527890289040865,0.0554155130559839,0.0445586537294486,-0.9133791821644988,1.4454595792653608,-2.035829579847404,-0.5821819138654514,-0.2872455220772699,0.296758091884399,0.1674800632031167,-0.4169124888565182,0.2597834595202607,-0.4389754439959222,1
Victim and Witness,-0.0301398097821369,1.0796106914520998,-1.4359789780427694,-0.1173613995605675,-0.0725114552090516,-1.0898515648793443,-1.141780472409375,-0.2150258192382709,-1.4694481749733457,0.1462348280783534,0.1982007789365927,1.0845085976416429,-0.7536042476748257,-0.833035152500157,-0.9265810769852036,-0.644863705377346,-0.4622766750071252,-0.8654085674356058,-0.6859598315307248,0.95120010746987,-1.7019280378667825,2.1576413986195,0.8520282932150616,0.5278293315719615,-1.1526095842407322,-1.33029026551297,-2.921430435465231,-1.3481953926669843,0.7202782093343192,0.9936877485831715,2
Criminal and Police officer,-2.520595423295993,-0.8882877611702688,-0.8063713296132404,-1.2097728634314084,0.8416432582845487,-1.556856018989671,-1.0257849095662928,-0.7015973380172859,-1.9186366929233225,0.9646729192481084,-0.0203676668578503,-0.3413446316080638,-1.1642551487557882,-1.7708670979916543,-0.9169297868428076,-1.067620515333812,0.0354445130244733,-1.826232516956081,-0.854454228027704,2.415774763512089,-0.6399647273604548,2.8848106763700234,1.2001453324207043,0.4901653532973036,-2.009354030581859,1.1679522007406895,-1.4311665983883963,-0.9467497956602932,-1.2304287169613444,-0.3992587230604202,2
Criminal and Prosecutor,-1.939012303151056,-0.7684710657154012,-0.9334079139579714,-1.6165360471789412,1.429632102333332,-1.4482748479437035,0.3337521661980117,-0.8801929319799692,-2.198491651924415,1.0349091643799329,0.0300712052485593,-0.9199692388456128,-1.6779277356848592,-1.7424479481282755,-0.7387099404633363,-0.6545267181763509,-0.4013490715522615,-1.205936860872327,-0.765392904165015,2.2220479571572977,-0.2237277146356835,1.6502881773492872,1.6861638074469407,-1.0201601755164718,-2.1786119412750007,0.7824618069412836,-2.357839747988901,-1.433615347648043,-1.2304287169613444,-0.3657675548985524,2
Criminal and Hostage,-2.576683374688612,-1.03473038894844,-1.80952228874922,-0.4642952240444829,-0.9138251556752734,-1.6734607177774388,-0.6135545246931849,-1.666083309319667,-2.416486654598085,0.9982185885648008,-0.1492670066853428,1.1940874438578526,-1.7091573059593732,-2.096745041915756,0.542827847194586,0.9108813552624496,-1.1468442804192986,-1.6912612185771,-0.5244459171743346,2.080627388518301,-1.5971564253957764,3.498741379570084,-2.281025059635726,-1.959002091116378,-2.061071725515874,-0.3673915136191754,-2.891625158723694,-1.8837453312839487,-0.7763297275613702,0.3308340698482886,2
Defendant and Plaintiff,-2.6056684233948646,0.854500536355076,-0.946151395773117,-1.4567362249924103,1.5154226287877997,-1.724998706191922,1.0457289013063196,-1.0567590305567127,-1.6772666336833402,1.0611167185335988,-0.5359650261678197,1.6403721993565965,-1.6371719039207724,-1.301951125245906,0.5816053522309984,0.0115623231732397,-0.4956954257494407,-1.50239678692312,-0.6775351117058757,2.5366602906774784,0.2159623577844798,1.46226369928555,0.4504324045082618,-0.8119321813408638,-2.322576611554412,-0.8504953547755123,-0.874801432546378,-1.6862320157298791,-0.232690092364218,-0.2366449788527978,2
Police officer and Offender,-1.669865422307282,-1.4038626325215164,-1.72441403519807,-1.4582654098937171,0.8478347443918759,-1.6534897472668266,0.7592803054218643,-1.1899446652589978,-1.556387888124954,0.0086213437223769,2.075647685119633,-0.7914243255039057,-0.9688011141066764,-0.086297490572758,-0.0845060120611535,-0.1544658058278451,0.7401585229096772,-1.7002036632576862,-0.9176396267140712,1.4691957835385263,-1.4573148171185757,2.556802327627594,1.5104235630170384,-0.5482843334182596,-1.7847903552104754,0.9462538626757953,-2.2548760646999555,-1.0504941634260674,-1.1548424575221683,-0.1264872811637632,2
Police officer and Civilian,0.8400486854429402,-0.5045391841190151,-0.6452636306932943,0.119768453537866,0.3667758848945234,-0.4938850079409596,0.6976462693834887,0.0016228132107795,-0.3062743656835258,0.1386108123245597,-0.4238786437091307,-1.5024577833602069,-0.0507594362093322,-0.0299491761884726,-0.8650541023274292,-1.0473281884559018,1.302715696672071,-0.3405943740213644,-0.5908808506502865,-0.0385286209960504,0.5043253983009147,0.0982535967458795,1.3464553923766995,-0.2448202798910173,-0.2893076311256756,1.2061887300255136,-1.568270871399465,0.0684877296997573,-2.202584299902134,-1.1074153510613562,1
Parole officer and Parolee,-0.3986640004759192,-1.2114297580030928,-1.0823473576724838,-0.8718818150465654,1.3915929066412562,-1.395063548217062,-1.2016491500058044,-1.2583132910728376,-0.4426503863134997,0.6124433914228388,-0.743324833716394,0.4569206602215344,-1.140563750616502,-0.337169985918446,-0.1026021810781459,0.1555558548068968,-0.1418965975100186,-0.7973029087482614,-0.7569681843401659,0.7413790741256043,-0.765559149841389,1.3180661828960898,-0.8648445827513204,-0.753822043431392,-1.2127200630017592,0.0296801366463068,-0.4475924659176856,-0.7813602238597838,-0.232690092364218,-0.350299746309738,2
Consultant and Client,0.27308839206789,0.2239500481531978,-1.1757995576502167,-0.947899949082668,1.2786893364488197,-0.517077102727477,-0.0839824173624006,-1.1029300505868382,1.2700051394312568,1.90814486878008,1.453568262473909,-1.0564628231572415,-0.9936770821529268,0.7354079287528644,1.6269528819398629,0.3840613305474686,1.5166071855296746,-0.803130130881938,-0.5097813499187733,-0.5142686722939864,1.5332790752546617,-0.0955236431265708,0.6280225462479515,0.1310124176068175,0.0647977346665556,1.1192636531486124,0.0374206737855025,-1.0478918799536816,0.3969369884000652,-0.1098761997662106,1
Chef and Customer,0.4129173632991523,-0.0142530240780125,-1.195616430413352,-0.8187384386687427,0.3676563806563925,-0.9268041106226168,0.9812549408178574,-1.5362273154849393,1.3535354520671163,0.7081883225975647,1.773364722426356,-1.7067634668839826,-0.4286372365309486,0.2167395981561079,1.6249787544107366,1.965357626953864,1.4439702101189715,-0.878094915622464,-0.5970704407256857,0.1174483646204387,0.3280058370329469,0.531224617085886,0.5751372466857643,-0.9423074907531408,-0.0072111133037725,1.260602252469302,-0.1289052761427932,-1.5518984253375148,-0.1469116585753251,-0.0355634671982113,1
Customer and Server,0.1068804204656025,0.5882412131220368,-1.3911776747863986,-0.9105198737173976,0.2054984111787762,-0.8649585245252371,0.8504649066841184,-1.1183203905968802,1.0704002365092038,0.6313128304134783,2.0762081170319258,-0.8683856761970568,-0.3439404881830001,-0.8310752111302692,1.3716323881728418,2.0823020432145487,1.5852247235658723,-1.010724919394164,-0.3742451980113131,0.4922165970292886,0.8733786541681009,-0.5464450104636904,0.5986884603355922,-1.5646736900015237,-0.6728599141291404,1.0407422090815628,0.0292919619469014,-0.8320107802236898,0.8278432708439165,0.2545343658212518,1
Customer and Businessman,0.5360097129997313,0.2360527446637903,-0.4931604406253692,-1.232710636951006,1.2391123860372777,-0.1273210653429494,0.6976462693834887,-1.128337771668505,1.2512534365946355,1.5363470338534069,1.8963094731857304,-1.4372538418100658,-0.6311986906218466,1.007594786496086,1.821075422303964,2.4051345162722138,1.365806508318324,0.5541270244202173,-0.7208622422336705,0.2941433559165377,1.9945844047053745,-0.2181483027333558,1.01347387661478,-0.1797154031591088,-0.1148532056305512,1.2319248555056836,0.7495861498673712,-0.4270130662771922,1.0862578330291346,-0.1055048625563282,1
Doctor and Patient,0.5902782565731263,0.0696406676431412,-0.5552185421730825,-0.5904529784022703,0.914484271311927,-0.1382728878810272,0.782076455737428,-0.5676506425452733,1.2145248946749725,0.6557732142902329,0.2318266936741994,-1.2094747393282397,-0.0464519092749166,1.0651680642365515,0.9005751885305144,0.219097484424596,1.6713555244481284,-0.5008429826974686,-0.6414291695993802,-0.5831161988600737,1.0530264268027738,-0.2817314595665036,1.7213118563329206,1.3725785585892858,0.3546890246914322,1.392959469224463,-0.5691062864793353,-1.4205909188687529,-0.5979590760130238,0.4758829863580202,1
Doctor and Nurse,0.9663937695471184,-0.7305126084776333,0.6655008200360567,-0.7621676996114809,1.227700627329655,0.1189485270239833,0.7279643817560401,0.6071734989905024,0.8728099793464577,0.8323962459197876,-0.3896922970592305,-1.296910119997381,0.6633669934177261,0.688695992770529,0.4378700668960296,-0.8534237316225359,0.7721499632373721,0.1146573551721136,-0.4435234744281514,-0.4605839938406685,0.6051766862407277,-0.3730187061626658,0.9230811671592084,0.5093816687435576,0.7459742166264184,0.7631597128311562,0.3174096371150892,0.7414642584934077,0.9030142211652952,0.7457137104953022,1
Patient and Caretaker,0.2452181529272626,0.3316640470974724,0.0754714853208737,-1.3852468308563308,0.8770231788978469,-1.019572489768686,0.2351991123085043,-1.33733676766286,0.7807561654212254,0.8482307401776666,0.7922586059676443,0.038528701941462,-0.0073252062873073,0.4673859464206551,1.300281778905843,1.443554935807597,1.517238811402811,-0.1770072526645079,-0.6230753156952449,-0.598614343368457,0.3712347642164063,-0.2998980758045458,0.5291371264156239,0.0220559090265575,0.3167756769014583,1.2639111828881808,0.4442731227329126,-1.1925788410183231,0.6172354026629634,0.8452609805930765,1
Driver and Passenger,-0.1212356771446445,-0.0034077505815075,-1.9536829267830529,-1.4651467419495965,1.1839960195132275,-1.1645230821844197,0.3033572991105932,-1.2272366429756376,1.2972803435572515,0.7312509702527912,1.876294047746679,-1.6469931871296866,-1.1571477293140024,-0.6456346045946942,1.943471329109804,1.4923345677256512,2.0124334959418637,-1.130911375901242,-0.8364012569744561,-1.0050531831008085,0.6721353282335549,-0.7551988952704791,0.2478686490864271,-0.8764990012402771,-0.1466096849759995,0.7426042359866046,-0.5568784806366536,-1.760917551387347,0.1393299717216765,0.5397045096223022,1
Coach and athlete,0.9967590586679544,-0.9439601651189948,1.0028048543306876,-0.3843953129512176,1.1402914116968006,0.2946462148006299,0.6528982706159013,0.5055972549242262,0.6426754445333765,0.7915533043816068,0.5684861495590476,0.9361696306150716,0.1032346516960285,1.0018199592455226,-0.3800767726720306,-0.5893013817830676,1.0753303823429143,0.7775038728778172,-0.6226024997867076,-0.6342600757377385,-0.3000049555141568,0.1815172545035731,-0.0359224154833908,1.0497444590922187,0.7982486810035035,1.4718223108744124,0.7148133270022453,0.0307025736807179,0.9532666244188128,0.8072303468671006,1
Team Captain and Team Members,0.3218214959366441,-0.9417596748443418,-0.1755689797635417,-0.7838948684175444,0.2006423436436178,0.1857136483791089,1.0530973539335722,0.532944705249762,0.6054819843615652,1.304322821079618,-0.3790440907256551,-0.9943017322127736,-0.1500810668701863,0.7156451866064915,0.0071812442916086,-0.4131929735212025,0.3944995285997868,-0.5044849965310165,-0.6157939507037684,0.5628854867320445,0.3525892164461128,-0.3816478488757359,0.297059100278529,0.6488921188833615,0.888878373680935,0.2985307331802271,-0.2806829161650803,-0.6528652488455416,1.3022924070159758,1.174899545647384,1
Club Member and Club President,0.4870739164826819,-1.4349838521201832,0.5735088106829753,-0.800715902331916,0.4191653827257532,-0.317862955202264,0.3279626677051702,-0.6483230841363716,0.5446551797055825,0.8095241986584063,0.1466410430055958,-0.9069284505355846,-0.290634842369606,-0.1989941193413289,1.3265311669304916,0.5151809811431974,1.0902597211625058,-0.4173801656786642,-0.3377781964837526,0.2496110272249812,-0.3520838992863555,1.0580564879891106,-0.7926985876695714,-0.351355532725049,0.7174457310605902,0.5771577150426537,0.1842794010028919,0.237853012360856,0.3685113865596913,0.2660588002836688,1
Politician and Supporter,0.507463831698119,-1.2344248813732193,-0.4822090109404786,-0.889493581324433,0.9444300211120716,-0.3740591848772866,0.505989746360047,-0.9502105227948846,0.8983804832145778,0.9865707867187272,-1.942649126024366,-1.381613145020612,-0.346901912950411,-0.7722769700336234,-0.1131582796713915,0.007872809195438,0.5413194168729253,0.322656811888067,-0.8580648222383536,-0.9423410483579576,0.24393067943992,0.0593972231256227,1.3605818809241743,-0.5429037650933083,0.8310362148731549,0.7278644550297797,0.8191317955976237,-0.8810074408695907,0.0753723675808351,-1.3194876534150757,1
Leader and Follower,0.6903456866304271,-1.432909104146939,0.5837301450555399,0.3389091453667636,0.671867666382274,-0.6523643223154948,0.30842311029183,0.2672837592302707,-0.1244396715102271,0.0386189133998036,-1.0637050769108136,-0.2722767527808774,0.2772183567814123,0.0277990963171613,0.0602633400747863,-0.0299447090770315,0.806602283590275,0.9705306060558524,-0.6277089115989118,-1.0554867283551723,-1.544113056738907,-1.0492709956237878,0.2365170065036344,-0.0258311490655075,1.130454448701666,0.5861820707305053,0.8111072980133637,0.1882361408207033,0.3765060870772965,-1.2905346407262448,1
Representative and Citizen,0.578546213049167,-0.151233543675175,-0.6598655369398152,-0.4096268638227752,1.0710924493207907,-0.308348249648821,1.0564745613877302,0.7829785367975187,-0.3336528849766646,-0.0836292468985268,-0.9899148751255096,-0.9721323920857255,0.2003693840671023,0.2566922491576744,-0.8827481342551552,-0.1636895907723499,0.3931744393554445,-0.0267741820306601,-0.385879334912295,-0.9240753780445056,1.0019686387908144,-0.9286648489323406,1.5159732549464036,0.5009264899472061,0.6089470703598584,-0.119221732203249,0.5180985005081034,0.231650903418337,0.0743064075118211,-0.9754009673229102,1
Officer and Soldier,0.3058501425678928,-1.6415155821840637,0.8188208356245252,-1.0425182648510083,1.368883649638603,0.4589235528717943,0.9340507911745184,1.046686093508043,-0.5920145993844238,-0.0186345125974355,-0.676073004241181,-0.2331543878507926,0.4988810006221096,0.5287974426771509,-0.7347616854050834,-0.8139664293599325,-0.2343499670724229,0.7344067091808346,-0.6778128497220797,-1.1030789471163325,-0.5025341812949301,0.2622189535610298,1.4327278760059237,1.228071866433456,1.1467863523650397,1.512080964304107,-0.401529765498947,0.4177141716939102,0.5156138760836265,0.2791728119133158,1
Babysitter and Infant,0.1972234294201562,-0.775732683621757,0.2092955491626137,0.0747424536660633,0.1168751786621324,0.3075307119042507,0.5617136693536473,-0.8432180629173823,0.8574676770255858,0.2609127317083338,1.5100784802968317,0.3110811776210522,0.2678898687640683,-0.5958822467436865,1.0736488050263655,1.058461914374525,1.4559378582415583,0.6449345693366764,-0.6305973869674316,-0.7437604275142773,-0.75135580153988,-0.2953564217450353,0.8268024208088556,0.6623435396957397,0.0076360718447487,0.4532232302628212,0.4286826702834933,0.3737355810105929,0.41876378981321,1.0397854864328395,1
Religious leader and Congregant,0.1638825570678806,-0.8519796716384908,-0.0222489641750732,0.3947790080109266,0.9654729804310924,0.5792764689987974,0.3844102780103752,-0.1116737667092976,-0.2829767954925719,0.6033581059829012,-1.2192916506570413,-0.9842071960764924,0.2821047076476402,-0.2822916275615765,-0.0217726261355795,-0.7463253397668979,-0.3523737730813662,0.5376912696842067,-0.84614986134321,-0.4296845682270793,-1.191659598886652,-0.8040216764102176,0.1678250154898117,-0.9518269577895928,0.7759779032807216,0.0495337191595809,0.4817902542956859,-0.289326247753268,1.0208789487962742,-0.9860170719754812,1
Between religious followers,0.3590879871303977,0.7215570700694884,0.017574416497256,0.1274447190146626,-0.2138230204821658,0.3860090124444862,-0.2759872887071634,0.3024447667916742,-0.1602383769255954,-0.1933515402885413,-1.7675141534326644,-0.2107987507478872,-0.0211451885352245,0.4512864280251447,-1.10392353335173,-0.4049492157270514,-0.9608017505136248,0.2348438116791918,-0.7633561587128537,-0.468042475885328,-1.0233236190169186,0.0316426705397247,-0.2734059857075304,-0.2882235310456229,1.0315208015100776,-0.6519595296427712,-0.1743774291202658,0.1274554731840161,-0.3842204160209807,-0.281030864368526,0
Prostitute and Customer,-0.1377985621196462,-0.4400478922234092,-2.0373120261949444,-1.0740577034404553,0.1860741410381419,-0.6175761801357189,-3.1413943041301216,-1.86762049475442,1.1819806170246374,0.8643584658106919,1.817288573552355,-0.0650731162993176,-1.23059106354579,-1.6738500001821892,1.6322172220175333,1.95811036735461,1.5955604196717428,-1.2990043220649876,1.4313098068999397,-0.3160315084989354,1.0771937797951014,0.2314754491581892,-2.2154377913795917,-1.978977451022759,-0.9197827433253802,-0.0398074021501526,-0.4674626504120435,-1.6323647478514964,-0.6548102796937716,0.8911600212968409,1
Guide and Tourist,0.2543520968473001,0.4643536106590611,-1.6080159825472324,-1.2759101104129151,1.0383139934584706,-0.6365515304155966,0.8122764839332598,-0.9963815428250102,0.540393429060896,0.6250230174165983,1.3179437396988951,-0.9156223094089366,-0.8710740967821203,-0.337169985918446,1.3842997064847364,1.347166383137523,1.7892590207669503,-0.7258073756466148,-0.4822852863145959,0.6644844340647795,1.030901385330925,0.0816008651943409,-0.1216903816644909,0.1576462308153257,-0.0156952191029273,0.6153608207878933,0.0499263843064264,-1.0862972468669732,0.5429412160347139,-0.6256939905323242,1
Athlete and Referee,0.1520519249428794,-0.1476027347219972,-1.248809088882821,-1.071721448730126,1.2738332689136609,-0.9731883001956514,0.977110186215027,0.1266397289846579,-0.2113793846618356,0.7005007733791565,0.2206180554283306,0.2005725714975534,-1.004338211315606,0.2076937149104698,-0.47779608536379,-0.2153427864615762,0.5034218644847325,-1.0697255434976385,-0.7694663950693376,-0.0290575326853718,0.6200563844613566,0.3369427489846012,0.9781576552460912,0.0629482282961857,-1.1696219838900797,1.3433255129412776,0.2478639913848374,-1.1658909782959683,0.3301368240751868,-0.8293983045128404,1
Slave and Master,-2.344802985038592,-1.8637650999240376,-1.029780495185009,-0.9857472753900042,0.4446597372853359,-1.2294057283133666,-0.0715127283008958,-1.482953061604025,-2.253765266346412,0.5998637654290793,0.7703083560694842,0.703971149872625,-1.5678550384857726,-1.8551445768968464,0.6936292556695233,1.0664558613264294,1.2039523783270842,-1.4783594956217043,-0.5085593026474765,1.820646014390172,-2.4294551008662872,3.478758101708237,-1.5752051497100823,-2.158227241505416,-1.2203974536127469,0.3539553176964506,-2.454481099847823,0.3331399588413768,-2.032805932546446,0.2879154863330807,2
Reader and Writer,0.4729578213335328,0.2517862501275609,-1.1885762256159225,0.116030446001339,-0.0665931229005771,-0.4452920474358758,-0.1709292727326594,-0.4541680255481516,0.0983890050548195,-0.2997700935185786,-0.5381205335227944,-0.9464855084093368,0.2110305132297813,-0.0470986631749939,1.0753722496946505,1.086488030167443,0.9650829572136264,-0.1091241614892138,-0.6089338217035342,-0.1452936164982463,0.2265710315158539,-0.9625254030871362,-0.2718813450675945,-0.5644260383931129,-0.2475499228954596,0.6583769162333204,-0.1097993295136032,0.0983055611541761,-0.8147042900458752,-2.348000851225959,1
Reviewer and Writer,-1.0073500233072232,0.7564686946192752,-1.0560639264287464,-0.901642105818146,1.0801975759492133,-1.1278022654391002,0.3894760891916112,-0.4867245140309325,-0.3136614001343161,0.3021459502434348,-1.130022853198871,-1.1677442167361491,-0.4144223976473769,-0.1934409521266454,0.9650717909244108,-0.4475771940643284,-0.0037162911099927,-0.5529237805172024,-0.0160742523148772,0.8744842921533729,-0.3823520033590863,-0.2625555868707924,0.0952521210288806,-1.0116110502890494,-0.3312509291702479,1.2043504353483585,0.4601136893927504,-0.4077301457468145,-1.3647396856571117,-2.319150025640736,1
Performer and Audience,0.3354267228803957,-0.8394368770729673,-0.4299791155202311,0.1580830307872681,0.189716191689511,-0.3470017409596832,0.4654632569101564,-0.3620081196892029,-0.1159161702208538,0.6417958520749447,0.1589705450760517,-1.1807850050461772,-0.1016959422087979,-0.2994411145480983,0.7669419404050314,0.7248683588816046,1.358700717245538,0.0560209324519935,-0.9374978948726438,-0.5333929852290107,-0.8764342904286653,-0.3816478488757359,-0.4097698445433639,-0.1871136846059166,-0.5394827008782581,0.4147193126613198,-0.5833720599624639,-1.4349443709928686,0.4324689907005328,-0.374938192401802,1
Dealer and Buyer,-0.1843816761118379,0.8871778169336758,-1.3483675405636446,-0.9154047699299044,1.152310178846318,-0.7806236343924468,-0.4083891718531131,-1.4321649395708869,1.6143545915219413,1.1775947369943358,1.3970580446509864,-1.0894994868759798,-0.8829197958517635,0.0724577603881854,1.9103811914787323,2.7556383441633927,1.7008313985278336,-1.3902227608498472,-0.7746600959723489,0.4994291950504976,1.4431930235274992,-0.5860222815537109,-0.2978510573011633,-0.8011710446909617,-0.9139499205884613,0.4959385138519868,1.2458891671241716,-1.3478195072765289,0.9952959071399372,-1.4378884441284594,1
Sugar-daddy and Sugar-baby,0.4795453324031355,-1.7306354383075186,-1.0704572340146026,-0.4432689316515183,-0.9109115151541785,-0.4049819779259765,-3.217381471848667,-1.745772714083201,0.8676958785728339,0.6388007030288115,1.8963094731857304,-0.3057481094432833,-1.3952462806138295,-0.6791797549639346,1.9470905629132025,2.5060837181648488,0.9386695116097348,0.136812939326196,2.242880128677207,0.0050383852330712,0.3970112111339592,0.7360532151698121,-3.24011272851968,-1.2864983076015517,-0.3428193609318042,0.0197533453896698,1.0128660944176122,-1.6576068975336369,-0.0418832400107076,0.2136027537650809,1
Director and Performer,0.6199534254866707,-1.4365399131001166,-0.2777823234891874,-1.496919806010076,1.3045478960735388,-0.5634612923005118,0.3022315632925405,-0.0804195377658281,1.6245827930691894,1.3231922600702577,0.9824051476386348,-0.9177957741272746,-0.5174799795532723,1.1337660121826385,1.191704764803888,0.5267765965020034,1.2131396637545246,-0.1402836131762341,-0.4500676764349537,0.1151944277388109,1.1350592728753226,1.160697869734049,-0.363858756764069,0.0747854786110783,0.5309993483301215,1.5286256163985024,-0.01243542549125,-0.7209930301525979,0.7309378100244598,0.2485734514441397,1
