"","V1","V2"
"teacher and student",0.0821931929215598,-0.03884245297739
"politician and supporter",0.156963237996616,-0.120785251043453
"siblings",0.231190666882618,-0.472873233257978
"second cousins",0.231190666882618,-0.472873233257978
"manager and staff",-0.552175303928473,0.0610554921875073
"drug dealer and addict",0.0821931929215598,-0.03884245297739
"team captain and team members",0.337635044431819,0.501282050939462
"life partners",0.123831512690816,-0.0745368804546974
"soul mates",0.123831512690816,-0.0745368804546974
"close friends",0.118815604482009,-0.0692349059804931
"salesperson and customer",0.156963237996616,-0.120785251043453
"competitors in sports",0.11881560448201,-0.0692349059804943
"boss and secretary",-0.552175303928473,0.0610554921875073
"bully and victim",-0.552175303928473,0.0610554921875073
"director and performer",-0.552175303928473,0.0610554921875073
"confidants",0.118815604482009,-0.0692349059804931
"playmates",0.118815604482009,-0.0692349059804931
"uncle and niece/nephew",0.231190666882618,-0.472873233257978
"step grandparent and step grandchild",0.231190666882618,-0.472873233257978
"guide and tourist",0.156963237996616,-0.120785251043453
"fiance and fiancee",0.123831512690816,-0.0745368804546974
"criminal and prosecutor",-0.552175303928473,0.0610554921875073
"long distance lovers",0.123831512690816,-0.0745368804546974
"fraternity brothers",0.118815604482009,-0.0692349059804931
"chief and deputy",-0.552175303928473,0.0610554921875073
"adoptive parents and adopted kids",0.231190666882618,-0.472873233257978
"master and servant",-0.552175303928473,0.0610554921875073
"a person and their family friends",0.231190666882618,-0.472873233257978
"owner and manager",-0.552175303928473,0.0610554921875073
"groom and groomsman",0.118815604482009,-0.0692349059804931
"strangers",0.337635044431819,0.501282050939462
"a monarch and their minister",-0.552175303928473,0.0610554921875072
"step siblings",0.231190666882618,-0.472873233257978
"business rivals",0.11881560448201,-0.0692349059804943
"interviewer and job applicant",-0.552175303928473,0.0610554921875073
"student and dorm resident assistant",0.337635044431819,0.501282050939462
"manager and assistant",-0.552175303928473,0.0610554921875072
"a person and their significant other",0.123831512690816,-0.0745368804546975
"ex lovers",0.123831512690816,-0.0745368804546975
"chef and customer",0.156963237996616,-0.120785251043453
"professor and teaching assistant",-0.552175303928473,0.0610554921875072
"grandparent and grandchild",0.231190666882618,-0.472873233257978
"business partners",0.337635044431819,0.501282050939463
"peers",0.337635044431819,0.501282050939462
"twins",0.231190666882618,-0.472873233257978
"performer and audience",0.156963237996616,-0.120785251043453
"celebrity and fans",0.156963237996616,-0.120785251043453
"cohabitants",0.337635044431819,0.501282050939462
"pen friends",0.118815604482009,-0.0692349059804931
"judge and contestant",-0.552175303928473,0.0610554921875072
"casual acquaintances",0.337635044431819,0.501282050939462
"diplomats",0.337635044431819,0.501282050939462
"facebook friends",0.337635044431819,0.501282050939462
"club member and club president",0.337635044431819,0.501282050939462
"victim and criminal",-0.552175303928473,0.0610554921875072
"man and his mistress",0.123831512690816,-0.0745368804546974
"sugar daddy and sugar baby",0.156963237996616,-0.120785251043453
"companions",0.118815604482009,-0.069234905980493
"criminal and hostage",-0.552175303928473,0.0610554921875073
"fans of opposing sports teams",0.11881560448201,-0.0692349059804943
"reviewer and writer",-0.552175303928473,0.0610554921875073
"close relatives",0.231190666882618,-0.472873233257977
"lawyer and client",0.156963237996616,-0.120785251043453
"athlete and referee",-0.552175303928473,0.0610554921875073
"consultant and client",0.156963237996616,-0.120785251043453
"researcher and research subject",-0.552175303928473,0.0610554921875073
"coach and athlete",0.0821931929215598,-0.03884245297739
"criminal and their accomplice",0.118815604482009,-0.0692349059804931
"babysitter and infant",0.33763504443182,0.501282050939463
"religious followers",0.33763504443182,0.501282050939463
"mother and infant",0.231190666882618,-0.472873233257977
"childhood friends",0.33763504443182,0.501282050939462
"man and god",-0.552175303928473,0.0610554921875073
"divorced spouses",0.123831512690816,-0.0745368804546973
"half siblings",0.231190666882618,-0.472873233257978
"parole officer and parolee",-0.552175303928473,0.0610554921875073
"landlord and housekeeper",-0.552175303928473,0.0610554921875073
"a person and their social media follower",0.156963237996616,-0.120785251043453
"parent and teenager",0.231190666882618,-0.472873233257977
"entrepreneur and investor",0.156963237996616,-0.120785251043453
"professor and graduate student",-0.552175303928473,0.0610554921875073
"sorority sisters",0.118815604482009,-0.0692349059804931
"doctor and nurse",0.0955850479246556,-0.0485248299756942
"intern and employee",-0.552175303928473,0.0610554921875073
"cousins",0.231190666882618,-0.472873233257977
"brother and sister",0.231190666882618,-0.472873233257977
"political allies",0.33763504443182,0.501282050939462
"supervisor and subordinate",-0.552175303928473,0.0610554921875073
"religious leader and congregant",-0.552175303928473,0.0610554921875073
"fans of the same sports team",0.33763504443182,0.501282050939463
"principal and teacher",-0.552175303928473,0.0610554921875073
"celebrity and haters",0.11881560448201,-0.0692349059804943
"a person and their in laws",0.231190666882618,-0.472873233257978
"police officer and offender",-0.552175303928473,0.0610554921875073
"customer and server",0.156963237996616,-0.120785251043453
"foreman and laborer",-0.552175303928473,0.0610554921875073
