,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
77,100.0,100.0,100.0,100.0,99.0,99.0,97.0,100.0,96.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
78,88.0,100.0,99.0,96.0,95.0,100.0,97.0,100.0,95.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
79,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
80,96.0,94.0,100.0,95.0,94.0,100.0,93.0,99.0,94.0,91.0,91.0,,,,,,,,,,,,,,,,,,,,,,
82,87.0,92.0,86.0,86.0,85.0,81.0,78.0,82.0,80.0,87.0,85.0,,,,,,,,,,,,,,,,,,,,,,
83,82.0,84.0,86.0,82.0,83.0,76.0,81.0,76.0,86.0,78.0,79.0,,,,,,,,,,,,,,,,,,,,,,
84,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
85,65.0,83.0,74.0,81.0,63.0,96.0,81.0,68.0,82.0,72.0,40.0,,,,,,,,,,,,,,,,,,,,,,
86,100.0,91.0,91.0,75.0,82.0,100.0,86.0,84.0,80.0,90.0,86.0,,,,,,,,,,,,,,,,,,,,,,
87,93.0,100.0,92.0,94.0,94.0,92.0,96.0,96.0,98.0,95.0,98.0,,,,,,,,,,,,,,,,,,,,,,
89,98.0,95.0,99.0,99.0,90.0,99.0,91.0,82.0,99.0,74.0,90.0,,,,,,,,,,,,,,,,,,,,,,
90,97.0,100.0,92.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
91,92.0,100.0,100.0,97.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
92,71.0,79.0,80.0,80.0,85.0,88.0,74.0,85.0,81.0,77.0,74.0,,,,,,,,,,,,,,,,,,,,,,
93,55.0,62.0,70.0,66.0,62.0,61.0,72.0,62.0,61.0,60.0,67.0,,,,,,,,,,,,,,,,,,,,,,
94,60.0,61.0,70.0,63.0,68.0,76.0,57.0,67.0,58.0,58.0,86.0,,,,,,,,,,,,,,,,,,,,,,
96,63.0,19.0,61.0,66.0,46.0,62.0,60.0,41.0,54.0,49.0,41.0,,,,,,,,,,,,,,,,,,,,,,
97,83.0,75.0,76.0,62.0,69.0,57.0,55.0,45.0,34.0,43.0,58.0,,,,,,,,,,,,,,,,,,,,,,
98,63.0,62.0,77.0,49.0,49.0,38.0,24.0,59.0,52.0,62.0,68.0,,,,,,,,,,,,,,,,,,,,,,
99,83.0,92.0,86.0,88.0,84.0,90.0,88.0,79.0,82.0,82.0,83.0,,,,,,,,,,,,,,,,,,,,,,
101,81.0,92.0,95.0,94.0,93.0,96.0,90.0,93.0,90.0,88.0,90.0,,,,,,,,,,,,,,,,,,,,,,
102,98.0,99.0,98.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
103,97.0,100.0,97.0,97.0,100.0,97.0,100.0,98.0,99.0,99.0,100.0,,,,,,,,,,,,,,,,,,,,,,
104,81.0,82.0,89.0,92.0,76.0,92.0,93.0,79.0,92.0,76.0,85.0,,,,,,,,,,,,,,,,,,,,,,
105,100.0,88.0,100.0,80.0,100.0,100.0,100.0,100.0,89.0,97.0,88.0,,,,,,,,,,,,,,,,,,,,,,
106,70.0,75.0,75.0,49.0,74.0,60.0,56.0,47.0,38.0,30.0,62.0,,,,,,,,,,,,,,,,,,,,,,
107,52.0,23.0,52.0,53.0,71.0,56.0,45.0,13.0,56.0,36.0,47.0,,,,,,,,,,,,,,,,,,,,,,
108,46.0,97.0,84.0,79.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
109,80.0,70.0,80.0,60.0,60.0,60.0,30.0,51.0,50.0,60.0,51.0,,,,,,,,,,,,,,,,,,,,,,
110,78.0,77.0,78.0,69.0,67.0,64.0,74.0,68.0,69.0,65.0,58.0,,,,,,,,,,,,,,,,,,,,,,
111,81.0,83.0,83.0,75.0,77.0,80.0,74.0,69.0,72.0,70.0,66.0,,,,,,,,,,,,,,,,,,,,,,
112,74.0,83.0,72.0,89.0,77.0,77.0,83.0,69.0,70.0,84.0,78.0,,,,,,,,,,,,,,,,,,,,,,
113,70.0,75.0,67.0,52.0,72.0,75.0,66.0,68.0,57.0,61.0,60.0,,,,,,,,,,,,,,,,,,,,,,
114,90.0,80.0,85.0,90.0,70.0,75.0,85.0,70.0,65.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
115,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
116,90.0,100.0,95.0,95.0,100.0,100.0,99.0,100.0,95.0,90.0,95.0,,,,,,,,,,,,,,,,,,,,,,
117,76.0,60.0,79.0,72.0,69.0,63.0,84.0,68.0,72.0,76.0,73.0,,,,,,,,,,,,,,,,,,,,,,
118,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,100.0,98.0,,,,,,,,,,,,,,,,,,,,,,
119,99.0,98.0,97.0,95.0,95.0,94.0,99.0,98.0,96.0,96.0,93.0,,,,,,,,,,,,,,,,,,,,,,
120,35.0,27.0,29.0,10.0,14.0,71.0,15.0,46.0,68.0,29.0,44.0,,,,,,,,,,,,,,,,,,,,,,
122,93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
123,95.0,95.0,98.0,98.0,100.0,97.0,97.0,100.0,100.0,100.0,98.0,,,,,,,,,,,,,,,,,,,,,,
124,100.0,92.0,100.0,100.0,100.0,99.0,100.0,99.0,100.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,
125,72.0,64.0,62.0,69.0,75.0,68.0,56.0,100.0,74.0,100.0,81.0,,,,,,,,,,,,,,,,,,,,,,
126,99.0,100.0,100.0,97.0,99.0,99.0,100.0,100.0,98.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
127,100.0,34.0,100.0,50.0,62.0,100.0,100.0,100.0,100.0,55.0,61.0,,,,,,,,,,,,,,,,,,,,,,
128,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
130,100.0,95.0,100.0,90.0,98.0,95.0,100.0,97.0,90.0,88.0,92.0,,,,,,,,,,,,,,,,,,,,,,
132,100.0,47.0,58.0,52.0,50.0,58.0,77.0,74.0,68.0,39.0,70.0,,,,,,,,,,,,,,,,,,,,,,
134,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
135,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
136,60.0,55.0,54.0,67.0,39.0,42.0,37.0,59.0,53.0,37.0,55.0,,,,,,,,,,,,,,,,,,,,,,
137,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
138,93.0,99.0,83.0,91.0,97.0,79.0,80.0,65.0,48.0,100.0,55.0,,,,,,,,,,,,,,,,,,,,,,
140,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
141,57.0,73.0,77.0,77.0,71.0,72.0,81.0,72.0,72.0,76.0,61.0,,,,,,,,,,,,,,,,,,,,,,
142,86.0,93.0,81.0,82.0,87.0,85.0,81.0,83.0,86.0,90.0,82.0,,,,,,,,,,,,,,,,,,,,,,
144,75.0,80.0,80.0,82.0,83.0,81.0,81.0,79.0,77.0,79.0,80.0,,,,,,,,,,,,,,,,,,,,,,
145,66.0,60.0,53.0,51.0,47.0,42.0,26.0,47.0,54.0,55.0,39.0,,,,,,,,,,,,,,,,,,,,,,
146,94.0,99.0,100.0,94.0,99.0,100.0,98.0,100.0,97.0,96.0,98.0,,,,,,,,,,,,,,,,,,,,,,
147,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
148,94.0,87.0,21.0,58.0,96.0,94.0,93.0,80.0,59.0,61.0,59.0,,,,,,,,,,,,,,,,,,,,,,
150,72.0,81.0,74.0,70.0,87.0,82.0,82.0,89.0,76.0,81.0,54.0,,,,,,,,,,,,,,,,,,,,,,
151,94.0,98.0,95.0,87.0,97.0,100.0,94.0,95.0,97.0,96.0,85.0,,,,,,,,,,,,,,,,,,,,,,
152,95.0,95.0,98.0,96.0,90.0,91.0,91.0,90.0,95.0,91.0,92.0,,,,,,,,,,,,,,,,,,,,,,
153,94.0,100.0,100.0,97.0,87.0,100.0,93.0,89.0,99.0,91.0,92.0,,,,,,,,,,,,,,,,,,,,,,
154,93.0,92.0,93.0,90.0,82.0,91.0,82.0,66.0,62.0,49.0,36.0,,,,,,,,,,,,,,,,,,,,,,
155,92.0,94.0,98.0,95.0,95.0,97.0,95.0,89.0,94.0,90.0,94.0,,,,,,,,,,,,,,,,,,,,,,
156,66.0,72.0,74.0,65.0,78.0,70.0,68.0,65.0,72.0,81.0,77.0,,,,,,,,,,,,,,,,,,,,,,
157,86.0,82.0,72.0,80.0,83.0,87.0,84.0,93.0,92.0,80.0,82.0,,,,,,,,,,,,,,,,,,,,,,
158,81.0,87.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,85.0,,,,,,,,,,,,,,,,,,,,,,
159,96.0,83.0,85.0,80.0,82.0,91.0,86.0,92.0,88.0,89.0,89.0,,,,,,,,,,,,,,,,,,,,,,
160,96.0,100.0,88.0,71.0,100.0,100.0,98.0,72.0,49.0,52.0,100.0,,,,,,,,,,,,,,,,,,,,,,
161,89.0,80.0,81.0,82.0,77.0,82.0,75.0,82.0,89.0,86.0,87.0,,,,,,,,,,,,,,,,,,,,,,
162,98.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
163,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,,,,,,,,,,,,,,,,,,,,,,
165,98.0,98.0,95.0,99.0,99.0,99.0,100.0,97.0,100.0,99.0,96.0,,,,,,,,,,,,,,,,,,,,,,
166,99.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,98.0,100.0,97.0,,,,,,,,,,,,,,,,,,,,,,
167,90.0,100.0,90.0,89.0,100.0,90.0,80.0,90.0,90.0,100.0,80.0,,,,,,,,,,,,,,,,,,,,,,
168,62.0,48.0,52.0,50.0,36.0,43.0,54.0,50.0,52.0,46.0,64.0,,,,,,,,,,,,,,,,,,,,,,
169,67.0,57.0,73.0,55.0,65.0,67.0,54.0,52.0,47.0,76.0,40.0,,,,,,,,,,,,,,,,,,,,,,
170,79.0,94.0,88.0,100.0,37.0,85.0,88.0,90.0,91.0,99.0,90.0,,,,,,,,,,,,,,,,,,,,,,
171,76.0,80.0,69.0,81.0,80.0,80.0,81.0,85.0,81.0,80.0,77.0,,,,,,,,,,,,,,,,,,,,,,
