"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Early-demographic dividend","EAR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","646.049938436382","652.005839607811","657.971365211903","677.88470634917","706.150475355373","755.805910877417","762.731864689611","784.178415777228","797.823486725133","818.063742118714","842.352528637","850.866031082208","860.337559343009","874.756215918506","894.005155158477","919.765816179781","933.029086875295","945.848490976131","968.643544762007","981.188108748123","1032.04927082894","1066.16365999801","1046.69477536601","1044.88876455688","1051.23334111317","1049.81357167525","1036.63678178811","1034.07896437209","1042.34829607147","1050.84318630302","1092.9467117129","1105.7615769666","1122.99065532054","1138.25622219871","1155.97426277785","1161.04315578258","1204.22008219826","1249.51446355455","1266.01261179914","1282.07749375682","1311.65634250468","1316.64563705941","1317.79528292073","1351.010847551","1407.18303279452","1464.6409494171","1519.02911379413","1589.20448071961","1621.26478995529","1607.30508181513","1675.88872674149","1753.24440534731","1802.83186903932","1860.28873111841","1903.52204512934","1966.67972902299","2029.26620747468","2097.61047679448","2149.27515523713","2181.19802486538","2042.05861809634",
"East Asia & Pacific","EAS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2285.06700299423","2371.09973835919","2411.94589297547","2379.56486799466","2460.68133580931","2559.61165904448","2631.99093768248","2721.17591018964","2773.57343629546","2864.19771706392","2981.45770853484","3088.21221546678","3244.85694729621","3328.27104526768","3404.96546673164","3584.61112919102","3784.7837782349","3955.67331438796","4130.05630308387","4284.05714214713","4454.90953379994","4639.72789322133","4868.22130406356","5087.54607494439","5259.88225460545","",
"Europe & Central Asia (excluding high income)","ECA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1859.78473711174","1927.51084897272","1920.89169824604","1889.73957623329","1989.85782775478","2048.08310195435","2182.87005154535","2356.85882192821","2620.85084526786","2873.72510607663","3134.34326449988","3474.55391725533","3709.44079582143","3511.73262573294","3707.32074152769","3987.2806766624","4194.23376132919","4405.8787045624","4476.15007627764","4323.24845304573","4344.51244423645","4536.0876260827","4680.87009753416","4819.34376691749","4652.6978064368",
"Europe & Central Asia","ECS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","5514.2204743301","5718.17404368774","5964.00761204053","6217.63772974207","6257.10725523782","6316.30309980851","6519.13006542923","6644.4933149048","6809.22866189901","7013.08192252411","7086.75924340838","7072.87610063849","7089.15717323997","7147.52233124294","7217.13413530192","7357.25372625898","7611.26441872135","7850.48468201306","8107.94670493366","8323.58878375356","8522.8179941468","8586.80364662094","8696.63675928977","8675.40332753423","8786.45962688089","8933.87399717773","9158.20841873531","9399.75200041202","9673.65478483994","9960.70113892935","10284.7888055417","10500.5318637873","10676.799820177","10886.9179093748","11186.1889657182","11478.0668751757","11768.3496095666","12096.4826981356","12190.9472313703","11932.090252349","12093.2970668964","12228.5341167631","12256.2385857343","12327.9183660121","12444.379036459","12565.7439199804","12779.2028349729","13016.772854937","13219.5781539276","13406.4064051012","12406.376321358",
"Ecuador","ECU","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1594.58047661721","1632.0326815422","1693.75159846077","1693.58009609174","1786.73572778726","1779.51670138599","1740.42869276871","1746.36719067293","1776.61346313745","1819.41609047698","1920.06456481631","1962.17723877652","1867.67597383867","1904.21537337413","2144.00279244043","2379.23133823649","2484.72052540269","2508.70440527919","2499.0165537091","2626.81870769467","2760.10666014197","2888.19862131235","2904.45840139098","2726.48270566695","2707.27485101112","2747.2692241696","2686.92051542256","2789.22373081982","2646.78003222796","2587.90928858086","2682.59406290672","2726.70092809313","2692.17526397484","2715.24857018392","2774.43807936429","2822.72071213284","2797.85544079518","2902.98271901956","3039.99368991204","2616.9519042876","2588.27326303854","2731.57149461779","2873.94676730789","2910.12336519691","3045.76623438724","3127.83915629232","3209.74762128357","3290.25923391973","3410.93740101663","3322.61187760819","3522.4333626588","3646.53655066836","3695.49569186369","3783.13968566397","3827.02174617113","3762.14083597962","3609.32099955727","3678.23089240183","3689.27921915135","3638.3301976349","3332.43676961866",
"Egypt, Arab Rep.","EGY","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1176.09696296164","1189.73372743235","1223.34369592954","1267.17278284636","1308.83347541118","1345.84442892683","1390.87361558907","1383.54760648272","1385.84938605189","1395.8070790679","1420.65745455781","1428.7142709973","1436.25928518933","1434.01400619623","1383.64288272022","1349.06584996145","1496.48183045694","1498.63602931399","1448.08490368599","1335.82229424066","1450.23259642875","1405.21835958308","1403.98742307897","1482.84416586359","1537.16351582266","1570.74247045765","1591.31628400127","1610.76818444714","1644.32285522551","1675.60104658884","1708.61094918832","1737.17323058968","1756.2560127733","1772.35967913376","1810.3600995779","1833.46228592344","1868.60112073222","1908.46705018992","1944.9296284196","1992.90018464597","2052.55712309218","2094.09298150129","2096.17854055166","2105.42907136808","2110.59099856889","2172.91346654487","2272.14012980134","2387.56207669976","2479.88231443773","2571.98103647717","2625.23961832788","2712.53449863401","2825.07698261104","2853.87271344036","2912.76644335594","2936.91552007415","3008.26243217655","3069.43952981461","3037.16677735462","3006.0841705969","3164.4999689284",
"Euro area","EMU","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","8767.69355735548","9159.62672971181","9563.19263810365","9996.17134658582","10163.3544492339","10340.6136362149","10785.580957101","11100.8623592207","11391.7964669112","11774.9085031139","11989.4354379866","12002.4724724482","12061.1950088207","12146.8555935244","12284.2709514334","12521.5898946031","12930.6103834769","13360.1853744193","13782.6378881924","14228.4608670847","14619.3098419464","14947.7861661936","15174.3268582319","14997.0750912294","15192.9686144846","15426.1863146434","15707.3012067024","15978.5037892379","16464.4970185177","16974.4355390054","17415.3621553928","17669.2773396116","17719.4706501984","17830.6269457892","18043.1047740368","18305.7132396305","18593.5385688766","18832.8531739958","18788.0944898579","18518.2941260318","18639.699353819","18711.2828403988","18481.2140965843","18298.2993387219","18396.7236756095","18682.6898369884","19002.0797570951","19297.0672810923","19537.0981253173","19780.2807336478","18185.4287560719",
"Eritrea","ERI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","7368.69887966178","7651.77065795624","8195.87013760117","8738.04608798378","9083.87179520476","9147.94712871285","9558.67792893761","9602.71446948574","9596.32551587709","9635.73409715723","9756.13080341011","9590.23871306875","9536.65474473079","9527.20843942671","9468.83725745023","9650.01818114191","9948.61531265157","10513.4850004883","11004.3772370944","11583.370326773","11977.8015174914","12292.2446305453","12498.0575181984","12196.8541267057","12270.5649805077","12425.8653576125","12677.5227505737","12981.6338909263","13497.9464108529","14088.3799130641","14647.7516879565","15110.2240806673","15356.6110280257","15438.2090746539","15789.7573940908","16166.9416236285","16529.3903192136","16777.0039975058","16395.5622809353","15667.1324147944","15652.7655043109","15213.2451816864","14698.8817628524","14321.2926927702","14606.8338146783","15049.0482964189","15441.3555436294","15871.0263090216","16069.4662606424","16112.1505433731","14113.4909880817",
"Estonia","EST","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2919.54558060731","3008.73173082651","3218.37756723026","3586.5378511725","4108.46782253612","4297.22611496059","4301.04693937571","4581.54689568377","4931.16713645483","5441.58969528574","6007.68508757863","6535.41214434282","7212.37683220922","8189.10037038872","8920.11636043309","8538.85948336691","7362.15849504619","7285.27285641145","7531.80178706718","7888.8711094798","8209.84680783473","8528.57499617848","8940.19166398546","9335.3965425469","9553.35745973659","9932.83645600933","10301.3510669487","10009.8380883682",
"Ethiopia","ETH","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383.748287552649","385.788820515059","411.933956497802","426.70065289813","456.350476527427","461.1102439037","487.83064764193","525.70244740052","671.208916665448","797.69237094752",
"European Union","EUU","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","7426.001203398","7736.9866552424","8063.51770260039","8424.98325162224","8555.91692196538","8701.57897785062","9071.84911245004","9312.09513109052","9536.38190060369","9843.62871921693","10001.0768504082","10010.0331364048","10057.7584738564","10116.0230150642","10232.5551311644","10430.7573154593","10780.3093747043","11127.9122863235","11466.8671465086","11825.6020739174","12146.9790359867","12359.5893000476","12555.2035594289","12420.3464189257","12602.2401030206","12811.6743134493","13087.4008792879","13330.948715811","13746.1356840354","14178.4358383577","14578.6406412003","14837.1619705836","14965.4023975955","15119.8950452984","15378.4798066631","15660.2977637819","15968.3592436257","16266.2244998088","16315.2495512819","16094.3040906254","16222.1685295167","16307.8594282932","16147.447425059","16027.243818656","16157.2130546108","16461.6242437487","16795.4424401614","17127.2200369788","17411.7927860484","17669.9505139881","16360.1131456644",
"Fragile and conflict affected situations","FCS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","928.993500587725","896.122333529401","760.156555198505","759.501274688858","825.816919102786","775.150026465804","733.876035610003","743.376490937733","750.910993915794","799.531825639819","783.728429249509","826.283835387771","769.98500542147","723.119150262641","748.679486831592","805.962040658413","781.97198673374","801.616293233541","736.651636266608","711.587444642179","918.482636893147","982.212143574196","1053.98360663711","1075.79388287199","1146.67192179906","1060.20783135127","1243.18159645561","1118.58421230618","1270.27899116717","1279.90110044072","1212.69845578284","1250.33415352759","1365.76562283902","1376.64637975919","1365.31428098624","1323.52750964468","1312.02678030695","1331.00882261796","1332.57581770381","1335.02659344775",
"Finland","FIN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","9073.27927247368","9219.2607356555","9928.11971841509","10454.3202746317","10581.5797630472","10860.4302177352","11032.0098002355","10936.6627573262","11159.4213536162","11778.9475030399","12037.7939013716","12162.1637216742","12715.4995927076","13032.7914825652","13390.8974065751","13879.0413270902","14404.7883991825","15038.3635918386","15827.888776489","16507.6408146974","16386.3464365475","15804.2469424377","15057.9920390807","14586.0279586283","14901.0197092553","15575.5595337007","16109.5362937063","16623.589011081","17379.4393324485","17919.070971985","18257.7245894901","18704.8911635375","19126.003209708","19867.8365697978","20553.3351071021","21133.4029199235","21877.7876913983","22547.8146263404","22884.7604846118","22110.2031838306","22668.7221982214","23216.9804025914","23195.6802889694","22968.5466193958","23012.4504996757","23305.3495193748","23802.9540749701","23926.7632854448","24304.2472653214","24436.5614436683","23252.8836693827",
"Fiji","FJI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3083.24314707175","","","","","",
"France","FRA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","6145.08009262986","6406.83768981731","6775.71579336609","7150.96506166525","7441.16001303412","7636.30583753297","7909.42083960887","8218.16028347309","8498.70690106035","8976.45384951233","9316.07914851017","9758.93663343115","10170.4647102048","10659.454574073","10875.0010199673","11017.6463301278","11556.4791293117","11798.097735247","12206.0453835648","12568.1456073197","12661.4856978942","12849.0828840298","13199.1880109124","13236.2013631477","13247.9355933273","13419.5315778279","13832.0825979827","14203.937939832","14593.0585685946","14976.0391670658","15287.4398688772","15302.2778573419","15397.6011640888","15322.1118675718","15520.8921175862","15731.2593913693","15982.9327921826","16012.2042365443","16589.1389181313","17075.6924340294","17580.8635037421","17892.954495303","18133.1855545554","18272.5727802177","18492.4167053024","18797.2942825617","19066.7876547261","19448.9838554793","19441.5831112466","19400.7719262005","19668.7889856681","19694.7881818839","19516.7617794377","19515.4750861316","19582.469351439","19801.5641089997","20100.8981489714","20339.0126396418","20482.4846894803","20799.1869593678","19288.2612785973",
"Faroe Islands","FRO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25708.8233587092","","","","","",
"Micronesia, Fed. Sts.","FSM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","930.423986751293","997.200387018804","1098.87366880177","1418.58179176346","1479.89403989258","1683.84205098212","1474.09462518196","1824.14852730132","1814.43128233506","1851.4610283757","1910.71571822381","2024.80833938451","2140.1072349118","2442.11068998456","2019.08505717471","2068.20670247405","2349.30267212493","2551.31618051171","3437.8237621431","3036.85716059059","2999.57640573509","3224.95019121598","2812.49290194843","3361.01029720621","2995.73441370642","2748.24859085788","3321.23642280905","2712.83406646569","2322.91649725413","3061.53554337528","2887.76661615111","2755.76654866885","2619.04686076858","2529.26825875158","2201.92755283449","2181.60086810223","1924.99875105443","1863.46995411833","2199.78923158605","2270.33277070609","2315.24168372711","2253.9925134731","2248.25702927269","2200.55117529735","2205.83382670897","2255.14607167529","2328.20350448692","2342.13812498972","2345.83030268271","2384.35148683104","2476.23877252092","2559.60291331565","2617.75725049336","2726.12732139072","2775.23561513167","2794.25333782203","2772.82882517146","2707.70251344058","2627.56511332962","2587.3337439999","2480.31216418254",
"United Kingdom","GBR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","10713.0039793849","11008.2599432698","11668.8718649623","12291.3102811832","12084.1558625369","12068.9367988152","12131.3631335685","12087.1066938851","12733.3632811515","13277.4132643661","13250.3470370007","13267.2877643426","13416.9780396266","13975.2429090442","14276.1665247939","14797.2239876513","15717.2104877308","16547.0102870768","17791.0192776195","18364.0917625829","18487.7884173865","18050.4425147765","18285.467957889","19032.6061313854","19652.3079701131","20024.5182254841","20711.8023322739","21707.2015660897","22544.6968626497","23476.5025241689","24428.9184310519","25201.9225533268","25922.5388489064","26662.3015582699","27355.3102908645","27840.7728060965","28081.8116310843","28517.8092055233","28185.8434328373","27208.9361589572","27308.0085307463","27067.9730325446","27341.8885216233","27874.7144317198","28317.2800178308","28939.5076621673","29697.8990378613","29831.2959650569","30074.1935961555","30234.0202697032","26779.5061889161",
"Georgia","GEO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2364.24192292383","2596.75139040292","2725.17955213761","2802.9016708812","2961.81464218452","3069.21096750897","2893.88754076983","3107.2372608807","3289.08989413618","3532.41007505547","3728.13897610989",
"Ghana","GHA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","739.628372019001","764.303707897624","857.481371601241","853.911982095405","977.084311150706","1010.23407007077","1049.40883850823","1228.53397476598","1302.24904391072","1305.39633141615","1268.94503730068","1262.12528567937","1350.2990786349","1376.34938505911","",
"Gibraltar","GIB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","618.029432812898","642.364733866836","608.681154787753","594.063349300077","568.738127293474","578.833651966287","612.071447521344","654.552710221818","627.602513799375","655.43140425879","682.811999111277","670.803461623628","674.926035313475","680.375482552681","534.288488114121",
"Gambia, The","GMB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","570.982928795681","557.222773063309","520.604269598034","542.888850064683","573.008000447789","578.685122869969","599.695770058158","546.373102902867","523.434858761292","565.393578600923","551.284860794358","539.554986723258","526.574543618069","559.878160605363","596.3435189041","602.988678332225","",
"Guinea-Bissau","GNB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","478.037746981697","532.022640603414","532.028693918405","488.211805908449","512.23596394739","482.04159805452","498.000149960256","491.037453977634","507.103880578213","507.483405280913","557.430111546281","528.471690077776","514.119132932663","509.154333034723","475.317837093947","514.603292246067","555.877251477856","632.220091749546","537.182572296902","530.093208308322","497.24953952733",
"Equatorial Guinea","GNQ","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2209.08168028659","3543.91814231631","3713.38105319433","3917.962027286","3800.19512735749","3935.2348000548","3913.92644786342","4000.41135632765","4525.8602346147","4501.90261964566","4409.11753098248","4355.64057530944","4337.37916110365","4323.17970032221","4315.50253617234","4312.2311636607",
"Greece","GRC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","3068.06261623791","3257.65510506883","3367.78983955577","3542.91796222747","3890.63837874644","4144.50635710749","4401.51815774937","4674.58611315168","5008.19766281186","5304.7178921291","5647.77088772804","5927.51717401466","6242.85791361021","6593.53909133697","6503.3708233916","6923.99260142051","7206.38655642332","7739.59252539641","8244.29338767348","8609.05586559144","8563.68772959837","8429.20355438124","8661.35752267609","8791.68980576761","8781.41576919406","8792.07840776148","8633.25287170095","8833.74304470761","9334.78359210807","9869.86515936101","10021.785784507","10188.358739753","10340.6272490646","10201.3260924835","10347.7912432721","10559.4340697021","10794.2185475787","11220.3413925091","11667.8160114447","12029.6533400785","12282.869864883","12661.9508556137","13257.1719577035","13825.0999816444","14288.3573136736","14705.9460161194","15069.7222454112","15644.0883144195","16161.7963424675","15850.1393515601","14797.8132163236","13535.4419249937","12591.3813512713","12235.368756051","12317.9137140584","12360.7823136219","12348.341267777","12606.723690482","12919.4954042181","13176.9343481925","12504.7666407715",
"Grenada","GRD","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14470.6466117061","15802.6954900477","16815.692177324","17330.6225397049","17605.9423545877","17693.5358872866","17822.7078284822","17573.0861058439","17646.8104899013","17507.2301484314","17415.5422817839","17597.5692479785","17686.5704846284","17926.4628258498","18165.1535744505","18412.2042736699","","",
"Guatemala","GTM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1614.66727759949","1637.08220375604","1680.51511846881","1738.36184535081","1775.27829705035","1776.18775104471","1786.92933773529","1824.31996577994","1855.88019113015","1909.13681171684","1969.06928181714","2031.99776672672","2114.02807630308","2182.02270259844","2211.58010782354","2225.68570810536","2322.32180268075","2452.2198931068","2516.33607974541","2561.65675023127","2583.08997874182","2551.11222547232","2409.24302992328","2311.78573912216","2274.62785823728","2205.04895004784","2162.75745614298","2185.68286270043","2213.18757777345","2217.62646844703","2201.65429292893","2237.14155047137","2281.84506365397","2320.04089067944","2372.6133919544","2436.54974623597","2445.30773029213","2483.85324109711","2536.73460454926","2565.54428656912","2591.63005452188","2625.75191031552","2652.51050103457","2695.46361290412","2740.39751152013","2798.90664108972","2871.2131656807","2966.76916348661","3036.71161474731","2971.32178771508","3017.80234419035","3071.26583824332","3111.93460312177","3170.96185219668","3258.06979065978","3368.1729515868","3447.67805160631","3503.05148264142","3569.66224875332","3673.62883897488","3578.66595195925",
"Guam","GUM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18828.9040404334","17424.8172823582","18221.6300728168","19015.5079629399","18434.0511103994","18536.3300251358","19071.5461839537","19210.7818833034","19029.7057138993","19267.9246060448","19953.7652866406","20031.255457966","20038.0027544267","20308.8025406083","20477.6244142153","20856.9843167084","20537.4889641808","20737.1641205898","",
"Guyana","GUY","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","9853.37443556914","10169.8991464557","10673.9293803735","11153.2559074603","11113.3471608294","11269.5553101003","11697.2685870508","11991.718274782","12366.3860491371","12687.7786306393","12695.6832454348","12754.2972054206","12856.1239270492","13207.9293235163","13560.5492972627","13992.5493146112","14479.8209673014","14929.5074709477","15470.996974111","15908.4192663444","16228.1294706645","16288.9077965246","16647.7266686364","16840.7645531657","17238.3747456177","17543.1192753723","17968.4234339363","18398.5815579678","18893.3417133591","19571.4764773552","20233.7390599068","20585.7185633495","20901.9079157282","21235.4585381","21730.2330751383","22214.9809270579","22637.2129090697","23044.0842171324","22980.0809632347","22522.2077199339","22760.4570046984","22944.4751733793","23046.9480346117","23215.6715294387","23528.0167649383","23961.7151955754","24344.9732613657","24762.0790986844","25204.1882233171","25539.7559050635","24031.9419844677",
"Hong Kong SAR, China","HKG","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","2211.48454646831","2346.97067874269","2489.52121393329","2646.09146635806","2913.42534716277","3239.1093405508","3202.7627724267","3449.69527234298","3687.73775408842","3977.95297589047","4394.02493411436","4637.79878672183","5103.10411288736","4855.28990965291","4940.94659215697","5247.0490167719","6036.52516806085","6940.5880741606","7192.50775559076","7855.4369898956","8256.55090294723","8554.76436452728","9076.5636932208","9513.83350182774","9821.69338309688","10532.0310837504","11536.7391434082","12512.1917398611","12857.1666822322","13618.444473787","14756.4217415202","15888.8193021317","16843.7056214965","17538.8758065212","17475.1251795781","17339.1098691315","18147.9582523058","17007.8923915585","17022.3403399273","17634.8693970838","17750.5268157278","17487.1746180696","17248.8633259033","18334.6913000752","18901.6353582699","19925.4086945188","21463.2914446387","21740.5283572805","21732.6321631348","22892.6231166061","24647.6142938052","25377.1173421293","26443.0197836727","27134.8956081251","28185.9746712752","28570.9773530571","29914.9308430205","31246.8483840511","30764.0659831263","27807.7184267657",
"Honduras","HND","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","966.634423888011","981.025921646864","990.138718049259","1028.55435219801","1069.4816016747","1080.92201891934","1082.63107237404","1070.9958774769","1123.21235711135","1096.6287438098","1105.79650266738","1043.44911299953","1074.13388747683","1156.36300292221","1098.26345886811","1107.97920186985","1240.46417273665","1370.77281019918","1366.15814676593","1307.62269874949","1367.144481349","1335.51335643889","1320.61834451506","1261.98086152565","1315.39786581169","1280.45282340752","1315.71710370081","1296.89224726983","1285.78958489592","1314.91555313004","1282.03805852779","1308.25332711271","1299.43556442312","1318.76889259478","1287.99679419692","1273.0936841988","1301.77278204631","1304.71549474877","1325.2819920664","1277.48090951271","1326.98216084891","1350.78338891312","1371.27122410827","1395.97192862316","1429.93534631798","1481.9044514097","1573.69483466941","1631.99459469001","1644.51204520934","1611.38270639999","1636.70411607349","1663.00124345493","1701.97683669038","1734.42146300682","1747.54878122781","1784.38478214062","1824.14587156595","1886.83828001263","1958.33745408248","2016.56167525207","1860.38988352948",
"Heavily indebted poor countries (HIPC)","HPC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","502.050589631622","491.071184105244","497.298357003085","506.371973843205","509.6795893561","522.247902593346","533.270370465715","529.495809177589","534.8314417055","534.439571818196","540.812517079696","553.217157278217","567.48229129434","587.849164220329","597.866081047312","600.353988927366","612.24158846577","627.783996325153","610.487168054617","621.719108353393","645.131075086174","664.96302518863","684.718502962445","694.201637419471","700.236445932193","717.234530603307","742.775568937889","745.758647700052",
"Croatia","HRV","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4494.55364196759","4641.38533354434","5216.99876896065","5154.35110109647","5024.85017556069","5304.94265211229","5800.62460711657","6348.77546148836","6642.0079113814","6942.50038756076","7251.08371619455","7342.6696566708","7713.33600075233","7947.12122694616","7251.4786817333","7157.23508609204","7258.35884633649","7107.94323792007","7020.24225304527","6875.91891107347","6958.04998450603","7226.22714147391","7541.99159924395","7864.05010535313","8185.08542106419","7709.78307049427",
"Haiti","HTI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925.680206977858","842.745070087095","882.16480402837","826.983343283506","758.073954050611","820.550413764808","721.325733168191","838.395467521003","948.607608294603","963.130763638348","978.342675266863","1051.9703674281","1202.63873123493","1189.26443802183","1176.70789372073","1185.98351117853","1152.10540020892","1173.40780852468","1167.75804046886","1188.84065999014","1178.06789764139","1290.83826907385","1228.54881880961","1265.12117683593","1263.43226760699","1305.47876450527","1292.0789710061","1333.79771744053","1375.44708668306","1407.37088262203","1436.92200343367","1412.68761199362","1359.12982506291",
"Hungary","HUN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4165.66399569056","4241.13257813088","4431.80167124049","4458.03071761811","4136.93345286844","4042.80109400615","4133.33611189141","4343.22334854117","4645.35994570251","4801.88129220415","5031.31530905994","5443.43040986092","5919.11700089641","6051.63645252554","6237.1084630538","6343.61769150261","6419.47930223008","6348.89117043746","5931.45316100054","5871.91439414313","5938.65264936077","5834.97221672663","5842.12253019014","5998.6988378424","6240.28029274373","6554.91065631751","6903.9821602357","7264.43061147869","7636.45308521295","7475.14543919909",
