,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap,cl_k3
Guard and Prisoner,-1.6166057247409598,-1.2177483944958398,0.7196656654793872,-0.1028101448552166,1.2640651771707012,-0.2865263138402733,0.1317028156393691,-0.968653993352919,-1.6251776681911692,-1.0279199858947263,-0.6140631172577268,-0.4601061760942395,-0.9934506931864624,-1.896487276023338,-0.8758382774772837,-0.2572820051636344,-0.6013077860353863,-0.9333301707072352,-0.5154623601282687,1.407280919225234,-1.1077399810765922,1.974380579739821,1.5604881483466206,-1.597929135571504,-1.3263124188005777,-0.1668077835279083,-1.1422644856505797,-0.5209984898505982,-0.6753748031311061,0.4488230126022385,-0.6374915175626742,-0.9856075809876428,-0.6600366021938094,2
Nurse and Patient,1.4752435650290254,0.5719051447211503,0.8284867650506837,0.7120211965899862,0.7965851627147921,0.801023654107361,0.9620233859639612,0.5448621956687881,0.1977372500704204,-0.9299477285359832,0.0431329123993211,-0.2593969356367527,-0.5286851142760985,-0.4545177079561814,-1.0384792988154397,-0.3615617498564817,1.1997212287647945,-0.119515988357969,-0.4816230125649181,-0.930570826411148,-1.021530192875966,-0.849507067605643,1.3358176281093472,-0.5759269256829175,0.1709441177010774,0.3724633797803052,0.7951503009901608,-0.5135732131065861,-0.2030540386645652,0.6565141814910637,0.7121846896935669,0.3228837268038754,-0.506653512721985,1
Therapist and Patient,1.292602678713499,0.7340340367756509,1.648272381821115,0.8924481364814241,0.5468355659506761,1.2270741570146817,-1.1053053809666558,-0.140268589485071,0.2864631974194357,-0.195155798345409,0.4210206294521235,0.7221966934756443,-0.830543170681799,0.7016271573092449,0.5666009445545576,-0.7052986860662372,1.709747144460421,0.3572892534478891,-0.4054844805473791,-0.920479380027106,-0.94221718773139,-0.8846300482940195,0.7767537754258991,0.2742342046668798,0.5749068961136529,0.5310725454591916,0.9847696205337227,0.0767362880423735,0.7578744131811558,1.080373709835605,0.7854897872122766,0.8448502047753558,0.0014279711534341,0
Salesperson and Customer,0.4315813575117313,0.3536547131093222,-0.3830548101764138,-0.1551921596624082,1.0399309236644434,-0.3369796628687719,1.1060585869386357,-0.7319724493906767,-0.3265524388101252,1.4143884296910865,2.0886555547068824,-1.1625885176954436,-0.9527238125602968,-0.4577292214708076,2.059698845363857,1.0288348460481476,1.696465219572514,-1.2728354737731866,-0.4788030669346388,-0.779199130650519,1.8820154737211203,-0.5088141549283917,0.3065131516734661,-1.5798406008832104,-1.0817111034314957,1.1626254051623934,-0.359054252753259,-1.3674800386679746,0.1063974966755825,-1.0643555035877732,-1.0083290697161462,-0.8819293079659105,-0.6456569375558259,1
Between Business Partners,0.6729282430001053,1.3763138783761737,0.4947687263653753,-0.114450592590148,1.398545729274456,-0.2641026031609407,0.4028278998269913,-0.7693432194899781,1.9722561970507289,1.5123606870498296,1.4807492272741134,-0.1527701516437127,-0.7658593014520059,0.489667265343917,1.95304899530605,-0.1607266860035907,0.4187440453558667,-0.4889776416944457,-0.5436618164310609,-0.6984675595781835,0.602662216823829,-0.6493060776818974,-0.1219283055231954,0.043605387391137,0.6267920236161851,0.7531253774096325,0.0572838184184745,-0.795733729379045,-0.1759091671434998,-0.5302924978736513,-0.3227108046882153,0.4515877898653365,-0.4970670696299957,1
Between opposing negotiators,-1.2578468409068897,0.3536547131093222,-0.2742337106051175,0.1882010485180699,1.4305649083467782,-0.746212382766593,-0.4613833060210539,-0.7755716811731951,-0.1732985297527348,1.1694577862942284,0.355301026486419,0.1796545278639998,-0.9670980057224728,-0.5283825187925836,0.7639031671615008,-0.0912068562083593,-0.6597482555421768,-1.342733624404412,-0.5239221970191064,2.7258965800733805,0.737149486416806,1.2965070524541562,-0.696666845665058,-1.1728485703966054,-1.2151300027237222,0.9088507400761754,-0.9320343705044566,-1.2486756107637813,-0.251914807402483,-1.2890010536103802,-1.555961268826506,-1.107161418323467,-0.7463145900217107,2
Between political opponents,-1.5880680862541587,0.9639764557952556,0.048602218123061,-1.08279033853976,0.5676480323476858,-0.7994686956300081,1.135712893021657,0.0831774734003352,0.9438418073235048,1.5657205772184304,0.0215686676761992,-0.9211102127700298,-0.9784775753091958,-1.6307345326880214,-0.464569793191865,-1.326149388265318,-1.1511794763947336,-1.1436487132315472,-0.6465898319362525,2.385310264611965,0.8026689254492817,2.3835633047594063,1.7425556719020503,-0.8789098817118348,-1.4081312737084175,1.153308503122515,-0.142799443507926,0.0753083502069867,0.2362752665686804,-0.8768791737430723,-1.208342525841856,-1.5037239374145492,-0.7957216428804235,2
Between business rivals,-2.1359907452007385,0.827569936037863,-0.0021809616768772,-1.006399900279272,0.4835976872828391,-0.7994686956300081,0.9281327504405086,-0.1348186855122563,0.5556657876715623,1.6881858989168594,0.0431329123993211,-0.9320864993575486,-0.9910549943261,-1.7599979516517252,0.5899305992547029,-0.8192339626750889,-0.4678244409119215,-1.270339111250643,-0.6367200222302752,2.2322566611206622,0.8147382957973693,2.217607221006828,0.593078591618325,-1.1620650208708918,-1.28896653032348,1.4558859884176214,-0.3939340606960546,0.3046351665701287,-0.9535053328700244,-1.522449839990912,-1.580506867090689,-1.5369999879069356,-0.6902707688685441,2
Between enemies,-1.822076721845927,-0.1163631806832933,0.2199954499478524,-0.6753746678171584,-0.4969896718070386,-0.7553220152300719,-0.1616629981105185,-0.0149207981103309,1.1061699609961353,0.9227776383016782,-0.2587665137243852,0.0338267203441071,-1.049749616404986,-2.153408357193433,-0.7025322711333472,-1.2518017925120846,-1.3045857088500588,-1.2834450144939975,-0.5824360688474002,2.6855307945372124,-1.2732627744217944,3.164171550558572,-0.3928190580096397,-0.7067209457367327,-1.6778199034743289,-1.0110965731416726,-0.359054252753259,0.6407717330202135,-0.925942847940942,-1.551141869601927,-2.3248355495883555,-1.8758106838294133,-1.2296925474677731,2
Teacher and Student,-0.1041108849405052,-0.5092139575845838,-0.4528816824013288,-0.5378718789482804,0.9822964013342628,-0.6326923474524714,-0.1023543859444762,-0.9087050496519564,-0.6582664919672396,0.0104109916483823,0.3234680937999056,0.3576271746759121,-0.5173055446893757,0.729727900562224,-0.758523442413696,0.1270081650933393,0.2899093739431693,0.1669416111039274,-0.626850212524298,-0.363767921174126,-0.4344415352297025,-0.5175949001004858,1.1810803288403842,0.8238473740419535,0.5580869921430516,1.0727838497778497,0.2687822902170628,-0.172867245583263,0.64511879301673,0.4788192253773912,0.9516701214062736,0.3113333621701546,1.6539832764724671,1
Professor and Graduate student,-0.2011388557956288,-0.3346136122951214,-0.4020985026013906,-0.690652755469256,1.2232407238534897,-0.8779516830076725,-0.0578729268199445,-0.6743591788209203,-0.4888805924827556,0.047150588157911,0.3450323385230275,0.1106607264567388,-0.6808119919091301,0.3363174950205164,-0.6465410998529985,-0.1838999626020013,0.2248279419924253,-0.2262354861967149,-0.6219153076713093,-0.3519945670594104,-0.0663257396130291,-0.413104032552566,0.8362372047552666,0.8085416908441667,0.7305622786212504,1.0727838497778497,0.5268928689937504,-0.3959111354707025,0.7002437628748938,0.5541358031063057,0.8422100210389699,0.5170398561230876,1.5241975853809235,1
Master and Servant,-0.3381195205322737,-1.1421402092588853,0.3152139120727366,-0.5175010954121503,0.5564413196723729,-0.2206566637197336,-0.3173481050463796,-0.3582647483976626,-0.7359016958976281,0.7452029218389563,0.5247343778823765,-0.4326654596254425,-0.5089205986781062,-0.6640689647855399,-0.2079435914902666,-0.5759145583917787,1.2335901372289573,-0.3092395400712949,-0.6613945464952183,-0.3932013064609149,0.2474778894372497,0.1462294349098284,-1.1001895689534704,-1.0090081888930231,-0.6743273276011708,0.9678577863287404,-0.2125590593935171,-0.1917160250103705,-0.264443209642975,0.7549800103834113,-0.9018542448134051,-0.4600659901533445,0.1533362232264911,1
Between Close Friends,1.214328013149702,1.482321230873347,1.400704380296416,1.2802205516513283,-1.5336105942734808,1.5108742452999857,-0.7992305788954732,1.1840580759089223,0.0333925975944033,-1.3795704096287866,-0.5894182661455875,1.7077104249407264,1.4657341869758505,0.128371994948471,-0.0772975251694529,0.2757033565998066,-0.3887969878288752,1.6522773120174652,-0.0988153932545138,-0.999529043368768,-0.3318518872709575,-0.89867924056937,1.1943435259205808,1.9105508810848213,1.5678513966154164,-0.9793747400058952,1.4651597026549537,1.7465667927438575,1.320399673779238,1.0383138027921857,1.6412687537202886,1.6181746178711414,-0.9173957282787458,0
Between casual acquaintances,0.5237171617691173,1.084014193181761,-0.592535426851159,0.1649201530482071,-0.6706937182743884,0.5690783967680138,-0.5916504363143252,0.5464193110895923,-0.0865890812071061,-0.8162299298160134,-0.6037944292943354,-0.5973097584382248,-0.2489872723287531,-1.422789032615976,-0.4599038622518359,-0.8057162179926827,-0.6165819996564792,-0.5014594543071645,-0.3603653504629115,-0.3696545982314838,-1.037910052634085,-0.4622762055162929,-0.0037652769905324,-0.5000942225666101,-0.6398322703055309,-0.996455727079006,-0.9903787765178602,-0.7697452607750027,-2.005473507663319,-0.7370055293893737,-0.4238784732095113,-0.6264462426152758,-0.0413423134108247,2
Between teammates in sports,0.8889989344001704,1.193139408987675,0.8674809923970648,0.2667740707288574,-0.5978500858848546,0.1423271529019639,2.025342075512291,1.0260108606972935,0.7603404162153138,1.5779671093882734,0.7619410698367172,-1.4611435128759556,-0.5349139313130414,0.7555805843549649,-0.5830844390686032,-0.6435032818038093,0.7491983365669911,-0.3616631530447139,0.002843646717052,-0.02704999349326,0.0109182306147318,-0.2791098612264099,0.4353939152204293,0.3591498258424802,1.6682006542027326,-0.1985296166636856,1.1876714527989352,-0.1480845911513252,1.6506390765406465,0.9857117485053242,0.4189642996187284,0.335198004442472,-1.6240067131104847,1
Between second cousins,-0.4408550190847574,0.5329318533618952,-0.7829723511009272,0.2667740707288574,-0.0711345901451488,-0.544398986652599,0.4759045826744361,0.4864703673886296,1.0567657403131607,0.0532738542428324,0.7403768251135954,-1.0484351371852478,-0.0955427603225219,-1.613874086736234,-0.7435924634056029,-0.1298289838723768,-1.318531729982361,-0.0156673074201487,-0.3208861116390025,-0.3943786418723864,-0.6939329977135871,-0.4561296838958271,-1.8444022940089595,-1.9511580212901256,-1.6746839891747252,-1.0232972781938947,-1.8050160686929324,1.6170686970502113,-0.8376408128903647,-2.112230448661778,-0.3715808697006884,-1.382047873997945,0.0983575624168789,2
Parent and Infant,1.105884986899858,0.3692440296530241,1.4895749449463078,1.6774508306058649,-0.3681124760409404,1.6040727928109622,0.9207191739197532,1.6472999135981796,0.1957207512670338,-0.9142021871747564,0.6397436830723598,-0.0298357418635021,1.983923850472303,0.9848826492992744,-0.7249287396454868,-0.032501222159053,-1.329688546888203,1.791199886397025,2.174201782032052,-0.5639149411242911,-1.2780905225610295,-0.8101693292346613,1.7764505088847755,1.8127645717656276,1.4960738026467113,-0.98805079693192,1.5907270112490182,1.5989180205648486,0.5757021643064497,1.571108852652285,1.5889711502114656,1.5062460843967516,1.5629530348040923,0
Grandparent and Grandchild,1.374138788675788,0.2110124667344488,0.7849583252221651,1.4533722117084342,0.1810164450493911,1.4176756977890097,0.7205526078593605,1.483802794413736,0.1957207512670338,-1.0489140410430284,0.2587753596305399,0.137003814266784,2.03423352653992,0.6386814924225714,-0.8630402954703469,-0.1244218859994143,-1.2776234013276075,1.822654054181077,1.9531180446181609,-0.9547902977328488,-1.3794732334849655,-0.3774542071538638,1.4124494334615951,1.580628376599193,1.487014494670079,-1.121987425727424,1.3791228430627245,1.6034556896861891,0.7813999684994132,1.3172640906770543,1.4414027186051743,1.4712894252936388,2.494435755242361,0
Step-parent and Step-child,-1.011607788820778,-0.90752099527617,-0.3005321430015142,0.1954763283524022,-1.0124984548714315,0.627940637301262,0.320219475738575,0.8407141256215909,-0.6018045254724117,-0.7182576724572701,0.1437660544405566,0.8614387290430255,1.2762344071211609,0.2475191463411027,-0.4860330755159986,-0.1568644732371891,-1.0768006970224546,0.8266054076861162,1.005616312844343,-0.2154236593287095,-1.2008465523332683,-0.0922556039642474,0.211884482943038,0.6355024391358541,0.177944492046657,-1.1572339069893989,1.1372895079926746,1.358421557133791,0.7150458381145861,1.5037622831486523,0.8036962820208448,1.0692878456078412,1.6508287631473255,0
Foster-parent and Foster-child,-0.5835432115187625,-0.5856016086487236,-0.0466162440018231,0.3584425966414428,-0.8892246154429897,0.618130263879054,0.112639333157427,0.9715118209691458,-0.5665157964131442,-0.8101066637310919,-0.2156380242781414,0.9272964485681384,1.4238094569195032,0.2924803355458693,-0.6092136523327659,-0.3352987030449497,-1.262747645453152,0.8510697604070452,0.9069182157845702,-0.0929807765356673,-1.007736626763866,-0.0824211693715019,0.7355351528500687,0.9947608364172406,0.1915334540116062,-1.114938129475029,1.3085881203339598,1.4627879469246274,1.0202748378847903,1.3897911655271202,0.7562635718616797,0.4313288169760325,1.4809356883504083,0
Godparent and Godchild,-0.292459298953392,-0.5910578694390193,-0.4401858874513443,0.3991841637137029,-0.7099172126379835,0.3777761150349569,0.5796946539650101,0.6663171984915177,-0.2489172348797366,-0.4488339647207264,0.4169131542667671,0.8087525534229357,1.132013335727326,0.7960456546392545,-0.5569552258044405,0.1243046161568582,-1.0433302463049292,0.7741817947126973,1.214856278611061,-0.6533924323961294,-1.4229229667380812,-0.244689340151801,-0.4458718463304268,0.3867850871718176,0.9661042860136998,-1.1396106663584111,1.0163728404576495,1.5127023072593748,0.635420881652794,0.0169572487223007,0.7351823673464953,0.7197212545767131,1.83243860172334,0
Step-grandparent and Step-grandchild,-0.7661840978342891,-1.016646211082084,-0.3513153228014524,0.0274173641793291,-0.4241460394175048,0.4366383555682052,0.3869416644253726,0.7153663342468508,-0.5312270673538767,-0.9693115819390496,-0.3593996557656206,0.8043620387879278,1.1018275300867564,-0.3055034808775264,-0.7734544214217889,-0.0811651030157149,-1.0991143308341385,0.9104831884435868,1.0608872471978157,-0.6910671655632195,-1.1042915895485672,-0.1020900385569928,0.2821303045159323,0.6133942300723844,0.7894477804693628,-1.090265592591647,0.9760672846126414,1.3811099027404945,0.1244940776896259,0.5505492994049287,0.8985617023391748,0.8595478909891644,2.6291785387019844,0
Ancestor and Descendant,1.081498277647501,-1.0811292931492151,1.1404405838217326,1.0982724168854394,0.0327822001168434,0.3688575937420406,1.4133850317990366,1.631445647495446,-0.593463553149312,-1.0132877656398491,-0.4482704825033352,0.1984710191568893,0.5140428146967673,0.3981391301770705,-0.7118641330134053,0.1945968885053699,-1.1000440655762918,0.0009335033547673,0.2318232318957247,0.301426586307305,-1.4482686444690651,-0.2778805569023168,0.6461313799391121,0.3963318138128614,0.2413596478830859,-1.251117716169022,-0.8042474377685782,1.3798723566164923,-1.549439666109418,-0.178489089347682,1.0657739836073423,-0.002451543712595,2.3453133071447536,0
Bride and Groom,0.9362157544419684,1.3156572649152245,1.8606384064390384,1.8538432971346277,-0.843378972680346,2.2524492908059845,0.9604829025310772,1.7939518750484684,1.141458690055403,-1.133526445125579,0.0588159994706825,1.0381569431020787,2.119759975854868,1.741354657669472,-0.991819989415149,0.0594194416813087,-0.7142041475825952,1.8969208392267536,2.881867137950622,-0.3402212129446947,0.1750616673487238,-0.8618001108465747,0.7140550255922412,1.4590332267501085,1.1345250570338257,-1.124230383625913,1.6278264433336278,0.6818963426793576,1.6210813275510416,0.7031387296089633,1.0657739836073423,1.198786378194373,-1.829582659416472,0
Man and His Mistress,0.6788581419064534,0.6926514874050965,0.5818256060224123,1.7908790571138615,-0.4684634940880605,2.156129260842487,-2.037297857861606,0.9972750033860884,1.16199031423534,-0.5367863321223254,-0.2757565247183601,0.2807931685632804,0.979407318322222,0.0103488732859587,-0.98715405847512,-0.2379709413316258,-0.8536643589056181,0.5339069019178603,1.7961880702931226,-0.3225611817726214,-0.9775632008936468,-0.6036462027870081,-0.2943498675657542,-0.1689348951963123,0.4600183995009017,-1.176138837848094,0.9146929154850152,-0.2314126968341275,0.6981556958348115,-0.0428540402774289,-1.8621178525811164,0.0869262778578639,-1.3454672832710255,0
Man Wife and Man Mistress,-0.7117031516322143,0.2918643311724668,0.0185939755140064,0.9056759179983918,0.6196064274786818,0.4758798492570373,-1.1800188274615402,0.6167726169204742,-0.3778814992599686,-0.4165476526365952,-0.1973410893615531,0.6704513424201984,-0.3747614624977949,-0.7820920864480522,-1.299771431457067,-0.6367444094626062,-1.5091273521238255,-0.1650746043943927,0.2564977561606679,1.0078278331902406,-1.1827424968111369,1.0743541996001753,-0.8481888244297308,-1.3808667193119812,-0.711103049841977,-1.1271141866382566,-0.474474708127601,-0.7326188770549423,-0.626514034393188,-0.8524257394155028,-1.741380044903242,-0.7639505834929048,-1.3358808401790363,2
Brother and Sister,0.0977280490843238,0.9545520053392902,1.4082064409486792,1.7797677206396094,-0.8922809916271659,1.1322830164156847,1.1599755070895827,1.39759522248012,0.777022360861513,-1.066727178744618,-0.1346087410761078,0.719844632064033,1.272880428716653,0.7971696843693739,-1.066474884455614,-0.0960346221663615,-1.0396113073363151,0.8222367732716647,-0.2715370631091161,1.1785414678536166,-0.5611699238846228,-0.3823714244502366,0.9335006500100436,1.4364225583897416,0.4377819162855305,-1.158836019774034,0.6426304135312091,1.921917558929373,0.7687323617895823,0.9828860183163604,1.2813772116035471,1.2059366039200097,-1.470091043466883,0
Between step-siblings,-0.1637804926856346,0.6291604527543829,-0.0829723840858699,1.0575308498131792,-0.3054567642653274,0.404531678913706,1.2031090432103413,0.945748638552203,0.1610736354633891,-0.2651359821730829,-0.6887444842642094,0.8680245009955371,0.3169965834319351,-0.5291853971712402,-1.1784572270163114,-0.6908153881922308,-1.351072445957733,-0.5669889705239383,-0.0544012495776161,0.50157360625747,-1.3577483668584078,-0.7818953297805183,0.1340915896309073,-0.4854842522414499,-0.4294409291139427,-1.1703712318234076,-0.7547815283224315,0.5816551066351947,-1.0879768502513028,-0.2674995903000359,0.349971266659943,-0.2634347826983349,-1.1729113076152229,2
Between distant relatives,-0.101516554168978,0.5537648491066606,-0.8585700392121991,0.7278945344103473,-0.1709762121615727,-0.1733885008672767,0.971266286561267,0.7000075139598273,0.2072697898682485,-0.4610804968905693,-0.5998736575264949,-0.6302386182007812,-0.1399829741822502,-1.327246505555847,-1.1317979176160209,-0.3866661328380931,-1.4951813309915232,-0.8334756698054848,0.2663675658666452,-0.4285213688050617,-1.5991357738201608,-0.7696022865395866,-0.8534137202492024,-1.606973402915651,-1.4374948348774337,-1.0290648842185812,-1.529747442978728,0.6113562136112426,-1.9403258160127617,-2.077379776331227,0.1386801032236625,-1.1393374340888325,-0.195094112232341,2
Between close relatives,0.3799912370265015,0.6847151080737574,0.7295584927131414,1.6056901158763155,-0.9656340200473956,0.7006265858385307,0.8256906021537078,1.4847936860451565,0.6025035553320446,-0.9643016369604775,-0.1189256540047464,0.8460719278204994,1.1932234416095933,0.3475577923217081,-1.1737912960762824,0.1134904204109332,-0.9884758965178736,0.651860031108053,-0.2073833000202638,-0.3343345358873369,-0.9594591453715152,-0.7941883730214501,1.0066491914826436,0.5817392943678704,0.1005285875190688,-1.0607867173543586,0.1768264329133289,1.6211938507968848,0.0738236508503037,-0.0386154449939834,1.246880695124154,0.6946954645369844,-0.0704703520364838,0
Between twins,0.9077522396914972,1.494792684108309,1.847777731035158,1.7101895898603598,-1.6528820363178822,2.0371307053055747,-0.6901450958043597,2.1082060781562304,0.89141283843545,-1.5142822634970583,-1.3698385513633318,1.7311597644686074,1.9330043601493208,0.1804861006176321,-0.9875782340151226,-0.1003357227471271,-1.2221774021591814,1.8194768655160207,0.5548351859095263,-0.024481261686413,-0.7751269436916313,-1.0931328336531994,-1.6719807319664004,-0.071960250895183,1.0204601338734962,-0.8964099456507856,0.4873624199919158,1.4764009542886494,1.1529830986544438,1.6695384542345175,1.0988331452334268,1.4101152718631913,-1.747032732791011,0
Between a person and their family friends,0.9631967944658532,1.5166177272694918,1.4378849226499424,1.698549142125428,-1.3775170962959085,1.5886564917189212,-0.198730880714295,1.7843260706289512,0.8510828623677161,-1.353327840693409,-0.913908805788755,0.0547814492839157,1.2469633228636383,0.2458841940063835,-1.0011518512952071,-0.0560958310592524,-1.1072283794929323,1.4636317350297836,0.3036036661210139,-0.401228593357312,-0.7926823914706679,-0.9724375000149604,-0.6310653759316937,0.0993783693467087,0.8981594761889551,-0.878786705019798,0.3865985303793947,0.895579306757038,-0.3797973132350588,0.633437384947861,0.619235742512981,1.2265928115718487,-0.7921164847945472,0
