"","V1","V2"
"supervisor and subordinate",0.00401223871546258,-0.00424480942153467
"bride and groom",-0.00486284300709424,-0.00530896770796404
"sorority sisters",-0.00485275311550459,-0.0024452783896104
"classmates",-0.00507772553435233,-0.00260277861453133
"club member and club president",-0.000130973436615783,-0.000965835743058712
"political opponents",0.00460217192899911,-0.00380702626073536
"friends with benefits",-0.00282117415515247,-0.000899772385432038
"foster parent and foster child",-0.00357787757707484,0.00365269693984461
"business rivals",0.00558607296570824,0.0036499429156902
"manager and assistant",0.00424568460904671,-0.00475736375583175
"victim and witness",0.00814866208076096,0.00284388041168317
"business partners",-0.00306152564857606,-0.000799716357238224
