"","V1","V2"
"doctor and nurse",0.111135312523651,-0.0215873954228298
"intern and employee",0.19573537093245,-0.275231262037306
"cousins",0.152268379517435,-0.0509111423517656
"brother and sister",0.152268379517435,-0.0509111423517655
"political allies",-0.589279034288374,0.0140697978500101
"supervisor and subordinate",0.19573537093245,-0.275231262037306
"religious leader and congregant",0.19573537093245,-0.275231262037306
"fans of the same sports team",0.19573537093245,-0.275231262037306
"principal and teacher",-0.589279034288374,0.0140697978500101
"celebrity and haters",0.216319069163209,0.587218271150522
"a person and their in laws",0.152268379517435,-0.0509111423517655
"police officer and offender",0.216319069163209,0.587218271150522
"customer and server",-0.589279034288374,0.0140697978500101
"foreman and laborer",-0.589279034288374,0.0140697978500101
