,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
752,0,13,4,100,3,5,65,98,24
753,7,45,47,91,5,7,83,92,8
754,6,10,12,99,6,13,97,95,28
755,4,48,45,100,0,0,100,100,0
756,5,55,43,97,5,10,100,100,6
757,5,49,76,100,6,5,99,98,4
760,1,11,38,91,0,7,100,100,21
762,10,45,44,97,8,28,100,100,36
763,0,58,65,100,0,0,100,100,1
764,16,52,79,100,3,7,100,100,7
765,3,20,70,100,2,2,99,100,3
766,4,53,100,100,2,16,63,98,28
767,5,37,43,100,5,5,100,100,5
770,4,73,73,100,7,10,100,100,33
771,16,60,63,100,2,6,100,100,4
772,5,77,51,100,3,10,100,100,40
773,2,52,51,100,2,3,93,100,17
774,6,32,67,98,5,5,99,99,5
775,5,47,68,98,5,6,86,94,5
776,13,19,45,90,6,18,91,99,25
777,4,0,0,100,0,0,100,100,0
778,0,70,36,99,0,0,100,100,0
779,1,1,1,100,1,2,100,100,11
780,2,7,53,100,8,7,100,100,5
781,0,52,52,100,0,0,100,100,0
782,4,50,50,100,0,0,63,100,0
783,2,40,50,99,0,0,99,99,11
784,3,8,17,100,2,2,100,99,14
785,3,26,100,100,1,1,100,100,2
786,11,41,45,100,3,8,100,100,16
787,0,54,59,100,0,0,100,90,0
788,2,53,54,100,0,0,100,100,0
789,3,48,51,100,5,5,100,100,5
790,3,44,45,98,1,1,99,100,2
791,2,27,40,97,5,5,100,96,6
792,1,31,57,100,1,1,100,100,1
793,0,53,52,100,3,14,97,100,26
794,0,0,5,100,0,0,100,100,0
795,1,52,52,100,2,3,100,100,2
796,4,9,24,100,0,8,100,100,5
797,4,54,53,99,3,11,73,100,28
798,1,71,100,100,1,1,100,100,1
799,0,50,51,100,1,1,100,100,2
800,0,50,50,100,0,0,100,100,0
801,16,51,74,100,4,7,100,100,23
802,7,54,52,98,6,10,70,98,16
803,2,53,66,97,1,1,86,97,6
804,4,23,11,87,2,2,100,100,11
805,2,16,67,100,0,0,100,100,0
806,6,46,52,100,0,0,99,96,0
