"","V1","V2"
"criminal and prosecutor",0.241066863353919,-0.148695789795132
"long distance lovers",0.171928866777194,-0.0420337723201324
"fraternity brothers",0.20947776756602,-0.0761927390930167
"chief and deputy",-0.526661550025333,0.0181368370276358
"adoptive parents and adopted kids",0.301735529379471,0.553254330731996
"master and servant",0.137438632013076,-0.0258247848388941
"a person and their family friends",0.20947776756602,-0.0761927390930168
"owner and manager",-0.526661550025333,0.0181368370276358
"groom and groomsman",0.20947776756602,-0.0761927390930168
"strangers",0.129988171128823,-0.0232618704054966
"a monarch and their minister",-0.526661550025333,0.0181368370276358
"step siblings",0.301735529379471,0.553254330731996
"business rivals",0.241066863353919,-0.148695789795132
"interviewer and job applicant",-0.526661550025333,0.0181368370276358
"student and dorm resident assistant",-0.526661550025333,0.0181368370276358
"manager and assistant",-0.526661550025333,0.0181368370276358
"a person and their significant other",0.171928866777194,-0.0420337723201324
"ex lovers",0.241066863353919,-0.148695789795132
"chef and customer",-0.526661550025333,0.0181368370276358
"professor and teaching assistant",-0.526661550025333,0.0181368370276358
"grandparent and grandchild",0.301735529379471,0.553254330731996
"business partners",0.20947776756602,-0.0761927390930167
"peers",0.268010747939611,-0.406698073783129
"twins",0.301735529379471,0.553254330731996
"performer and audience",-0.526661550025333,0.0181368370276358
"celebrity and fans",-0.526661550025333,0.0181368370276358
"cohabitants",0.20947776756602,-0.0761927390930167
"pen friends",0.20947776756602,-0.0761927390930167
"judge and contestant",-0.526661550025333,0.0181368370276358
"casual acquaintances",0.268010747939611,-0.406698073783129
"diplomats",0.268010747939611,-0.406698073783129
"facebook friends",0.268010747939611,-0.406698073783129
"club member and club president",-0.526661550025333,0.0181368370276358
"victim and criminal",0.241066863353919,-0.148695789795132
"man and his mistress",0.171928866777194,-0.0420337723201325
"sugar daddy and sugar baby",0.12655786053953,-0.0221621572234221
"companions",0.20947776756602,-0.0761927390930168
"criminal and hostage",0.137438632013076,-0.0258247848388942
"fans of opposing sports teams",0.241066863353919,-0.148695789795132
"reviewer and writer",-0.526661550025333,0.0181368370276358
"close relatives",0.301735529379471,0.553254330731996
"lawyer and client",-0.526661550025333,0.0181368370276358
"athlete and referee",-0.526661550025333,0.0181368370276358
"consultant and client",-0.526661550025333,0.0181368370276358
"researcher and research subject",-0.526661550025333,0.0181368370276358
"coach and athlete",0.150366328920439,-0.0309377024167486
"criminal and their accomplice",0.20947776756602,-0.0761927390930168
"babysitter and infant",-0.526661550025333,0.0181368370276358
"religious followers",0.268010747939611,-0.406698073783129
"mother and infant",0.301735529379471,0.553254330731996
"childhood friends",0.20947776756602,-0.0761927390930168
"man and god",-0.526661550025333,0.0181368370276358
"divorced spouses",0.241066863353919,-0.148695789795132
"half siblings",0.301735529379471,0.553254330731996
"parole officer and parolee",-0.526661550025333,0.0181368370276358
"landlord and housekeeper",-0.526661550025333,0.0181368370276358
"a person and their social media follower",0.268010747939611,-0.406698073783129
"parent and teenager",0.301735529379471,0.553254330731996
"entrepreneur and investor",-0.526661550025333,0.0181368370276358
"professor and graduate student",0.12655786053953,-0.0221621572234221
"sorority sisters",0.20947776756602,-0.0761927390930168
"doctor and nurse",0.126557860539531,-0.0221621572234221
"intern and employee",0.268010747939611,-0.406698073783129
"cousins",0.301735529379471,0.553254330731996
"brother and sister",0.301735529379471,0.553254330731996
"political allies",0.129988171128823,-0.0232618704054965
"supervisor and subordinate",-0.526661550025333,0.0181368370276358
"religious leader and congregant",0.268010747939611,-0.406698073783129
"fans of the same sports team",0.268010747939611,-0.406698073783129
"principal and teacher",-0.526661550025333,0.0181368370276358
"celebrity and haters",0.241066863353919,-0.148695789795132
"a person and their in laws",0.301735529379471,0.553254330731996
"police officer and offender",0.241066863353919,-0.148695789795132
"customer and server",-0.526661550025333,0.0181368370276358
"foreman and laborer",-0.526661550025333,0.0181368370276358
