"","V1","V2"
"student and dorm resident assistant",-0.314312326181585,0.484034161330657
"manager and assistant",-0.0324701306892758,-0.0150345345543481
"a person and their significant other",-0.0475043210454879,-0.0236356318901924
"ex lovers",-0.0475043210454879,-0.0236356318901924
"chef and customer",0.591065238254464,0.0705804217332233
"professor and teaching assistant",-0.314312326181585,0.484034161330657
"grandparent and grandchild",-0.208072436998655,-0.508099491744448
"business partners",0.591065238254464,0.0705804217332233
"peers",-0.0687151221773721,-0.0382078257564414
"twins",-0.208072436998655,-0.508099491744448
"performer and audience",-0.314312326181585,0.484034161330657
"celebrity and fans",0.591065238254464,0.0705804217332233
"cohabitants",-0.047504321045488,-0.0236356318901924
"pen friends",-0.0687151221773721,-0.0382078257564413
"judge and contestant",0.591065238254464,0.0705804217332233
"casual acquaintances",-0.0687151221773721,-0.0382078257564414
"diplomats",0.591065238254464,0.0705804217332233
"facebook friends",-0.0687151221773721,-0.0382078257564414
"club member and club president",-0.314312326181585,0.484034161330657
"victim and criminal",-0.0385741065851374,-0.0183785464113046
"man and his mistress",-0.0514767474112536,-0.0261267734297921
"sugar daddy and sugar baby",0.591065238254464,0.0705804217332233
"companions",-0.0475043210454879,-0.0236356318901924
"criminal and hostage",-0.0385741065851374,-0.0183785464113047
"fans of opposing sports teams",-0.0514767474112536,-0.0261267734297921
"reviewer and writer",0.591065238254464,0.0705804217332233
"close relatives",-0.208072436998654,-0.508099491744448
"lawyer and client",0.591065238254464,0.0705804217332233
"athlete and referee",0.591065238254464,0.0705804217332233
"consultant and client",0.591065238254464,0.0705804217332232
"researcher and research subject",0.591065238254464,0.0705804217332232
"coach and athlete",-0.314312326181585,0.484034161330657
"criminal and their accomplice",-0.0385741065851373,-0.0183785464113046
"babysitter and infant",0.591065238254464,0.0705804217332233
"religious followers",-0.314312326181585,0.484034161330657
"mother and infant",-0.208072436998654,-0.508099491744447
"childhood friends",-0.0687151221773722,-0.0382078257564414
"man and god",-0.314312326181585,0.484034161330657
"divorced spouses",-0.0475043210454878,-0.0236356318901924
"half siblings",-0.208072436998654,-0.508099491744448
"parole officer and parolee",-0.314312326181585,0.484034161330657
"landlord and housekeeper",0.591065238254464,0.0705804217332233
"a person and their social media follower",-0.0687151221773721,-0.0382078257564415
"parent and teenager",-0.208072436998654,-0.508099491744448
"entrepreneur and investor",0.591065238254464,0.0705804217332233
"professor and graduate student",-0.314312326181585,0.484034161330657
"sorority sisters",-0.0687151221773722,-0.0382078257564413
"doctor and nurse",-0.314312326181585,0.484034161330657
"intern and employee",-0.314312326181585,0.484034161330657
"cousins",-0.208072436998654,-0.508099491744448
"brother and sister",-0.208072436998654,-0.508099491744448
"political allies",-0.0687151221773722,-0.0382078257564414
"supervisor and subordinate",-0.0324701306892757,-0.0150345345543481
"religious leader and congregant",-0.314312326181585,0.484034161330657
"fans of the same sports team",-0.0687151221773722,-0.0382078257564414
"principal and teacher",-0.314312326181585,0.484034161330657
"celebrity and haters",-0.0514767474112538,-0.0261267734297922
"a person and their in laws",-0.208072436998654,-0.508099491744448
"police officer and offender",-0.0385741065851375,-0.0183785464113046
"customer and server",0.591065238254464,0.0705804217332234
"foreman and laborer",-0.0324701306892757,-0.0150345345543481
