,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals involved,Affiliation/Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Moral,Accountable,Generation Gap,cl_k3
Between church members,0.285093978298604,0.766884030691983,-0.0747318613336335,0.328175535396409,0.012293345047287,-0.208941011749221,0.172104591914669,0.33177010554294,0.315852481968882,-0.612452265761216,-1.2906285109389,-0.469944205359775,0.0755449860594133,-0.276489161148176,-0.67831231891181,-0.316083747810853,-0.466144868385981,-0.0518857507377679,-0.267038233800708,-0.864923422062056,-0.86243862639768,-0.652699019588885,-0.620660057762137,-0.658720609609069,0.590473341577659,-0.817151312934494,-0.0159546922853408,0.207889607414117,0.566221914165848,-0.26165759225614,-0.0026026431702986,0.162658830787344,0.185370843130847,0
Between fans of the same sports team,0.629760212276678,1.42122915157448,-0.0503834677189099,0.673716423983248,-1.04942307014001,0.0730167941673808,1.05786533598298,0.389038955872206,0.520725461961022,-0.650925690436417,-1.06300651815172,-0.54818888059118,0.18459148562653,-0.159447538520588,-0.954166643295092,-0.333297447043421,-0.812979937941986,0.0472292957598342,-0.224797887190916,-1.0754840691731,-0.624793972233741,-0.686276977685358,-1.20324742171367,-0.608042784632367,0.895336973342516,-0.823887666755723,0.313084172277716,-0.0550829403074349,0.887458730707112,-0.457917944785282,-0.0890714859815769,0.124038005569702,-0.271463080127653,0
Between fans of opposing sports teams,-2.13098019721829,0.275715045947289,-1.4906529641586,-0.191757393644566,-0.746307965439275,-1.08635473936792,0.570580769952349,-0.917421792534646,-0.945156272623673,0.148104342203226,-0.997351069377043,-1.22632240954699,-1.02106337361278,-1.82877774490199,-1.03113471623834,-0.704693956311203,-1.25326560388796,-1.39280947514855,-0.371324603276151,2.24445731192624,-1.28367462855382,0.848467815703672,-1.45144836592425,-1.80862522596939,-2.06983302626741,-1.08752227423835,-1.84004457032283,-1.26795460850683,-1.72988881423355,-1.95664840369342,-1.3607154026018,-2.01336204953256,-0.319167726468739,1
Superior and Subordinate,-0.515668316978494,-1.26974482079849,-0.438628825824066,-1.1195593714884,1.29146433360693,-0.780663379188514,0.394851019125684,-0.760468312841338,0.271052496673598,1.38253716568661,1.38633874606047,-0.137386424656979,-0.75903927295866,0.564860933988475,1.25045542139691,0.628871820013886,1.04343778222592,-0.560567858101373,-0.383792613998954,0.158919111326541,1.09105567242747,0.824043677270584,0.611214746704922,0.0860985444721971,-0.127291650123861,1.54008733783383,0.0814889038769821,0.159617322601383,0.473326438909829,0.286658274217506,-0.425958670366163,-0.303451578919505,0.596452111537827,2
Aunt and Niece/Nephew,0.909654842089547,-0.0779227903704128,1.19605333481207,1.51920304834684,-1.13808009906549,1.19641146893437,-0.210878960902529,1.4614587176376,-0.017718407733105,-1.44830864869251,-1.14011021292732,1.6776108784447,1.65058920956207,0.315172082175953,-0.679188640611442,-0.250006373070066,-0.860961563886601,1.49631088499106,0.0093408422734164,-1.04391977478158,-0.612684400103149,-0.820204385108409,0.326111017107345,1.43478881359901,0.736987425086361,-1.04234357360112,0.921146503150209,1.95050502549317,0.30613811736718,0.479632658716118,0.524890690839927,1.10477834937093,1.66306399379241,0
Uncle and Niece/Nephew,0.864708335154062,0.0050077986334527,1.24207340813804,1.5702005681986,-1.07556215230164,1.12323706243179,-0.222599818766727,1.47509633689159,0.09033809684242,-1.33887891169453,-0.999596424901557,1.64078566357408,1.64223142107298,0.309075793636318,-0.686844344987614,-0.323500989782497,-0.849421070721418,1.5017175728066,0.0014256203760262,-1.12572805155545,-0.579936620331201,-0.792884923543089,0.320086232923588,1.48817166791225,0.880312114882014,-0.960368666016695,0.895802994466186,1.96965233821836,0.321899175719356,0.577054506752629,0.507655797322648,1.11629708582822,1.73008742806532,0
Between frenemies,-1.63340459063866,0.567059142765678,-0.955242706777063,0.0626120809667164,-0.822875651188105,-0.740562668321281,-0.394720660755147,-0.89914238360396,-0.331140132450526,0.791503296323588,-0.656891485087441,-0.193929745301461,-0.56214942972643,-1.4776355946113,-0.510851420213064,-0.695774965744326,-1.19283940930868,-0.804076060485326,-0.43264965603884,2.1384890601904,-0.574443624329917,1.23946934103431,-1.82901172704724,-1.31821554716195,-1.70192212041535,-0.979612454376608,-1.06838183271262,-0.741805159430894,-1.34910274857499,-1.29379733284183,-2.15432110376886,-1.99095845695969,-1.33294925967666,1
Between half-siblings,-0.114601265798651,0.811363987019137,0.750114739640595,1.24188618907978,-1.28147978455737,0.677310604720633,-0.488746450535269,1.08598060029934,0.464657962465462,-0.978685092663718,-1.00382554306429,1.59359233740491,1.17169241952336,0.149422090406335,-0.732044428922509,-1.05446513883561,-1.23216867158276,0.930805586386913,0.135606781346977,0.366165356655075,-0.256775633263879,-0.25707035818995,-0.536454981045306,0.735136400681848,0.511026319794642,-1.1224201002797,0.347193753406266,1.54427662603138,0.188072785833937,0.526228840776037,0.407439768828633,0.308384171629568,-0.98746320365595,0
Between adoptive parents and adopted kids,0.477468598227168,-0.681011026372056,1.30789811072945,1.33725964427386,-1.10718130412758,1.28017524536748,-0.642332582278611,1.66956576174834,-0.202039011873947,-1.54290764338972,-1.10216308764561,1.73776448226939,1.63973828903623,0.584626800969186,-0.412842326705515,-1.01000585137418,-0.746702401631293,1.63269911230166,0.222302541250257,-0.347170630685103,-0.240093200963684,-0.447397743020122,0.240827066580239,1.36079769879815,0.985633952758868,-1.15315904891213,1.09801116768157,1.73417881846228,0.666926583491841,1.21970003732822,0.86692469830485,0.955307390715954,1.9357658142582,0
Mother and Infant,1.24057416890618,-0.69454125639172,2.10917901168431,1.95734210910726,-1.32050682399159,2.22746314769443,-0.189698394824265,2.11848918196158,-0.512848709465636,-1.75446482886293,-0.962155271406389,1.91910653056155,2.1640735362101,0.931855852238118,-0.719951129494842,-1.15765613153609,-0.576200052178148,2.23677034236613,2.1187852364495,-1.06102817631107,-1.31921298738,-0.783561407957106,1.22764181412694,1.9851693517165,1.49332056589086,-1.07297978923717,1.4515091889835,2.0684093708162,1.43990710088826,1.83615460754285,1.25026991878677,1.54131287746588,2.36395204463553,0
Between alumni,-0.38324239912188,1.01018002353504,-0.735632784136905,-0.447587623195966,0.0053631114822929,-0.374063355427784,0.403011418885348,-0.288118226218482,0.543571144656164,0.334572875586008,-0.231058863342849,-1.18198583134933,-0.44121725758023,-0.0854684593878387,-0.444819340709108,-0.449930050810108,-0.916881371217265,-0.755564223386535,-0.218034927994543,-0.359955561692726,-0.445026718043488,-0.379883501619337,-0.812161482073773,-1.10166576194745,-0.228344069249867,-0.110521227875459,-0.997998406066104,-0.692993873686573,-1.11287023682357,-1.00360821217357,-0.191591367019931,-0.635565183288759,-1.41790198355363,1
Between a monarch and their minister,-0.560396370358173,-1.32834697767725,-0.819921228548106,-1.26295069707861,1.46173422515507,-0.962602499045941,0.865798988836813,-1.10356689747301,-0.187364300740333,1.43548604862308,0.456174989849321,-0.168855048173311,-0.90368927601452,0.270147068996324,0.661829168193636,0.393541306171731,0.883008428478513,-0.716557885499849,-0.426236103280391,0.25986514498235,1.34209560027874,1.12431094997356,0.687383105411523,-1.11367549634924,0.300956837841063,1.02966559311172,-0.108861848718923,-0.335976324526216,-0.193628494876759,-0.436253112354132,-0.1974243924904,-0.372965508619428,0.0506896410178067,2
Between confidants,0.808931719727119,1.33085136918355,1.06274504187052,0.965818233282529,-0.7897928000098,0.839720169529468,-1.29676837105911,0.973535147267852,0.89391880752386,-0.549608318910456,-0.6930045994593,1.2285559721379,0.763354551056507,1.03569930726419,-0.465030554432128,-0.611443773601421,-0.771412818503496,0.766599217328473,-0.0668598472330558,-0.860154960170344,-0.279397014058883,-0.70146918166037,-0.54829704560606,0.942506750596568,0.933048780056887,-0.784648467144415,0.791098690923393,0.74099715712374,0.6241677772828,0.15921921986687,0.492345611040397,0.928748063100623,-0.903788025046766,0
Between a person and their significant other,1.13931719140566,1.66545079630337,1.96050780160808,1.69485461814476,-1.33127367347872,2.41117098395255,-0.786018610494328,1.87964643956409,1.26161723084477,-1.2160239995545,-0.722848278120833,2.10253019065001,1.91879065200859,1.37662237958972,-0.197420902730752,-0.427491037414481,-0.551463302893659,1.94620629050382,2.97355868925072,-0.373444883474608,0.333567877054339,-0.607608922972717,0.0626166294751875,1.83245459927814,1.3671298101254,-0.945116151294863,1.61839640821774,1.45888019995469,1.46775558783596,1.55824253657844,0.954758460639599,1.22737265806531,-0.938864019953285,0
Between companions,0.777654518244082,1.19345834773976,0.562265325301215,0.694787229344341,-0.827854931587124,0.561904944049985,0.524402232834629,0.889290871590489,1.63251675121662,-0.455260759622143,-0.22373777000058,0.0996055308412333,0.597081420922948,0.564899009935377,-0.0833592152321853,0.27285800550961,-0.299343599007862,0.632235283654541,0.408153640533025,-0.673796658141628,0.487160629514909,-0.582798508625951,-0.152564601437194,0.562999708856067,0.924144448537481,-0.450419778238045,0.839854390627229,0.204711231379891,1.36322729784634,1.00406986253881,0.444779559484874,0.469919582388955,-0.397120746827491,0
Between playmates,0.559173757719446,1.29218964630077,0.624094070543845,0.728482541728452,-1.0718243698683,0.347017788077381,0.0932807121330532,0.699521373102996,1.12822123752556,-0.356248665281865,-0.259821381789409,-0.149533574204713,0.299908244597058,0.484112281433893,-0.612708810969076,-0.093145005054827,-0.477938708180589,0.57031887056957,-0.0947943525559773,-0.464599597952092,0.320188484043023,-0.645777801766806,-0.652190063891432,0.501956303420078,1.09763968371257,-0.594527352053398,1.52744796865787,0.318499746804485,1.36188216185363,0.901501830136925,0.509800188766936,0.691251984353773,-0.78596229123882,0
Between competitors in sports,-2.02105996538233,0.500797826924371,-0.651748991718534,-0.8170641935377,0.820463739233694,-0.826106243934283,1.27712507398237,-0.82798691936778,-0.562226698828934,1.47598525070958,0.0238252201500378,-1.12622994025276,-0.834782264345761,-1.43776380454789,-0.358900391122272,-0.270965638736428,-0.840001808167804,-1.06096581441063,-0.467278190625724,2.1178404601805,-0.54807357661205,0.753173526523993,-0.253011395952477,-0.720974522124316,-1.33522940439156,0.776278294247181,-0.188229852645814,-1.14056614092301,-0.125187960695369,-0.231611736407662,-0.313264162340195,-1.4830872330565,-0.543211739367325,1
Between a person and their crush,0.442732426683401,0.459043092711477,0.512135247393775,1.21518519930574,-1.13908433380687,1.20046715907004,-2.23626491719019,0.761548663224343,-0.506003265340639,-0.669302689270414,-1.22920201863488,0.921884901004349,1.39869325581231,0.0407240252185507,-0.777791113361072,-0.191128655781013,-0.712382137518058,1.12965332839308,1.79284354507754,-0.869903439149347,-0.682612851239045,-0.608125428354473,-1.34360979858773,0.474971377882686,-0.490709566645662,-1.19109960194716,-0.657841566996443,-0.255521101466106,-1.25065455840275,-0.437885195249792,-0.345981367145452,-0.269709004149133,-0.783485583950718,0
Between cohabitants,0.633441065619037,1.15633849737315,1.24654562809275,0.87629937732697,-0.826307004164243,1.05232716878376,-0.66379844289605,1.09319084869391,1.10327714651358,-0.528506238752778,0.179271183360913,0.678729503113782,0.851513695041135,0.570506590062433,0.190553204949963,0.55037697847661,-0.270189888513805,0.876246905785044,1.02696876893376,-0.141036315943848,0.914144631031931,-0.184393805035745,-0.410994557229462,0.841784815520429,0.820613373587674,-1.03268485043337,0.911726923335724,0.842128136287218,0.756172391125169,1.70977478648517,0.401129939680549,0.810928854512681,-0.405864852556696,0
Between long-distance lovers,0.979154406544641,1.47967272463908,0.841777592013441,1.43193302541626,-1.18705365282058,1.85900342159469,-1.45887668174545,1.39900847165574,1.40080065855038,-0.903978162136939,-0.81596546998858,1.23362096081566,1.53897223215276,0.748723598442741,-0.768416334798551,-0.162478100511654,-0.847052960269241,1.45665826703242,2.25596266864181,-0.455174106324932,0.441938636176937,-0.636767239582195,-1.09693720191636,1.1099788796064,0.691291543495674,-1.24449106950573,0.636135781059336,0.584662970926747,0.0059584266906069,-2.24561994736851,-0.0202081556252409,0.62353694221159,-0.907392194872517,0
Between brothers-in-arms,0.350147386052377,0.706325525712905,0.740024075851723,-0.0367018630394104,-0.16038058937189,0.269074365706219,0.144618192057537,0.58356069814139,0.455258723091701,-0.124958432489463,0.0899941158598278,0.145863598811175,0.384560124862729,0.395962052145673,-0.682627777711221,-0.182498487943145,-0.38479886044994,0.707059037522535,-0.345046825003112,-0.432086197741457,0.0414462194896013,-0.167661231815354,-0.264565402711356,0.134127324437323,0.798894759910163,0.20696392346638,0.29414649663541,0.358585046235871,0.413533145266127,0.31938855193133,0.180042935855932,0.731833540638627,-0.536359269926488,0
