,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
515,27,1,4,Bulgarisch,4,Bulgarisch,female,Bachelor or equivalent
516,39,2,1,,4,Deutsch,male,Bachelor or equivalent
517,38,2,1,,3,Deutsch,male,Upper secondary education
518,22,1,1,,3,Deutsch ,female,Upper secondary education
519,24,1,1,,3,deutsch,female,Upper secondary education
520,28,1,1,,5,Deutsch,female,Master or equivalent
521,22,2,1,,3,Deutsch,male,Upper secondary education
522,22,2,1,,3,Deutsch,male,Upper secondary education
523,28,2,4,Türkei,5,Türkisch,male,Master or equivalent
524,28,1,1,,3,Deutsch ,female,Upper secondary education
525,28,2,1,,2,deutsch,male,Lower secondary education
526,46,2,1,,5,Deutsch,male,Master or equivalent
527,30,2,1,,3,Deutsch,male,Upper secondary education
528,27,2,1,,4,deutsch,male,Bachelor or equivalent
529,24,1,1,,4,deutsch,female,Bachelor or equivalent
530,25,1,1,,4,Deutsch,female,Bachelor or equivalent
531,26,1,1,,4,Deutsch,female,Bachelor or equivalent
532,18,1,1,,3,deutsch,female,Upper secondary education
533,30,2,1,,5,Deutsch,male,Master or equivalent
535,38,2,1,,4,Deutsch,male,Bachelor or equivalent
536,19,1,1,,3,Deutsch,female,Upper secondary education
537,37,2,1,,3,German & Englisch,male,Upper secondary education
538,25,1,4,Canadian,4,Englisch ,female,Bachelor or equivalent
539,28,2,1,,4,Deutsch,male,Bachelor or equivalent
540,36,1,1,,2,deutsch,female,Lower secondary education
541,37,1,4,philippinisch,4,Tagalog,female,Bachelor or equivalent
542,29,1,1,,5,Russisch,female,Master or equivalent
543,26,1,4,Kanadisch,4,Englisch,female,Bachelor or equivalent
544,27,2,1,,5,Deutsch,male,Master or equivalent
545,29,2,1,,5,Deutsch,male,Master or equivalent
546,39,1,1,,5,deutsch,female,Master or equivalent
547,20,1,1,,3,singhalesisch,female,Upper secondary education
548,37,2,1,,5,Deutsch,male,Master or equivalent
549,29,2,4,Spanisch,4,Portugiesisch,male,Bachelor or equivalent
550,28,2,1,,5,Deutsch,male,Master or equivalent
551,30,2,1,,4,Deutsch,male,Bachelor or equivalent
552,35,2,1,,4,Deutsch,male,Bachelor or equivalent
553,30,2,4,Türkisch ,5,Türkisch ,male,Master or equivalent
554,49,1,1,,4,Deutsch,female,Bachelor or equivalent
555,21,1,1,,4,Deutsch,female,Bachelor or equivalent
557,52,2,1,,3,deutsch,male,Upper secondary education
558,28,2,4,Mexiko,5,Spanisch,male,Master or equivalent
560,25,1,1,,4,Deutsch,female,Bachelor or equivalent
561,31,2,1,,4,Deutsch,male,Bachelor or equivalent
562,24,1,1,,4,Deutsch,female,Bachelor or equivalent
563,33,2,1,,4,Deutsch,male,Bachelor or equivalent
564,27,2,4,South Asian,4,Bengali,male,Bachelor or equivalent
565,31,1,1,,6,Deutsch,female,Doctoral or equivalent
566,32,1,4,South African,4,"Afrikaans, English",female,Bachelor or equivalent
567,27,2,4,Israel,4,Hebrew,male,Bachelor or equivalent
568,25,1,4,ita,4,Ita,female,Bachelor or equivalent
569,21,1,1,,4,Deutsch ,female,Bachelor or equivalent
570,18,2,1,,3,Vietnamesisch,male,Upper secondary education
571,28,1,4,Nigeria,5,Yoruba,female,Master or equivalent
573,30,2,1,,5,Deutsch,male,Master or equivalent
574,30,1,4,Italienisch,5,Italienisch,female,Master or equivalent
575,38,2,1,,4,Deutsch,male,Bachelor or equivalent
576,21,1,1,,2,Deutsch,female,Lower secondary education
577,21,2,1,,3,deutsch,male,Upper secondary education
578,27,2,1,,5,Deutsch,male,Master or equivalent
580,20,1,1,,3,deutsch,female,Upper secondary education
581,29,2,4,Indien,5,Englisch,male,Master or equivalent
582,40,1,1,,5,Deutsch ,female,Master or equivalent
583,29,1,4,Türkisch,5,Türkisch,female,Master or equivalent
584,43,2,1,,4,Deutsch und Spanisch,male,Bachelor or equivalent
585,31,2,1,,4,deutsch,male,Bachelor or equivalent
586,25,1,1,,5,Deutsch ,female,Master or equivalent
587,20,1,4,Vietnamese,3,Vietnamesisch,female,Upper secondary education
588,25,2,1,,5,Deutsch,male,Master or equivalent
589,20,1,1,,3,Deutsch,female,Upper secondary education
590,19,2,1,,3,Deutsch,male,Upper secondary education
591,19,2,1,,2,deutsch,male,Lower secondary education
592,26,1,1,,4,Deutsch ,female,Bachelor or equivalent
593,29,1,1,,5,"Russisch, Deutsch",female,Master or equivalent
594,36,1,1,,4,Englisch,female,Bachelor or equivalent
595,26,1,4,slawisch,4,russisch,female,Bachelor or equivalent
596,22,1,1,,4,Deutsch,female,Bachelor or equivalent
598,35,2,4,Brasilien,5, Portugiesisch,male,Master or equivalent
599,20,1,1,,3,Deutsch,female,Upper secondary education
