,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
499,51,2,6,متزوج,4,العربيه,male,Lower secondary education
500,٣٩,1,5,,7,العربيه,female,Short-cycle tertiary education
501,54,2,5,,7,العربية,male,Short-cycle tertiary education
502,37,2,5,,7,العربية ,male,Short-cycle tertiary education
503,21,2,5,,7,Arabic ,male,Short-cycle tertiary education
504,34,2,5,,4,العربية,male,Lower secondary education
505,37,2,5,,7,العربية ,male,Short-cycle tertiary education
506,26,2,5,,7,العربية,male,Short-cycle tertiary education
507,42,2,5,,7,العربية,male,Short-cycle tertiary education
509,30,2,5,,7,اللغة العربية,male,Short-cycle tertiary education
510,18,2,5,,4,عربي,male,Lower secondary education
511,36,1,5,,7,Arabic,female,Short-cycle tertiary education
512,30,2,6,مصري,7,العربية,male,Short-cycle tertiary education
513,39,2,5,,7,العربية,male,Short-cycle tertiary education
514,35,2,1,,7,العربية ,male,Short-cycle tertiary education
516,29,1,5,,7,العربية,female,Short-cycle tertiary education
517,34,2,5,,7,العربيه ,male,Short-cycle tertiary education
518,25,2,5,,7,العربيه,male,Short-cycle tertiary education
519,41,2,5,,4,العربيه ,male,Lower secondary education
520,37,2,5,,7,Arabic,male,Short-cycle tertiary education
521,22,1,5,,5,مصري,female,Upper secondary education
522,46,1,5,,7,العربية,female,Short-cycle tertiary education
523,٢٤,2,1,,5,العربية ,male,Upper secondary education
524,47,1,5,,7,العربيه,female,Short-cycle tertiary education
525,34,2,1,,7,العربية,male,Short-cycle tertiary education
526,30,2,5,,7,العربية ,male,Short-cycle tertiary education
527,38,1,6,عربي,6,عربي,female,Post-secondary non-tertiary education
528,40,2,5,,9,العريبة,male,Master or equivalent
529,22,1,4,,4,العربية,female,Lower secondary education
530,36,2,1,,4,العربيه,male,Lower secondary education
531,32,2,1,,9,العربيه,male,Master or equivalent
532,49,1,5,,7,العربيه,female,Short-cycle tertiary education
533,28,2,6,مصر,4,اللغة العربية ,male,Lower secondary education
534,44,2,5,,7,العربية,male,Short-cycle tertiary education
536,33,2,5,,7,العربية,male,Short-cycle tertiary education
537,49,2,5,,8,عربي,male,Bachelor or equivalent
538,25,2,5,,7,العربيه,male,Short-cycle tertiary education
539,35,2,1,,8,العربيه,male,Bachelor or equivalent
540,25,2,5,,4,العربية,male,Lower secondary education
541,21,2,6,مصري,4,المصرية,male,Lower secondary education
542,20,1,5,,7,العربيه,female,Short-cycle tertiary education
543,29,2,5,,7,العربيه,male,Short-cycle tertiary education
544,33,1,5,,7,مصري,female,Short-cycle tertiary education
545,38,1,6,مصرى,7,العربيه,female,Short-cycle tertiary education
548,39,2,5,,8,اللغة العربية ,male,Bachelor or equivalent
549,30,1,5,,2,العربية,female,Primary education
550,38,2,5,,7,Arabic,male,Short-cycle tertiary education
551,31,2,5,,7,عربى,male,Short-cycle tertiary education
552,29,2,1,,7,عربى,male,Short-cycle tertiary education
553,19,2,5,,4,العربية,male,Lower secondary education
555,30,2,5,,7,العربيه ,male,Short-cycle tertiary education
556,28,2,5,,7,العربية ,male,Short-cycle tertiary education
557,26,2,5,,7,عربي,male,Short-cycle tertiary education
558,37,1,1,,8,Arabic,female,Bachelor or equivalent
559,27,2,5,,7,العربية,male,Short-cycle tertiary education
560,34,2,5,,7,العربيه,male,Short-cycle tertiary education
561,25,2,5,,7,العربية,male,Short-cycle tertiary education
562,35,1,5,,7,العربية,female,Short-cycle tertiary education
563,30,2,5,,7,العربيه,male,Short-cycle tertiary education
564,45,1,1,,7,العربية ,female,Short-cycle tertiary education
565,50,2,5,,7,العربيه ,male,Short-cycle tertiary education
566,25,2,5,,7,العربيه,male,Short-cycle tertiary education
567,43,2,5,,7,العرببه,male,Short-cycle tertiary education
568,37,2,5,,7,العربيه,male,Short-cycle tertiary education
569,42,2,5,,8,اللغة العربية ,male,Bachelor or equivalent
570,46,2,5,,7,العربية,male,Short-cycle tertiary education
571,34,2,5,,7,العربية,male,Short-cycle tertiary education
572,31,2,6,مصري,7,العربيه ,male,Short-cycle tertiary education
574,38,2,5,,7,العربية,male,Short-cycle tertiary education
575,34,2,5,,5,عربي,male,Upper secondary education
576,27,2,5,,8,عربي,male,Bachelor or equivalent
577,33,1,6,مصرية,7,العربية,female,Short-cycle tertiary education
578,44,1,5,,7,عربي,female,Short-cycle tertiary education
580,25,2,5,,7,Arabic ,male,Short-cycle tertiary education
581,35,2,5,,7,العربيه,male,Short-cycle tertiary education
582,28,1,6,المصريه,7,العربيه,female,Short-cycle tertiary education
583,74,2,5,,7,العربية,male,Short-cycle tertiary education
584,41,1,5,,7,العربية,female,Short-cycle tertiary education
585,32,2,5,,5,اللغة العربيه ,male,Upper secondary education
586,23,1,5,,7,العربية,female,Short-cycle tertiary education
587,33,1,1,,7,اللغة العربية ,female,Short-cycle tertiary education
588,36,1,6,مصريه,7,عربي,female,Short-cycle tertiary education
589,٣٣,2,5,,7,العربيه,male,Short-cycle tertiary education
590,51,2,5,,4,العربيه,male,Lower secondary education
591,24,1,1,,7,العربية ,female,Short-cycle tertiary education
592,26,2,5,,8,العربية,male,Bachelor or equivalent
593,33,2,5,,4,العربيه,male,Lower secondary education
594,31,2,6,مصري,7,عربي,male,Short-cycle tertiary education
595,33,2,5,,7,العربية,male,Short-cycle tertiary education
596,50,2,5,,7,العربيه,male,Short-cycle tertiary education
597,19,1,5,,7,العربيه,female,Short-cycle tertiary education
598,20,2,5,,7,العرببه,male,Short-cycle tertiary education
599,27,2,5,,7,العربية,male,Short-cycle tertiary education
600,٢١,1,6,مصري,7,عربي,female,Short-cycle tertiary education
601,35,2,5,,7,العربيه,male,Short-cycle tertiary education
602,23,1,5,,4,اللغة العربية,female,Lower secondary education
