,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
511,2,1,2,,7,Espa?ol,female,Bachelor or equivalent
512,2,2,2,,7,Espa?ol,male,Bachelor or equivalent
513,3,1,2,,8,Spanish,female,Master or equivalent
514,3,1,2,,5,espa?ol,female,Post-secondary non-tertiary education
515,2,2,2,,4,Spanish,male,Upper secondary education
516,3,2,2,,8,Espa?ol,male,Master or equivalent
517,6,2,2,,8,Espa?ol,male,Master or equivalent
518,3,2,2,,7,Espa?ol,male,Bachelor or equivalent
520,3,1,2,,8,espa?ol,female,Master or equivalent
521,2,2,2,,7,Espa?ol,male,Bachelor or equivalent
522,2,2,1,,7,Chino,male,Bachelor or equivalent
523,2,2,2,,5,Espa?ol,male,Post-secondary non-tertiary education
524,5,1,2,,8,espa?ol,female,Master or equivalent
525,4,2,2,,8,espa?ol,male,Master or equivalent
526,3,1,2,,8,Espa?ol,female,Master or equivalent
527,3,1,2,,8,Espa?ol,female,Master or equivalent
528,4,1,2,,7,Espa?ol,female,Bachelor or equivalent
529,2,1,2,,7,espa?ol,female,Bachelor or equivalent
530,5,2,2,,8,espa?ol,male,Master or equivalent
531,3,2,2,,5,ingles,male,Post-secondary non-tertiary education
532,5,2,2,,7,Espa?ol,male,Bachelor or equivalent
533,2,2,2,,8,Ucraniano,male,Master or equivalent
534,2,1,2,,7,espa?ol,female,Bachelor or equivalent
535,5,2,2,,8,Espa?ola,male,Master or equivalent
536,3,1,2,,8,Espa?ol,female,Master or equivalent
537,4,1,2,,8,inglés,female,Master or equivalent
538,3,1,2,,8,Espa?ol,female,Master or equivalent
539,3,1,2,,8,espa?ol,female,Master or equivalent
540,2,2,2,,7,Espa?ol,male,Bachelor or equivalent
541,3,2,2,,8,Espa?ol,male,Master or equivalent
542,4,2,2,,8,Espa?ol,male,Master or equivalent
543,2,2,2,,6,Espa?ol,male,Short-cycle tertiary education
544,3,1,2,,6,Espa?ol,female,Short-cycle tertiary education
545,3,1,7,Latino,5,Espa?ol,female,Post-secondary non-tertiary education
547,4,2,2,,8,espa?ol,male,Master or equivalent
548,3,1,2,,5,espa?ol,female,Post-secondary non-tertiary education
549,3,2,2,,7,Espa?ol,male,Bachelor or equivalent
550,3,2,2,,8,Espa?ol,male,Master or equivalent
551,2,1,2,,8,Espa?ol,female,Master or equivalent
553,4,1,2,,5,espa?ol,female,Post-secondary non-tertiary education
554,2,2,2,,7,Espa?ol,male,Bachelor or equivalent
555,3,1,2,,8,Espa?ol,female,Master or equivalent
556,4,2,2,,7,Espa?ol,male,Bachelor or equivalent
557,5,2,2,,4,espa?ol,male,Upper secondary education
558,4,2,2,,8,Espa?ol,male,Master or equivalent
559,2,1,2,,5,espa?ol,female,Post-secondary non-tertiary education
560,3,2,2,,4,Espa?ol,male,Upper secondary education
561,3,2,2,,8,Italiano,male,Master or equivalent
562,5,1,2,,8,Espa?ol,female,Master or equivalent
563,5,2,2,,8,Castellano,male,Master or equivalent
564,3,1,2,,8,Espa?ol,female,Master or equivalent
565,2,2,2,,7,Espa?ol,male,Bachelor or equivalent
566,4,2,2,,8,Espa?ol,male,Master or equivalent
567,4,1,2,,8,Castellano,female,Master or equivalent
568,4,2,2,,6,Espa?ol,male,Short-cycle tertiary education
569,5,1,2,,8,Spanish,female,Master or equivalent
570,4,1,2,,8,Espa?ol,female,Master or equivalent
571,4,1,2,,6,Espa?ol,female,Short-cycle tertiary education
572,4,2,2,,8,Inglés,male,Master or equivalent
573,3,1,2,,8,Espa?ol,female,Master or equivalent
574,3,2,2,,8,Espa?ol,male,Master or equivalent
575,3,1,2,,8,Espa?ol,female,Master or equivalent
576,5,2,2,,8,Espa?ol,male,Master or equivalent
577,3,2,2,,6,Espa?ol,male,Short-cycle tertiary education
578,3,1,2,,8,espa?ol,female,Master or equivalent
579,4,2,2,,8,espa?ola,male,Master or equivalent
580,3,1,2,,8,Espa?ol,female,Master or equivalent
581,3,1,2,,8,Espa?ol,female,Master or equivalent
582,3,1,2,,8,Espa?ol,female,Master or equivalent
583,6,1,2,,7,Espa?ol,female,Bachelor or equivalent
584,3,1,2,,8,Espa?ol,female,Master or equivalent
585,5,1,2,,8,ESPA?OL,female,Master or equivalent
586,4,2,2,,7,Espa?ol,male,Bachelor or equivalent
588,4,2,2,,6,Espa?ol,male,Short-cycle tertiary education
589,2,1,2,,8,Espa?ol,female,Master or equivalent
590,4,1,2,,4,Espa?ol,female,Upper secondary education
591,6,1,2,,7,Castellano ,female,Bachelor or equivalent
592,3,1,2,,8,Espa?ol,female,Master or equivalent
593,6,2,2,,8,Espa?ol,male,Master or equivalent
594,4,2,2,,8,espa?ol,male,Master or equivalent
595,3,2,2,,8,Espa?ol,male,Master or equivalent
596,4,2,2,,4,Espa?ol,male,Upper secondary education
597,4,2,2,,6,Castellano,male,Short-cycle tertiary education
598,2,1,2,,8,Espa?ol,female,Master or equivalent
599,6,1,2,,8,Espa?ol,female,Master or equivalent
600,3,1,2,,8,Espa?ol,female,Master or equivalent
601,7,1,2,,6,English,female,Short-cycle tertiary education
602,4,1,2,,6,espa?ol,female,Short-cycle tertiary education
