,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
551,27,2,3,,5,portuguese,male,Bachelor or equivalent
552,32,2,2,,4,Portugues,male,Upper secondary education
553,40,2,3,,4,Português,male,Upper secondary education
554,25,2,3,,5,Portugues,male,Bachelor or equivalent
555,25,2,1,,5,Portugues,male,Bachelor or equivalent
556,25,2,1,,4,Português,male,Upper secondary education
557,33,2,4,,6,PortugueseBR - Português Brasil,male,Master or equivalent
558,29,2,1,,5,Português,male,Bachelor or equivalent
559,47,2,2,,4,portugues,male,Upper secondary education
560,30,2,3,,5,Português,male,Bachelor or equivalent
561,34,2,1,,5,Português,male,Bachelor or equivalent
562,27,1,1,,5,portugues,female,Bachelor or equivalent
563,57,2,2,,4,PORTUGUêS,male,Upper secondary education
564,32,1,1,,4,PORTUGUêS,female,Upper secondary education
565,26,2,1,,5,Português,male,Bachelor or equivalent
566,37,2,1,,4,portugues,male,Upper secondary education
567,27,2,3,,4,Português ,male,Upper secondary education
568,25,2,1,,7,português,male,Doctoral or equivalent
569,25,2,3,,5,Português,male,Bachelor or equivalent
570,27,2,3,,5,Português,male,Bachelor or equivalent
571,22,2,1,,5,Portugues,male,Bachelor or equivalent
572,33,1,3,,4,português,female,Upper secondary education
573,31,2,1,,4,Português,male,Upper secondary education
574,23,2,2,,5,PORTUGUES,male,Bachelor or equivalent
575,33,1,3,,5,Português ,female,Bachelor or equivalent
576,24,2,1,,5,português,male,Bachelor or equivalent
577,28,2,1,,4,Portugues,male,Upper secondary education
578,50,2,1,,6,português,male,Master or equivalent
579,25,2,1,,7,portugues,male,Doctoral or equivalent
580,25,2,3,,5,Português,male,Bachelor or equivalent
581,35,2,1,,4,Português,male,Upper secondary education
582,51,1,2,,5,Portugues,female,Bachelor or equivalent
583,28,2,3,,5,português,male,Bachelor or equivalent
584,48,1,1,,5,portuguese,female,Bachelor or equivalent
585,40,2,3,,4,Português,male,Upper secondary education
586,30,2,3,,5,Português,male,Bachelor or equivalent
587,46,1,1,,7,Português,female,Doctoral or equivalent
588,33,1,3,,5,Portugues,female,Bachelor or equivalent
589,23,2,1,,4,Português,male,Upper secondary education
590,27,2,1,,5,Português ,male,Bachelor or equivalent
591,31,2,1,,5,Português,male,Bachelor or equivalent
592,40,2,1,,5,Português,male,Bachelor or equivalent
593,23,2,2,,5,portugues,male,Bachelor or equivalent
594,34,2,1,,5,Português,male,Bachelor or equivalent
595,38,2,4,,4,Portugues,male,Upper secondary education
596,27,2,3,,5,Português,male,Bachelor or equivalent
597,30,2,1,,5,Portuguese,male,Bachelor or equivalent
598,22,1,1,,5,Portuguese,female,Bachelor or equivalent
599,30,2,1,,4,portuguese,male,Upper secondary education
600,19,2,3,,5, português Brazil,male,Bachelor or equivalent
601,27,2,3,,5,portuguese,male,Bachelor or equivalent
602,35,2,3,,5,portugues,male,Bachelor or equivalent
603,39,2,1,,5,portuguesa,male,Bachelor or equivalent
604,31,2,1,,5,portuguese,male,Bachelor or equivalent
605,26,2,3,,5,portuguese,male,Bachelor or equivalent
606,37,1,4,,5,Português,female,Bachelor or equivalent
607,31,2,1,,4,Português,male,Upper secondary education
609,29,1,1,,5,português,female,Bachelor or equivalent
610,35,1,3,,4,português,female,Upper secondary education
611,24,1,3,,5,português,female,Bachelor or equivalent
612,33,1,3,,4,Português,female,Upper secondary education
613,41,2,3,,6,Portuguese,male,Master or equivalent
614,21,2,1,,4,portugues,male,Upper secondary education
615,37,2,3,,5,portuguese,male,Bachelor or equivalent
616,26,1,2,,5,Portuguese,female,Bachelor or equivalent
617,24,2,3,,4,português brasileiro ,male,Upper secondary education
618,37,2,1,,4,portugues,male,Upper secondary education
619,34,1,1,,5,Português,female,Bachelor or equivalent
620,25,2,1,,4,portuguese,male,Upper secondary education
622,38,2,1,,5,português ,male,Bachelor or equivalent
623,35,2,1,,5,Português,male,Bachelor or equivalent
624,22,2,1,,4,Portugues,male,Upper secondary education
625,47,2,2,,4,Portuguese,male,Upper secondary education
626,37,2,1,,5,Português,male,Bachelor or equivalent
