,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
532,21,2,1,,9,Fran?aise,male,Master or equivalent
533,22,1,5,,9,Arabe,female,Master or equivalent
534,34,2,1,,9,Francais,male,Master or equivalent
535,27,2,1,,9,FRANCAIS,male,Master or equivalent
537,29,2,1,,7,Fran?ais,male,Upper secondary education
538,31,1,5,,9,Francais,female,Master or equivalent
539,25,1,1,,9,Fran?aise,female,Master or equivalent
540,48,1,1,,5,Fran?ais,female,Lower secondary education
541,24,2,1,,9,fran?ais,male,Master or equivalent
542,22,1,1,,8,Francais,female,Bachelor or equivalent
543,29,2,1,,9,Fran?ais,male,Master or equivalent
544,20,1,1,,8,Fran?ais,female,Bachelor or equivalent
545,23,2,1,,9,FR,male,Master or equivalent
546,25,1,1,,9,fran?ais,female,Master or equivalent
547,58,2,1,,9,fran?ais,male,Master or equivalent
548,24,2,1,,9,Fran?ais,male,Master or equivalent
550,27,2,1,,9,anglais,male,Master or equivalent
551,29,1,1,,9,Fran?ais,female,Master or equivalent
554,24,2,1,,9,fran?ais,male,Master or equivalent
555,19,2,1,,7,Fran?ais,male,Upper secondary education
556,21,2,1,,8,fran?ais,male,Bachelor or equivalent
557,32,1,1,,9,Fran?ais,female,Master or equivalent
558,19,2,1,,8,Fran?ais,male,Bachelor or equivalent
559,28,2,2,,9,Fran?ais ,male,Master or equivalent
560,30,1,1,,7,fran?ais,female,Upper secondary education
561,19,2,1,,8,Francais ,male,Bachelor or equivalent
562,35,2,1,,9,fran?ais,male,Master or equivalent
563,24,1,1,,9,fran?aise,female,Master or equivalent
564,25,2,1,,9,Fran?ais,male,Master or equivalent
565,27,2,4,,9,Francais,male,Master or equivalent
566,31,1,1,,9,Anglais,female,Master or equivalent
567,20,1,1,,7,Fran?ais,female,Upper secondary education
568,40,2,1,,9,Francais,male,Master or equivalent
570,19,2,1,,8,Fran?ais,male,Bachelor or equivalent
571,20,2,4,,7,Fran?ais ,male,Upper secondary education
572,21,2,1,,9,Fran?ais,male,Master or equivalent
573,30,2,1,,9,Fran?ais,male,Master or equivalent
574,19,2,1,,7,Fran?ais,male,Upper secondary education
575,23,2,1,,8,Espagnol,male,Bachelor or equivalent
576,44,1,1,,7,fran?ais,female,Upper secondary education
577,33,1,3,,9,Bengali,female,Master or equivalent
578,32,2,1,,9,Fran?ais,male,Master or equivalent
580,21,2,1,,9,Néerlandais ,male,Master or equivalent
581,22,1,1,,8,Fran?ais,female,Bachelor or equivalent
582,19,2,1,,8,Fran?ais ,male,Bachelor or equivalent
583,48,2,6,Sud américain,8,Espagnol,male,Bachelor or equivalent
585,28,1,1,,9,Fran?ais,female,Master or equivalent
586,21,2,1,,9,Fran?ais,male,Master or equivalent
587,34,2,3,,9,Francais,male,Master or equivalent
588,38,1,1,,9,Fran?ais,female,Master or equivalent
589,28,2,1,,9,Fran?ais,male,Master or equivalent
590,20,2,1,,7,Fran?ais ,male,Upper secondary education
591,27,1,1,,9,Fran?ais,female,Master or equivalent
592,26,1,1,,8,Fran?ais,female,Bachelor or equivalent
594,23,2,1,,9,Francais,male,Master or equivalent
595,31,1,1,,9,Fran?ais,female,Master or equivalent
596,40,1,1,,9,Fran?ais,female,Master or equivalent
597,32,1,1,,9,Hebrew,female,Master or equivalent
598,23,2,4,,9,Fran?ais ,male,Master or equivalent
599,32,1,1,,9,Fran?ais,female,Master or equivalent
600,24,2,1,,9,Hindi,male,Master or equivalent
601,25,1,1,,9,Fran?ais,female,Master or equivalent
