,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
622,55,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Bengali,Male,Bachelor or equivalent
624,Sixty,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Marathi ,Female,Master or equivalent
625,40,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Female,Master or equivalent
626,30,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam ,Female,Bachelor or equivalent
627,40,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
628,54,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
629,27,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Male,Bachelor or equivalent
630,33,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil and english,Male,Bachelor or equivalent
631,35,Male,"Arabic, Central Asian",,Bachelor or equivalent,English,Male,Bachelor or equivalent
632,45,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,english,Male,Master or equivalent
633,30,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,english,Male,Bachelor or equivalent
634,26,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,telugu,Female,Bachelor or equivalent
635,31,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
636,27,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,ENGLISH,Male,Master or equivalent
637,35,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Bengali,Male,Master or equivalent
638,38,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
639,43,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,malayalam,Male,Bachelor or equivalent
640,64,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam,Male,Bachelor or equivalent
641,43,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,TAMIL,Female,Master or equivalent
642,50,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,tamil,Female,Bachelor or equivalent
643,32,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam,Male,Bachelor or equivalent
644,29,Male,"East Asian Chinese, Japanese, etc.",,Bachelor or equivalent,Assamese,Male,Bachelor or equivalent
645,25,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Hindi,Male,Master or equivalent
646,49,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,telugu,Female,Bachelor or equivalent
647,41,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Female,Master or equivalent
648,28,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
649,31,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,telugu,Male,Bachelor or equivalent
651,33,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Male,Bachelor or equivalent
652,35,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Telugu,Female,Master or equivalent
655,36,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Male,Bachelor or equivalent
656,28,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
657,36,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Kannada,Male,Bachelor or equivalent
659,41,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
660,44,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,hindi,Male,Master or equivalent
661,30,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
662,39,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Hindi,Female,Bachelor or equivalent
663,56,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Hindi,Female,Bachelor or equivalent
664,25,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
665,26,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Marathi,Male,Bachelor or equivalent
667,25,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
669,25,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,TELUGU,Male,Bachelor or equivalent
671,33,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
672,34,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,TAMIL,Male,Master or equivalent
674,27,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,malayalam,Female,Bachelor or equivalent
675,35,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Telugu,Male,Master or equivalent
677,33,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,malayalam,Male,Master or equivalent
679,42,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Malayalam ,Female,Master or equivalent
680,35,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Female,Bachelor or equivalent
681,44,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Malayalam,Female,Master or equivalent
682,71,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Male,Bachelor or equivalent
683,37,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Hindi,Male,Bachelor or equivalent
685,36,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam,Male,Bachelor or equivalent
686,31,Female,Other (write in),Asian,Bachelor or equivalent,Malayalam,Female,Bachelor or equivalent
687,33,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam,Male,Bachelor or equivalent
688,33,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,english,Male,Bachelor or equivalent
689,41,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,ENGLISH,Female,Master or equivalent
691,38,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
692,38,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,English,Female,Master or equivalent
693,33,Male,"South Asian Indian, Pakistani, etc.",,Post-secondary non-tertiary education,Tamil,Male,Post-secondary non-tertiary education
694,47,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam,Male,Bachelor or equivalent
695,32,Male,Black,,Bachelor or equivalent,Hindi,Male,Bachelor or equivalent
696,30,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,tamil,Male,Master or equivalent
697,34,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
698,50,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Female,Bachelor or equivalent
704,35,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,English,Male,Master or equivalent
705,32,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
706,46,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
707,25,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,telugu,Female,Bachelor or equivalent
708,24,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,english,Female,Master or equivalent
709,31,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,english,Male,Bachelor or equivalent
710,31,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Hindi,Female,Master or equivalent
711,55,Female,"South Asian Indian, Pakistani, etc.",,Upper secondary education,TAMIL,Female,Upper secondary education
712,44,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Hindi,Female,Master or equivalent
713,32,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Female,Bachelor or equivalent
714,32,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
715,28,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,english,Male,Master or equivalent
716,36,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,tamil,Female,Bachelor or equivalent
718,46,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,malayalam,Female,Bachelor or equivalent
719,31,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
720,35,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Hindi,Male,Master or equivalent
721,27,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam,Male,Bachelor or equivalent
722,47,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Hindi,Male,Bachelor or equivalent
723,50,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Marathi,Female,Bachelor or equivalent
724,70,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,HINDI,Male,Bachelor or equivalent
726,25,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
727,36,Male,"East Asian Chinese, Japanese, etc.",,Master or equivalent,Hindi,Male,Master or equivalent
728,50,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Male,Bachelor or equivalent
731,44,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
733,43,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Male,Bachelor or equivalent
734,42,Male,"South Asian Indian, Pakistani, etc.",,Upper secondary education,marthi,Male,Upper secondary education
735,22,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,tamil,Male,Bachelor or equivalent
737,31,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,malayalam,Male,Master or equivalent
738,55,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
739,45,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Hindi,Male,Master or equivalent
740,35,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,malayalam,Male,Bachelor or equivalent
741,35,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Kannada,Male,Bachelor or equivalent
743,34,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Kannada,Female,Master or equivalent
744,27,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Konkani,Male,Bachelor or equivalent
745,43,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Malayalam,Male,Master or equivalent
746,30,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Male,Bachelor or equivalent
748,32,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
749,47,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
750,46,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Malayalam,Male,Master or equivalent
751,34,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
752,37,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Hindi,Male,Bachelor or equivalent
753,29,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,hindi,Male,Bachelor or equivalent
754,36,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
755,48,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,English,Male,Master or equivalent
756,29,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Hindi,Male,Master or equivalent
757,35,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,MALAYALAM,Male,Bachelor or equivalent
759,36,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Telugu,Male,Master or equivalent
760,32,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,telugu,Male,Bachelor or equivalent
761,41,Male,"South Asian Indian, Pakistani, etc.",,Upper secondary education,tamil,Male,Upper secondary education
762,37,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam,Male,Bachelor or equivalent
764,24,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Hindi,Male,Bachelor or equivalent
765,37,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
767,29,Male,White,,Bachelor or equivalent,Gujarati,Male,Bachelor or equivalent
768,34,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,english,Female,Bachelor or equivalent
769,32,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
770,43,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
771,42,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Malayalam,Male,Bachelor or equivalent
772,26,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,TELUGU,Female,Bachelor or equivalent
773,25,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Female,Master or equivalent
774,31,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Female,Master or equivalent
775,32,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,English,Female,Master or equivalent
776,45,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
777,36,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Female,Master or equivalent
778,24,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,english,Female,Master or equivalent
781,43,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,malayalam,Female,Master or equivalent
782,33,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
783,32,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,English,Male,Master or equivalent
785,37,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Male,Bachelor or equivalent
789,31,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,tamil,Female,Master or equivalent
790,26,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Telugu,Male,Bachelor or equivalent
791,40,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Tamil,Male,Master or equivalent
792,43,Female,"South Asian Indian, Pakistani, etc.",,Doctoral or equivalent,tamil,Female,Doctoral or equivalent
793,24,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,ENGLISH,Female,Master or equivalent
795,38,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Malayalam,Female,Master or equivalent
796,32,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,English,Female,Bachelor or equivalent
797,27,Male,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Hindi,Male,Bachelor or equivalent
798,40,Female,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Hindi,Female,Master or equivalent
799,34,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Hindi,Male,Master or equivalent
800,25,Female,"South Asian Indian, Pakistani, etc.",,Bachelor or equivalent,Tamil,Female,Bachelor or equivalent
801,28,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Malayalam,Male,Master or equivalent
802,28,Male,"South Asian Indian, Pakistani, etc.",,Master or equivalent,Malayalam,Male,Master or equivalent
