,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Concreteness,45.92307692307692,47.69230769230769,47.0,35.07692307692308,46.38461538461539,66.07692307692308,48.84615384615385,33.61538461538461,68.33333333333333,74.5,65.5,55.5,45.333333333333336,75.83333333333333,64.66666666666667,52.0,37.25,63.6875,27.6875,49.75,56.8125,66.6875,29.4375,44.875,69.85714285714286,45.142857142857146,27.857142857142858,33.857142857142854,38.285714285714285,35.0,28.857142857142858,33.857142857142854,39.81818181818182,53.72727272727273,62.45454545454545,60.09090909090909,52.72727272727273,46.54545454545455,49.27272727272727,55.27272727272727,21.142857142857142,28.142857142857142,29.142857142857142,75.14285714285714,60.42857142857143,62.42857142857143,54.857142857142854,73.28571428571429,57.0,65.55555555555556,57.333333333333336,68.0,50.0,70.66666666666667,48.666666666666664,39.333333333333336,96.875,21.0,45.375,38.875,31.75,48.5,57.375,37.5,49.75,69.75,68.41666666666667,72.83333333333333,81.16666666666667,67.83333333333333,46.333333333333336,63.0,77.66666666666667,73.16666666666667,53.0,43.333333333333336,19.666666666666668,29.666666666666668,22.333333333333332,49.666666666666664,78.11111111111111,21.77777777777778,25.444444444444443,74.88888888888889,69.11111111111111,48.55555555555556,59.22222222222222,51.44444444444444,39.285714285714285,40.857142857142854,75.42857142857143,54.0,55.285714285714285,67.71428571428571,64.14285714285714,15.428571428571429,78.44444444444444,47.111111111111114,43.666666666666664,82.44444444444444,63.333333333333336,69.66666666666667,65.0,72.0,66.11111111111111,77.11111111111111,83.0,71.77777777777777,35.333333333333336,36.111111111111114,42.888888888888886,23.555555555555557,28.1,30.0,31.0,45.3,79.0,77.7,37.1,55.3,65.0,32.375,24.625,60.625,19.875,53.75,46.875,39.375,48.666666666666664,44.888888888888886,71.66666666666667,57.333333333333336,47.0,31.77777777777778,56.111111111111114,47.77777777777778,80.72727272727273,71.27272727272727,45.18181818181818,41.09090909090909,43.81818181818182,83.9090909090909,31.181818181818183,30.0,45.9,37.5,29.6,38.0,50.0,56.3,25.1,28.2,47.8,28.4,62.6,23.1,34.5,25.6,52.4
Uniqueness,90.54545454545455,86.81818181818181,92.9090909090909,92.18181818181819,88.9090909090909,71.45454545454545,63.18181818181818,67.27272727272727,29.6,17.1,30.5,46.7,48.9,24.1,47.2,34.2,30.0,24.8,72.5,36.2,39.4,38.0,97.6,58.6,31.857142857142858,67.28571428571429,98.85714285714286,95.0,74.14285714285714,82.28571428571429,66.71428571428571,73.14285714285714,45.90909090909091,80.27272727272727,81.72727272727273,69.45454545454545,71.36363636363636,41.36363636363637,43.81818181818182,79.9090909090909,88.6,66.1,81.3,30.3,22.5,33.0,31.2,37.7,38.714285714285715,31.857142857142858,40.357142857142854,33.142857142857146,36.5,38.92857142857143,24.785714285714285,45.5,55.125,54.625,35.125,49.25,66.75,53.875,39.5,33.375,35.5,29.7,13.5,22.0,17.4,27.3,22.2,23.4,30.166666666666668,70.5,50.166666666666664,39.25,39.916666666666664,37.75,36.833333333333336,44.916666666666664,63.285714285714285,26.428571428571427,35.142857142857146,24.142857142857142,11.142857142857142,31.428571428571427,65.42857142857143,14.714285714285714,42.5,19.583333333333332,26.5,84.83333333333333,57.666666666666664,59.083333333333336,28.916666666666668,52.166666666666664,40.666666666666664,23.666666666666668,93.66666666666667,76.33333333333333,48.666666666666664,60.0,57.333333333333336,66.0,24.272727272727273,71.36363636363636,57.09090909090909,29.818181818181817,70.0,47.18181818181818,73.0909090909091,35.63636363636363,67.88888888888889,47.111111111111114,48.77777777777778,52.0,30.333333333333332,32.22222222222222,31.666666666666668,34.333333333333336,34.083333333333336,17.25,12.916666666666666,17.25,50.416666666666664,96.5,54.75,26.166666666666668,67.83333333333333,63.666666666666664,67.0,34.0,62.833333333333336,63.833333333333336,76.66666666666667,75.0,22.555555555555557,49.111111111111114,29.333333333333332,39.333333333333336,23.88888888888889,40.111111111111114,85.77777777777777,86.22222222222223,60.857142857142854,87.71428571428571,91.85714285714286,98.71428571428571,36.142857142857146,41.857142857142854,90.28571428571429,95.14285714285714,51.72727272727273,62.45454545454545,33.18181818181818,65.81818181818181,71.36363636363636,62.63636363636363,36.90909090909091
Love Expression,93.63636363636364,84.0,95.72727272727273,95.27272727272727,78.27272727272727,31.818181818181817,42.09090909090909,61.45454545454545,19.8,15.0,11.6,37.9,31.2,13.6,16.1,14.4,2.3,2.6,17.8,11.7,9.6,5.5,91.7,27.9,10.0,28.285714285714285,98.14285714285714,83.0,73.14285714285714,92.0,61.285714285714285,62.857142857142854,43.27272727272727,92.54545454545455,78.0,70.9090909090909,60.81818181818182,35.0,40.54545454545455,77.9090909090909,89.4,70.1,96.7,2.9,3.9,2.7,4.6,5.2,14.071428571428571,10.0,13.714285714285714,5.285714285714286,11.142857142857142,8.285714285714286,4.642857142857143,1.9285714285714286,13.875,17.875,2.875,3.875,7.125,5.875,7.75,14.625,8.9,11.2,5.8,10.9,3.1,12.1,3.8,12.6,3.1666666666666665,28.333333333333332,14.5,13.75,22.833333333333332,16.916666666666668,20.583333333333332,5.666666666666667,65.0,14.0,33.714285714285715,12.428571428571429,4.857142857142857,9.857142857142858,6.428571428571429,27.285714285714285,5.833333333333333,22.0,3.4166666666666665,82.58333333333333,14.25,13.083333333333334,4.25,69.75,8.0,6.666666666666667,60.333333333333336,6.333333333333333,12.666666666666666,10.0,14.0,20.333333333333332,7.7272727272727275,18.363636363636363,18.636363636363637,1.5454545454545454,42.45454545454545,32.81818181818182,35.54545454545455,22.545454545454547,56.888888888888886,52.55555555555556,50.44444444444444,10.666666666666666,12.0,12.444444444444445,32.666666666666664,11.555555555555555,9.083333333333334,47.083333333333336,10.333333333333334,7.833333333333333,5.916666666666667,81.91666666666667,45.583333333333336,28.916666666666668,49.166666666666664,30.166666666666668,48.5,17.333333333333332,86.5,45.5,84.83333333333333,80.0,0.8888888888888888,11.777777777777779,18.444444444444443,22.666666666666668,5.333333333333333,2.6666666666666665,87.11111111111111,86.11111111111111,20.0,67.0,88.57142857142857,99.0,8.571428571428571,4.571428571428571,88.0,96.57142857142857,53.09090909090909,61.36363636363637,22.727272727272727,74.27272727272727,87.54545454545455,74.0,29.545454545454547
Information Exchange,55.0,53.54545454545455,55.45454545454545,53.81818181818182,48.81818181818182,42.27272727272727,43.09090909090909,48.63636363636363,51.7,51.8,44.8,46.2,53.3,54.4,55.1,46.0,23.3,29.6,42.0,38.7,39.0,52.3,44.6,55.5,57.42857142857143,55.285714285714285,44.714285714285715,48.42857142857143,54.42857142857143,42.142857142857146,46.857142857142854,54.142857142857146,23.727272727272727,36.63636363636363,48.45454545454545,60.09090909090909,31.09090909090909,36.45454545454545,58.09090909090909,31.363636363636363,41.0,39.0,41.4,27.7,27.9,24.0,24.6,25.7,55.07142857142857,54.714285714285715,46.857142857142854,34.92857142857143,48.5,54.285714285714285,41.142857142857146,43.0,31.75,51.25,39.75,38.5,35.125,50.25,40.0,42.375,31.6,34.4,52.3,49.7,33.5,26.0,32.2,27.4,39.25,48.0,41.583333333333336,36.583333333333336,37.833333333333336,39.75,45.5,34.666666666666664,42.285714285714285,25.285714285714285,13.714285714285714,67.85714285714286,30.571428571428573,32.857142857142854,69.28571428571429,34.285714285714285,46.0,39.75,32.75,50.416666666666664,41.666666666666664,38.666666666666664,37.916666666666664,52.583333333333336,39.666666666666664,51.333333333333336,63.333333333333336,37.666666666666664,34.333333333333336,39.333333333333336,37.333333333333336,54.333333333333336,42.72727272727273,33.18181818181818,35.72727272727273,41.90909090909091,47.27272727272727,48.63636363636363,37.54545454545455,30.09090909090909,15.444444444444445,24.22222222222222,22.77777777777778,36.111111111111114,41.333333333333336,33.666666666666664,27.88888888888889,32.333333333333336,45.333333333333336,33.333333333333336,27.416666666666668,32.75,14.333333333333334,52.666666666666664,52.25,52.0,49.166666666666664,33.333333333333336,71.5,48.666666666666664,65.5,42.166666666666664,52.0,47.666666666666664,26.0,32.666666666666664,25.555555555555557,45.0,33.44444444444444,59.888888888888886,53.44444444444444,55.77777777777778,50.857142857142854,41.285714285714285,53.714285714285715,53.285714285714285,42.142857142857146,73.42857142857143,36.714285714285715,41.142857142857146,44.36363636363637,43.72727272727273,54.45454545454545,36.18181818181818,52.81818181818182,42.90909090909091,38.54545454545455
Money Exchange,65.9090909090909,57.72727272727273,64.18181818181819,64.81818181818181,67.27272727272727,33.63636363636363,70.63636363636364,72.72727272727273,50.2,38.2,49.7,33.4,47.5,56.7,65.6,56.7,57.7,34.5,62.6,64.8,65.1,22.6,74.1,64.8,58.0,62.0,57.0,56.42857142857143,60.142857142857146,54.57142857142857,68.14285714285714,62.0,53.90909090909091,68.72727272727273,69.18181818181819,72.9090909090909,73.36363636363636,75.81818181818181,76.81818181818181,77.45454545454545,88.0,77.7,84.3,20.7,20.9,18.0,18.6,14.5,57.785714285714285,49.5,57.714285714285715,43.0,56.5,46.285714285714285,46.92857142857143,32.07142857142857,56.25,22.875,14.625,16.75,29.125,29.25,29.625,21.25,60.6,14.1,31.8,28.3,25.7,31.3,55.1,32.3,52.25,29.916666666666668,42.916666666666664,41.0,41.833333333333336,58.0,45.666666666666664,43.416666666666664,77.14285714285714,56.57142857142857,66.14285714285714,28.571428571428573,17.857142857142858,71.14285714285714,72.42857142857143,34.57142857142857,56.583333333333336,39.916666666666664,41.75,51.75,41.833333333333336,25.833333333333332,54.416666666666664,52.333333333333336,64.0,63.333333333333336,62.333333333333336,50.0,48.333333333333336,33.333333333333336,25.0,55.0,56.63636363636363,47.54545454545455,50.27272727272727,53.72727272727273,65.18181818181819,70.45454545454545,47.0,49.18181818181818,65.77777777777777,53.77777777777778,53.666666666666664,51.55555555555556,28.555555555555557,33.77777777777778,56.666666666666664,37.22222222222222,52.166666666666664,31.416666666666668,35.833333333333336,45.25,41.75,42.5,46.833333333333336,26.583333333333332,55.666666666666664,45.5,46.666666666666664,33.666666666666664,50.0,46.0,52.166666666666664,37.833333333333336,52.22222222222222,52.22222222222222,52.333333333333336,49.22222222222222,42.22222222222222,55.888888888888886,60.666666666666664,61.888888888888886,30.714285714285715,46.285714285714285,70.0,64.42857142857143,17.142857142857142,47.857142857142854,50.714285714285715,57.285714285714285,55.72727272727273,58.72727272727273,40.63636363636363,47.18181818181818,53.81818181818182,50.36363636363637,43.54545454545455
Goods Exchange,9.909090909090908,10.181818181818182,14.0,14.545454545454545,9.363636363636363,25.0,8.818181818181818,7.909090909090909,29.5,18.5,6.3,12.5,17.2,89.0,39.1,46.3,3.6,27.8,3.2,1.8,3.2,36.1,4.0,11.2,9.857142857142858,17.571428571428573,2.2857142857142856,6.571428571428571,7.285714285714286,3.0,2.2857142857142856,2.5714285714285716,21.181818181818183,26.09090909090909,32.09090909090909,24.09090909090909,10.363636363636363,7.2727272727272725,11.0,30.0,13.9,15.5,14.2,63.4,62.6,58.1,51.0,52.1,16.714285714285715,22.5,24.5,66.07142857142857,13.642857142857142,18.857142857142858,7.714285714285714,11.071428571428571,91.125,6.25,18.75,10.875,27.375,19.125,21.625,24.375,16.2,55.6,62.8,62.4,87.6,30.4,23.3,35.9,33.5,21.916666666666668,28.333333333333332,29.416666666666668,11.166666666666666,13.083333333333334,12.833333333333334,13.333333333333334,9.142857142857142,22.285714285714285,22.142857142857142,43.142857142857146,40.42857142857143,23.428571428571427,35.42857142857143,64.71428571428571,18.166666666666668,26.75,92.66666666666667,36.0,15.583333333333334,27.5,5.333333333333333,2.5,26.333333333333332,5.666666666666667,7.0,48.666666666666664,42.0,23.333333333333332,17.0,17.666666666666668,20.545454545454547,20.545454545454547,31.727272727272727,23.90909090909091,20.09090909090909,25.727272727272727,33.36363636363637,21.818181818181817,21.0,25.444444444444443,25.333333333333332,13.777777777777779,28.444444444444443,31.555555555555557,25.88888888888889,22.88888888888889,16.166666666666668,68.41666666666667,13.666666666666666,45.166666666666664,9.833333333333334,20.75,8.583333333333334,40.5,32.0,29.166666666666668,22.666666666666668,35.166666666666664,44.333333333333336,28.333333333333332,39.666666666666664,37.833333333333336,30.11111111111111,14.333333333333334,11.88888888888889,14.666666666666666,5.222222222222222,17.555555555555557,24.0,24.666666666666668,7.285714285714286,2.4285714285714284,3.4285714285714284,1.4285714285714286,14.0,29.428571428571427,12.571428571428571,16.571428571428573,33.36363636363637,41.0,20.09090909090909,23.727272727272727,35.81818181818182,22.90909090909091,22.0
Service Exchange,39.09090909090909,37.63636363636363,28.272727272727273,27.09090909090909,28.454545454545453,20.09090909090909,8.0,13.545454545454545,66.8,38.4,11.4,43.0,52.2,57.2,60.2,47.5,23.5,28.7,1.9,41.2,46.4,84.4,33.3,27.7,22.571428571428573,16.142857142857142,12.142857142857142,6.571428571428571,14.285714285714286,14.285714285714286,15.857142857142858,13.428571428571429,55.09090909090909,56.27272727272727,36.90909090909091,32.54545454545455,39.27272727272727,24.818181818181817,22.545454545454547,53.72727272727273,40.6,38.5,29.4,94.9,89.7,85.0,84.1,84.3,69.07142857142857,65.64285714285714,74.57142857142857,60.142857142857146,60.785714285714285,89.0,29.0,2.7857142857142856,88.375,36.5,11.125,20.375,18.625,23.75,28.5,32.75,45.3,87.1,60.5,90.8,52.9,63.4,37.2,67.5,82.66666666666667,85.33333333333333,60.833333333333336,51.583333333333336,51.0,46.833333333333336,47.916666666666664,48.5,73.0,55.714285714285715,27.428571428571427,84.57142857142857,80.28571428571429,69.0,68.14285714285714,69.14285714285714,53.583333333333336,73.91666666666667,77.91666666666667,34.833333333333336,41.25,84.33333333333333,25.166666666666668,24.25,59.333333333333336,6.333333333333333,3.6666666666666665,67.66666666666667,72.66666666666667,46.666666666666664,55.666666666666664,66.66666666666667,42.72727272727273,76.63636363636364,79.72727272727273,80.72727272727273,37.0,32.18181818181818,42.72727272727273,44.90909090909091,25.77777777777778,34.111111111111114,34.22222222222222,28.77777777777778,54.55555555555556,57.333333333333336,36.333333333333336,29.88888888888889,77.33333333333333,29.666666666666668,10.416666666666666,58.666666666666664,5.666666666666667,52.333333333333336,26.0,32.666666666666664,74.83333333333333,42.333333333333336,39.5,46.833333333333336,66.5,33.333333333333336,81.0,63.166666666666664,34.888888888888886,42.888888888888886,24.666666666666668,21.77777777777778,5.888888888888889,55.55555555555556,28.444444444444443,29.77777777777778,4.142857142857143,23.571428571428573,24.571428571428573,21.571428571428573,25.0,64.28571428571429,24.0,25.857142857142858,39.90909090909091,47.09090909090909,25.09090909090909,35.63636363636363,54.90909090909091,32.36363636363637,39.45454545454545
Attachment,98.45454545454545,87.36363636363636,96.63636363636364,96.27272727272727,81.81818181818181,23.545454545454547,34.90909090909091,57.54545454545455,32.0,16.2,11.4,41.6,53.0,22.2,32.2,14.3,15.1,12.0,26.7,33.7,43.0,20.5,96.1,38.0,35.142857142857146,43.714285714285715,99.42857142857143,94.85714285714286,74.14285714285714,92.57142857142857,62.142857142857146,69.14285714285714,56.63636363636363,98.72727272727273,80.45454545454545,56.36363636363637,69.45454545454545,39.63636363636363,39.0,86.18181818181819,97.6,79.6,96.5,19.4,20.5,13.8,33.3,16.7,35.07142857142857,23.857142857142858,32.857142857142854,21.142857142857142,19.0,22.5,9.285714285714286,5.642857142857143,23.75,19.25,4.5,4.5,11.75,7.125,5.5,10.625,35.1,16.6,13.9,21.5,6.6,37.7,25.3,38.2,6.583333333333333,65.75,45.5,37.25,43.083333333333336,34.583333333333336,28.583333333333332,36.333333333333336,70.71428571428571,28.0,41.142857142857146,11.714285714285714,9.142857142857142,15.428571428571429,20.857142857142858,39.142857142857146,12.0,16.5,6.666666666666667,81.0,17.916666666666668,35.0,8.416666666666666,80.16666666666667,47.0,15.666666666666666,6.666666666666667,30.333333333333332,30.333333333333332,37.333333333333336,42.0,64.33333333333333,10.909090909090908,53.18181818181818,51.18181818181818,7.181818181818182,51.18181818181818,58.63636363636363,56.90909090909091,47.72727272727273,66.88888888888889,70.0,74.77777777777777,14.333333333333334,6.888888888888889,7.0,47.44444444444444,7.777777777777778,22.083333333333332,61.666666666666664,19.416666666666668,8.75,12.416666666666666,92.16666666666667,52.083333333333336,41.75,80.66666666666667,48.333333333333336,48.5,27.333333333333332,84.33333333333333,27.333333333333332,91.83333333333333,86.66666666666667,2.3333333333333335,22.333333333333332,37.22222222222222,42.0,5.333333333333333,13.444444444444445,88.66666666666667,89.33333333333333,26.714285714285715,66.85714285714286,90.85714285714286,98.71428571428571,27.571428571428573,23.285714285714285,93.57142857142857,96.42857142857143,54.63636363636363,84.36363636363636,20.0,86.45454545454545,90.63636363636364,86.27272727272727,61.45454545454545
Mating,67.81818181818181,59.72727272727273,41.72727272727273,41.54545454545455,71.0,63.45454545454545,59.72727272727273,59.0,51.5,47.0,44.3,44.9,47.6,45.3,46.0,46.8,41.8,41.8,40.3,41.0,42.1,43.2,43.9,42.9,75.0,66.85714285714286,38.857142857142854,32.714285714285715,43.714285714285715,52.42857142857143,51.142857142857146,34.857142857142854,35.81818181818182,55.54545454545455,56.36363636363637,53.27272727272727,51.63636363636363,48.0,47.45454545454545,65.45454545454545,48.9,32.2,45.7,49.3,49.0,49.2,48.9,49.1,36.642857142857146,37.214285714285715,40.214285714285715,37.07142857142857,37.714285714285715,37.5,36.5,36.642857142857146,33.25,26.25,18.0,16.875,15.125,21.75,18.625,18.375,62.3,66.3,60.2,63.3,59.7,60.8,56.9,60.0,50.166666666666664,54.25,52.5,51.416666666666664,50.583333333333336,52.416666666666664,50.666666666666664,50.916666666666664,56.57142857142857,58.142857142857146,61.57142857142857,46.0,59.42857142857143,59.714285714285715,64.85714285714286,59.285714285714285,55.916666666666664,53.083333333333336,53.75,38.083333333333336,50.75,52.333333333333336,52.833333333333336,44.916666666666664,66.66666666666667,66.33333333333333,24.333333333333332,63.333333333333336,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,63.45454545454545,65.27272727272727,64.36363636363636,63.72727272727273,62.18181818181818,59.63636363636363,60.36363636363637,60.72727272727273,55.888888888888886,54.77777777777778,45.111111111111114,52.888888888888886,53.22222222222222,53.0,38.44444444444444,45.111111111111114,42.5,44.666666666666664,42.583333333333336,44.166666666666664,43.666666666666664,59.416666666666664,57.083333333333336,43.333333333333336,80.16666666666667,60.333333333333336,28.0,81.66666666666667,33.166666666666664,35.666666666666664,33.166666666666664,68.66666666666667,24.0,26.555555555555557,28.88888888888889,28.22222222222222,25.666666666666668,20.555555555555557,33.44444444444444,34.44444444444444,29.285714285714285,14.714285714285714,27.428571428571427,45.142857142857146,29.714285714285715,30.714285714285715,61.142857142857146,71.42857142857143,46.36363636363637,53.18181818181818,40.18181818181818,43.18181818181818,58.90909090909091,51.72727272727273,41.72727272727273
Conflict,31.454545454545453,55.45454545454545,32.63636363636363,24.90909090909091,55.63636363636363,81.0909090909091,31.545454545454547,21.09090909090909,45.0,26.8,66.9,12.7,18.9,27.9,42.1,76.8,90.4,86.1,96.1,10.7,11.8,11.9,8.7,12.9,38.285714285714285,40.142857142857146,18.428571428571427,14.285714285714286,27.571428571428573,19.857142857142858,12.857142857142858,26.428571428571427,55.81818181818182,17.09090909090909,27.0,47.90909090909091,44.36363636363637,51.54545454545455,49.90909090909091,35.45454545454545,27.5,24.4,14.8,58.4,63.5,50.5,44.7,38.1,31.5,36.0,27.928571428571427,34.357142857142854,22.857142857142858,19.571428571428573,51.57142857142857,94.14285714285714,39.125,23.625,78.875,64.0,70.125,39.25,51.5,27.875,52.6,47.0,23.7,39.3,33.0,19.2,24.9,18.9,14.166666666666666,31.25,43.833333333333336,22.0,24.666666666666668,33.083333333333336,54.333333333333336,27.166666666666668,22.571428571428573,24.285714285714285,35.714285714285715,42.42857142857143,11.285714285714286,61.57142857142857,67.71428571428571,15.142857142857142,52.666666666666664,18.666666666666668,32.5,28.583333333333332,39.25,15.166666666666666,72.16666666666667,19.0,37.333333333333336,91.66666666666667,100.0,19.666666666666668,42.666666666666664,25.333333333333332,11.333333333333334,25.333333333333332,57.36363636363637,33.27272727272727,39.27272727272727,5.909090909090909,45.63636363636363,52.0,52.18181818181818,44.90909090909091,29.11111111111111,12.666666666666666,12.666666666666666,28.22222222222222,41.44444444444444,30.88888888888889,10.777777777777779,16.444444444444443,16.666666666666668,14.083333333333334,78.5,22.833333333333332,87.08333333333333,25.5,20.75,15.083333333333334,28.666666666666668,13.666666666666666,35.5,42.666666666666664,57.333333333333336,58.166666666666664,31.5,27.166666666666668,36.333333333333336,52.111111111111114,24.555555555555557,14.0,86.33333333333333,55.666666666666664,19.333333333333332,18.666666666666668,90.57142857142857,45.42857142857143,23.714285714285715,4.0,21.285714285714285,32.857142857142854,18.714285714285715,23.857142857142858,28.181818181818183,29.363636363636363,74.9090909090909,30.454545454545453,40.54545454545455,31.90909090909091,34.45454545454545
Negotiation,41.36363636363637,56.0,43.63636363636363,39.18181818181818,47.09090909090909,69.45454545454545,22.90909090909091,25.09090909090909,62.5,48.8,11.4,15.7,22.1,64.1,77.0,66.5,66.6,74.9,19.8,26.4,29.0,16.6,48.6,41.1,48.42857142857143,42.857142857142854,26.428571428571427,30.571428571428573,31.285714285714285,33.714285714285715,25.285714285714285,30.142857142857142,42.81818181818182,70.54545454545455,59.18181818181818,55.18181818181818,46.09090909090909,38.09090909090909,40.54545454545455,56.36363636363637,45.6,49.9,38.5,56.8,42.1,66.8,66.3,53.4,48.714285714285715,28.071428571428573,28.214285714285715,80.28571428571429,26.285714285714285,52.42857142857143,76.35714285714286,14.5,39.75,10.75,24.125,26.25,42.125,37.25,27.625,23.375,56.3,61.8,25.3,36.9,70.0,25.9,26.3,29.2,35.166666666666664,33.416666666666664,52.5,44.333333333333336,31.166666666666668,33.5,29.75,14.416666666666666,30.714285714285715,35.285714285714285,46.0,53.42857142857143,42.0,32.142857142857146,8.285714285714286,17.857142857142858,17.083333333333332,11.0,76.41666666666667,54.916666666666664,46.583333333333336,13.916666666666666,34.583333333333336,5.583333333333333,56.666666666666664,11.333333333333334,42.0,77.33333333333333,93.33333333333333,44.0,22.666666666666668,18.0,34.72727272727273,45.0,40.90909090909091,23.636363636363637,62.09090909090909,63.90909090909091,82.36363636363636,66.0,40.55555555555556,42.22222222222222,42.0,33.666666666666664,45.333333333333336,45.22222222222222,20.22222222222222,33.44444444444444,40.166666666666664,11.583333333333334,11.583333333333334,33.5,18.25,48.25,33.416666666666664,27.916666666666668,43.5,26.666666666666668,39.666666666666664,72.16666666666667,63.333333333333336,61.166666666666664,53.666666666666664,44.333333333333336,28.77777777777778,47.77777777777778,21.88888888888889,27.666666666666668,17.77777777777778,48.888888888888886,39.333333333333336,38.111111111111114,43.0,34.42857142857143,15.428571428571429,8.0,38.0,63.42857142857143,40.0,44.285714285714285,53.09090909090909,44.45454545454545,30.09090909090909,41.0,46.18181818181818,41.63636363636363,55.54545454545455
Coercion,8.181818181818182,18.636363636363637,6.090909090909091,6.363636363636363,16.90909090909091,41.27272727272727,8.181818181818182,4.636363636363637,20.6,12.0,71.6,9.7,12.7,14.3,27.1,50.3,45.4,51.8,87.9,8.6,8.5,16.0,0.7,2.4,11.714285714285714,12.428571428571429,15.571428571428571,10.142857142857142,15.285714285714286,18.142857142857142,8.0,9.285714285714286,15.272727272727273,4.7272727272727275,17.181818181818183,29.727272727272727,14.909090909090908,20.0,20.90909090909091,5.7272727272727275,10.7,5.8,3.7,45.4,44.3,42.0,34.6,38.8,13.5,19.785714285714285,17.0,18.0,20.428571428571427,7.071428571428571,19.285714285714285,98.64285714285714,37.875,13.625,63.625,50.0,74.25,34.625,35.375,26.625,41.2,33.9,5.9,22.0,20.8,16.3,10.0,10.8,10.083333333333334,15.0,24.0,8.0,16.166666666666668,22.416666666666668,23.333333333333332,32.5,7.285714285714286,16.714285714285715,12.285714285714286,35.142857142857146,5.142857142857143,23.142857142857142,85.57142857142857,8.285714285714286,17.75,4.25,13.666666666666666,17.333333333333332,16.583333333333332,6.25,34.583333333333336,30.75,10.0,78.0,91.33333333333333,41.333333333333336,44.666666666666664,17.666666666666668,13.0,7.0,47.54545454545455,26.363636363636363,40.81818181818182,14.545454545454545,24.545454545454547,25.545454545454547,28.181818181818183,26.363636363636363,14.444444444444445,4.888888888888889,4.777777777777778,15.0,29.555555555555557,17.444444444444443,4.777777777777778,11.555555555555555,6.5,9.916666666666666,66.41666666666667,8.833333333333334,96.16666666666667,3.3333333333333335,6.083333333333333,7.25,4.333333333333333,16.166666666666668,35.5,56.5,31.5,49.333333333333336,21.833333333333332,17.0,31.77777777777778,25.666666666666668,10.666666666666666,12.222222222222221,56.0,40.111111111111114,8.777777777777779,8.666666666666666,62.714285714285715,12.428571428571429,18.142857142857142,15.0,6.285714285714286,37.857142857142854,4.571428571428571,12.142857142857142,28.727272727272727,18.272727272727273,58.36363636363637,17.545454545454547,15.090909090909092,19.454545454545453,42.0
