,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Importance for individuals,100.0,100.0,99.0,88.6,100.0,43.4,57.6,63.4,50.81818181818182,36.54545454545455,22.545454545454547,43.09090909090909,60.18181818181818,22.90909090909091,55.54545454545455,31.09090909090909,37.0,31.307692307692307,40.46153846153846,71.23076923076923,70.92307692307692,34.38461538461539,93.07692307692308,44.61538461538461,61.888888888888886,15.444444444444445,91.11111111111111,86.44444444444444,67.44444444444444,74.66666666666667,62.44444444444444,67.0,62.63636363636363,84.0,51.27272727272727,26.90909090909091,83.54545454545455,44.90909090909091,22.363636363636363,66.36363636363636,53.22222222222222,56.666666666666664,71.11111111111111,32.888888888888886,22.11111111111111,35.22222222222222,30.88888888888889,20.77777777777778,51.4,51.0,56.7,46.5,41.8,59.0,32.3,21.7,50.55555555555556,44.888888888888886,45.77777777777778,43.111111111111114,53.77777777777778,50.77777777777778,39.77777777777778,45.888888888888886,46.714285714285715,57.0,38.57142857142857,43.0,60.857142857142854,74.71428571428571,77.14285714285714,93.14285714285714,49.1875,70.1875,59.875,46.3125,45.625,57.25,60.9375,47.5625,68.28571428571429,57.857142857142854,40.57142857142857,38.714285714285715,44.42857142857143,37.42857142857143,38.857142857142854,56.714285714285715,66.0,75.14285714285714,63.42857142857143,52.142857142857146,61.42857142857143,77.28571428571429,57.42857142857143,54.142857142857146,79.33333333333333,39.666666666666664,37.833333333333336,43.166666666666664,47.333333333333336,54.0,50.166666666666664,49.333333333333336,24.615384615384617,70.07692307692308,68.92307692307692,45.15384615384615,62.61538461538461,63.76923076923077,66.0,52.07692307692308,65.9,72.4,76.1,27.3,24.4,23.9,44.4,27.8,50.888888888888886,53.55555555555556,26.333333333333332,40.333333333333336,50.77777777777778,67.66666666666667,47.0,38.0,74.53846153846153,27.923076923076923,24.0,30.76923076923077,85.6923076923077,22.23076923076923,87.38461538461539,90.07692307692308,29.25,54.75,46.25,50.625,28.875,61.75,82.875,83.25,45.22222222222222,83.22222222222223,92.44444444444444,98.88888888888889,40.22222222222222,40.55555555555556,62.55555555555556,96.66666666666667,53.333333333333336,51.55555555555556,46.0,64.33333333333333,83.33333333333333,78.44444444444444,42.55555555555556
Affiliation Coalition,95.0,86.4,100.0,77.4,87.4,11.0,43.6,47.4,54.72727272727273,28.727272727272727,21.545454545454547,58.27272727272727,68.18181818181819,27.545454545454547,69.45454545454545,24.272727272727273,19.53846153846154,22.46153846153846,12.923076923076923,67.76923076923077,72.0,37.53846153846154,92.53846153846153,38.38461538461539,95.0,13.0,90.77777777777777,90.55555555555556,58.44444444444444,58.77777777777778,77.77777777777777,73.44444444444444,60.0,81.9090909090909,65.36363636363636,36.63636363636363,64.81818181818181,43.54545454545455,18.818181818181817,56.54545454545455,79.11111111111111,76.11111111111111,71.44444444444444,50.111111111111114,39.77777777777778,47.44444444444444,66.0,61.333333333333336,73.1,68.2,73.4,63.9,57.3,85.0,43.6,5.4,40.77777777777778,31.22222222222222,13.555555555555555,25.22222222222222,16.22222222222222,14.11111111111111,13.777777777777779,58.888888888888886,35.857142857142854,27.285714285714285,11.0,14.428571428571429,41.142857142857146,44.142857142857146,83.14285714285714,65.28571428571429,43.6875,81.75,86.125,58.8125,57.625,60.1875,58.0,66.875,44.42857142857143,79.57142857142857,85.28571428571429,24.0,37.57142857142857,36.0,18.142857142857142,39.714285714285715,50.42857142857143,62.142857142857146,42.42857142857143,32.857142857142854,78.57142857142857,61.142857142857146,46.714285714285715,56.714285714285715,87.0,8.833333333333334,7.5,56.833333333333336,55.833333333333336,66.33333333333333,62.833333333333336,43.0,27.46153846153846,64.92307692307692,82.61538461538461,50.0,59.07692307692308,68.3076923076923,68.3076923076923,64.53846153846153,79.1,38.2,44.3,54.3,33.2,16.9,33.2,25.4,67.11111111111111,49.666666666666664,23.444444444444443,43.44444444444444,20.444444444444443,67.55555555555556,46.333333333333336,43.111111111111114,77.15384615384616,40.76923076923077,46.0,59.0,74.53846153846153,25.846153846153847,75.76923076923077,78.0,11.125,55.125,82.75,94.25,9.125,41.25,76.125,76.25,22.333333333333332,84.66666666666667,83.88888888888889,92.66666666666667,57.22222222222222,76.33333333333333,77.0,94.11111111111111,66.33333333333333,95.33333333333333,17.88888888888889,30.88888888888889,90.11111111111111,85.33333333333333,86.77777777777777
Occupational,3.4,5.6,19.0,13.6,3.6,23.4,5.2,5.4,91.72727272727273,82.81818181818181,39.0,56.0,61.0,80.9090909090909,68.0,72.9090909090909,80.61538461538461,90.15384615384616,12.384615384615385,78.07692307692308,78.07692307692308,74.76923076923077,13.384615384615385,12.846153846153847,38.0,12.0,13.11111111111111,8.88888888888889,7.777777777777778,9.11111111111111,8.333333333333334,9.88888888888889,4.818181818181818,8.818181818181818,7.181818181818182,8.727272727272727,7.7272727272727275,7.363636363636363,11.818181818181818,10.818181818181818,16.0,16.555555555555557,22.0,88.33333333333333,74.55555555555556,88.88888888888889,72.11111111111111,85.88888888888889,94.3,93.9,92.5,82.1,86.3,73.5,83.7,5.0,45.888888888888886,25.22222222222222,48.44444444444444,61.44444444444444,25.77777777777778,49.666666666666664,58.55555555555556,61.111111111111114,85.28571428571429,95.14285714285714,94.85714285714286,75.57142857142857,82.28571428571429,84.42857142857143,74.57142857142857,45.57142857142857,56.6875,80.625,67.5625,60.9375,49.9375,34.75,54.625,86.6875,58.714285714285715,52.714285714285715,7.285714285714286,89.14285714285714,85.28571428571429,89.71428571428571,38.57142857142857,66.14285714285714,74.85714285714286,52.285714285714285,68.14285714285714,35.714285714285715,75.57142857142857,59.0,77.57142857142857,17.0,90.33333333333333,62.333333333333336,3.3333333333333335,30.666666666666668,87.83333333333333,79.5,84.33333333333333,69.66666666666667,39.92307692307692,86.46153846153847,81.61538461538461,81.07692307692308,17.384615384615383,39.84615384615385,16.46153846153846,43.92307692307692,19.9,19.8,17.0,83.3,37.6,48.2,28.0,75.0,54.111111111111114,47.333333333333336,37.0,31.77777777777778,22.555555555555557,40.77777777777778,34.22222222222222,50.55555555555556,16.846153846153847,10.76923076923077,10.307692307692308,78.38461538461539,11.692307692307692,15.23076923076923,16.923076923076923,16.846153846153847,12.125,2.625,11.25,14.125,13.875,99.25,2.0,2.0,3.111111111111111,4.444444444444445,2.5555555555555554,5.111111111111111,15.11111111111111,93.33333333333333,24.22222222222222,5.444444444444445,17.555555555555557,37.22222222222222,72.77777777777777,9.222222222222221,8.777777777777779,6.0,60.888888888888886
Activeness,91.2,80.8,94.4,87.8,70.6,15.4,28.0,63.6,59.90909090909091,60.63636363636363,32.72727272727273,75.45454545454545,79.63636363636364,50.0,59.18181818181818,37.36363636363637,54.76923076923077,49.23076923076923,50.0,63.84615384615385,69.53846153846153,53.23076923076923,90.23076923076923,36.07692307692308,84.11111111111111,18.11111111111111,93.0,88.33333333333333,83.0,86.77777777777777,80.33333333333333,79.44444444444444,40.18181818181818,93.81818181818181,78.0909090909091,47.45454545454545,72.0909090909091,41.27272727272727,24.181818181818183,61.81818181818182,68.66666666666667,66.44444444444444,41.22222222222222,71.44444444444444,63.333333333333336,73.22222222222223,40.77777777777778,70.66666666666667,76.0,67.6,75.7,72.3,67.3,83.2,63.1,10.8,65.55555555555556,20.22222222222222,32.55555555555556,38.888888888888886,18.444444444444443,26.77777777777778,25.444444444444443,36.888888888888886,39.857142857142854,70.71428571428571,3.142857142857143,64.42857142857143,38.857142857142854,64.28571428571429,64.14285714285714,78.85714285714286,26.5,67.5625,67.0625,41.1875,35.5625,41.75,39.625,57.25,72.85714285714286,27.142857142857142,41.0,58.0,59.142857142857146,47.57142857142857,48.142857142857146,29.428571428571427,35.714285714285715,51.857142857142854,71.42857142857143,64.42857142857143,86.28571428571429,83.42857142857143,43.42857142857143,37.42857142857143,66.5,40.833333333333336,53.333333333333336,63.166666666666664,46.333333333333336,37.333333333333336,38.5,26.5,31.692307692307693,68.23076923076923,69.3076923076923,43.53846153846154,58.46153846153846,63.07692307692308,62.61538461538461,56.30769230769231,81.7,89.8,82.4,28.2,24.6,42.5,68.4,54.5,67.66666666666667,64.33333333333333,34.22222222222222,24.11111111111111,15.11111111111111,89.22222222222223,64.11111111111111,39.44444444444444,85.53846153846153,63.46153846153846,66.61538461538461,52.23076923076923,90.92307692307692,31.384615384615383,86.15384615384616,90.6923076923077,10.0,53.375,68.25,69.0,29.125,49.25,87.25,88.125,46.333333333333336,81.66666666666667,88.44444444444444,94.22222222222223,24.444444444444443,59.55555555555556,79.55555555555556,97.11111111111111,67.44444444444444,80.44444444444444,53.55555555555556,23.11111111111111,80.55555555555556,84.0,70.88888888888889
Endurance,100.0,91.0,80.8,71.6,100.0,20.8,51.2,88.4,51.27272727272727,13.909090909090908,37.09090909090909,37.27272727272727,51.72727272727273,16.363636363636363,30.363636363636363,19.272727272727273,51.69230769230769,57.30769230769231,65.53846153846153,45.61538461538461,40.15384615384615,45.15384615384615,92.61538461538461,31.0,46.22222222222222,89.44444444444444,89.0,89.11111111111111,83.11111111111111,85.66666666666667,86.88888888888889,83.66666666666667,83.63636363636364,66.54545454545455,44.18181818181818,31.90909090909091,96.9090909090909,64.0909090909091,64.81818181818181,89.54545454545455,86.0,71.77777777777777,81.88888888888889,47.888888888888886,45.666666666666664,53.44444444444444,54.44444444444444,48.44444444444444,60.4,56.9,62.4,54.0,40.5,37.4,37.5,22.6,54.666666666666664,21.11111111111111,28.88888888888889,31.666666666666668,15.222222222222221,23.666666666666668,19.88888888888889,38.111111111111114,33.142857142857146,20.285714285714285,2.0,2.0,19.571428571428573,40.285714285714285,56.714285714285715,62.142857142857146,15.625,58.75,54.5,41.0625,46.25,44.375,42.9375,60.625,42.57142857142857,47.42857142857143,45.714285714285715,15.428571428571429,10.285714285714286,15.428571428571429,53.0,32.0,54.42857142857143,65.42857142857143,35.285714285714285,26.142857142857142,57.285714285714285,77.42857142857143,36.857142857142854,56.0,62.666666666666664,30.166666666666668,33.833333333333336,51.333333333333336,35.833333333333336,56.666666666666664,50.5,33.0,17.307692307692307,44.30769230769231,45.84615384615385,17.384615384615383,61.15384615384615,59.84615384615385,51.61538461538461,42.76923076923077,75.9,66.2,68.0,19.2,52.6,42.8,15.1,17.2,25.77777777777778,35.0,24.77777777777778,33.666666666666664,25.444444444444443,85.77777777777777,76.0,28.666666666666668,80.92307692307692,32.46153846153846,19.307692307692307,24.384615384615383,62.53846153846154,28.384615384615383,93.3076923076923,87.23076923076923,4.75,59.0,53.375,43.0,13.25,53.5,95.5,95.375,41.22222222222222,85.22222222222223,97.22222222222223,98.66666666666667,28.666666666666668,32.22222222222222,48.333333333333336,75.22222222222223,29.555555555555557,47.55555555555556,15.777777777777779,31.333333333333332,83.66666666666667,80.44444444444444,47.77777777777778
Synchronicity,57.4,43.4,93.8,92.4,73.6,42.8,33.8,67.2,73.0909090909091,78.81818181818181,50.27272727272727,58.18181818181818,74.27272727272727,63.36363636363637,58.63636363636363,57.36363636363637,65.53846153846153,45.61538461538461,46.07692307692308,72.38461538461539,73.3076923076923,57.15384615384615,83.6923076923077,28.0,89.22222222222223,47.55555555555556,71.22222222222223,74.66666666666667,73.55555555555556,78.66666666666667,72.22222222222223,63.666666666666664,35.63636363636363,88.72727272727273,73.27272727272727,51.09090909090909,74.45454545454545,43.36363636363637,29.09090909090909,62.81818181818182,80.88888888888889,55.22222222222222,66.44444444444444,87.66666666666667,87.11111111111111,86.11111111111111,74.0,78.66666666666667,65.8,61.0,62.0,52.9,55.9,68.3,57.4,41.2,62.77777777777778,51.666666666666664,36.22222222222222,51.55555555555556,62.666666666666664,50.666666666666664,57.333333333333336,37.888888888888886,87.42857142857143,66.71428571428571,58.142857142857146,69.14285714285714,62.0,89.28571428571429,93.42857142857143,95.0,67.0625,73.8125,86.0625,60.875,50.0,53.0,47.9375,65.5,48.0,43.42857142857143,65.42857142857143,64.28571428571429,45.285714285714285,53.0,27.714285714285715,25.857142857142858,38.0,62.142857142857146,76.0,52.0,72.85714285714286,72.0,60.57142857142857,50.0,90.5,60.333333333333336,37.833333333333336,62.166666666666664,67.83333333333333,61.0,67.33333333333333,39.666666666666664,44.23076923076923,62.92307692307692,70.92307692307692,58.84615384615385,52.69230769230769,78.0,78.0,62.15384615384615,77.9,90.4,81.2,24.1,48.9,62.7,81.6,82.7,66.11111111111111,48.44444444444444,36.55555555555556,41.666666666666664,45.888888888888886,69.11111111111111,47.0,45.888888888888886,82.0,28.0,49.76923076923077,58.84615384615385,70.15384615384616,31.153846153846153,83.38461538461539,75.53846153846153,17.25,55.0,71.5,79.125,47.875,85.75,63.125,64.375,31.88888888888889,68.22222222222223,54.0,58.44444444444444,74.66666666666667,56.666666666666664,72.44444444444444,64.33333333333333,69.0,78.77777777777777,56.0,24.77777777777778,61.22222222222222,61.22222222222222,59.666666666666664
Spatial Distance,99.4,85.0,98.4,85.8,84.6,11.4,23.0,53.8,41.0,42.27272727272727,66.81818181818181,71.27272727272727,80.36363636363636,34.36363636363637,45.81818181818182,29.545454545454547,38.38461538461539,24.53846153846154,23.923076923076923,67.46153846153847,69.07692307692308,73.38461538461539,79.46153846153847,41.38461538461539,78.33333333333333,11.88888888888889,90.88888888888889,85.44444444444444,89.44444444444444,87.0,57.55555555555556,69.0,53.36363636363637,72.27272727272727,56.27272727272727,38.90909090909091,78.27272727272727,51.45454545454545,12.636363636363637,56.36363636363637,93.0,70.77777777777777,48.0,51.666666666666664,53.22222222222222,55.888888888888886,39.77777777777778,54.44444444444444,71.3,61.4,70.5,39.5,58.6,64.1,54.4,34.9,44.0,58.22222222222222,38.888888888888886,52.55555555555556,49.888888888888886,36.333333333333336,35.0,37.55555555555556,47.857142857142854,47.285714285714285,56.57142857142857,78.85714285714286,44.285714285714285,84.0,86.14285714285714,96.85714285714286,68.0,81.0625,79.8125,43.3125,31.375,38.5,31.875,65.1875,74.28571428571429,44.714285714285715,46.714285714285715,69.42857142857143,52.142857142857146,42.57142857142857,60.142857142857146,19.0,27.142857142857142,54.285714285714285,62.857142857142854,58.714285714285715,76.85714285714286,88.42857142857143,47.285714285714285,49.857142857142854,69.83333333333333,34.5,32.333333333333336,54.166666666666664,40.166666666666664,56.833333333333336,61.833333333333336,42.166666666666664,27.923076923076923,69.3076923076923,77.3076923076923,29.076923076923077,47.76923076923077,75.07692307692308,82.61538461538461,54.0,57.8,79.4,73.9,30.1,27.5,71.2,64.9,35.7,72.55555555555556,51.44444444444444,23.11111111111111,69.66666666666667,43.0,81.66666666666667,57.0,47.44444444444444,61.0,20.307692307692307,62.76923076923077,40.76923076923077,81.0,18.384615384615383,94.0,83.3076923076923,8.75,69.25,48.0,38.625,28.75,78.625,75.0,71.875,43.55555555555556,83.11111111111111,87.22222222222223,97.33333333333333,77.77777777777777,76.66666666666667,55.888888888888886,90.77777777777777,76.33333333333333,56.77777777777778,41.55555555555556,24.666666666666668,95.0,20.0,56.22222222222222
Morality,90.0,90.0,87.8,81.6,90.0,38.0,69.2,67.2,47.36363636363637,47.63636363636363,45.72727272727273,74.18181818181819,75.72727272727273,37.90909090909091,52.36363636363637,26.363636363636363,33.69230769230769,25.846153846153847,10.153846153846153,79.23076923076923,76.92307692307692,40.15384615384615,93.76923076923077,50.23076923076923,68.0,51.333333333333336,92.66666666666667,89.55555555555556,76.11111111111111,75.11111111111111,74.66666666666667,78.11111111111111,81.63636363636364,81.63636363636364,19.90909090909091,22.454545454545453,86.18181818181819,66.54545454545455,62.09090909090909,85.45454545454545,82.33333333333333,72.22222222222223,76.33333333333333,75.22222222222223,66.55555555555556,61.22222222222222,71.22222222222223,65.66666666666667,56.8,55.5,57.5,50.8,54.4,62.9,59.5,4.3,21.0,55.77777777777778,51.22222222222222,50.333333333333336,20.77777777777778,43.77777777777778,50.22222222222222,67.0,49.142857142857146,60.142857142857146,65.28571428571429,63.857142857142854,54.42857142857143,84.42857142857143,76.71428571428571,89.14285714285714,49.1875,62.0625,63.5625,43.8125,37.0625,43.0625,47.5625,55.375,75.57142857142857,68.57142857142857,71.28571428571429,4.571428571428571,51.42857142857143,53.142857142857146,6.285714285714286,58.857142857142854,65.57142857142857,67.28571428571429,60.142857142857146,26.571428571428573,80.0,88.57142857142857,57.0,65.28571428571429,75.83333333333333,48.166666666666664,15.0,8.166666666666666,63.833333333333336,76.33333333333333,74.33333333333333,61.166666666666664,31.307692307692307,76.0,73.76923076923077,57.69230769230769,54.53846153846154,60.84615384615385,65.23076923076923,55.30769230769231,84.8,79.9,80.3,54.7,35.5,32.3,76.0,50.2,68.66666666666667,52.55555555555556,26.88888888888889,50.666666666666664,6.777777777777778,73.88888888888889,52.333333333333336,54.111111111111114,78.0,45.38461538461539,25.615384615384617,32.38461538461539,82.61538461538461,30.0,90.92307692307692,90.15384615384616,39.0,54.0,57.875,56.25,35.5,55.5,75.5,78.0,29.555555555555557,76.0,92.66666666666667,97.55555555555556,60.77777777777778,61.666666666666664,45.666666666666664,86.66666666666667,65.11111111111111,64.88888888888889,43.111111111111114,43.666666666666664,82.55555555555556,76.44444444444444,57.333333333333336
Trust,100.0,68.6,97.4,86.2,87.2,15.0,48.2,70.4,43.54545454545455,36.90909090909091,29.636363636363637,62.90909090909091,76.18181818181819,32.27272727272727,66.18181818181819,26.545454545454547,16.46153846153846,15.615384615384615,7.0,62.61538461538461,67.84615384615384,43.0,95.84615384615384,38.76923076923077,63.22222222222222,19.555555555555557,93.0,92.11111111111111,81.88888888888889,65.66666666666667,73.0,76.55555555555556,54.63636363636363,85.18181818181819,56.90909090909091,35.27272727272727,85.36363636363636,48.0,25.727272727272727,72.36363636363636,90.55555555555556,85.88888888888889,94.11111111111111,64.33333333333333,67.55555555555556,66.88888888888889,70.77777777777777,72.33333333333333,54.6,56.8,62.6,42.1,40.5,68.7,43.3,2.1,26.88888888888889,35.111111111111114,22.666666666666668,40.44444444444444,18.11111111111111,20.88888888888889,31.11111111111111,68.11111111111111,18.714285714285715,48.42857142857143,47.714285714285715,53.57142857142857,39.714285714285715,79.0,85.57142857142857,98.85714285714286,40.5625,85.125,79.0,46.9375,43.875,55.3125,49.25,78.9375,79.42857142857143,63.0,70.14285714285714,17.714285714285715,51.142857142857146,37.142857142857146,14.857142857142858,39.285714285714285,35.714285714285715,53.57142857142857,60.142857142857146,44.57142857142857,73.57142857142857,86.14285714285714,36.857142857142854,59.42857142857143,60.833333333333336,13.833333333333334,5.833333333333333,43.166666666666664,58.5,71.5,67.83333333333333,42.166666666666664,28.692307692307693,69.07692307692308,76.61538461538461,43.92307692307692,49.0,63.0,76.23076923076923,49.46153846153846,79.8,85.0,87.6,23.8,23.8,36.9,58.4,22.6,41.44444444444444,33.44444444444444,10.666666666666666,29.88888888888889,7.555555555555555,90.44444444444444,65.0,32.77777777777778,78.6923076923077,35.69230769230769,30.615384615384617,22.23076923076923,85.07692307692308,17.692307692307693,93.46153846153847,94.6923076923077,7.5,39.625,53.125,58.75,5.5,30.25,85.125,85.5,21.333333333333332,84.66666666666667,92.77777777777777,91.11111111111111,51.111111111111114,67.77777777777777,75.11111111111111,94.33333333333333,62.0,69.55555555555556,17.333333333333332,23.22222222222222,88.44444444444444,74.77777777777777,68.66666666666667
Generation Gap,59.4,55.8,55.6,55.4,58.6,53.0,57.8,55.0,44.81818181818182,46.36363636363637,31.727272727272727,34.63636363636363,44.27272727272727,32.0,34.81818181818182,30.09090909090909,29.153846153846153,31.153846153846153,20.923076923076923,75.61538461538461,73.15384615384616,47.15384615384615,26.846153846153847,43.46153846153846,13.444444444444445,46.111111111111114,73.88888888888889,91.55555555555556,75.55555555555556,72.33333333333333,79.0,94.11111111111111,88.72727272727273,9.545454545454545,18.727272727272727,18.90909090909091,16.363636363636363,22.0,40.54545454545455,42.90909090909091,11.11111111111111,29.22222222222222,9.222222222222221,31.0,42.0,50.77777777777778,34.111111111111114,51.22222222222222,61.4,57.2,57.5,48.8,70.6,41.6,61.3,46.3,41.111111111111114,43.111111111111114,49.666666666666664,44.666666666666664,43.0,46.44444444444444,54.44444444444444,57.333333333333336,35.57142857142857,34.142857142857146,35.714285714285715,35.142857142857146,33.42857142857143,49.714285714285715,33.285714285714285,82.85714285714286,39.25,54.4375,35.4375,52.125,49.4375,55.75,56.8125,56.625,80.42857142857143,57.142857142857146,29.285714285714285,33.285714285714285,33.142857142857146,40.142857142857146,45.42857142857143,64.0,49.142857142857146,50.0,47.42857142857143,96.28571428571429,49.857142857142854,50.57142857142857,41.857142857142854,61.0,49.333333333333336,30.333333333333332,35.666666666666664,37.666666666666664,44.0,40.666666666666664,55.833333333333336,54.666666666666664,69.07692307692308,76.92307692307692,62.23076923076923,61.61538461538461,7.230769230769231,8.846153846153847,16.307692307692307,16.692307692307693,16.4,28.5,69.8,73.2,62.9,49.2,23.8,31.4,35.44444444444444,34.111111111111114,29.77777777777778,41.0,23.555555555555557,16.77777777777778,43.333333333333336,31.444444444444443,25.53846153846154,37.84615384615385,38.0,52.23076923076923,27.384615384615383,27.53846153846154,33.92307692307692,37.53846153846154,47.0,50.5,51.75,55.75,55.0,60.5,51.75,51.125,6.333333333333333,17.444444444444443,80.11111111111111,78.88888888888889,5.555555555555555,20.77777777777778,12.777777777777779,10.555555555555555,38.333333333333336,34.111111111111114,39.22222222222222,29.444444444444443,53.888888888888886,29.555555555555557,44.55555555555556
