"","V1","V2"
"criminal and hostage",-0.00428939067653636,0.00362743486439959
"ancestor and descendant",0.00192912219885031,0.000570521708819396
"peers",0.00211359366732615,0.00136592759026804
"groom and groomsman",0.00409557945695265,-0.000238351616184382
"opposing negotiators",-0.00305526921340274,0.00384428231897634
"adoptive parents and adopted kids",0.00440504816697263,-0.000608443605351349
"driver and passenger",-0.00218500285077286,-0.00107923050144123
"a person and their significant other",0.00467462191083892,0.00020705607539479
"romantic rivals",-0.00134899808285899,0.00444170421010308
"strangers",-0.00133465030574311,0.00277480849714749
"predecessor and successor",-0.000782888341472935,-0.000526427836932235
"a person and their crush",0.0028666583046822,0.00147979422054907
"brothers in arms",0.00291763311745778,0.00064571632748774
"playmates",0.00388750382725895,0.000282698732457019
"volunteer and organizer",-0.00214731576318489,-0.00141321673331544
"a monarch and their minister",-0.00232202257931593,-0.00135660708033764
"roommates",0.00297039306002905,0.000886526870020396
"criminal and prosecutor",-0.00455414262255748,0.00283003433133797
"friends",0.00387908592173973,0.000331053537969195
"television host and guest",-0.0017704825339524,-0.00113957273361541
"university student and administrator",-0.00231196339190511,-0.000774059212886077
"life partners",0.00514750249791709,7.06608727582958e-05
"political allies",0.000753407503665552,5.38719396207394e-05
"criminal and their accomplice",0.000419686588149824,-2.56899054788786e-05
"consultant and client",-0.00234160482359471,-0.00187431641655247
"diplomats",-0.000275932778212687,0.000895874875724127
"bully and victim",-0.00393511729414228,0.00379225729186152
"close relatives",0.00507407312801373,-2.25180507632581e-05
"godparent and godchild",0.0039365394490383,-0.000803702995075036
"guard and prisoner",-0.00533140113111221,0.00263022174561051
"fans of opposing sports teams",-0.00219196002589713,0.00474327888360071
"pen friends",0.0031223229000454,0.000587567044069301
"mentor and mentee",-0.000712242051267916,-0.00222341055516149
"casual acquaintances",0.00185775673798704,0.00123495630072696
"judge and lawyer",-0.00301408498489591,-0.00105282954185226
"student and dorm resident assistant",-0.00163381455630256,-0.00164893167872097
"superior and subordinate",-0.00361777726474184,-0.00113795457761884
"step parent and step child",0.00382627125891718,-0.000786780854709061
"boss and secretary",-0.00288574488383189,-0.00202276439158005
"dealer and buyer",-0.00277279963481626,-0.00082065858250519
"salesperson and customer",-0.00273156845781891,-0.00159104437260881
"sports rivals",-0.00223080411498376,0.00441527797917158
"professor and teaching assistant",-0.00162236838075199,-0.00228982121893358
"cohabitants",0.00268299639185643,0.000848682621121631
"celebrity and fans",-0.00146021194987695,-0.000523847300008506
"athlete and referee",-0.00267822222212775,0.000357074013663039
"soul mates",0.00497514853961408,0.000171858257529076
"enemies",-0.00359746246401755,0.00460149517880595
"long distance lovers",0.00420270993088554,0.000388685406463999
"team captain and team members",-0.000730589295955696,-0.00182989318432784
"alumni",0.00158786433644069,0.00104005672638105
"politician and supporter",-0.00162182999230319,-0.00148803894995782
"patient and caretaker",-0.000347425587643415,-0.00261179962518179
"babysitter and infant",0.00115395055967102,-0.00111278513303934
"co workers",0.00109927125564834,0.000815042424690017
"competitors in sports",-0.00178082355870925,0.00399544247736334
"manager and staff",-0.00305112261534181,-0.00216522091167386
"interviewer and job applicant",-0.00354401405527497,-0.00100487842764614
"reviewer and writer",-0.00303689898564236,-0.000784374284616953
"performer and audience",-0.00158189316366872,-0.0014762624539368
"frenemies",-0.000620369387744541,0.00386906092947999
"religious leader and congregant",-0.0017254105662028,-0.00112174104098866
"a person and their deceased spouse",0.00414539689184488,0.00122775324666831
"distant relatives",0.00260081345392862,0.00084216128567418
"divorced spouses",5.78228144562091e-05,0.00387833384604478
"defendant and plaintiff",-0.00353016512132515,0.00319758392765368
"a person and their in laws",0.00280631433341827,0.000952630711192908
"lawyer and client",-0.00243310400881153,-0.00238938997089666
"customer and businessman",-0.00319542725707847,-0.00171122194855467
"fiance and fiancee",0.0048477850285756,-0.000115161902411087
"facebook friends",0.00135736201628026,0.00114708242009893
"drug dealer and addict",-0.00252172274713667,0.000842894839944594
"police officer and civilian",-0.00365206845145759,3.11033147460013e-05
"cousins",0.0045612703651971,0.00055527072427382
"mother and infant",0.00494684643611635,-0.00103544527595479
"landlord and tenant",-0.00277412948063177,-0.00101110147863841
"director and performer",-0.00209055080999285,-0.00271527696121275
"native and tourist",-0.00244490717653615,0.000680885846275848
"owner and manager",-0.00301130612262745,-0.00199663742996285
"customer and server",-0.0027990444192916,-0.00186876485945303
"companions",0.00396520965850098,4.57405237128935e-05
"doctor and patient",-0.00127854176798098,-0.00265706522498204
"aunt and niece/nephew",0.00411410684395077,5.83371948694302e-05
"parent and child",0.00465927056960024,-0.000981245456506477
"leader and follower",-0.00258542114242264,-0.00202295362094068
"supervisor and subordinate",-0.00329459933007386,-0.00201976617408401
"bride and groom",0.00492858659944924,-2.98065878931802e-05
"sorority sisters",0.0035846313051957,0.000602690128842238
"classmates",0.00201618058344404,0.00124829008876987
"club member and club president",-0.00206959399627495,-0.00207106946924773
"political opponents",-0.00287021078214803,0.00383476266453304
"friends with benefits",0.00361887710747242,0.00043024634149018
"foster parent and foster child",0.00358658375823889,-0.000652366390116442
"business rivals",-0.0025889203751688,0.00416077490350687
"manager and assistant",-0.00310231016885671,-0.00234484499617618
"victim and witness",-0.00234901953802759,0.00134804506618762
"business partners",-1.75049196265617e-05,-0.00116228295039969
