,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
10,,100.0,100.0,,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,30.0,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0
11,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,53.0,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,58.0,,,,,,,31.0,,,99.0,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,0.0,,,,67.0,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,25.0,,,,,,78.0,,,24.0,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
13,,,,,90.0,,,,,,45.0,,,,,,,,,,,,,,59.0,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,45.0,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,90.0,,,,,,,,,,88.0,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,93.0,,,,,,,,,,73.0,,,,,,,,,100.0,,,,100.0,,,,33.0,,,
15,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,98.0,,23.0,,,,,,,,,,,,,,,,47.0,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,67.0,,,,,
16,,,97.0,,,,,,,,,,,,97.0,,,,96.0,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,96.0,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,99.0,,,,,,80.0,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,100.0,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,80.0,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,94.0,,,,76.0,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,100.0,,,,,100.0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,100.0,,,,100.0,0.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,100.0,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,66.0,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,59.0,,,,,,,89.0,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,38.0,,,,,,,,,,,,
20,,,,,,,,,,,,100.0,,,,,72.0,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,15.0,,,,,16.0,,,,82.0,,,,,,,,,,,,88.0,,,,,,,,,,,,,,96.0,,,,,,,,
21,,,,,,,,,92.0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,91.0,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,93.0,,,,,,,90.0,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,100.0,,,,,,,,,,100.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,100.0,,,,,,,,,100.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,100.0,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,51.0,,34.0,,,,,,,,,,,,,,,33.0,,,,,,25.0,,,,,,,39.0,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,30.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,,,,,,,100.0,,,100.0,,,,,,,100.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,
26,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,91.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79.0,100.0,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,100.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,51.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,100.0,,,,,,,,80.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,91.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,
30,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,0.0,,,76.0,,,,,,,,,,,,100.0,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,19.0,,,,,,100.0,,,,,,,,,,,,,,,,,,
31,,,100.0,,,,,,,,,,,,,,,,79.0,,,,,,,32.0,,,,,,,,,,,,,60.0,,,69.0,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,96.0,,,,100.0,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,
32,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,100.0,100.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,100.0,,,
33,,,,,,,,,87.0,,,,,91.0,,12.0,,,,,,,,,,84.0,,,,,,,,,,,91.0,,,96.0,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,89.0,,,,,,,,,,,,,,,,,,100.0,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,,100.0,95.0,,,,,,,,,,90.0,,,,,,,,,95.0,
35,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,18.0,,,75.0,,,,,,0.0,,,,,,51.0,,,,,,,,,,,,,,,,,63.0,16.0,,,,,,,,,,,,,
36,,,,,,,95.0,,,,,,100.0,,,,,,,,,,100.0,,100.0,,,,,,,,,100.0,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,100.0,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,81.0,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,82.0,,,,,,,82.0,,,,8.0,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,100.0,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,100.0,,,,,,
41,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,100.0,,80.0,,,,,,,,,,,,,52.0,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,100.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,
42,100.0,,,,,39.0,,,,,,,,,77.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,25.0,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,55.0,56.0,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,81.0,,,,,21.0
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,100.0,
46,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,100.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,
47,,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,97.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,77.0,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,75.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,80.0,,,,83.0,,,39.0,,,,,,,,100.0,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,100.0,,,100.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,100.0,,,,,,,100.0,,,,,,,,,,
51,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,86.0,62.0,,,,,,,,,,,,,,,,58.0,6.0,,,,,,,,,,,,,,,,,22.0,,,,,,,,94.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,80.0,,,,,,13.0,97.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,52.0,,56.0,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,
53,,,100.0,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,100.0,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,
56,,,,,,,,,97.0,,,,,,,75.0,20.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,11.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,7.0,100.0,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,11.0,,,91.0,,,90.0,,,,,,,91.0
58,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,32.0,,,,,,,,100.0,,,,100.0,,,,,,,,,,,,,100.0,,
59,,,,83.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,71.0,72.0,,,,,,,,,,,,95.0,97.0,,,,,,,,,82.0,,,,,,,,,,,,,,
61,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,39.0,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,72.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,77.0,,,,,
62,,,,,,,,,,,,100.0,,,,,,98.0,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,97.0,,,,,,95.0,,,,,,,,,,,,97.0,,,,,98.0,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,
64,,,,,,,,,,100.0,,,,,,,,16.0,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,,,,,,,,,,52.0,,,,64.0,,,,,,,,92.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,100.0,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,82.0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,14.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,0.0,,,,,,,0.0,100.0,,,,,,69.0,,100.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
