"","V1","V2"
"predecessor and successor",-0.00108749124611784,-0.00523166537797484
"a person and their crush",0.00793192933345173,-0.000993624441296155
"brothers in arms",0.00534252946149045,-0.0052913661947663
"playmates",0.00571879413968131,-0.00522721737498994
"volunteer and organizer",0.000132810319698164,-0.0038158026107147
"a monarch and their minister",-0.00110961866028868,0.0031560022814642
"roommates",0.00131959700740968,0.00129373668550096
"criminal and prosecutor",-0.00451262435441484,0.00508734037655135
"friends",0.00677653597116941,-0.00502212091883085
"television host and guest",0.000234013391167489,-0.00389247405994407
"university student and administrator",-0.00457278566188675,-0.000607704463676629
"life partners",0.00807850756544591,0.0013426114206292
"political allies",0.00185083179655367,0.00117667720640744
"criminal and their accomplice",0.00196804741814329,0.0015255365865562
"consultant and client",-0.0021838095119603,0.00287202835265034
"diplomats",0.00201287611018744,0.0020930335183164
"bully and victim",-0.00509926536736396,0.00595364922353748
"close relatives",0.00514439567658511,-0.00550717361023591
"godparent and godchild",-0.00668298638685984,-0.00505571177536396
"guard and prisoner",-0.00526990590435776,0.00686686227034072
"fans of opposing sports teams",0.00025906452861238,0.00748694624480571
"pen friends",0.00539925114677194,-0.00409589131868888
"mentor and mentee",-0.00320276745509232,-0.000558757703016072
"casual acquaintances",0.00212923318470248,0.0019463222805302
"judge and lawyer",-0.0039172202245411,-0.000104252705177866
"student and dorm resident assistant",-0.000746382552685779,-0.0041452816362646
"superior and subordinate",-0.00416309249289875,-0.000406804706595431
"step parent and step child",-0.00605593484056225,-0.00532588521449543
"boss and secretary",-0.00478602189238562,-0.000120922464393353
"dealer and buyer",-0.00118160182148236,-0.00482397183556058
"salesperson and customer",-0.00155347567907719,0.00332004286793575
"sports rivals",0.000396164719869894,0.00696421582677496
"professor and teaching assistant",-0.00463980380744051,-0.000121836731830039
"cohabitants",0.00162131661296856,0.00147716133566009
"celebrity and fans",-0.00173792694059428,-0.00541202079313553
"athlete and referee",-0.00476306910574162,7.49867375813985e-05
"soul mates",0.00797967230494942,0.00165080704015511
"enemies",0.00117581441608386,0.00930974500683623
"long distance lovers",0.00818796051910447,0.000939722651047778
"team captain and team members",-0.000224939665876232,-0.00454923517820543
"alumni",0.00153629952652072,0.00247634718863091
"politician and supporter",0.000146425265414849,-0.00538413021433615
"patient and caretaker",0.000319608454631026,0.00146320546531149
"babysitter and infant",-0.00565280567139504,-0.00585298026172505
"co workers",0.00223692328963293,0.00157667801764816
"competitors in sports",0.00110526365535027,0.00610681378325126
"manager and staff",-0.00338110510810933,-0.00130372996826466
"interviewer and job applicant",-0.000876889825930388,-0.00457688086583994
"reviewer and writer",-0.00495725035891635,-0.000211316693188232
"performer and audience",-0.000252144602225619,-0.00603049097777388
"frenemies",0.00458448967933817,0.00512563959690582
"religious leader and congregant",-0.00188316488053496,0.00313276255970002
"a person and their deceased spouse",0.0081628039618342,0.000435271728454039
"distant relatives",0.00352035098979667,-0.00121206755555977
"divorced spouses",0.00170933790981701,0.00796551511938607
"defendant and plaintiff",0.00159285196220619,0.0090516821992711
"a person and their in laws",0.00367073883766024,-0.00170548420689527
"lawyer and client",-0.000822221776809915,0.00296535557016783
"customer and businessman",-0.00203307136433645,0.00290386726504862
"fiance and fiancee",0.00873939876200554,0.00156760398239393
"facebook friends",0.00105542218656821,0.00161990062052479
"drug dealer and addict",-0.00253917106791169,0.00274658224872293
"police officer and civilian",-7.49782847607957e-05,0.00260663250800379
"cousins",0.00440064022159244,-0.00251066416703252
"mother and infant",-0.0070934985016047,-0.00498253630422242
"landlord and tenant",-0.000781069571870782,-0.00453590740734724
"director and performer",-0.00443328160400232,-0.000247782094594241
"native and tourist",0.000523765773823779,-0.00504434934556989
"owner and manager",-0.00501134608987266,0.000276721864211543
"customer and server",-0.000620293911583863,0.00280256479991119
"companions",0.00822168519006257,0.00227991790109804
"doctor and patient",-0.00140015542343017,0.00246388159106266
"aunt and niece/nephew",-0.00622939740187463,-0.00504737181599546
"parent and child",-0.00719815612999049,-0.0055330116254426
"leader and follower",-0.00182269068503453,0.00311135911685765
"supervisor and subordinate",-0.00413740138363379,-0.000778865227218148
"bride and groom",0.00834479405800655,0.00162518469955079
"sorority sisters",0.00601498178108796,-0.00537182698967135
"classmates",0.00251577682650504,0.00128108924823016
"club member and club president",7.08017237849494e-05,-0.00485374202324318
"political opponents",0.00092579698557849,0.00577507159862477
"friends with benefits",0.00697137627412906,-0.0012539854896933
"foster parent and foster child",-0.00549632790240937,-0.00546310637639929
"business rivals",0.000884972685374985,0.00699626327285878
"manager and assistant",-0.00432254240971471,-0.000187555459966923
"victim and witness",-0.00390666091421583,0.00427249233477447
"business partners",0.00258845094556093,0.00217916555557537
