"","V1","V2"
"step siblings",-0.000193539578672849,-0.00602390499310909
"confidants",0.000970054172547009,-0.00485028138944943
"parole officer and parolee",-0.00145276403990533,0.00676665908256329
"grandparent and grandchild",0.00518342406346961,-0.00294409320485895
"judge and contestant",-0.00312501969965749,-0.00199509524094208
"romantic lovers",0.00810425127088927,0.00044318540828456
"researcher and research subject",-0.00502139161345805,0.00344075198816862
"brother and sister",0.00628132255050659,-0.00153451635521063
"therapist and patient",-0.00418083041745058,-0.00229475218266211
"parent and infant",0.00714335427807327,-0.000122486631256847
"slave and master",-0.00232239329530911,0.00697720634248812
"reader and writer",-0.00351300276861638,0.00155045419435525
"representative and citizen",-0.00604372902323172,-0.00187865663436294
"criminal and hostage",0.0016103381873498,0.00707766073544734
"ancestor and descendant",0.00328543290122626,-0.00450046043236769
"peers",0.00403801503900243,-0.00447211837555422
"groom and groomsman",0.00642969288582644,0.00110981396077703
"opposing negotiators",0.00144905070484805,0.00696758238033354
"adoptive parents and adopted kids",0.00350092721688849,-0.00383488741944289
"driver and passenger",-0.00619720578508941,0.000611835913064966
"a person and their significant other",0.00785665474400075,0.000202844401303162
"romantic rivals",0.00290784871292975,0.00343216761856061
"strangers",0.0020350524640486,0.00222421937847386
"predecessor and successor",-0.00456911103075967,0.000637354539886847
"a person and their crush",0.00681957526222342,0.00179056695612166
"brothers in arms",0.00554669004491177,-0.00224126442486925
"playmates",0.00228185313838587,-0.00327384592581764
"volunteer and organizer",-0.00305421879425936,0.00141295180831192
"a monarch and their minister",-0.00175277588407612,0.00287016529559165
"roommates",0.0041722523541883,-0.00393680465483748
"criminal and prosecutor",-0.00107670618163049,0.00719268588320723
"friends",0.00143930185216721,-0.00594608640170391
"television host and guest",-0.00446857238189171,-0.00042767020536822
"university student and administrator",-0.00567574980084622,0.00275869481779757
"life partners",0.00774318130878616,-0.000809230976376689
"political allies",-0.00263844995913251,-0.000861571559713946
"criminal and their accomplice",0.00263135645094019,-0.00327097519136184
"consultant and client",-0.00481148906748011,0.00284303499708581
"diplomats",-0.00420720253532012,-0.000517490770283583
"bully and victim",0.00257957829880577,0.00647482295409325
"close relatives",0.00670780126009997,-0.000105694087644002
"godparent and godchild",-0.00276151170994835,-0.000110801125023621
"guard and prisoner",0.00279426687104484,0.00635162276412997
"fans of opposing sports teams",0.00287269618401976,0.00535258674702301
"pen friends",0.00407890795506605,-0.00444524575240252
"mentor and mentee",-0.00341761931872021,-0.0035956166431836
"casual acquaintances",0.000192262387850628,-0.00551655338921793
"judge and lawyer",-0.00323370609393504,-0.00123667759293171
"student and dorm resident assistant",-0.00387539373911239,-0.00322989674185591
"superior and subordinate",-0.00714716169286405,0.000273403553329428
"step parent and step child",-0.000441758586181191,-0.00556143117545117
"boss and secretary",-0.00579910786226014,0.00062517822765722
"dealer and buyer",-0.00562647991477903,0.000418208637372248
"salesperson and customer",-0.00614857612656186,-0.00295370371979725
"sports rivals",0.00329746528331706,0.00504457804530505
"professor and teaching assistant",-0.00352703588776675,0.000590412945363362
"cohabitants",0.00346040530709345,-0.00150037183469787
"celebrity and fans",0.00148810485548681,-0.00434956747022296
"athlete and referee",-0.00434527509543078,0.00400494249544598
"soul mates",0.00784798108721164,0.000170737846945965
"enemies",0.00119714479682479,0.0081355615254897
"long distance lovers",0.00729242580581489,0.00104755815969966
"team captain and team members",-0.0037652047798175,-0.00428048845849841
"alumni",0.000842970686432859,-0.0051329543201022
"politician and supporter",-0.0029678542706085,-4.47097992510652e-05
"patient and caretaker",-0.0054226383569742,-0.00327490284355823
"babysitter and infant",-0.00207511847358197,-0.00538258303812096
"co workers",0.000639099854119427,-0.0050875000038793
"competitors in sports",0.00302247955613915,0.00530488837026857
"manager and staff",-0.00352433389414659,-0.00101210661849875
"interviewer and job applicant",-0.00493520517165082,0.000705334275215409
"reviewer and writer",-0.00385671413921908,0.00430457134956417
"performer and audience",-0.00480696783999761,-0.00327274103824076
"frenemies",0.00389295758778058,0.000930981611774707
"religious leader and congregant",-0.00236775534493101,0.00116200499617382
"a person and their deceased spouse",0.00562268400482634,0.00387735226656381
"distant relatives",-0.000847709994883608,-0.00524233552437008
"divorced spouses",0.00512147647016964,0.00505054756475788
"defendant and plaintiff",0.000476196803123345,0.0067171109448149
"a person and their in laws",-0.00151713680244046,-0.000762941385015602
"lawyer and client",-0.00541587315800689,-0.00146523295020663
"customer and businessman",-0.00374236013601533,0.000908094815534522
"fiance and fiancee",0.0073754899009634,-0.00065528909289581
"facebook friends",0.000605180778135741,-0.00466100360524698
"drug dealer and addict",0.00453768435880619,0.00331107296566624
"police officer and civilian",-0.00484925752627656,0.00667241971559569
"cousins",0.00413906814375309,-0.00368580760467544
"mother and infant",0.00821237785428971,-0.000224252518323388
"landlord and tenant",-0.00435659283485513,0.00229011574344001
"director and performer",-0.00595413955622292,0.00245380658063658
"native and tourist",-0.00422887873105563,0.00295188283825588
"owner and manager",-0.00426228779437845,0.000949316805866399
"customer and server",-0.00456055394778895,0.000676816732987608
"companions",0.00433723622508387,-0.00120090512183137
"doctor and patient",-0.00513655421709112,-0.00312650017851888
"aunt and niece/nephew",0.006547946830325,-0.00129017903356133
"parent and child",0.00626334503113458,-0.000690128215681338
"leader and follower",-0.00421629977669268,-0.000258263178204057
"supervisor and subordinate",-0.00648792193114093,0.00204433698828511
"bride and groom",0.00821351381911397,0.00118659792897854
"sorority sisters",0.00578498066537693,-0.00251420566162466
"classmates",0.00582485453201733,-0.00371057044100689
"club member and club president",-0.00182477206146485,-0.000395304855836217
"political opponents",0.000131286717245167,0.00455518123681351
"friends with benefits",0.00635578224646219,0.00376123294660105
"foster parent and foster child",0.00115421213559068,-0.00298069965208406
"business rivals",0.00371418877068514,0.00529558260837315
"manager and assistant",-0.00566783414213191,-0.000152454535474538
"victim and witness",-0.00300531381920661,-0.00131395307676794
"business partners",-0.00240035854652116,-0.00476027389654164
