"","Valence.Evaluation","Equality","Activity.Intensity","Socioemotional","Formality.and.Regulation","Intimacy","Visibility","Communal.Sharing","Expected.Reciprocity","Strategic","Concreteness","Uniqueness","Love.Expression","Information.Exchange","Money.Exchange","Goods.Exchange","Service.Exchange","Attachment","Mating","Conflict","Negotiation","Coercion","Importance.for.society","Importance.for.individuals","Affiliation.Coalition","Occupational","Activeness","Endurance","Synchronicity","Spatial.Distance","Morality","Trust","Generation.Gap"
"Step.grandparent.and.Step.grandchild",61.3794793169793,34.4508846092179,56.8485556110556,66.9562249478916,38.0618757785425,51.3203916453916,56.4494437661104,68.7004279670946,45.6231902356902,33.3349297307631,42.431281372948,60.7728765832932,61.7413991101491,57.830461359628,26.3316277857945,35.5229417187751,31.8066277857945,62.2219296135963,27.7254198733365,25.9811437790604,33.7028429132596,22.687813652397,54.3430709722376,63.4991161616162,57.9812647229314,23.5524435441102,56.5286186036186,67.9907470615804,57.2170647253981,54.6231085272752,75.7125863334197,65.5343733427067,86.3432794057794
"Ancestor.and.Descendant",73.4179012345679,31.0648067981401,48.9265291806958,61.6145683020683,49.0722382555716,33.9626683501683,62.5562008978676,60.2988656405323,42.2852513227513,31.762828683662,35.937165303832,65.2079966329966,55.157519640853,52.6945486612153,27.2562930896264,30.7105900272567,28.2455988455988,50.0659832451499,44.785405643739,27.5325276575277,30.8250160333494,22.1458453583454,63.786687695021,67.5013992180659,66.4982292398959,29.5990433948767,46.4618603618604,81.3904472071139,42.231462056462,43.8914939998273,82.1375083250083,66.8333290166623,90.4459162750829
"Bride.and.Groom",85.9759399551066,85.0912778579445,88.9091249799583,84.9587742504409,25.4364177489177,90.1602392977393,64.0814674523008,88.2094937469938,73.4756533589867,31.6144901394901,51.2140291806958,85.0543951418951,98.5798741382075,89.5324234407568,45.1950937950938,48.7401915985249,44.2790263748597,97.1538179413179,91.1945105820106,37.0075456950457,62.0316618566618,23.7294272085939,66.0975566100566,89.4666398416398,83.9656175614509,30.700063670897,87.9183514016847,78.8110932277599,82.8807205140538,88.1766913641914,89.3966911175245,90.5704904663238,29.008602971103
"Man.and.His.Mistress",66.5975248516915,52.0027296777297,64.6944704986372,72.0261724386724,28.5290824915825,80.7566538399872,16.6974687349687,47.1777417027417,60.94617003367,48.7594717011384,55.8944404361071,68.0481200897868,75.8337762546096,65.8136664261664,51.5301647426647,50.1891895141895,47.3136804553471,71.4101932018599,80.5774410774411,41.4493767035434,57.8337341670675,30.9556437389771,31.6908272283272,59.8274645107978,57.0853112936446,27.1766417224751,71.9740671365671,47.1237386070719,65.2162704579371,63.4705579913913,27.5400064441731,53.7817190525524,31.8617994659661
"Man.Wife.and.Man.Mistress",36.8982904441238,42.5005050505051,42.9204184704185,54.855467372134,42.6508698092032,38.7581609748276,27.0501623376623,34.8520983645984,40.1329324995992,54.2723204264871,44.8390752765753,66.698051948052,48.6762305595639,42.8584555876223,30.8760822510823,38.5177028218695,29.1999098124098,39.7454345037678,40.8137025012025,71.3871472663139,37.1769620811287,40.9974587141254,32.4213312921646,48.2134524426191,40.2721015096015,22.8220938012605,47.1098440140107,38.8830630788964,46.7526692443359,46.1129643504644,34.4353732687066,36.4868788618789,32.2153460736794
"Brother.and.Sister",71.6226871893539,71.6254429212762,78.152070306237,77.8139750681417,25.4903839987173,51.5299663299663,69.7132054673721,76.8598023889691,65.8793069584736,30.6178371011704,46.6312690396024,82.0644961519962,85.2078162578162,80.844568702902,32.5891855058522,42.3084375501042,35.9077881994549,84.4740780824114,20.6009820426487,42.1207471540805,49.9766374058041,25.347132034632,67.0153007486341,86.1119519369519,77.3925597550598,30.4140718849052,72.9694507652841,91.6574630616297,73.3752687127687,76.0874537499538,89.1613983238983,85.6892877184544,38.6789167622501
"Between.step.siblings",49.8773328523328,59.284285313452,54.1042227833894,59.6986772486772,34.3650432900433,37.418131713965,60.3883597883598,60.8013908930576,56.0798601090268,35.8428852012185,42.0868927368927,65.6209275292609,60.4648208273208,61.3188451980119,25.9585076960077,36.5659271284271,29.1005992464326,59.0026495109828,18.2503868045535,46.3097041847042,41.5084315375982,25.9222222222222,52.0945139736806,66.9562473020806,56.2005442088775,26.3075321283655,55.7146254979588,68.016876333543,56.433057374724,60.4789218497552,78.2620677162344,63.9235065860066,40.4560382518716
"Between.distant.relatives",53.991019320186,58.3627164502164,31.9281385281385,48.8301928010261,52.4121693121693,28.9960898669232,56.6181758056758,42.6979597562931,49.6904561487895,44.2596801346801,42.5622134038801,50.2771083854417,44.7011664261664,38.8743566618567,23.6781224947892,31.1074535032868,25.6455968414302,39.6723084014751,22.5591009299343,36.2708633958634,32.1095137886805,21.7552088343755,42.0078210369877,49.654690371357,44.3075928700929,26.6979981438315,40.7586410503077,65.410748973249,43.7217882426216,32.7921280879614,74.8819934694935,50.841508029008,60.4895766270766
"Between.close.relatives",76.660722302389,66.8314534231201,75.3666466249799,78.1331509539843,30.5073212281546,47.4282066698733,67.4235249318583,73.9108084816418,64.4295514670515,35.8801827801828,48.5662297578964,73.6499198332532,79.7574434824435,74.2543310084977,32.7601350809684,41.5179292929293,35.8688331729998,75.9332391374058,22.3328583453583,36.8946147987815,44.3934624017957,22.1150833734167,65.2403423736757,81.4148223689891,73.1714054464055,29.360156047656,69.6196884905218,87.1337347837348,68.9739943698277,68.0595130178463,86.0603388895056,79.5404882154882,56.352738002738
"Between.twins",76.0707591790925,87.0335177168511,87.1256974506975,83.1489658489658,23.863772647106,71.7614999198332,56.6169713003046,85.5556838223505,65.6668911335578,25.0509860509861,38.8144019560686,90.5983146483147,89.5748527706861,82.7717174800508,20.0612000653667,31.1056431223098,22.7143769810436,95.5723851765519,24.0687937062937,33.4119236270552,44.0979699313033,19.2663086913087,42.5599089182423,84.4018922435589,82.028821332988,21.2920949420949,79.2255184630184,93.4048294298294,80.0039795081462,86.509020300687,87.6715699424033,92.3919548044548,23.1509664717998
"Between.a.person.and.their.family.friends",83.062012987013,70.6559523809524,74.7997875581209,79.4254008337342,32.7374218374218,63.3715127465127,59.7791245791246,79.766658649992,66.6389209555876,31.8152717652718,43.7172398589065,60.1281266572933,79.8109564817898,73.7390717307384,25.1764036889037,31.9877896794563,28.1720261220261,81.6230635105635,30.5428050344717,33.9447532162444,43.6524577274577,21.1690918649252,56.8773763273763,81.1377440460774,75.3603344186677,23.5005224713558,76.8984031400698,79.7071026196026,67.4608792442126,71.320687337354,82.6584286084286,83.6466854133521,47.2585265043598
"Between.a.person.and.their.deceased.spouse",71.3936347603014,63.1184704184704,64.5599647266314,74.5130311046978,25.4947891614558,68.5438912938913,38.0080447330447,74.5639690556357,48.2924242424243,24.4928731762065,32.1784992784993,76.8761317386317,87.6792918501252,43.5803642345309,22.761165377832,25.2651342484676,19.6615561907229,87.5533458825126,58.7470245803579,21.2125045195221,26.2110247776914,16.0127045793712,40.2199911199911,74.2757204215538,62.5409440867774,18.310464997965,46.7721758180092,74.793045688879,46.3971426721427,40.9837703962704,78.7723079389746,74.3030745489079,28.4516744058411
"Manager.and.Staff",61.283024691358,30.3809884559885,47.4534110950778,28.387987012987,80.7570907487574,28.8882716049383,75.3397947731281,31.7038961038961,58.0981601731602,79.2682820266154,73.0965848965849,33.1918900543901,21.8002574585908,75.7441666358333,78.7360235443569,47.5890430557097,72.7031770698437,30.620194311861,18.6594709303043,52.04936931165,61.7651325526325,40.9438768022101,63.5843597760265,54.9944020485687,57.5233740025407,88.3163512413512,61.7627952294619,47.5151798818465,60.1898985273985,56.144007689841,69.8331820956821,59.2571180362847,54.1452818786152
"Foreman.and.Laborer",55.9545374378708,31.5270482603816,44.3782748116081,28.6620210036877,77.0973905723906,26.8759780343114,73.8395422478756,30.7644781144781,56.4741382074715,79.055431297098,70.8589466089466,38.2297438672439,20.6222080388747,70.2065298898632,78.7265075973409,47.6810111185111,77.9192406359073,28.7588904922238,15.9471065971066,54.166806463517,57.7473517223517,44.8407094448761,60.5028937112271,51.5544518752852,55.9851996768663,86.2230443938777,58.8944882278216,43.9013505013505,58.9434386601053,56.2901502818169,67.0318705985373,57.4819065194065,51.0367418075751
"Owner.and.Manager",60.1254048420715,33.9958674042007,46.4963203463204,27.8465287798621,79.3406605739939,26.899506974507,68.7318462401796,31.0850248516915,58.1944725028058,80.3350128266795,72.4157567740901,44.54791335208,19.9298764507098,74.9539298664299,80.5914055080722,49.0733312983313,75.4740416990417,29.1331492581493,17.8152404694071,49.2638819351539,64.3604232187565,38.5780483405483,61.2433319766653,53.7749159790826,60.109817034817,87.418452689286,60.2491590199923,49.665233686067,58.9503829503829,54.3758556258556,67.3437966354633,62.9963835547169,49.7686763853431
"Union.leader.and.union.member",65.261708353375,44.8815736732403,43.3439273689274,34.2498757415424,69.4762826679493,25.8239818823152,72.4663860830528,40.9740299823633,53.8113997113997,72.3227553310887,62.6553110469777,39.4388042513043,22.6872567247567,65.9154166820833,55.0188583021916,38.4010776260776,65.7702445702446,27.5994153994154,16.4124246124246,43.0771391457795,63.406248689582,34.3164593122927,63.4723071681405,49.4893287268287,64.4139041514042,73.8402076318743,55.1456581998249,48.1923075381409,54.7445867404201,45.3473572723573,70.9075629617296,62.7902324527325,51.6846280262947
"Manager.and.Assistant",63.0305355138688,32.1987413820747,48.3709636042969,29.1110349527016,76.1814574314574,28.2255852172519,70.7513347763348,32.4970939554273,57.5387004970338,78.1397546897547,71.0336660253327,45.0829383579384,23.360411656245,76.6622422330756,76.428003940504,46.0786626953294,76.0755243213577,33.4724821474821,21.2486983695317,46.3934701182508,59.6132746882747,36.4791959583626,58.0136994178661,54.9607827357827,62.1587987629654,87.1129654296321,62.4377085877086,49.5174695674696,61.1318184901518,59.792236004736,68.9119392952726,67.0291538708206,50.8436840936841
"Chief.and.Deputy",75.1629381421048,35.4966602841603,66.5584518876186,32.4906619614953,82.2193732193732,23.9296465879799,77.8780299946966,44.4243619035286,67.1560097310097,75.3965301673635,69.6330461205461,61.9161867090789,28.3938275867197,79.5827192506114,59.9690944857612,40.6018575560242,64.8212510528687,41.8708524590878,17.2129587007038,39.1619568521529,49.845809863702,27.3027518414773,68.4081309122976,67.0908269199936,80.9462181337181,90.9645963604297,76.8523709315376,64.2329906204906,77.2178811928812,71.8555776014109,79.4733164983165,78.5032868366202,49.5530543530543
