"","geo","model","value","X"
"2788","modern","FAVEE",-0.000776227371615305,"modern_FAVEE"
"2789","modern","FAVEE",0.00943105815807752,"modern_FAVEE"
"2790","modern","FAVEE",-0.00715112087086046,"modern_FAVEE"
"2791","modern","FAVEE",0.00295153492729304,"modern_FAVEE"
"2792","modern","FAVEE",0.00476355901940366,"modern_FAVEE"
"2793","modern","FAVEE",-0.0018061761896454,"modern_FAVEE"
"2794","modern","FAVEE",-0.00573461704239379,"modern_FAVEE"
"2795","modern","FAVEE",0.00249915180337998,"modern_FAVEE"
"2796","modern","FAVEE",-0.00342239341281069,"modern_FAVEE"
"2797","modern","FAVEE",0.00323079955375026,"modern_FAVEE"
"2798","modern","FAVEE",-0.0101955070160774,"modern_FAVEE"
"2799","modern","FAVEE",0.00209325063833711,"modern_FAVEE"
"2800","modern","FAVEE",0.00313550066352732,"modern_FAVEE"
"2801","modern","FAVEE",0.0115587978951966,"modern_FAVEE"
"2802","modern","FAVEE",0.00308646392761941,"modern_FAVEE"
"2803","modern","FAVEE",-0.00563524318230492,"modern_FAVEE"
"2804","modern","FAVEE",-0.00101558677941314,"modern_FAVEE"
"2805","modern","FAVEE",-0.003606930777291,"modern_FAVEE"
"2806","modern","FAVEE",0.00155172852288808,"modern_FAVEE"
"2807","modern","FAVEE",-0.000358587542161031,"modern_FAVEE"
"2808","modern","FAVEE",-0.00481806840622099,"modern_FAVEE"
"2809","modern","FAVEE",0.00706811347198961,"modern_FAVEE"
"2810","modern","FAVEE",0.0152200832380045,"modern_FAVEE"
"2811","modern","FAVEE",0.00526826385144822,"modern_FAVEE"
"2812","modern","FAVEE",0.00447840587759358,"modern_FAVEE"
"2813","modern","FAVEE",-0.00216532915211778,"modern_FAVEE"
"2814","modern","FAVEE",-0.00443724982678163,"modern_FAVEE"
"2815","modern","FAVEE",0.000838425594932451,"modern_FAVEE"
"2816","modern","FAVEE",0.00119711520527428,"modern_FAVEE"
"2817","modern","FAVEE",-0.00361314371626105,"modern_FAVEE"
"2818","modern","FAVEE",-0.0111993898129868,"modern_FAVEE"
"2819","modern","FAVEE",0.00237665618445728,"modern_FAVEE"
"2820","modern","FAVEE",-0.00859878614752831,"modern_FAVEE"
"2821","modern","FAVEE",0.00212898758501063,"modern_FAVEE"
"2822","modern","FAVEE",0.00601787624578163,"modern_FAVEE"
"2823","modern","FAVEE",-0.00344556757535989,"modern_FAVEE"
"2824","modern","FAVEE",-0.00393233954078242,"modern_FAVEE"
"2825","modern","FAVEE",-7.12238312438074e-05,"modern_FAVEE"
"2826","modern","FAVEE",0.00154142572765459,"modern_FAVEE"
"2827","modern","FAVEE",0.00572990925803978,"modern_FAVEE"
"2828","modern","FAVEE",0.00383395533600078,"modern_FAVEE"
"2829","modern","FAVEE",0.00217251529278302,"modern_FAVEE"
"2830","modern","FAVEE",0.00760567283329473,"modern_FAVEE"
"2831","modern","FAVEE",0.000650548486072976,"modern_FAVEE"
"2832","modern","FAVEE",-0.000907904436363339,"modern_FAVEE"
"2833","modern","FAVEE",0.00965880790044327,"modern_FAVEE"
"2834","modern","FAVEE",0.00958530529052935,"modern_FAVEE"
"2835","modern","FAVEE",-0.000981579383892208,"modern_FAVEE"
"2836","modern","FAVEE",-0.00565265082722379,"modern_FAVEE"
"2837","modern","FAVEE",0.00374411852795096,"modern_FAVEE"
"2838","modern","FAVEE",-0.00156115203700164,"modern_FAVEE"
"2839","modern","FAVEE",-0.00428337135232196,"modern_FAVEE"
"2840","modern","FAVEE",0.00404282573864784,"modern_FAVEE"
"2841","modern","FAVEE",0.00229561273558844,"modern_FAVEE"
"2842","modern","FAVEE",0.00030930084689647,"modern_FAVEE"
"2843","modern","FAVEE",-0.000328901712229723,"modern_FAVEE"
"2844","modern","FAVEE",-0.00586104698890892,"modern_FAVEE"
"2845","modern","FAVEE",-0.00766272592126695,"modern_FAVEE"
"2846","modern","FAVEE",-0.00710229290478936,"modern_FAVEE"
"2847","modern","FAVEE",0.00608080802133128,"modern_FAVEE"
"2848","modern","FAVEE",-0.00420466925478535,"modern_FAVEE"
"2849","modern","FAVEE",0.00555404696739644,"modern_FAVEE"
"2850","modern","FAVEE",0.000305003935873612,"modern_FAVEE"
"2851","modern","FAVEE",-0.00781521959126549,"modern_FAVEE"
"2852","modern","FAVEE",0.00805757211602773,"modern_FAVEE"
"2853","modern","FAVEE",-0.00133993618722111,"modern_FAVEE"
"2854","modern","FAVEE",0.00802670395758595,"modern_FAVEE"
"2855","modern","FAVEE",0.00347330219191228,"modern_FAVEE"
"2856","modern","FAVEE",0.00161484761169481,"modern_FAVEE"
"2857","modern","FAVEE",-0.00146288666356983,"modern_FAVEE"
"2858","modern","FAVEE",-0.00108846921332593,"modern_FAVEE"
"2859","modern","FAVEE",-0.00225194253742153,"modern_FAVEE"
"2860","modern","FAVEE",-0.00369962490426912,"modern_FAVEE"
"2861","modern","FAVEE",-0.0017191844578747,"modern_FAVEE"
"2862","modern","FAVEE",0.00778803825117004,"modern_FAVEE"
"2863","modern","FAVEE",-0.00494322670979237,"modern_FAVEE"
"2864","modern","FAVEE",0.000573689248081237,"modern_FAVEE"
"2865","modern","FAVEE",0.00327568808881989,"modern_FAVEE"
"2866","modern","FAVEE",0.00768126511681368,"modern_FAVEE"
"2867","modern","FAVEE",0.0028070083585142,"modern_FAVEE"
"2868","modern","FAVEE",0.00497723051478167,"modern_FAVEE"
"2869","modern","FAVEE",-0.000930443819725601,"modern_FAVEE"
"2870","modern","FAVEE",-0.000812464356214499,"modern_FAVEE"
"2871","modern","FAVEE",-0.00502655001123059,"modern_FAVEE"
"2872","modern","FAVEE",-0.00494097414928108,"modern_FAVEE"
"2873","modern","FAVEE",0.00247681287133402,"modern_FAVEE"
"2874","modern","FAVEE",-0.00376387014489828,"modern_FAVEE"
"2875","modern","FAVEE",0.00173528009296118,"modern_FAVEE"
"2876","modern","FAVEE",-0.00129203816390402,"modern_FAVEE"
"2877","modern","FAVEE",-0.00299506873234997,"modern_FAVEE"
"2878","modern","FAVEE",0.0043504449659967,"modern_FAVEE"
"2879","modern","FAVEE",0.000417980676386432,"modern_FAVEE"
"2880","modern","FAVEE",-0.00733979722290715,"modern_FAVEE"
"2881","modern","FAVEE",0.00130777089052524,"modern_FAVEE"
"2882","modern","FAVEE",-0.00204160119048567,"modern_FAVEE"
"2883","modern","FAVEE",0.00776699819221452,"modern_FAVEE"
"2884","modern","FAVEE",-0.00196785255818709,"modern_FAVEE"
"2885","modern","FAVEE",0.00306577532187435,"modern_FAVEE"
"2886","modern","FAVEE",0.00187107776878779,"modern_FAVEE"
"2887","modern","FAVEE",-0.00461447043401752,"modern_FAVEE"
"2888","modern","FAVEE",-0.00207644050392085,"modern_FAVEE"
"2889","modern","FAVEE",0.00336596259726484,"modern_FAVEE"
"2890","modern","FAVEE",-0.00186832787601055,"modern_FAVEE"
"2891","modern","FAVEE",-0.00121266778619975,"modern_FAVEE"
"2892","modern","FAVEE",0.00283304790559758,"modern_FAVEE"
"2893","modern","FAVEE",-0.00298624352700084,"modern_FAVEE"
"2894","modern","FAVEE",0.00166063900031897,"modern_FAVEE"
"2895","modern","FAVEE",0.00236401638255669,"modern_FAVEE"
"2896","modern","FAVEE",-0.00682919683539367,"modern_FAVEE"
"2897","modern","FAVEE",-0.0118357691648259,"modern_FAVEE"
"2898","modern","FAVEE",-0.00223769530657231,"modern_FAVEE"
"2899","modern","FAVEE",0.00247533313200455,"modern_FAVEE"
"2900","modern","FAVEE",0.00172261036875612,"modern_FAVEE"
"2901","modern","FAVEE",0.000694547504224799,"modern_FAVEE"
"2902","modern","FAVEE",0.00184595308969219,"modern_FAVEE"
"2903","modern","FAVEE",-0.00600711549788166,"modern_FAVEE"
"2904","modern","FAVEE",0.00321066048145723,"modern_FAVEE"
"2905","modern","FAVEE",-0.00295975557741308,"modern_FAVEE"
"2906","modern","FAVEE",-0.0015653488722051,"modern_FAVEE"
"2907","modern","FAVEE",0.00479337442297059,"modern_FAVEE"
"2908","modern","FAVEE",0.00697884623955961,"modern_FAVEE"
"2909","modern","FAVEE",-0.00514254244331513,"modern_FAVEE"
"2910","modern","FAVEE",0.00940016058316056,"modern_FAVEE"
"2911","modern","FAVEE",-0.00162600347713434,"modern_FAVEE"
"2912","modern","FAVEE",-0.00186686040007717,"modern_FAVEE"
"2913","modern","FAVEE",0.000177315118274628,"modern_FAVEE"
"2914","modern","FAVEE",0.00666061438337325,"modern_FAVEE"
"2915","modern","FAVEE",-0.00144439399740082,"modern_FAVEE"
"2916","modern","FAVEE",0.0048208825300954,"modern_FAVEE"
"2917","modern","FAVEE",-0.0048711182315548,"modern_FAVEE"
"2918","modern","FAVEE",-0.00634608326538847,"modern_FAVEE"
"2919","modern","FAVEE",-0.00670932895180745,"modern_FAVEE"
"2920","modern","FAVEE",-0.00830366870346659,"modern_FAVEE"
"2921","modern","FAVEE",-0.00928144948864612,"modern_FAVEE"
"2922","modern","FAVEE",0.00419203867406024,"modern_FAVEE"
"2923","modern","FAVEE",0.00502644384273708,"modern_FAVEE"
"2924","modern","FAVEE",0.00905850373106386,"modern_FAVEE"
"2925","modern","FAVEE",0.0124168255897384,"modern_FAVEE"
"2926","modern","FAVEE",0.000791032154430247,"modern_FAVEE"
"2927","modern","FAVEE",-0.0024193820787316,"modern_FAVEE"
"2928","modern","FAVEE",-0.00673063477695518,"modern_FAVEE"
"2929","modern","FAVEE",0.00661225266840088,"modern_FAVEE"
"2930","modern","FAVEE",0.00498420991189104,"modern_FAVEE"
"2931","modern","FAVEE",0.00393782587707413,"modern_FAVEE"
"2932","modern","FAVEE",0.00371910608762949,"modern_FAVEE"
"2933","modern","FAVEE",-0.00487609624499055,"modern_FAVEE"
"2934","modern","FAVEE",0.00251399194254162,"modern_FAVEE"
"2935","modern","FAVEE",0.000731425939951771,"modern_FAVEE"
"2936","modern","FAVEE",0.00849162896064779,"modern_FAVEE"
"2937","modern","FAVEE",-0.0012053195552435,"modern_FAVEE"
"2938","modern","FAVEE",-0.00285546858143281,"modern_FAVEE"
"2939","modern","FAVEE",0.00242464878171246,"modern_FAVEE"
"2940","modern","FAVEE",-0.00846640954954246,"modern_FAVEE"
"2941","modern","FAVEE",0.00625624871644596,"modern_FAVEE"
"2942","modern","FAVEE",0.00135482033023658,"modern_FAVEE"
"2943","modern","FAVEE",-0.00422169313269698,"modern_FAVEE"
"2944","modern","FAVEE",-0.00825213906635057,"modern_FAVEE"
"2945","modern","FAVEE",-0.00349575477813226,"modern_FAVEE"
"2946","modern","FAVEE",0.005533597968303,"modern_FAVEE"
"2947","modern","FAVEE",0.00647411058453152,"modern_FAVEE"
"2948","modern","FAVEE",-0.00363096216963582,"modern_FAVEE"
"2949","modern","FAVEE",-0.00107331377095192,"modern_FAVEE"
"2950","modern","FAVEE",-2.62334604904242e-05,"modern_FAVEE"
"2951","modern","FAVEE",4.44961656715411e-05,"modern_FAVEE"
"2952","modern","FAVEE",-0.000926501529603187,"modern_FAVEE"
"2953","modern","FAVEE",0.00205287003763608,"modern_FAVEE"
"2954","modern","FAVEE",0.00648451612897116,"modern_FAVEE"
"2955","modern","FAVEE",0.00849158159414895,"modern_FAVEE"
"2956","modern","FAVEE",-0.00435324877964783,"modern_FAVEE"
"2957","modern","FAVEE",-0.00559959424169247,"modern_FAVEE"
"2958","modern","FAVEE",0.000336329833585147,"modern_FAVEE"
"2959","modern","FAVEE",0.002021916559034,"modern_FAVEE"
"2960","modern","FAVEE",-0.00388345421149796,"modern_FAVEE"
"2961","modern","FAVEE",0.00454077615432602,"modern_FAVEE"
"2962","modern","FAVEE",-0.00341317001378185,"modern_FAVEE"
"2963","modern","FAVEE",0.00304145605240683,"modern_FAVEE"
"2964","modern","FAVEE",-0.00393823058824551,"modern_FAVEE"
"2965","modern","FAVEE",0.00174432361205221,"modern_FAVEE"
"2966","modern","FAVEE",0.00102514247962563,"modern_FAVEE"
"2967","modern","FAVEE",0.0109619320535559,"modern_FAVEE"
"2968","modern","FAVEE",-0.00506656934675287,"modern_FAVEE"
"2969","modern","FAVEE",-0.0022237192110823,"modern_FAVEE"
"2970","modern","FAVEE",-0.00830815035941156,"modern_FAVEE"
"2971","modern","FAVEE",-0.0039298576591441,"modern_FAVEE"
"2972","modern","FAVEE",-0.00965187445015173,"modern_FAVEE"
"2973","modern","FAVEE",-0.00137749467319657,"modern_FAVEE"
"2974","modern","FAVEE",-0.00357082905361361,"modern_FAVEE"
"2975","modern","FAVEE",-0.00705164566017021,"modern_FAVEE"
"2976","modern","FAVEE",0.00753370372617115,"modern_FAVEE"
"2977","modern","FAVEE",0.0062373493306077,"modern_FAVEE"
"2978","modern","FAVEE",0.00205278166076526,"modern_FAVEE"
"2979","modern","FAVEE",-0.000937883929827628,"modern_FAVEE"
"2980","modern","FAVEE",0.00145631696051124,"modern_FAVEE"
"2981","modern","FAVEE",-0.00188444386216316,"modern_FAVEE"
"2982","modern","FAVEE",0.0056600373464265,"modern_FAVEE"
"2983","modern","FAVEE",-0.0083528339381229,"modern_FAVEE"
"2984","modern","FAVEE",0.0081033048841103,"modern_FAVEE"
"2985","modern","FAVEE",-0.00396001756966048,"modern_FAVEE"
"2986","modern","FAVEE",-0.00668099115887179,"modern_FAVEE"
"2987","modern","FAVEE",-0.00408362113582074,"modern_FAVEE"
"2988","modern","FAVEE",-0.0118935601734065,"modern_FAVEE"
"2989","modern","FAVEE",-0.00885600805338993,"modern_FAVEE"
"2990","modern","FAVEE",0.00884394463538678,"modern_FAVEE"
"2991","modern","FAVEE",-0.00555004908051135,"modern_FAVEE"
"2992","modern","FAVEE",-0.00296527155971319,"modern_FAVEE"
"2993","modern","FAVEE",0.000136114649658719,"modern_FAVEE"
"2994","modern","FAVEE",-0.00803840096155571,"modern_FAVEE"
"2995","modern","FAVEE",-0.0109758916131049,"modern_FAVEE"
"2996","modern","FAVEE",0.00436072070595026,"modern_FAVEE"
"2997","modern","FAVEE",-0.0113857453880436,"modern_FAVEE"
"2998","modern","FAVEE",-0.000831575487588356,"modern_FAVEE"
"2999","modern","FAVEE",0.00237869708703102,"modern_FAVEE"
"3000","modern","FAVEE",-0.00383404228429907,"modern_FAVEE"
"3001","modern","HPP",0.00543003807292588,"modern_HPP"
"3002","modern","HPP",0.00410440687704011,"modern_HPP"
"3003","modern","HPP",-0.00342184460228409,"modern_HPP"
"3004","modern","HPP",0.00507539705916359,"modern_HPP"
"3005","modern","HPP",-0.00109253590720815,"modern_HPP"
"3006","modern","HPP",-0.00346633603665624,"modern_HPP"
"3007","modern","HPP",0.000679142880064873,"modern_HPP"
"3008","modern","HPP",-0.0019233178058656,"modern_HPP"
"3009","modern","HPP",-0.0099964038626268,"modern_HPP"
"3010","modern","HPP",0.000625303790090692,"modern_HPP"
"3011","modern","HPP",-0.00781826909606092,"modern_HPP"
"3012","modern","HPP",0.0033331696100733,"modern_HPP"
"3013","modern","HPP",0.0203984448839787,"modern_HPP"
"3014","modern","HPP",0.000520606117009132,"modern_HPP"
"3015","modern","HPP",-0.000791216488821202,"modern_HPP"
"3016","modern","HPP",0.0128217606082423,"modern_HPP"
"3017","modern","HPP",0.00233540072010039,"modern_HPP"
"3018","modern","HPP",0.00375368965143874,"modern_HPP"
"3019","modern","HPP",-0.00365892918476804,"modern_HPP"
"3020","modern","HPP",-0.00619277270711662,"modern_HPP"
"3021","modern","HPP",-0.00124270104877868,"modern_HPP"
"3022","modern","HPP",0.0109172363720489,"modern_HPP"
"3023","modern","HPP",0.00502482015033154,"modern_HPP"
"3024","modern","HPP",-0.00431477170675551,"modern_HPP"
"3025","modern","HPP",-0.00798362499680532,"modern_HPP"
"3026","modern","HPP",0.000508906808736363,"modern_HPP"
"3027","modern","HPP",0.00746234417164832,"modern_HPP"
"3028","modern","HPP",-0.000802955100481225,"modern_HPP"
"3029","modern","HPP",0.0054489102493726,"modern_HPP"
"3030","modern","HPP",-0.00111699571520957,"modern_HPP"
"3031","modern","HPP",0.00565003878308318,"modern_HPP"
"3032","modern","HPP",-0.000388874264060989,"modern_HPP"
"3033","modern","HPP",-6.43658471938563e-05,"modern_HPP"
"3034","modern","HPP",0.00432723743107974,"modern_HPP"
"3035","modern","HPP",0.00285286256612916,"modern_HPP"
"3036","modern","HPP",0.00516736043477468,"modern_HPP"
"3037","modern","HPP",-0.00411731148918869,"modern_HPP"
"3038","modern","HPP",0.00351990000291964,"modern_HPP"
"3039","modern","HPP",-0.00466209573992391,"modern_HPP"
"3040","modern","HPP",8.43712713064186e-06,"modern_HPP"
"3041","modern","HPP",-0.00562331903031463,"modern_HPP"
"3042","modern","HPP",0.00508642820985303,"modern_HPP"
"3043","modern","HPP",-0.00539792720553891,"modern_HPP"
"3044","modern","HPP",0.010490152665012,"modern_HPP"
"3045","modern","HPP",-0.00618451899579316,"modern_HPP"
"3046","modern","HPP",0.00539553624948093,"modern_HPP"
"3047","modern","HPP",-0.00203248296396509,"modern_HPP"
"3048","modern","HPP",-0.00757928484985967,"modern_HPP"
"3049","modern","HPP",-0.00766192022156235,"modern_HPP"
"3050","modern","HPP",-0.00112788275347907,"modern_HPP"
"3051","modern","HPP",-0.00549908757376756,"modern_HPP"
"3052","modern","HPP",-0.00264489524303629,"modern_HPP"
"3053","modern","HPP",0.00318545437964165,"modern_HPP"
"3054","modern","HPP",0.00396617686406588,"modern_HPP"
"3055","modern","HPP",-0.0103759042688276,"modern_HPP"
"3056","modern","HPP",0.00592188066102923,"modern_HPP"
"3057","modern","HPP",0.00598048856199029,"modern_HPP"
"3058","modern","HPP",0.00218892354636725,"modern_HPP"
"3059","modern","HPP",-0.000266765190425667,"modern_HPP"
"3060","modern","HPP",0.00396100846864191,"modern_HPP"
"3061","modern","HPP",-0.00311754467703034,"modern_HPP"
"3062","modern","HPP",0.00507654340795852,"modern_HPP"
"3063","modern","HPP",0.00275459754742826,"modern_HPP"
"3064","modern","HPP",-0.0051318498243902,"modern_HPP"
"3065","modern","HPP",0.00359608306854802,"modern_HPP"
"3066","modern","HPP",-0.00816801028754547,"modern_HPP"
"3067","modern","HPP",-0.0029496668089371,"modern_HPP"
"3068","modern","HPP",0.013970651022209,"modern_HPP"
"3069","modern","HPP",-0.005213037521329,"modern_HPP"
"3070","modern","HPP",-0.00656173980553318,"modern_HPP"
"3071","modern","HPP",-0.00937049742059821,"modern_HPP"
"3072","modern","HPP",-0.00438872102987493,"modern_HPP"
"3073","modern","HPP",0.00734077224430548,"modern_HPP"
"3074","modern","HPP",-0.00295885070042558,"modern_HPP"
"3075","modern","HPP",-0.00201794071068091,"modern_HPP"
"3076","modern","HPP",-0.00481981368241184,"modern_HPP"
"3077","modern","HPP",0.00113668016165955,"modern_HPP"
"3078","modern","HPP",0.000331628880524748,"modern_HPP"
"3079","modern","HPP",0.00331905969404892,"modern_HPP"
"3080","modern","HPP",0.00435053778915714,"modern_HPP"
"3081","modern","HPP",0.00327418832693332,"modern_HPP"
"3082","modern","HPP",0.000815486330450882,"modern_HPP"
"3083","modern","HPP",0.00475808771272858,"modern_HPP"
"3084","modern","HPP",-0.00554243920990933,"modern_HPP"
"3085","modern","HPP",0.00527167162454824,"modern_HPP"
"3086","modern","HPP",-0.00862114558976763,"modern_HPP"
"3087","modern","HPP",0.00635651061841904,"modern_HPP"
"3088","modern","HPP",0.0096115581957594,"modern_HPP"
"3089","modern","HPP",-1.36186236836991e-05,"modern_HPP"
"3090","modern","HPP",0.00430206361154321,"modern_HPP"
"3091","modern","HPP",0.000381603137418899,"modern_HPP"
"3092","modern","HPP",-0.00665842613817936,"modern_HPP"
"3093","modern","HPP",0.0124621542665569,"modern_HPP"
"3094","modern","HPP",-0.00121845085884263,"modern_HPP"
"3095","modern","HPP",-0.00142096156167166,"modern_HPP"
"3096","modern","HPP",0.000712897939151983,"modern_HPP"
"3097","modern","HPP",-0.00372582354987527,"modern_HPP"
"3098","modern","HPP",0.00678960119314139,"modern_HPP"
"3099","modern","HPP",-0.000974966374800732,"modern_HPP"
"3100","modern","HPP",-0.00586191679320788,"modern_HPP"
"3101","modern","HPP",-0.00727763135268105,"modern_HPP"
"3102","modern","HPP",-0.00628769693790088,"modern_HPP"
"3103","modern","HPP",0.000134227618038806,"modern_HPP"
"3104","modern","HPP",0.00217717183357815,"modern_HPP"
"3105","modern","HPP",-0.0052545418982698,"modern_HPP"
"3106","modern","HPP",-0.000234660873603248,"modern_HPP"
"3107","modern","HPP",-0.0016716189138875,"modern_HPP"
"3108","modern","HPP",0.000954921647300915,"modern_HPP"
"3109","modern","HPP",-0.00605720222334662,"modern_HPP"
"3110","modern","HPP",0.00497733510796351,"modern_HPP"
"3111","modern","HPP",0.0150870506360452,"modern_HPP"
"3112","modern","HPP",-0.0085622036100149,"modern_HPP"
"3113","modern","HPP",0.00428955203326718,"modern_HPP"
"3114","modern","HPP",0.000412567656010936,"modern_HPP"
"3115","modern","HPP",-0.00401202426529831,"modern_HPP"
"3116","modern","HPP",-0.00410307056187346,"modern_HPP"
"3117","modern","HPP",0.000160659145967486,"modern_HPP"
"3118","modern","HPP",0.000947689824046079,"modern_HPP"
"3119","modern","HPP",0.00143861533311349,"modern_HPP"
"3120","modern","HPP",-0.00106240331031301,"modern_HPP"
"3121","modern","HPP",-4.82776606776635e-06,"modern_HPP"
"3122","modern","HPP",-0.00158997267743073,"modern_HPP"
"3123","modern","HPP",-0.00566309405821623,"modern_HPP"
"3124","modern","HPP",0.00758925480909324,"modern_HPP"
"3125","modern","HPP",-0.0060343931576099,"modern_HPP"
"3126","modern","HPP",-0.00216325843449004,"modern_HPP"
"3127","modern","HPP",0.00518414953169691,"modern_HPP"
"3128","modern","HPP",-0.00577471567801913,"modern_HPP"
"3129","modern","HPP",0.00327194148329527,"modern_HPP"
"3130","modern","HPP",-0.00256144760133035,"modern_HPP"
"3131","modern","HPP",-0.00463859886491023,"modern_HPP"
"3132","modern","HPP",0.00249543756243635,"modern_HPP"
"3133","modern","HPP",-0.00788047980752032,"modern_HPP"
"3134","modern","HPP",0.0181027995400862,"modern_HPP"
"3135","modern","HPP",-0.00382933557077465,"modern_HPP"
"3136","modern","HPP",0.000394612558600153,"modern_HPP"
"3137","modern","HPP",-0.00294185853600253,"modern_HPP"
"3138","modern","HPP",0.00580936161388401,"modern_HPP"
"3139","modern","HPP",-0.000704703182909411,"modern_HPP"
"3140","modern","HPP",-0.00050398078420046,"modern_HPP"
"3141","modern","HPP",0.00500108090442979,"modern_HPP"
"3142","modern","HPP",-0.00577183342962046,"modern_HPP"
"3143","modern","HPP",-0.00903098166036438,"modern_HPP"
"3144","modern","HPP",-0.00796065216695504,"modern_HPP"
"3145","modern","HPP",-0.00459532583554298,"modern_HPP"
"3146","modern","HPP",-0.00671292028460778,"modern_HPP"
"3147","modern","HPP",-0.00436634430139801,"modern_HPP"
"3148","modern","HPP",0.00277698082646972,"modern_HPP"
"3149","modern","HPP",-0.00369101384989683,"modern_HPP"
"3150","modern","HPP",-0.00616958370863644,"modern_HPP"
"3151","modern","HPP",0.00197917446971884,"modern_HPP"
"3152","modern","HPP",0.00366971796456941,"modern_HPP"
"3153","modern","HPP",-0.000714856557950168,"modern_HPP"
"3154","modern","HPP",0.0100804148528834,"modern_HPP"
"3155","modern","HPP",-0.00424829002721445,"modern_HPP"
"3156","modern","HPP",-0.00346989954376731,"modern_HPP"
"3157","modern","HPP",-0.00191299411614674,"modern_HPP"
"3158","modern","HPP",0.00589108645711529,"modern_HPP"
"3159","modern","HPP",-0.00835223181417205,"modern_HPP"
"3160","modern","HPP",0.00777310950410545,"modern_HPP"
"3161","modern","HPP",0.0030217754234201,"modern_HPP"
"3162","modern","HPP",0.00773742857904287,"modern_HPP"
"3163","modern","HPP",-0.00451760338724712,"modern_HPP"
"3164","modern","HPP",-5.61972932094538e-05,"modern_HPP"
"3165","modern","HPP",0.00583719496262477,"modern_HPP"
"3166","modern","HPP",-0.00416356502542274,"modern_HPP"
"3167","modern","HPP",0.00304687063618213,"modern_HPP"
"3168","modern","HPP",-0.00136471841451041,"modern_HPP"
"3169","modern","HPP",-0.00192605594184433,"modern_HPP"
"3170","modern","HPP",-0.00745245281918926,"modern_HPP"
"3171","modern","HPP",-0.00184021734408041,"modern_HPP"
"3172","modern","HPP",-0.00504263768588693,"modern_HPP"
"3173","modern","HPP",0.00299267126515811,"modern_HPP"
"3174","modern","HPP",-0.0025695768519275,"modern_HPP"
"3175","modern","HPP",-0.0104819710098985,"modern_HPP"
"3176","modern","HPP",-0.0020573292552745,"modern_HPP"
"3177","modern","HPP",-0.00563321693333823,"modern_HPP"
"3178","modern","HPP",0.00614633575507538,"modern_HPP"
"3179","modern","HPP",-0.00137542203697273,"modern_HPP"
"3180","modern","HPP",-0.000365600108241758,"modern_HPP"
"3181","modern","HPP",0.00362529203584269,"modern_HPP"
"3182","modern","HPP",0.00862262601735422,"modern_HPP"
"3183","modern","HPP",0.00615522487115945,"modern_HPP"
"3184","modern","HPP",-0.00443646154426012,"modern_HPP"
"3185","modern","HPP",-0.00373105090038012,"modern_HPP"
"3186","modern","HPP",-0.00441578141199968,"modern_HPP"
"3187","modern","HPP",0.000510302078983899,"modern_HPP"
"3188","modern","HPP",-0.0064531314454198,"modern_HPP"
"3189","modern","HPP",0.0102493932158197,"modern_HPP"
"3190","modern","HPP",-0.00602139683755773,"modern_HPP"
"3191","modern","HPP",0.00209092055024805,"modern_HPP"
"3192","modern","HPP",-0.00572508205048119,"modern_HPP"
"3193","modern","HPP",0.00944844913865305,"modern_HPP"
"3194","modern","HPP",0.00129338931720795,"modern_HPP"
"3195","modern","HPP",0.00227539099832725,"modern_HPP"
"3196","modern","HPP",0.00295509067637823,"modern_HPP"
"3197","modern","HPP",-0.00450038195306509,"modern_HPP"
"3198","modern","HPP",0.00166165550521848,"modern_HPP"
"3199","modern","HPP",0.00507282923786296,"modern_HPP"
"3200","modern","HPP",-0.00622228300038024,"modern_HPP"
"3201","modern","HPP",-0.000892291699710801,"modern_HPP"
"3202","modern","HPP",-0.00153673623939446,"modern_HPP"
"3203","modern","HPP",0.00705978577825821,"modern_HPP"
"3204","modern","HPP",-0.00297507644879716,"modern_HPP"
"3205","modern","HPP",-0.00664979904467699,"modern_HPP"
"3206","modern","HPP",0.00347180575804916,"modern_HPP"
"3207","modern","HPP",0.00226689491611573,"modern_HPP"
"3208","modern","HPP",-0.0010040050274173,"modern_HPP"
"3209","modern","HPP",-0.00141753561641597,"modern_HPP"
"3210","modern","HPP",-0.000221625250163825,"modern_HPP"
"3211","modern","HPP",0.00125399422204982,"modern_HPP"
"3212","modern","HPP",0.00653380164775974,"modern_HPP"
"3213","modern","HPP",-0.00241031952677209,"modern_HPP"
"3214","modern","HPP",-0.00149289331091201,"modern_HPP"
"3215","modern","HPP",0.00400049527170364,"modern_HPP"
"3216","modern","HPP",-0.00799100748304463,"modern_HPP"
"3217","modern","HPP",-0.00783391839475277,"modern_HPP"
"3218","modern","HPP",0.00473347069117816,"modern_HPP"
"3219","modern","HPP",-0.00881371253562127,"modern_HPP"
"3220","modern","HPP",0.00828379806639735,"modern_HPP"
"3221","modern","HPP",0.00536233798837993,"modern_HPP"
"3222","modern","HPP",-0.00419940971459888,"modern_HPP"
"3223","modern","HPP",0.0116215989256021,"modern_HPP"
"3224","modern","HPP",-0.00299309050128883,"modern_HPP"
"3225","modern","HPP",0.00267145778225582,"modern_HPP"
"3226","modern","HPP",0.00485554701199077,"modern_HPP"
"3227","modern","HPP",-0.00919129362641112,"modern_HPP"
"3228","modern","HPP",0.00380569458334104,"modern_HPP"
"3229","modern","HPP",0.00454217455484575,"modern_HPP"
"3230","modern","HPP",0.00251127027693539,"modern_HPP"
"3231","modern","HPP",0.00590220931570833,"modern_HPP"
