,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Representative and Citizen,67.3036273944685,44.0816823632355,39.2055503864327,34.1684240180757,71.272039063925,26.8187475278419,77.6487375913846,42.0607512184525,45.6871563979536,58.2347524212591,40.9061314612269,35.8227232643899,29.1285453743787,52.121158008658,36.0405463363797,34.6536495911496,56.8799162257496,33.5350529100529,14.1299282507616,42.2567760942761,50.8184283309283,28.3529481321148,77.1332927874594,65.9709832605666,67.4541645083312,60.7962808796142,52.2014795389795,51.7202022514522,50.4647889918723,39.8656229572896,71.0196623592457,61.1602551769219,53.430713036963,1
Officer and Soldier,64.9306702566249,30.0301051493131,57.7247393984107,33.0066154433801,83.3755245972351,28.3160955158246,64.8444461340746,47.8981773405664,47.5442242655865,63.4558256243241,52.0826607459734,57.6220759179092,27.7663019079686,67.2981180856181,25.606880311047,32.3751743626744,52.2209676126343,40.9064253647587,14.2969075677409,37.2725789642456,32.3188291646625,54.1771665063332,70.0766111974445,69.8699173511673,76.2653678112011,85.2221800575967,71.0566781983449,63.445962679296,71.9719408677742,73.1866404428904,76.764633977134,81.9694847590681,60.9173588756922,1
Babysitter and Infant,82.5272627064294,27.4354742479743,71.1822433739101,58.8558134766468,44.2305299638633,58.8038221038221,60.39611669195,50.0626369001369,41.0254814629815,38.7500701459035,59.7226286059619,58.1852573352573,72.3754048420715,60.6109267275934,54.7795454545455,37.7269801186468,79.7920715087382,76.2784551867885,24.6896865480199,23.3612193362193,39.7783349366683,22.0778900112233,67.5680781409948,76.6599053724054,62.9119500869501,73.0854851167351,68.9335647377314,49.4623402831736,68.4878573586907,84.8662406266573,83.8621862705196,85.1797372380706,80.5281927948595,1
Religious leader and Congregant,73.3134339426006,28.3554752346419,57.2755805922473,49.6655392447059,69.272948656282,35.7728526103526,71.4860835152502,48.7540837249171,40.6102197185531,53.0401431901432,32.6989582947916,41.1494428411095,44.8916746833413,76.7141935225269,43.6762345679012,33.3211960878628,59.8821709155042,57.3138287638288,17.4970819304153,28.1215808882476,41.3601370851371,33.0438752605419,54.0576890701891,66.2303734074568,74.5732496669997,53.0225464350464,66.2220629678963,66.0180776784944,65.936232979983,57.2315582565583,70.8027830194497,75.8338743047076,54.6973532640199,1
Between religious followers,67.7431819723486,71.8298420715087,54.1045112295112,61.3033764075431,45.7235381902049,34.0743494160161,69.230554322221,63.736969049469,53.0589478422812,41.3547924297924,29.6013392471726,36.4344917428251,45.2526655443322,63.5138087221421,26.184431617765,31.2709836459836,34.4588143338143,48.3195727112394,18.5541285874619,37.2373055956389,40.4340508257175,25.2981601731602,44.6305251846918,57.3734493901161,71.9780590551424,33.3829012808179,59.5347299305633,60.2295448378782,59.527384344051,51.8072107676274,68.6246617579951,68.6021038375205,44.853897953898,0
Prostitute and Customer,53.62754005254,29.2303648511982,29.8176943426943,25.694433652767,52.6985832069165,58.3353385811719,14.7648112689779,17.7466097174431,52.2730773855774,69.0138579013579,78.2521221062888,43.9491341991342,17.5522085938753,24.844252044252,92.1852934102934,55.7723304473304,88.2093634760301,23.6067380150713,60.6148589065256,35.6171035754369,66.2594276094276,40.5797138047138,22.3558185641519,34.7036606911607,32.8606445252279,66.5664205393372,58.3704084495751,15.488970982721,57.8121426413093,67.601721349638,21.9069223985891,32.4609780651447,39.0054810158977,2
Guide and Tourist,78.7231896190229,52.3670135420135,36.5182630640964,27.8879063837397,75.766074357741,26.2725000308334,81.7519536019536,31.3307473390807,54.7239636906304,70.8069183902517,72.7243440201774,33.5935345518679,22.8013227513228,80.4018237934905,84.0818783068783,53.3065536315536,87.3137766554433,27.6598324514991,14.5607744107744,20.6607022607023,55.2678571428571,17.9162457912458,55.7559338809339,55.2533131991465,53.8352573352573,78.9446662904996,65.8511091531925,24.9805222555223,64.4786365640532,62.8141051078551,74.7369870869871,67.2712441879109,47.0640201619368,1
Athlete and Referee,55.9662030870364,38.4385187343521,41.513351000851,26.9564609772943,78.2125411625412,25.353231028231,83.9489652322986,40.7135008510009,45.1655666864,70.5545850754184,53.5810524352191,39.9940917107584,23.9751362834696,53.2012666346,35.5911856661857,31.5708914542248,52.2353134519801,25.540708674042,12.9209074875742,52.576607343274,42.1213243546577,31.3792929292929,57.0738752759586,56.9175152779319,51.4876787564288,83.1979382500216,63.7868024722191,32.9801821635155,65.9126629543296,61.4492702513536,72.831910373577,60.5892874101207,50.5775348879516,1
Slave and Master,26.8032896116229,16.2399193399193,43.5214094547428,25.1549213132546,58.3468637843638,27.5915049456716,37.6290380915381,24.3311962728629,25.6954571662905,54.0203019203019,54.5367800409467,55.6062690396024,12.6924643257977,26.4805395222062,50.9170274170274,45.2914021164021,63.6493987493987,25.8332651915985,20.3147105980439,69.7258537758538,25.758810325477,81.3936668270001,28.0630574672241,39.5797108755442,21.6729922854923,47.7119075369075,38.8487409966577,58.6258678050345,42.4712111191278,58.2410642598143,18.6106389752223,24.5741166241166,49.6780645280645,2
Reader and Writer,81.330644663978,65.140530611364,41.5581881081881,46.7707158582159,59.3832571749238,30.8092871634538,65.4173795340462,42.7163447663448,50.7158324699991,53.127131356298,52.1050864259198,41.037798621132,46.9258457591791,75.5347322430655,52.6294372294372,60.2952661535995,59.4369929453263,46.2605539522206,17.1176847843515,20.4787157287157,33.241165624499,18.0354577521244,65.7719966761634,64.383280299947,62.6540154290154,66.3055597951431,55.6204527725361,50.1087917483751,41.4213945005612,32.2001270334604,74.6752181460515,64.770972623056,54.4199607491274,1
Reviewer and Writer,50.520553983054,53.8509135925803,46.6003220544887,34.9355584230584,77.4674260924261,27.5424200799201,79.2352423810757,40.8020487228821,48.4837158212158,68.0615745365745,48.2796220754554,53.2931487493987,28.9317089546256,72.8007024611191,45.6164933060766,39.9216279862113,55.8940345919513,26.2876082251082,17.5737023007856,52.053844997595,40.6624108144941,26.1948282427449,61.9780127280127,67.1244695119695,51.9179508762842,81.6558049974717,56.2036269286269,38.6935767935768,45.5072111530445,31.0546038837706,78.8541029957697,46.8798104673105,47.0091590508257,1
Performer and Audience,79.6070444987111,54.6404487487821,48.0783044116378,57.8885780885781,59.1147938481272,38.0258066008066,84.2217756009423,42.991864308531,45.6061173394507,53.7850522933856,46.2831985915319,40.4169422398589,51.3323573031906,60.4057710036877,63.1120420474587,36.5882645903479,72.9531585698252,47.6119067660734,20.0868286034953,30.6334445646946,33.4181417348084,24.037493987494,63.3967367509034,69.2020570478904,63.0112654320988,74.1610409652076,62.1895032436699,40.2205004871672,71.8663432246766,62.9463517963518,79.761085365252,66.8532264032264,47.2702684661018,1
Dealer and Buyer,63.3971779763446,58.9657985532986,44.3897742689409,32.3195306236973,74.0610368027035,26.4867029575363,73.8316990108657,30.7579172370839,65.1005070546737,80.520002374169,84.6963829380496,44.6636584094917,23.6284591951259,65.8125771604938,92.455111632195,85.6963293650794,77.9692239858907,26.465069344236,18.3315215648549,47.9024921837422,83.0675134279301,35.1787848725349,73.7402247443914,69.8554345346012,53.5766407974741,77.0261059927727,71.997149301316,33.9989903614904,68.9504265795932,61.5488671822005,73.4495781995782,56.4405002405002,47.7719117302451,1
Sugar-daddy and Sugar-baby,66.4068377610044,34.6749016415683,61.0002704086037,57.2168214501548,31.7955152871819,77.9158925950592,28.5589427547761,44.8277964319631,64.5757847091181,54.3233103316437,68.9094650719651,64.6096560846561,53.0827010181177,45.1703192640693,73.8640031265031,59.9496392496392,61.9008818342152,61.9451238576239,67.8666025332692,40.0191468253968,59.8745791245791,46.6422809443643,24.7299634007967,52.0123991748992,48.5299219299219,32.5135561968895,64.532802691136,43.5866082991083,60.9806105931106,67.7653997237331,32.2429053970721,45.9965622340622,75.7507941132941,2
Director and Performer,75.2072880822881,42.2906456198123,67.1179894179894,41.6130358838692,70.9649097815764,37.8106584773251,72.3275170816838,43.8068223443223,64.0771919438586,66.9366725866726,58.3155928947596,58.8278218694885,34.6670594837261,79.5553240740741,55.6343023488857,40.9579004329004,55.6667087542087,38.5024521003688,18.903701699535,41.660113035113,50.0119288119288,29.246961680295,54.8743750077083,69.0094721636388,73.5092180967181,87.7462181337181,74.2274780774781,45.4281235739569,73.8770624437291,72.7345833179167,77.9966101799435,73.0535473785474,52.6837781046114,1
Psychologist and Client,79.9495769662436,52.6698631615298,69.136280694614,55.5074699991367,71.6682202057202,47.8890097556764,34.210000339167,39.3730514855515,55.6983881858882,53.3111545861546,55.8829246370913,63.5140261744428,37.9064393939394,84.0252364919032,71.0069284110951,45.1887105178772,79.5156415343916,54.4041626583293,18.3971891534392,34.9757555715889,48.8102402998236,25.4887836700337,71.8225968475969,78.5605870980871,68.560035643369,84.5920457628791,77.5541136332803,60.6819134569135,78.6211970128637,78.8956341498008,85.3724639557973,85.6543128168128,53.6639790764791,1
Judge and Contestant,52.4404584612918,35.7765188515189,42.4447718947719,31.3464392089392,80.6237558737559,26.7288151663152,84.3653934028934,36.1719080302414,40.2747047705381,59.4335231126898,54.2423810757144,45.9635832531666,24.654012345679,58.0663700497034,33.1879198733365,31.501452020202,46.0606511544012,24.9540323873657,17.2554152637486,58.1295043690877,40.7467692801026,36.3766434183101,55.1751406001406,62.0892069350403,45.9950698992366,78.1663584871918,53.1139030722364,27.4418869710536,67.4727705936039,59.5275610192277,75.3727940269607,52.3461205461206,52.1833529125196,1
Man and God,68.215969370136,32.9413008288008,58.955217005217,65.01072661906,38.7867108200441,60.3742043450377,36.6871475746476,61.939432635266,45.1086621711622,35.1578097828098,32.6231893106893,63.0169582732083,74.2714305755973,50.546453623537,24.5256824194324,30.1072430655764,30.8016594516595,73.3289191518358,28.2541626583293,30.7791386083053,30.441500320667,30.262493987494,58.7485528360528,69.1995106745107,60.968014701348,28.0781487031487,50.0496739371739,75.7129196420863,50.9509354842688,43.6670264920265,76.9457095373762,73.7396395271395,81.8752317127317,0
Between Co-workers,72.7805577138911,76.8575819242486,63.2660470702137,38.8316325649659,70.9297363130697,35.6204984829985,82.4620580037247,55.1768120768121,81.1111007819341,69.1090108965109,69.753750724584,46.0943682860349,31.1399831649832,84.0021123937791,44.334443642777,42.781405323072,52.0168189834856,45.0169672919673,18.4368586660253,43.7473865640532,62.5430194805195,26.2356902356902,70.6571462488129,73.6283204449871,79.1237315153982,84.5964370506037,67.913024013024,62.172269705603,82.6480090896758,76.8937508479175,81.3382597340931,71.067791005291,47.2307641432641,1
Between sports rivals,30.8512963887964,77.8009862051529,49.0511662719996,37.07032334949,66.4514166389167,28.2308335183335,80.6405532738866,40.9786354078021,51.0450020658354,79.5772628605962,50.1262731096064,44.5076298701299,24.1332030623697,29.2547158088825,30.3448573031906,27.4899571107904,23.8666967291967,24.2235910694244,11.8191177649511,84.4648629148629,27.7886844636845,40.1351471059804,44.8285832994166,55.9536443494777,33.1736806403473,63.0241944783611,50.8614875864876,42.7705755664089,67.9201465201465,51.6962454212454,63.6294447836114,29.4754731379731,34.9774013024013,2
Between romantic rivals,31.7205851247518,72.6021816146816,49.394258981759,62.028544295211,31.2120521453855,44.7593364968365,43.1553064219731,40.3772605480939,43.9933501683502,60.8444882278216,43.490157990158,67.5296296296296,50.4855198813532,31.9303471220138,22.2403519320186,28.4668831168831,17.37594997595,33.645811287478,44.4410092993426,83.8073051948052,35.5156786115119,47.1856802148469,35.2970763804097,57.5283594491928,30.6889380681047,25.9203042328042,49.9149640482974,42.2102818477818,60.1142823226157,43.8878391670058,46.1344593677927,29.6086725003392,33.639653710487,2
Between criminal and their accomplice,61.7428799595466,51.5163478496812,59.785575998076,40.3185630727297,40.665698344865,30.7054382346049,30.3943870943871,42.8710980377647,66.3429946596613,72.4783531283531,67.8941145274479,60.5267275933943,23.4766454224788,62.5064273689274,62.84677328844,53.4087421837422,44.3502605419272,37.6946448613115,14.9121993746994,50.0074815616482,54.1634479717813,51.9913820747154,43.4951465201465,52.0151098901099,59.217618030118,47.5154287070954,64.5475885225885,42.367090625424,67.6585639668973,59.9188135938136,22.7823429656763,50.7767602767603,40.6431233889567,2
Between diplomats,55.7483704567038,65.8112262737263,48.2862090070423,30.7520067895068,84.6421194546194,27.5080740247407,70.381968031968,39.2015593973927,66.9834158125825,80.1854790271457,52.6029489029489,45.9866362033029,19.4049663299663,64.3636564053231,43.9044973544974,43.877721661055,51.6716650633317,29.2713664421998,13.793740981241,52.9733485650152,80.4472262305596,40.343911335578,73.4433506308506,58.2004358296025,57.161570682404,77.5589828381495,60.8149504816172,48.276102292769,63.4961657169991,50.7428791887125,67.544303690137,51.0114180572514,41.7232363315697,1
Principal and Teacher,77.3706894956895,31.7272109063776,56.9886081511082,34.3722626139293,82.7052002010335,31.2779835904836,75.926523014023,45.7938155979823,64.1241269532936,68.3288954872288,61.059052984053,53.6587662337662,30.2429032387366,79.6627064293731,43.5893598685265,32.3668811127144,56.9361211319545,43.5241983325317,14.3533349366683,26.8729978354978,48.6565035273369,29.0654721821389,65.6879900963234,67.9603378103378,72.7664648622982,82.4643925518926,62.3355531813865,62.6800705467372,61.7166242707909,67.0325752950753,78.6078093203093,73.2488485280152,55.4644434269434,1
Professor and Teaching Assistant,78.2937163145496,33.99711661795,57.6025728900729,34.10066337983,78.0793044918045,33.2276405693072,74.4602812311146,47.1741345074678,65.2093062801396,65.172337693171,59.1595108595109,53.2976170434504,30.8949875741542,81.4364478114478,37.8531886323553,34.3368807118807,57.6076358826359,45.4654140612474,15.4293690877024,24.2518979477313,42.3825336700337,25.9742243867244,61.0563882105549,66.0530898114231,73.5440442273776,80.8357108940442,62.8213437796771,54.5725105141772,68.185812644146,68.6815951024284,78.7794837878171,74.8753222086555,58.3648877357211,1
University student and Administrator,70.8240059323393,34.1119254202588,39.3889829306496,32.1024412316079,80.2420446837114,28.9555446097113,76.1168055709722,44.1161255411255,55.4415069498403,57.5275770525771,61.8816021941022,46.4441177649511,28.8160874619208,75.1287918871252,34.520342312009,37.8481441398108,64.8008457591791,36.8713784672118,14.5005892255892,28.3501603334937,43.9137225428892,27.8470358345358,59.1092948717949,57.833487654321,60.0850851309185,69.4630053588387,53.1249796499797,44.530292701126,52.5974189390856,57.4677197802198,74.2837132003799,64.9391568308235,68.5378154253154,1
Student and Dorm Resident assistant,65.4120587654901,37.5291603821016,42.7089889050673,36.2734968553596,72.6644277654081,27.9791255948119,73.3875417247966,43.0597360700302,53.2830202840007,62.3369585207821,62.8473233012449,43.1727456185789,27.4992211492212,55.3067165858833,46.6926308259642,41.9707756749423,69.1562226353893,28.7182217473884,16.5998023581357,37.4963901838902,53.5051517926518,27.4576998618665,49.355917385084,58.4265862224196,51.1992521367521,61.037954329621,52.2548636548637,38.3064017772351,51.2277195027195,58.9402290610624,74.4459680751347,55.2682294557295,61.8698559156893,1
Mentor and Mentee,80.2315473197826,32.3743938704723,63.6185287842151,39.1448083325534,78.8942369540409,34.74439864783,72.8232834340677,48.1419566997998,60.0230024151593,67.6334442971698,56.7118374907591,63.781217702051,38.2007936507936,85.2439333814334,41.419398348565,41.1032933116267,68.7644344852678,55.0101016267683,18.3393617185284,30.1003732378732,50.5597323972324,26.6295533170533,70.5132931882932,74.9361558194892,72.4523342398342,80.5772704147704,75.2302166968834,50.5644966144966,71.8522540730874,68.6903624153624,82.6999719416386,80.416192295359,75.6890666432333,1
Athletic trainer and Trainee,75.9431445823603,37.8968289517309,66.9483288316622,39.5151209357092,72.5689071821425,35.0546309717878,76.328598035951,46.0570588271569,61.93573220534,72.0949444890621,64.340322531499,56.9998657206991,34.2733817108817,79.741849662683,58.0598606640273,45.3447294988962,75.2038432246766,54.802454027454,18.9889988098321,32.4655010113343,52.9211307211307,31.3582161665495,59.7899060815728,70.9741215574549,74.8230809314143,85.9053741012074,77.2371497329831,50.6096789013456,73.7740854824188,74.8757600424267,83.1757216548883,79.8728684895352,70.216720625054,1
Researcher and Research Subject,73.2724933744542,48.5790306643248,46.9826325997895,30.9086939385959,84.6683373452981,27.0459265317108,64.0340404874718,36.4900113503055,56.2800331295429,75.0233399860851,69.6475036764252,47.9606390523057,25.4787863371197,74.5674267090934,51.8074844908178,47.9765190056857,61.6312076812077,33.6276083484417,15.9765817515818,22.3882474007474,45.4526771068438,22.6184855268189,69.4879037629038,62.3812001270335,65.8674883758217,81.0534638201305,66.126276963777,32.6576670243337,63.9175633008966,53.0289307914308,75.3793586043586,67.2332204832205,58.4179662929663,1
Between peers,67.3761183261183,83.4338691265162,65.8393861766411,67.8808063577672,36.2396867656672,51.4360136051313,67.2793502068012,61.7185049518383,60.0959492939885,42.5087209631327,44.2089747761316,48.661354694688,48.0762159137159,60.4025930859264,30.3705370247037,39.4534821659822,32.3062064478731,54.9578350661684,36.4943692110359,40.597401364068,53.33985335652,24.2490791615792,65.0377667086,65.5251091501091,65.3656411489745,34.6702692369359,60.3235627027294,63.4520675312342,67.247476289143,60.2057761682762,72.5256296172963,60.8636704345038,22.1809361934362,0
Between classmates,63.9538693151438,83.3699869484183,67.2659645909646,64.6744831058557,37.7506127133578,51.5350079296158,73.2465571102826,64.6838311652037,65.4805567344783,44.8423252673253,45.6130657650266,49.0943360651694,49.751255380422,66.9855670564004,25.0487902529569,38.5070150528484,30.5744087702421,56.7829024370691,31.2506510464844,40.8286620786621,54.0432075640409,23.6457987999655,59.7238580863581,69.2240241240241,73.2599992599993,39.4910261035261,67.9721927763594,59.2560453435453,79.1741502324836,75.8382401549068,74.9782234740568,65.9758617925285,17.9917435959103,0
Between roommates,75.2111125258184,84.5002080707963,75.1911712833282,71.1698407801349,32.6172123628006,57.5218400880165,53.8810566702724,71.1455628249746,68.273436766574,42.6147831471361,48.5803355504336,67.6719454927788,56.3619189452523,64.683744033744,36.0375482542149,42.2381700090033,33.8455431913765,66.3532994782995,28.0609591026258,39.553504674338,59.1274603482937,23.7021686646687,54.3474123099123,73.98012666346,74.1545298836966,33.8230696772363,65.9961429003096,58.1413128538129,69.0718835177169,85.800195329362,75.7592931759598,75.7575315116982,28.1729682354682,0
Between sorority sisters,65.0147661525112,72.7038586141527,67.8325223251694,65.8966774510892,38.4857322416146,54.2234133694918,58.8677052976073,65.8961627696922,64.8746385966974,46.0712618173403,47.5328308583211,49.8922562005895,50.3067370900704,59.204135370802,27.3261564053231,38.7142792392792,33.9707067623734,60.5013125763126,20.869235702569,32.6625198875199,50.2774922608256,22.5791244249578,47.4187126145459,61.3442566692567,70.1288623413623,33.0915137331804,62.4298445381779,56.6664183039183,61.5892628975962,70.3319484527818,73.2028083028083,69.8537254412254,28.1896439979773,0
Between fraternity brothers,72.4761231052898,75.375215987716,69.9006249922916,71.7471909263576,34.6191950025283,53.4348310639977,67.3250427042094,72.1993973618974,69.0279755738089,37.0126851543518,48.7738036654703,56.6931250847918,57.1692799484466,73.5819444444444,26.3959961334961,32.0846374304708,31.2746828788495,70.8310846560847,16.7063492063492,31.7720814679148,42.3560269976937,20.6757648215982,48.0490129968071,71.6628791868988,85.1526752659105,37.9883969153577,75.4583554063946,69.0509162224849,76.3527919067135,76.9334267221522,72.3664171703387,82.5261623634173,30.8926672909516,0
Bride and Bridesmaid,81.9302743552743,59.732402628236,77.5463841713842,77.1534932659933,36.815400648734,64.2293283876617,61.3841419383086,74.6132102465436,60.2120432037099,34.5102419185752,43.82833000333,76.7593169176503,75.8441629358296,73.1605192646859,24.32006003256,31.8528252611586,38.2209706959707,79.1387260887261,22.2588522588523,25.0080738705739,40.6394027269027,16.0318393026726,45.1396288533544,74.9783924227551,73.320596496822,31.8836372868236,79.7895106346087,59.7757112440936,80.1681064940869,76.6602370215115,79.3755479088812,87.0972796538973,31.6653666594843,0
Groom and Groomsman,84.2712404879071,61.5100378017045,77.1229848854849,78.6047081005414,35.6982924482924,59.4258932425599,60.4186837853505,74.298544048544,59.4451053576054,34.1508739717073,42.5441638608305,75.1113536155203,73.9673721340388,72.5936779270113,24.5241436033103,31.9920414462081,38.2744064577398,78.5512057387057,22.0016008682675,22.5010327635328,39.7409781576448,14.4496387871388,44.5550550484374,74.8079849344555,73.5756785879335,31.4864148197482,78.8123709442337,61.9191120426415,80.7641209643661,76.0301056151546,79.1408371856901,87.6989901619804,34.3192918192918,0
Predecessor and Successor,53.1503837212171,43.6436589644923,47.2100953059286,32.8876674251674,75.0619688953022,29.775513683847,65.8021199479533,42.7910905452572,49.9497335997336,68.8791364499698,57.1260783969117,54.2131834215167,24.9298314339981,72.1068545651879,47.608431691765,42.4634581467915,44.7008292633293,32.633195970696,16.622095034595,40.7532000407,49.689126305793,24.7501695835029,60.1667997489076,56.365882048235,58.4770083402436,75.4650721827192,54.7553869696027,43.3662781027977,47.8579490045176,46.545732045732,65.9622678973169,57.653850125909,62.9862994938975,1
Landlord and Tenant,58.843279714113,35.5151545984879,34.4198926073926,30.4538635746969,79.9707736707737,27.8464903923237,56.9330240746907,22.8325981117648,55.5398476523476,74.7527076318743,74.5680939430939,35.2907593949261,17.9212148962149,50.2814746981414,90.8022842897843,59.0105362230362,71.994591982092,21.1381240672907,15.193196309863,45.7624898249898,67.3141144349478,28.578839370506,62.8856882859334,60.4929913224031,51.9063573409162,60.7612700026916,54.1782221318986,51.1613348525113,59.1840603659231,47.4092760090309,66.7947758668347,59.1655218601297,57.4746154444684,1
Landlord and Housekeeper,62.0429812471479,32.4533122741456,44.7856894648561,32.5277816319483,75.3013301513302,28.0875291375291,53.1648598315265,26.594562690396,51.5362259653926,66.3966875716876,71.3455183705184,42.0807013973681,20.399767670601,50.733485958486,85.2985314068648,46.2790411748745,82.3380630172297,27.2414445122779,14.9909679826347,34.217906322073,58.5709995251662,27.3049908424908,48.3081775432266,55.7893915452739,49.9885160772416,71.5570585097546,54.9423344357168,53.8027456657359,61.604918112026,59.2117985681711,65.8996381614028,66.7818793225656,55.0928927916673,1
Guest and Host,78.5869624202957,54.8995524537191,55.8361536611537,55.8116741283408,54.8261329719663,42.5641209099542,55.9248854540521,51.5650593233927,56.9835755294089,45.9200318200318,49.9951035076035,40.522790326957,39.0849884683218,55.8243827160494,37.0461216252883,35.9027659069326,48.5449582824583,43.9487823904491,17.2367809659476,21.4634937593271,39.8021876271876,17.7343660968661,54.3431942240766,65.4246755151167,56.6946709699161,42.5433540315893,68.0053486908879,37.0414128536678,68.7796896821407,67.8672255213922,72.8181143475261,67.4757662816486,42.1120836861033,1
Television host and Guest,68.9457921707922,51.319406981907,42.4138774805441,37.5765553890554,74.2559418976086,29.7528974112307,82.7992024950358,36.0175340092007,56.0246225996226,66.9161921411921,57.657973970474,35.8354293854294,19.3322344322344,58.4893365893366,48.9723561931895,36.452847307014,56.4975715642382,25.0055708180708,14.4694732736399,25.258024691358,41.5012108262108,19.545812983313,46.3826750772829,46.7397342218421,47.6882375431395,71.8138522788033,60.3354356518572,25.5973996773016,67.0842119753884,56.5075019025999,62.9758016674683,48.9370571422042,47.5252564882467,1
Volunteer and Organizer,83.6156117031117,51.3369103119103,61.089607306274,44.550758038258,74.2323963073963,34.5609094609095,78.0481472231472,57.2878075628076,58.6717814592815,64.9658363241696,67.0455323996991,45.7490571157238,45.7088641296975,79.3496650725817,36.3156881698548,42.6121184371184,77.331510310677,42.0636167073667,21.9496048704382,23.5350351037851,56.5736297652964,20.3813424230091,79.760880631714,68.3050565175565,83.3232764149431,75.8353815937149,77.3670935545936,45.1332752124419,77.6676928010261,72.0738476030143,88.1039902998236,77.7548240339907,45.09585337502,1
Celebrity and Fans,73.4123125331459,35.5018532393532,45.3622362205696,59.0803281594948,46.3307639890973,37.8339116130783,74.7323855157188,46.6964678839679,36.532385361552,54.5056471306471,41.5501831501832,37.5353378103378,60.1308014516348,48.8579187016687,49.4204483787817,50.7700498575499,52.9944698819699,59.8793566001899,25.0280660697327,24.5834087979921,34.1210063085063,21.2113188509022,42.3360529902197,61.8695787237454,64.4475428892095,50.0370751162418,56.7166025332692,52.5382235048902,50.4954685746352,35.8948512906846,66.4524551066218,57.8098845598846,40.627258698092,1
Celebrity and Haters,25.0125863334197,34.8294603544604,35.0453387661721,52.615879028379,41.0139090847424,28.8730038480038,62.9776419568086,36.9865868699202,26.245615033115,50.8737927196261,39.4410145410145,38.8737874779542,21.947589370506,31.0684964726631,30.0908111178945,29.7907381969882,29.7122015330349,29.2291352937186,19.2435049518383,80.6840616944784,23.0043277709944,50.4515025098358,25.8582571749238,33.2549843674844,22.5112914862915,34.6681958473625,34.8867123617124,34.6824555074555,36.3652537277537,22.9225609267276,26.8834175084175,16.6561427769761,42.2578002244669,2
Native and Tourist,66.137119670453,56.9269677853011,40.358890338057,43.4074149615816,59.0441694108361,30.343739285406,68.3114200614201,48.2067512734179,54.8636974136974,60.1101128809462,61.0633420591754,37.3234398317732,34.1540284561118,61.0404711029711,52.8412325328992,56.1061550332384,63.362208316375,28.5953627391127,21.9814670668837,28.508517331434,46.975988671822,21.9097569868403,64.9292588584255,51.0581208914542,50.0958774250441,37.810722302389,44.985904681738,30.3686628186628,49.5008477633478,59.9162457912458,66.4709716209716,49.3600589225589,45.6608766233766,1
Bully and Victim,23.6699804824805,30.7735469777136,50.5749352499353,56.1481828356828,32.1810149726816,34.4267727642728,39.2212768712769,34.9533370950038,27.528704320371,50.1822792947793,43.73223998224,58.6346984805318,18.7028184778185,27.8775412087912,29.2224537037037,30.7542497625831,19.1651293922127,21.0234008275675,18.1693545651879,89.1601215913716,25.4110085130918,85.5959240605074,37.8738035113035,43.1962181337181,22.3606461439795,19.1159591951259,42.1207150873817,34.9042528459195,51.1654481321148,59.3418730960398,15.9259319384319,13.6663219496553,33.492127625461,2
Between friends,86.3213220421554,85.8307383974051,82.5520786312453,83.8889525597859,31.7422879589546,70.0305028305028,59.1429137220804,80.2965842799176,75.7865372282039,34.4805521638855,47.2557279140613,71.6231235585402,85.2714429860263,80.9381342423009,35.7635056301723,42.9923365215032,39.3640237077737,87.0428342490843,34.6001356668023,26.7131902048569,51.547793718627,18.5393628747795,68.6535233285233,82.6936487894821,84.5733525733526,31.1753848003848,84.493917348084,85.835716289883,78.6714245630912,80.9150172358506,85.0375420875421,89.6537177328844,34.0743967452301,0
Between Facebook Friends,64.5053616136949,71.3955151330151,51.6009270050937,66.5166868625202,39.3986647611648,46.8668344001677,63.559198363365,60.3901814235148,58.7593389635056,41.4794640544641,45.2375087875088,50.0748075227242,54.3709189730023,62.5343881427215,29.6520511124678,38.6615537240537,31.1610585402252,57.1069842965676,26.8194122235789,30.7767568850902,39.4633445258445,21.4769959978293,42.9498997915665,52.574671316338,61.451747635081,27.6437389770723,58.1035794452461,57.1420915504249,53.9085457752124,36.0215668590669,68.4805675805676,58.7413139329806,37.0942580567581,0
Between a person and their social media follower,65.8936578853246,50.7714896214896,44.1163318163318,54.0214410589411,48.170181361848,38.1251629543296,68.4522522230856,47.5719733969734,43.7065314315314,54.8610378818712,48.0111855736856,38.0136743657577,45.182032627866,56.6584503459503,46.4016508954009,47.3491495387329,48.7752840523674,46.7541971916972,23.8036078890246,28.5145570478904,35.9843270926604,22.9121837267671,40.2290404040404,47.1586359628026,55.3773188231522,45.4388548180215,49.1059804393138,46.4236892736893,46.9846580888248,28.3867624659291,61.8377405002405,49.683335337502,41.7876803751804,2
