,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Supervisor and Subordinate,71.8752141377142,27.2611613694947,56.9469954428288,27.835672352339,83.9292667209334,23.6142442434109,80.1186241227908,35.5121272246272,61.3996961371961,75.5363331113331,70.0299866799867,47.2982603815937,26.5470926586123,77.740859694046,62.5175165520754,42.0564457601222,66.9580264597421,40.5748344792462,19.5085212536193,44.3548180214847,47.8889094021447,36.7748314140471,63.4062329645663,70.5802950136283,72.742297979798,90.960241301908,73.1470157928491,62.7997655122655,73.1253827962161,67.7058481641815,76.1177609427609,69.7468334135001,57.8877244668911,1
Boss and Secretary,79.4358154191488,26.6370028120028,66.2849975641642,32.3290672290672,80.9461601669935,30.2104748646415,73.2468415843416,38.2964691173025,60.2153212528212,68.780062992563,69.5027899569566,59.5517846532553,29.5612403210442,79.0721596214243,68.4612459798734,43.5181460968226,73.6265672599006,46.1979566910939,20.697219982269,35.6826929424969,45.9463805892727,29.4088922606079,56.4718374218374,66.1895863395864,73.0726731601732,91.0098244348245,75.1325577200577,63.1493205868206,72.4912758537758,73.1965548340548,77.0130651755652,76.4036155202822,56.8621232162899,1
Entrepreneur and Investor,75.2785658785659,58.087522354189,53.8960282001949,33.3054423971091,77.2680574055574,25.0242632367632,67.3567922817923,37.4252025752026,77.9282148407148,84.4630825964159,77.7739766406433,51.0545753991832,28.5305140574748,75.8643247366287,89.7322741891369,62.2001753058126,70.1145230314348,39.0185634354752,17.711308462779,40.9531988889832,76.3796982429335,30.1403586518783,71.5088524130191,67.0098945807279,71.878854016354,82.755613676447,65.5095699054032,57.6141594516594,64.1274009940677,44.1477813852814,75.7376162417829,70.4335658168991,47.3442901234568,1
Intern and Employee,72.1776538276538,41.9578386120053,51.8254043795711,33.1763972138972,73.5944503027836,27.6974929391596,81.2394070435737,44.8703093203093,60.2068446985114,61.3321127946128,60.6984902443236,42.8914393703609,27.4683933169227,71.5730486470682,48.7121958379311,38.2718964858671,60.8275786577257,37.8046506144545,17.2432753067557,36.8549176404569,42.8281987710909,29.0318823152157,53.8394560686227,56.3009299342633,64.6492103575437,86.586830607664,66.5999498957832,42.0318362193362,64.2904601571268,63.5397186147186,74.7491802950136,60.594885361552,61.4453142536476,1
Lawyer and Client,82.6412610537611,53.3203808537142,59.8601953601954,35.0646250354584,82.0392551892552,29.9817122692123,60.3009226884227,37.5180032930033,68.2492512117512,73.9437445270779,76.323737682071,50.205200464024,27.8344476511143,79.6891102905809,80.8713117401843,44.522819818163,82.2861701751408,41.3389756576031,16.4720372492431,31.6472625413802,68.7020120674533,24.9319505748427,73.7611351611352,73.0202360910694,74.5791666666667,83.648246352413,77.1557018598685,41.242133637967,70.0180475388809,63.2723745390412,76.9542949334616,80.385265351932,47.6709175084175,1
Judge and Lawyer,53.3214803714804,39.2743602076935,42.8248684957018,26.2979007104007,89.6944621736288,21.5535079118412,74.9386667345001,37.3303679345346,54.2870202328536,72.0717964134631,63.0620598537265,47.8543534080299,21.9489898989899,67.8179320044516,34.7344463542993,28.6723520216167,47.7647109517208,25.0367122438201,16.9361088711579,45.851522814513,63.5511706702883,30.4204716398344,77.0868947410614,61.5836299502966,56.8018458393458,84.9899971941639,61.7186026936027,45.7314514189514,63.6394941478275,57.9312189353856,77.7072230238897,64.2525192400192,54.9896143979477,1
Victim and Criminal,17.1296273171273,33.162269366436,29.6562921646255,36.4876361293028,40.2145464103797,23.969963678297,51.6672654505988,24.7652491027491,23.3332488499155,45.5113890738891,48.7738568530235,49.2326796206698,14.6832693178281,23.6378675881127,39.224711635496,32.4504929076007,14.842058540588,16.4974670844769,16.1495938611135,90.8942713785851,22.4837971215422,85.2696410887587,53.4378787878788,45.3456168831169,17.6848484848485,20.695183982684,27.8813091229758,24.5529521404521,43.4618526535193,51.3647506814173,16.4289001122334,12.0494588744589,45.2406946448613,2
Drug dealer and Addict,58.1376245667912,31.4857794982795,53.3045685795686,34.6483171149838,37.5706063997731,35.1908742492076,22.7396160937828,26.4154618529619,54.968611018611,67.5260688385688,81.551352659686,46.5137239303906,14.6822174738841,48.182827666161,88.6268183976517,85.3803403386737,76.8712056462057,38.1803594553595,16.9304989763323,44.8528066069733,65.6815662732329,46.7769680936348,33.0287798621132,52.8977553310887,63.9289301747635,50.5357142857143,64.6458954625621,58.2027978194645,67.1009279300946,64.9975008016675,15.6469977553311,41.6378126503127,35.3997374539041,1
Victim and Witness,59.8149355274355,57.4100336392003,36.0208829750496,43.9799359591026,51.6932878849546,34.0206244372911,57.2344760178094,52.7488377363377,37.0792135333802,44.2683447725114,40.0206594331594,59.6085554877222,26.2610506777173,51.355358992859,22.9188686313686,23.098512290179,25.7020242103575,26.4827222160555,16.499468278635,34.7594067969068,32.461638669972,29.4035211701878,68.4761984928652,60.7852954144621,49.0165945165945,27.1649711399711,43.580765993266,23.9846420554754,61.6128667628668,54.0083633958634,66.0460818502485,51.3389029180696,44.5203122494789,2
Criminal and Police officer,20.6705663163996,25.4153374403374,40.8842737509404,26.4457992624659,69.9512214637215,23.0969906636573,65.2811548019882,31.5153715112048,26.7718437426771,65.5916978083645,48.7466787841788,42.2757153340487,13.808744958745,43.0725088183422,26.3272947731281,25.0914315622649,30.8175028675029,15.6871468038135,15.2123945498946,81.0853381186715,35.5609595651262,62.9473380015047,80.611726390893,60.0717692801026,24.1432158890492,61.973246352413,48.4340628507295,35.8314534231201,49.4064794773128,46.5462041045374,55.4237634279301,21.9374498957832,49.7816177649511,2
Criminal and Prosecutor,25.2374099665766,25.1012263970597,37.4307225182225,25.3340947632614,76.4800999926,26.3946872571873,69.3635335343669,31.3969166635833,25.8576065909399,66.411869303536,48.4776940651941,46.4555339722006,14.2952663077663,49.237664341831,33.1764238847572,20.2331777790111,38.283972971473,18.1261819970153,15.823221377388,69.0317172025505,40.7733918858919,49.8761886261886,75.3915985249319,58.500487012987,27.6162618245952,63.9928330928331,48.2313812730479,34.7357062690396,51.2293390251724,46.3646364438031,58.6691217732884,29.6485549943883,52.8596460638127,2
Criminal and Hostage,25.010970973471,21.1532470615804,37.9941461316461,33.6851878060211,40.3555288846956,30.2722604555938,38.6215623882291,26.7213818588819,26.865057319224,64.9014699806366,54.8611838778505,57.3309169225836,13.5034063159063,33.8837791837792,43.9457548624215,34.0916322874656,19.5701694910028,19.2182491890825,17.2521312021312,80.4441063566064,42.5392265142265,81.0780777864111,45.2377364919032,51.1655784030784,22.9526575276575,25.568101651435,36.4829545454545,25.2080046496713,56.904353054353,58.6878868045535,23.127392977393,18.7735088985089,45.6359728234728,2
Defendant and Plaintiff,20.61849662683,45.4807881932882,43.1825171741839,32.6535183951851,66.5250328375328,28.0816337983005,65.3028007486341,33.4986441028108,30.8034494826161,66.1866156991157,51.4036731786732,52.8124691666358,17.2244764494764,48.4294552669553,40.0881778715112,25.5159255867589,28.0476841060174,18.8205502830503,16.7399443149443,68.7203406161739,48.32529337946,40.9305096138429,67.3403098444765,59.4396444604778,29.2718414301748,45.1353154561488,51.7016554433221,34.0581108706109,52.0730178771845,47.9000761584095,54.9068261984929,30.3319083694084,45.2490700657367,2
Police officer and Offender,25.8551891010224,29.9405784030784,37.7778388278388,26.9420099961767,72.521112375279,26.1637094387094,67.8593571551905,32.0457827666161,28.2066284024617,57.4265310306977,51.1425360133693,40.0948933782267,13.2306867515201,49.5641639224973,40.49555999556,28.0115048531715,39.5248314956648,15.3099133890801,14.9563482813483,71.8595705220705,37.7313410355077,50.7469339302673,74.1250621292288,57.6775052108385,27.6041265832933,66.5419592752926,48.4945226070226,28.2199274490941,57.0683000641334,51.0717672759339,58.1634098925766,29.0717612634279,48.0932740099407,2
Police officer and Civilian,68.8806338723005,49.9103182311516,40.1821110987778,38.9682032473699,65.2283349366683,37.173593998594,76.3506212922879,52.834162288329,49.1318801568802,47.3875215833549,42.809945301612,28.0523942107275,30.9549305632639,56.8856615606616,27.7629748338082,24.2074727741394,56.6856361231361,30.8223241264908,17.49481999482,29.5440787607454,36.5113090613091,29.1049422799423,83.4195987654321,70.1092712842713,65.1437830687831,68.2006533589867,53.3799843674844,50.2650553150553,47.5346681096681,49.8727673561007,78.7572430655764,70.0602032227032,50.8690736732403,1
Parole officer and Parolee,48.1642986642987,21.9724797578964,43.4465656257323,26.1190252648586,78.7194067506567,25.7298265777432,56.7055158575992,30.449285359702,35.3603819020486,59.5980501751335,49.6575745242412,51.6321065825968,17.5208311024488,62.3763206655363,27.5552186919834,25.217056219017,47.9074147892775,27.4866162250966,11.3870654581439,55.8616900619351,38.4164815123148,55.0985061144375,71.2815944857611,61.7029072779073,40.1438196063196,74.05476005476,55.0951468284802,43.0960245001912,63.5324592074592,55.6641660808328,66.4237780737781,39.9652148777149,46.2091396258063,2
Consultant and Client,70.5855899501733,52.2971735055068,46.2441157607824,30.611678290845,78.6141724016724,27.5908004803838,57.902864034114,34.998616352783,59.6508264112431,75.043310316227,69.1947441447441,45.1849318800299,20.7438478460537,80.664937087241,85.3067512824866,54.0649981100962,84.8846118387785,28.2152811241047,14.0863187647501,32.1252450799019,72.5443132756858,24.4977852394519,65.5451878368545,63.487501695835,58.6676092426092,80.0198887532221,66.39516332433,37.5512115970449,59.5351802518469,55.4280936655937,71.4911486661487,61.7638101096434,44.278459040959,1
Chef and Customer,69.5398084939752,51.8119171723338,37.4024766128933,32.7966470258137,67.8339903152403,28.0849330453497,68.7995248578582,30.4954637183804,54.6301778468445,59.1286016452683,75.8411118973619,34.2732343636755,25.2720653801536,46.2358718623424,73.9480386262249,71.5147473169532,79.6719929942969,24.2838443691385,14.2606947337339,24.7089213165194,43.8726217410041,17.9719016640585,59.2934209309209,54.4238317238317,47.3298371381705,76.6284858659859,44.0494055327389,26.9010637510638,53.0267343767344,51.9505511463845,75.2787032412032,62.0165565915566,47.3987284320618,1
Customer and Server,71.5320426487093,51.1629103920771,43.3922228234728,34.2607716357716,67.8108279066612,30.0563549105216,76.2015756619923,34.864960964961,56.9346829096829,61.5491199387033,74.4369717473884,29.1530905550513,23.1893930415989,56.0819951562599,79.2898699067817,70.8928033567739,87.8734857734858,26.9113532255689,12.2462780320623,29.152173371291,47.0375375441552,22.4020251625644,61.3557715432715,57.4929958929959,53.026369001369,75.1872383789051,60.5968434343434,27.027065989566,60.4941159149492,67.3909336034336,73.0032745032745,59.6657580074247,43.4807433307433,1
Customer and Businessman,62.9558930267264,51.2540673832341,42.8310625331459,30.8146298146298,74.26239331656,29.4345652033152,64.5476741622575,32.7913194829862,63.226031684365,76.337911317078,75.8521705146705,40.4371456611653,21.4085266403894,66.7961772613733,89.9087934306071,75.5758952195227,80.8996835589973,27.8251923004374,15.1960682019506,33.6231961937844,76.645439264802,24.337232865174,68.305120650954,62.1429602804603,56.8262728012728,78.9175572883906,59.9096745846746,42.0923833882167,54.9980274355274,51.045759641593,69.1492151367151,60.2023243731577,47.0894910644911,1
Doctor and Patient,81.2867876722043,43.2424922299922,58.0423090798091,44.7031665864999,75.6286590724091,42.4965684007351,50.257295019795,40.3944578569579,47.2324142678309,52.6062284937285,63.9324091803258,48.6841281539811,42.090270686104,84.9583594782124,54.5536092538543,37.7016810894262,78.4975653159477,52.8279578627618,13.9663318707436,25.8768667697589,39.8433132952741,22.1057642520878,83.4811440103107,77.1906693615027,66.3987672821006,80.9475712559046,70.4825307408641,55.0724534724535,69.9234694318028,76.8064182730849,85.4920155461822,85.2881269964603,50.3587222962223,1
Doctor and Nurse,76.2392420850754,43.1033902054735,67.9352233414733,43.1387654012654,69.1489108884942,39.5380834443334,59.4631147401981,50.4529903738237,57.9040655332322,49.4292485292485,55.4939641377141,47.4927416900456,34.7018657268657,80.9854844411217,30.845379012781,30.2056483911876,52.8654402696069,42.6527235291941,17.3681983140316,22.2658197194962,34.1196356838514,20.0535232287683,77.3335309751976,71.4314844106511,79.7076052034385,83.027435989936,69.9735088985089,66.0102012185345,74.4411887495221,77.5999370999371,83.5368614410281,83.1134957634958,46.8961079044412,1
Patient and Caretaker,78.4143175497342,52.4421932234432,64.7915488061321,55.6278269569936,59.288232677816,47.9072216363883,55.5217187133854,48.2507695236862,49.5947214822215,47.4350606954774,58.5656068468568,50.7783541259031,48.3379986752536,68.5946935326837,50.308834801727,37.0125018227959,76.3078897047034,61.1339119576865,16.7457132464485,26.0683639345404,41.5861412915335,22.1269276565845,72.1947870031203,75.3467480050813,63.6769637769638,70.8993457160124,71.2150059816726,58.9754617296284,71.8423192548193,78.378537357704,85.9517400809067,85.0274845524846,53.9675287675288,1
Driver and Passenger,81.7507183080841,61.0407208446295,30.9202742409141,31.1266267100632,59.5641893151568,25.4458839706905,71.2053949266153,36.0118388978296,57.9395105663553,53.0826528228489,78.9373249643373,33.0437630270964,22.2547017797018,41.0776515151515,77.1180796055796,49.416335978836,87.9246733205067,21.2190235690236,15.8155202821869,26.8943342151675,51.6022827481161,17.3180735930736,61.948963998964,53.6369022181522,49.1934062079895,66.7183036870537,49.7551439301439,19.8522992439659,67.9292529230029,75.5499904416571,77.6390537703038,61.9929242825076,49.1853106769774,1
Coach and athlete,82.4540193352113,38.7271264549386,74.7263406236962,46.6367996000865,61.2061593682853,43.364325734656,69.1297903554611,55.5188774837898,60.4999360451115,65.6039780795973,56.530961543139,65.2358205066538,40.778848003848,86.75579004329,57.3239598364598,33.7039101330768,75.2604697771364,64.7455868205868,15.5802609427609,33.8268558601892,53.214740660574,31.8824214365881,55.2461567753234,73.8588697567864,82.3824144990812,84.9306355681356,79.6256219860387,64.0087332420666,74.8149007628174,81.7460068480902,82.5988832926333,86.2363664113664,66.7229211375045,1
Team Captain and Team Members,77.9979766105927,43.8150613729045,70.08653831119,43.9410072049649,57.6415714927583,41.2524436433879,71.2227930317972,57.8084381596121,66.0225076537383,65.2789351601271,49.6072910945073,55.1571408529742,41.0923781465448,82.1632335257335,40.3444063652397,32.3980920314254,57.3282667949335,60.4946709155043,14.6732663940997,38.4437550104217,53.3768959435626,33.0167728876062,53.8896366750533,67.8977719811053,81.233923021423,75.2883535446036,75.1900111462612,59.9207328165662,75.6704646433813,74.3920331982832,79.0745714933215,80.8546640088307,42.9324494178661,1
Club Member and Club President,73.8980506622147,38.9521112664044,48.5067252096793,37.308898853984,65.6952107905281,29.1121928782146,70.9662307931529,45.5794832637454,54.3976173412835,58.418934228635,56.1552767894873,48.7973204264871,28.444702982203,63.8721741221741,52.4620109828443,35.9880130671797,52.7586219336219,39.074993987494,14.2882174923842,31.6469135802469,53.661702340869,28.0525974025974,46.0780453342953,58.2318632756133,74.2965607694774,67.0072702760203,60.7050562863063,52.7324685345519,58.1006902048569,56.2366828387662,73.2946030050197,65.7038877018044,56.6853675645342,1
Politician and Supporter,68.1773550346951,37.9322728422058,39.666794238995,32.1284262807483,74.2348257788918,25.2234329682472,75.8852854575765,33.3609278330125,47.8590758308122,66.2776893695495,35.3942703142136,35.2589325797659,28.2944223985891,54.3930936347603,49.0324494949495,36.6082752124419,55.5425324675325,38.3087461920795,15.3105800064133,40.8435265351932,50.7751683501684,34.2683341350008,72.3024968087468,61.1436509478176,70.864124609958,60.4766397953898,52.0574333845167,51.8358166524833,51.4813976147309,37.420890375057,65.2702620681787,64.1148072606406,57.3421494400661,1
Leader and Follower,70.9355586273414,28.9466349010467,48.3873087434104,41.7196078631837,63.9709333350974,31.3190738990017,67.8641825494767,44.546812930314,42.8845291180172,58.931699904365,35.6217879457431,44.6496031746032,34.7410834535835,60.3169733044733,32.3819444444444,30.1109407567741,45.567632675966,45.9965047298381,15.274190315857,32.0901695526696,43.2853515311849,35.3734026775693,65.193554285221,67.299934633268,69.7072836885337,56.6232494357494,57.0872106288773,56.8429094054094,58.5649882524883,46.404374637708,69.7934396621897,70.2951322597156,56.6942355484022,1
Representative and Citizen,67.4006291581369,44.5270086418951,39.4471729613886,34.3253905083755,71.050698675918,26.6855905613517,77.5799545226016,42.3976118886465,46.1360100134739,58.6007136205537,41.2068369285991,35.2772687189354,28.3962221420555,51.9140873015873,34.8890311848645,31.4314273689274,56.324360670194,35.075456950457,14.1046757255091,43.0194023569024,50.0810545935546,28.8074935866602,76.7332927874594,64.515427705011,66.3208311749978,59.2962808796142,50.6403684278684,51.0368689181189,49.7092334363168,39.7489562906229,71.0363290259124,61.2602551769218,53.4751574814075,1
Officer and Soldier,64.3715873642086,28.8863661722408,59.2141573878287,33.1274267308581,83.1074469958242,26.9898168562126,65.1116419012704,47.6609639366863,47.3378750592373,62.7900407918726,52.3948300581428,56.5513688472022,27.8016554433221,67.257714045214,26.5260722302389,28.3145683020683,52.0896544813212,43.1185465768799,14.2211499919833,37.9594476511143,33.0208493666827,55.4347422639089,69.5432778641112,70.9032506845007,75.7153678112011,85.1277356131523,70.4011226427893,63.7737404570738,71.7274964233298,72.7366404428904,76.9035228660229,82.208373647957,62.0340255423589,1
Babysitter and Infant,81.9588866380533,27.6723484848485,71.5253447170114,58.8020894229228,45.3569035902369,58.9338587338587,57.9174842133175,50.7177040552041,42.0376914751915,38.3581287539621,60.4240938074271,59.1368566618567,72.2272566939234,60.879024370691,53.3132154882155,36.0914582331249,80.3796135962803,76.5044652877986,23.9135922719256,23.8334415584416,40.056112714446,22.1948933782267,68.5284948076615,77.8710164835165,63.2577834202834,74.1639573389573,69.1196758488425,49.520673616507,67.5309129142462,85.5822128488795,84.6163529371863,85.424181682515,80.4004150170817,0
Religious leader and Congregant,73.8195389487056,28.0233629025296,57.7761910928578,50.230252309419,69.0763674597008,36.6849405224405,70.1289406581073,49.0178199886533,39.8385469468803,52.9278110778111,32.6183722142056,41.3645101811768,44.4720618887286,76.7141935225269,42.3344837261504,31.0034351451018,57.0223224306557,58.0028018278018,16.4975028058361,28.2242744909412,42.0440596440597,34.6916025332692,53.7535224035224,66.721345629679,74.9392218892219,54.115601990602,67.1095629678963,67.3646054562721,64.1841496466497,55.0801693676694,71.3916719083386,76.8880409713743,55.0015199306866,1
Between religious followers,67.8793236084903,71.0239812656479,53.5776492026492,59.9108245149912,45.6154795821463,34.4302712719379,67.4655970572637,63.0898384023384,52.5687158520492,41.2088827838828,29.3894955353289,35.998885682219,44.2791806958474,63.2890612473946,24.6023609106942,28.0937950937951,31.453342953343,47.8187309603976,17.5726471059804,37.2726591309925,41.6508016674683,25.7038840788841,44.5499696291363,57.4970605012272,71.7676423884757,33.0530401697068,59.6180632638966,59.0531559489893,59.9051621218288,51.5662385454052,69.588550646884,68.7055760597427,45.3122312872313,0
Prostitute and Customer,55.5341334591335,30.07407669491,31.9074379324379,27.4526754110087,54.7730642813976,59.4372921831255,14.1237856279523,18.4090028798362,51.7022593147593,68.9143463018463,78.0128058669725,41.7117604617605,17.2171917588584,24.0420634920635,92.6806637806638,57.4861351611352,89.1811648228315,24.5276134359468,59.8189834856502,34.7366321949655,64.5540404040404,40.4079966329966,22.3405407863741,35.749494024494,31.7002278585612,67.7712816504483,57.4648528940196,15.5354987604988,56.3399204190871,68.782971349638,22.8402557319224,33.0859780651447,39.8367310158977,2
Guide and Tourist,79.2213581171914,53.1264763014763,37.6110591568925,28.0979185937519,76.0298106214773,25.2566270149603,82.3905372405372,31.4552894636228,54.1708501375168,70.046234629568,72.1052964011297,32.218113676447,22.8114237614238,80.7532547699214,84.3630230880231,54.3860990860991,87.9274130190797,28.5895462562129,13.998063973064,20.4346921596922,54.5132275132275,17.8333333333333,56.1309338809339,55.310257643591,52.4547017797018,80.1807774016107,66.0768035976369,25.6333000333,63.3709976751644,63.2411884411884,75.9619870869871,67.8004108545775,47.604992384159,1
Athlete and Referee,55.501001621835,38.1674564632898,42.7532777407777,27.162199683033,78.5470954970955,25.2842444592445,84.356779640113,40.2806559181559,45.2137962346296,69.8818134026467,52.7654236195903,39.630455347122,23.9881834215168,52.9150713484047,34.6063371813372,29.4972382555716,51.9053471220138,25.9497995831329,12.7651835818502,52.346809363476,41.9054152637486,31.6010942760943,57.0259586092919,57.0654319445986,50.5967065342065,81.4083549166883,63.8263858055525,33.0843488301822,65.0862740654407,62.1319091402425,73.7527437069104,60.5851207434541,51.1185071101738,1
Slave and Master,27.4382102465436,16.1959632959633,43.8895413228747,26.5798297381631,58.4775109150109,27.8918712460379,38.5893555518555,25.3415747832414,26.197288668122,54.8750027750028,55.0911145952813,53.8036596119929,12.4029020362354,25.9578122494789,51.0592833092833,43.774987974988,62.5551226551226,26.2545614878948,19.6686668270002,69.8138167388167,25.8724466891134,82.6815456148789,28.151946356113,40.0741553199886,21.4841033966034,49.0882964257964,39.375824329991,57.9522566939234,42.6274611191278,57.1306475931476,19.2071667530001,24.5282832907833,49.585008972509,2
Reader and Writer,81.4838803172136,65.4695904404238,40.6979927479927,45.1766987641988,59.3289226205893,29.3459172000839,66.6579167745834,42.5747086247086,51.3525846067513,53.3957516249183,52.7516065724399,40.5887245470579,46.6194484527818,75.6155403238736,52.8440836940837,62.3487173320507,60.1899390732724,45.6742744909412,16.5987453904121,20.0885642135642,33.1708794292128,17.4853735770402,65.4122744539411,64.0485580777247,61.0817932067932,66.8312542395876,56.478091661425,50.3817084150417,41.9644500561167,32.4362381445715,74.9960514793848,65.0272226230559,54.0991274157941,1
Reviewer and Writer,52.3123732748733,53.3167255583922,47.6870131411798,35.3049112924113,78.3532624782625,28.1437631812632,77.6735818194152,40.9967984176318,49.130235967736,67.9675574425574,49.8052631010964,50.8818833173,28.2696719175886,71.8161345598846,46.1427278739779,37.4602082331249,57.6633247154081,26.6710958794292,17.4973134118967,52.2220548741382,41.6006824194324,25.8885010822511,61.4753672253672,66.6998663373663,53.7552524635858,81.71268330435,55.9245263995264,39.2160635660636,44.1011264969598,31.8284134075801,79.3924627841294,49.0041490916491,46.592492384159,1
Performer and Audience,78.8024046940714,53.2729273812607,48.1912470245804,58.5094572094572,59.9871992205326,37.3463194213194,84.1033384825052,42.8410706577373,46.2856045189378,54.0139900223233,47.0408298491632,41.2340718694885,50.998252364919,60.2583944604778,64.4847272326439,34.7286966891134,73.2957511624178,48.2608265191598,20.0382174923842,30.0470248116081,34.3270923520924,23.6895001603335,63.3676362218029,68.5803639261973,62.0893077601411,73.8845859387526,62.4910905452572,38.7231459898127,71.4523220606554,63.3418544418544,81.4912440954107,65.5410570910571,47.8006917465251,1
Dealer and Buyer,63.5070680862348,58.2820378695379,44.4380038171705,32.8689811731478,75.3247730664397,26.0807200515534,74.1839578631245,30.0503470295137,63.6224850766517,79.3783662325329,84.3923536340203,42.9746151996152,23.0250641333975,64.3581018518518,92.4227042247876,89.5281194885361,77.0139770723104,26.5676928010261,18.2404721821388,47.2188502084335,81.7280072550906,34.8192169713003,73.4690607232274,68.0485562277229,54.0528312736646,76.2403917070584,70.0527048568715,34.2489903614904,67.4186805478472,62.3359042192376,74.4244459244459,56.7460557960558,48.2785254868588,1
Sugar-daddy and Sugar-baby,67.5362638904306,34.5790530457197,61.6248125331459,57.1563818897152,31.7765897682564,78.1234628026295,28.1132773091106,44.8577109618776,64.6997163330497,53.7091467174801,68.3075114700115,64.0301807760141,53.987022005772,45.72356000481,75.2660092993426,61.0831269039602,60.7897707231041,63.2128707712041,68.9337321628988,39.6796406525573,59.4332210998878,47.1908920554754,23.8476882685216,52.3404415029415,51.9055833055833,30.1643498476832,64.2113741197075,45.7135924260924,61.3377534502534,69.0153997237331,33.3050747092414,48.8484140859141,76.5140216265216,0
Director and Performer,74.7256031006031,44.0653708945376,66.5648758648759,41.7803130511464,71.1450074616741,37.1012567679234,72.7896660438327,43.2714133089133,63.0002688669355,66.2675639175639,57.720965300132,57.8170194003527,34.439436026936,79.0954475308642,55.805598645182,37.2835177168511,58.2199494949495,38.9314644460478,18.4677449094116,42.5111932820266,50.984151034151,29.7608505691839,54.4735813569147,68.136456290623,71.0594826469826,87.2475408850409,74.4020812520812,45.5617214575548,73.4246814913482,71.5374933708267,78.8352345185679,73.5945526695527,52.5475347183681,1
Psychologist and Client,80.5057430224097,52.6607056523723,69.2241927825261,54.6368961285628,72.4282934657935,47.7717936384603,33.7447988739655,39.2863603988604,54.516459003959,52.5822168572169,56.8182115723782,63.074211359628,37.6417789001122,83.6031685906686,70.3433481641815,41.3846981721982,79.6715057319224,54.7722182138849,18.2644731040564,35.220354337021,50.3341600529101,25.8915614478114,71.8953481703482,76.9944495319495,69.1169139502473,84.1780245988579,76.5501453793121,60.5059875309875,77.1026784943452,78.3599198640865,84.1277549610883,85.5114556739557,54.4179473304473,1
Judge and Contestant,52.8006538214872,35.4877520627521,41.3879953379953,31.7194550819551,80.8410940910941,26.1409030784031,83.1358451733452,35.8953512536846,40.4541919500253,59.152082331249,54.1556899890233,44.6148178210678,24.2442901234568,60.9328823953824,32.711839626423,27.3533038720539,47.4696017716851,25.7549583132916,17.0802609427609,58.8440105419272,40.6927569344236,37.7562730479397,56.3193204943205,62.4344450302784,47.1061810103477,76.6861997570331,51.717077675411,28.2924160715827,66.3973737682071,61.7947567864234,76.3410479952147,53.4162263662264,53.1899666691333,1
Man and God,66.2507679049346,32.1739015614016,58.2299422799423,63.8135349218683,38.64751668085,58.5304925013258,36.4673673548674,60.6262458220791,43.7612873237873,34.9673335923336,32.1109792984793,63.354149631233,73.9859367484368,49.2408980679814,23.8806206910374,26.0933541766875,31.1635421677088,71.8366352012185,26.4555515472182,30.8678731762065,30.9546176046176,31.745518678852,57.4866480741481,68.2550662300662,59.654522637856,28.4286778036778,49.7957056832057,75.1851418643085,50.3305651138984,42.1127936877937,76.0634344051011,73.0412268287268,82.0247026122026,0
Between Co-workers,73.3453725287059,77.2325819242486,63.2637322553989,39.0978362686696,70.23760668344,35.91447996448,81.4157617074284,55.9823676323676,81.2893415226749,68.495584970585,69.5176396134729,46.3673841590508,31.9939514189514,83.2648108064775,42.8701579284913,40.7036275452942,53.7882475549142,46.1907768157768,18.3741602533269,43.7450056116723,64.1565115440116,27.315848965849,71.2503000086333,73.682753666087,78.739331964332,84.7356065231065,66.4315425315425,63.0056030389364,82.6508149258149,76.6159730701398,82.1295055253389,70.7653218694885,47.4821670613337,1
Between sports rivals,30.4508334258334,78.6435787977454,49.2502403460737,37.9383789050456,65.2754907129907,28.3720372220372,79.6220347553681,40.691598370765,51.1352798436132,79.6374480457814,49.5799768133101,44.2488997113997,23.5466951258618,29.7166205707872,29.8734287317621,23.8748777457111,24.2039983164983,25.2632736091069,11.8810225268559,84.7386724386724,27.5648749398749,39.8811788520122,44.1877303252303,55.6135770094103,33.8257569590903,61.6482124357124,50.5404999321666,43.4372422330756,69.5026381026381,52.6378840295507,64.1238331113331,30.2005011963345,34.8427211677212,2
Between romantic rivals,31.6534554951222,72.7711630961631,49.2970367595368,61.9637294803961,31.1564965898299,43.4213735338735,42.3219730886398,41.5740198073531,43.8799242424242,62.7773585981919,43.4924728049728,68.3796296296296,50.279170675004,33.0152677569344,21.9744789161456,24.9097402597403,17.4632515632516,35.527557319224,46.0775172358506,84.0469877344877,35.4323452781786,47.0015532307199,35.0164927664928,57.0496838038505,31.4498808290475,26.0168249959917,50.6495319495319,42.213087683921,60.3662464079131,44.0197134655468,46.437489670823,29.4975613892281,34.1912810954478,2
